,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,accepted_answer_id,closed_date,closed_reason,locked_date
1052,"['c#', 'pdf', 'itext']","{'account_id': 18056451, 'reputation': 173, 'user_id': 13124794, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/Q24GT.png?s=256&g=1', 'display_name': 'odaiwa', 'link': 'https://stackoverflow.com/users/13124794/odaiwa'}",False,125,0,0,1612009569,1612009569,,65967919,CC BY-SA 4.0,https://stackoverflow.com/questions/65967919/the-document-has-no-pages-with-itextsharp,The Document has no pages with iTextSharp,,,,
1053,"['c#', 'katex']","{'account_id': 1300536, 'reputation': 642, 'user_id': 1250553, 'user_type': 'registered', 'accept_rate': 54, 'profile_image': 'https://www.gravatar.com/avatar/21aa3ae7af94e81e6817f62c1903f38c?s=256&d=identicon&r=PG', 'display_name': 'desiguy', 'link': 'https://stackoverflow.com/users/1250553/desiguy'}",True,88,1,-3,1612009109,1611959102,,65962522,CC BY-SA 4.0,https://stackoverflow.com/questions/65962522/katex-convert-to-utf-8-in-c,katex convert to UTF-8 in C#,,,,
1054,"['c#', 'exception', 'uwp', 'casting', 'windows-runtime']","{'account_id': 5626347, 'reputation': 1420, 'user_id': 4454665, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/SJRE8.png?s=256&g=1', 'display_name': 'SWdV', 'link': 'https://stackoverflow.com/users/4454665/swdv'}",False,311,0,1,1612009014,1611785416,1612009014.0,65928154,CC BY-SA 4.0,https://stackoverflow.com/questions/65928154/invalid-cast-from-winrt-iinspectable-to-system-collections-generic-ienumerabl,Invalid cast from &#39;WinRT.IInspectable&#39; to &#39;System.Collections.Generic.IEnumerable`1[Windows.Storage.IStorageFile]&#39;,,,,
1055,"['c#', '.net', 'wcf', 'xmlhttprequest']","{'account_id': 9745819, 'reputation': 21, 'user_id': 15110353, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/6a19b760ea61c1d2c606cbac7aacc4e1?s=256&d=identicon&r=PG&f=1', 'display_name': 'MinorDestroyer', 'link': 'https://stackoverflow.com/users/15110353/minordestroyer'}",False,70,0,0,1612008914,1611989207,1612008914.0,65965375,CC BY-SA 4.0,https://stackoverflow.com/questions/65965375/most-effective-way-to-retrieve-data-from-computer-to-website-c,Most effective way to retrieve data from computer to website | C#,,,,
1056,"['c#', 'list', 'object']","{'account_id': 15700228, 'reputation': 9, 'user_id': 11328543, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-yCieXq58-GI/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rex32yy-u1-H0yR3aOBtFPvcFaX0w/mo/photo.jpg?sz=256', 'display_name': 'SimpleCoderJames', 'link': 'https://stackoverflow.com/users/11328543/simplecoderjames'}",True,44,2,-1,1612008520,1612006196,,65967444,,https://stackoverflow.com/questions/65967444/value-is-never-set-on-object-c,Value is never set on Object C#,65967511.0,1612007695.0,Duplicate,
1057,"['c#', 'asp.net-core', 'entity-framework-core']","{'account_id': 7958829, 'reputation': 1415, 'user_id': 6007244, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-meYAQ79Rnsk/AAAAAAAAAAI/AAAAAAAAAjI/p45GcrWvqng/photo.jpg?sz=256', 'display_name': 'Mohammad Barbast', 'link': 'https://stackoverflow.com/users/6007244/mohammad-barbast'}",True,575,2,1,1612008426,1611998945,,65966449,CC BY-SA 4.0,https://stackoverflow.com/questions/65966449/decrease-and-increase-a-column-in-ef-core,Decrease and increase a column in EF Core,65966729.0,,,
1058,"['c#', 'asp.net-mvc', 'session']","{'account_id': 20380499, 'reputation': 1, 'user_id': 14950721, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GjP5U8tfXfY2e7pEFRm7-lPYTR8Qj9kgLo2PYTa=k-s256', 'display_name': 'Estrera Rey Chabby C.', 'link': 'https://stackoverflow.com/users/14950721/estrera-rey-chabby-c'}",False,144,0,0,1612005653,1612000986,1612005653.0,65966692,CC BY-SA 4.0,https://stackoverflow.com/questions/65966692/how-to-use-session-in-2-different-controller,How to use Session in 2 different controller,,,,
1059,"['c#', 'asp.net', '.net', 'database']","{'account_id': 20582287, 'reputation': 13, 'user_id': 15108081, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/682da0d6456c96748dc57386af3259fb?s=256&d=identicon&r=PG&f=1', 'display_name': 'Vikas', 'link': 'https://stackoverflow.com/users/15108081/vikas'}",True,39,1,1,1612004625,1611946495,1611948987.0,65960221,CC BY-SA 4.0,https://stackoverflow.com/questions/65960221/cant-handle-if-reader-readdatatable-doesnt-return-any-data-from-stored-proce,Can&#39;t handle if reader.ReadDataTable() doesn&#39;t return any DATA from stored procedure in database,65961362.0,,,
1060,"['c#', 'winforms', 'notifications', 'taskbar', 'trayicon']","{'account_id': 16878359, 'reputation': 304, 'user_id': 12205168, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AAuE7mB_ubEfOqwEC6d4Cn3Y7XAwNRDY1_Z5Hg4y5apl=k-s256', 'display_name': 'myelxx', 'link': 'https://stackoverflow.com/users/12205168/myelxx'}",True,629,2,2,1612003525,1610780471,1612003311.0,65747226,CC BY-SA 4.0,https://stackoverflow.com/questions/65747226/how-to-set-the-location-of-a-notification-custom-form-just-above-or-below-depend,How to set the location of a notification custom form just above or below depending on the position of the system Tray Icon of the Taskbar?,65767499.0,,,
1061,"['c#', 'wpf', 'nsis']","{'account_id': 9315945, 'reputation': 1, 'user_id': 6916300, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4a36958a65d041534bb948a83c5d8e46?s=256&d=identicon&r=PG&f=1', 'display_name': 'Klaus H. Renders', 'link': 'https://stackoverflow.com/users/6916300/klaus-h-renders'}",False,113,0,0,1612002019,1611573464,1612002019.0,65883714,CC BY-SA 4.0,https://stackoverflow.com/questions/65883714/app-installed-with-nsis-installer-does-not-start,App installed with NSIS Installer does not start,,,,
1062,"['c#', 'asp.net', 'database', 'entity-framework']","{'account_id': 14831676, 'reputation': 411, 'user_id': 10711011, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/10156889754169413/picture?type=large', 'display_name': 'Serhan Erkovan', 'link': 'https://stackoverflow.com/users/10711011/serhan-erkovan'}",True,305,1,1,1612001033,1611994465,,65965942,CC BY-SA 4.0,https://stackoverflow.com/questions/65965942/asp-net-core-system-invalidoperationexception-the-instance-of-entity-type-x-can,Asp.net core System.InvalidOperationException: The instance of entity type x cannot be tracked,65966700.0,,,
1063,"['c#', 'arrays', 'winforms']","{'account_id': 12828006, 'reputation': 57, 'user_id': 15022272, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-AUMeGeTn9A8/AAAAAAAAAAI/AAAAAAAAAFI/qhdLi5Nth80/photo.jpg?sz=256', 'display_name': 'Art Hansen', 'link': 'https://stackoverflow.com/users/15022272/art-hansen'}",True,74,1,0,1611999782,1611997347,,65966271,CC BY-SA 4.0,https://stackoverflow.com/questions/65966271/unable-to-populate-form-checkbox-array-programmatically-in-c,Unable to populate Form.CheckBox array programmatically in C#,65966545.0,,,
1064,"['c#', 'wpf', 'mvvm']","{'account_id': 19476697, 'reputation': 5, 'user_id': 14247969, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e48ad11508624f7231b666773bde5ddc?s=256&d=identicon&r=PG&f=1', 'display_name': 'Johnny Doe', 'link': 'https://stackoverflow.com/users/14247969/johnny-doe'}",False,108,2,-4,1611999722,1611914508,1611914967.0,65952338,CC BY-SA 4.0,https://stackoverflow.com/questions/65952338/convert-selected-combobox-item-to-a-decimal-and-store-it-in-the-database,Convert Selected Combobox item to a decimal and store it in the database,,,,
1065,"['c#', 'data-paging']","{'account_id': 806419, 'reputation': 5662, 'user_id': 913903, 'user_type': 'registered', 'accept_rate': 48, 'profile_image': 'https://www.gravatar.com/avatar/ec26e377fb68cc34d9365b164c31c3ac?s=256&d=identicon&r=PG', 'display_name': 'Ahmed ilyas', 'link': 'https://stackoverflow.com/users/913903/ahmed-ilyas'}",True,150,2,2,1611999561,1611827469,1611827769.0,65934651,CC BY-SA 4.0,https://stackoverflow.com/questions/65934651/calculating-the-correct-length-of-string-per-line-with-page-x-y,Calculating the correct length of string per line with Page X/Y,,,,
1066,"['c#', 'sql', 'linq']","{'account_id': 16008181, 'reputation': 13, 'user_id': 11553162, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/CD5It.png?s=256&g=1', 'display_name': 'User', 'link': 'https://stackoverflow.com/users/11553162/user'}",False,80,1,1,1611997232,1611982135,1611988074.0,65964735,CC BY-SA 4.0,https://stackoverflow.com/questions/65964735/how-to-convert-sql-to-linq-combine-left-join-where-group-by-and-sum-in-linq,"How to convert sql to LINQ combine LEFT JOIN, WHERE, GROUP BY and SUM in LINQ?",,,,
1067,"['c#', 'json']","{'account_id': 20295246, 'reputation': 1, 'user_id': 14885945, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/cb7f0bdd986c3922944be2c790cb199c?s=256&d=identicon&r=PG&f=1', 'display_name': 'Sedgie', 'link': 'https://stackoverflow.com/users/14885945/sedgie'}",True,47,2,0,1611997148,1611991397,,65965617,CC BY-SA 4.0,https://stackoverflow.com/questions/65965617/how-do-you-return-a-value-from-a-json-file-with-unkown-objects,How do you return a value from a json file with unkown objects?,,,,
1068,"['c#', 'sql', 't4']","{'account_id': 10563229, 'reputation': 75, 'user_id': 7782319, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/78d093234502ab59a7a25b349d297d4d?s=256&d=identicon&r=PG&f=1', 'display_name': 'MiKeZZa', 'link': 'https://stackoverflow.com/users/7782319/mikezza'}",False,86,0,1,1611997029,1611606123,1611997029.0,65891897,CC BY-SA 4.0,https://stackoverflow.com/questions/65891897/t4-generation-issues,T4 generation issues,,,,
1069,"['c#', 'multidimensional-array']","{'account_id': 9644714, 'reputation': 11, 'user_id': 10294367, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/adaabe1311f7bb0b540daa8cef65faf2?s=256&d=identicon&r=PG&f=1', 'display_name': 'Prince Roshan', 'link': 'https://stackoverflow.com/users/10294367/prince-roshan'}",True,63,1,0,1611996844,1611995822,,65966095,CC BY-SA 4.0,https://stackoverflow.com/questions/65966095/how-to-overcome-this-2d-transpose-matrix-index-out-of-bound-exception-in-c-pro,How to overcome this 2D -Transpose Matrix Index Out of Bound Exception in C# program,65966218.0,,,
1070,"['c#', 'arrays']","{'account_id': 20531914, 'reputation': 1, 'user_id': 15068922, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-Y58Sett9suw/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmlXaFG6uUv6JtsuxBEAD-YBpNUtw/s96-c/photo.jpg?sz=256', 'display_name': 'Joshua Morgan', 'link': 'https://stackoverflow.com/users/15068922/joshua-morgan'}",True,1919,1,-1,1611995156,1611974488,1611995156.0,65964124,,https://stackoverflow.com/questions/65964124/convert-char-array-to-string-in-c,Convert Char Array to String in C#,,1612069973.0,Duplicate,
1071,"['c#', 'asp.net', 'entity-framework', 'asp.net-web-api', 'dapper']","{'user_type': 'does_not_exist', 'display_name': 'user15067697'}",True,125,1,-1,1611994429,1611992401,1611994395.0,65965728,CC BY-SA 4.0,https://stackoverflow.com/questions/65965728/system-data-sqlclient-sqlexception-in-entity-framework-web-api,System.Data.SqlClient.SqlException in Entity Framework (Web API),,,,
1072,"['c#', 'refresh']","{'account_id': 20576209, 'reputation': 3, 'user_id': 15103340, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2ba3286679a66e60377439ef8dd413d2?s=256&d=identicon&r=PG&f=1', 'display_name': 'Naaa_aaaM', 'link': 'https://stackoverflow.com/users/15103340/naaa-aaam'}",True,198,1,0,1611994093,1611987473,1611994093.0,65965194,CC BY-SA 4.0,https://stackoverflow.com/questions/65965194/c-refresh-file-to-get-the-correct-lastwritetime-for-file-which-is-being-written,C# Refresh File to get the correct lastwritetime for file which is being written by another application,65965594.0,,,
1073,"['c#', 'azure-cosmosdb', 'jsonserializer']","{'account_id': 976785, 'reputation': 1845, 'user_id': 997688, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://i.stack.imgur.com/GYQbN.jpg?s=256&g=1', 'display_name': 'Paul Stanley', 'link': 'https://stackoverflow.com/users/997688/paul-stanley'}",True,990,1,1,1611992735,1611837878,1611992735.0,65937355,CC BY-SA 4.0,https://stackoverflow.com/questions/65937355/cosmos-db-serialization-issue-throws-error-reading-an-int-as-double,Cosmos DB Serialization Issue Throws Error Reading An Int as Double,,,,
1074,"['c#', 'xml', 'soap']","{'account_id': 2017016, 'reputation': 11, 'user_id': 1804079, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b92e17fb6f66537fb2190a8d9919aed4?s=256&d=identicon&r=PG', 'display_name': 'user1804079', 'link': 'https://stackoverflow.com/users/1804079/user1804079'}",False,368,0,1,1611991916,1611980340,1611991916.0,65964572,CC BY-SA 4.0,https://stackoverflow.com/questions/65964572/build-soap-envelope-with-digital-signature-c,Build SOAP Envelope With Digital Signature C#,,,,
1075,"['c#', 'unit-testing', 'xunit']","{'account_id': 4631833, 'reputation': 26, 'user_id': 12092591, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5ea38005c2dc5ec04c8926fa9e735df8?s=256&d=identicon&r=PG&f=1', 'display_name': 'HelsiP', 'link': 'https://stackoverflow.com/users/12092591/helsip'}",True,264,2,1,1611989861,1611862217,,65943988,CC BY-SA 4.0,https://stackoverflow.com/questions/65943988/c-xunit-testing-a-list-that-must-contain-4-of-each-value,C# Xunit testing a list that must contain 4 of each value,65948327.0,,,
1076,"['c#', 'linq', 'dataset']","{'account_id': 22657, 'reputation': 14553, 'user_id': 56092, 'user_type': 'registered', 'accept_rate': 61, 'profile_image': 'https://www.gravatar.com/avatar/60cefbe6efe3057c31e60ae892d6880b?s=256&d=identicon&r=PG', 'display_name': 'MrTelly', 'link': 'https://stackoverflow.com/users/56092/mrtelly'}",True,118,1,-1,1611989243,1611975611,,65964224,CC BY-SA 4.0,https://stackoverflow.com/questions/65964224/count-of-all-rows-in-all-datatables-in-a-dataset,Count of all rows in all DataTables in a DataSet,65965378.0,,,
1077,"['c#', 'asp.net-core', 'asp.net-core-webapi', 'blazor']","{'account_id': 3643215, 'reputation': 1238, 'user_id': 3036876, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/71792046d30101cd8c2f5f01e82f8533?s=256&d=identicon&r=PG&f=1', 'display_name': 'Sras', 'link': 'https://stackoverflow.com/users/3036876/sras'}",True,864,2,0,1611989168,1611979114,1611985885.0,65964464,CC BY-SA 4.0,https://stackoverflow.com/questions/65964464/blazor-post-string-to-api-get-null,Blazor Post string to API Get NULL,65965125.0,,,
1078,"['c#', '.net']","{'account_id': 20585333, 'reputation': 1, 'user_id': 15110330, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5bf761a7c1393633c664948e3ee2f814?s=256&d=identicon&r=PG&f=1', 'display_name': 'Benn', 'link': 'https://stackoverflow.com/users/15110330/benn'}",True,89,1,0,1611988731,1611987386,1611988731.0,65965187,CC BY-SA 4.0,https://stackoverflow.com/questions/65965187/check-for-user-input-in-the-console-while-running-other-code,Check for user input in the console while running other code?,,,,
1079,"['c#', 'asp.net']","{'account_id': 2807081, 'reputation': 365, 'user_id': 2414115, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/hFEEF.jpg?s=256&g=1', 'display_name': 'gsakthivel', 'link': 'https://stackoverflow.com/users/2414115/gsakthivel'}",False,88,1,0,1611987831,1611951930,1611953805.0,65961239,CC BY-SA 4.0,https://stackoverflow.com/questions/65961239/could-not-get-datagrid-postback-values-on-a-button-click,Could not get datagrid postback values on a button click,,,,
1080,"['c#', 'automapper', 'asp.net-core-3.1']","{'account_id': 16261200, 'reputation': 660, 'user_id': 11742476, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e59b5783f179a09e8b4e6afee9cce6d9?s=256&d=identicon&r=PG&f=1', 'display_name': 'Sunny', 'link': 'https://stackoverflow.com/users/11742476/sunny'}",True,75,1,-1,1611986910,1611986087,,65965085,CC BY-SA 4.0,https://stackoverflow.com/questions/65965085/additional-properties-gets-included-in-base-class-when-using-automapper-in-c,Additional properties gets included in base class when using automapper in c#,65965149.0,,,
1081,"['c#', 'winforms']","{'user_type': 'does_not_exist', 'display_name': 'user15090582'}",True,28,1,1,1611983827,1611983241,,65964834,CC BY-SA 4.0,https://stackoverflow.com/questions/65964834/start-some-program-with-c-winforms-if-it-is-not-running-now,Start some program with C# WinForms if it is not running now,65964885.0,,,
1082,"['c#', 'asp.net-web-api', 'odbc']","{'account_id': 4843595, 'reputation': 69, 'user_id': 3907939, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'user3907939', 'link': 'https://stackoverflow.com/users/3907939/user3907939'}",False,130,1,0,1611981665,1610580049,,65711224,CC BY-SA 4.0,https://stackoverflow.com/questions/65711224/odbc-too-many-connections-acuxdbc,ODBC Too Many connections acuxdbc,,,,
1083,"['c#', 'wpf', 'xaml']","{'account_id': 19652485, 'reputation': 91, 'user_id': 14385915, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-2pT-2A8tWOo/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucnLegbEZ6sRG-X_HiduUGaJc7ZzvA/photo.jpg?sz=256', 'display_name': 'Harry Will', 'link': 'https://stackoverflow.com/users/14385915/harry-will'}",True,339,1,0,1611976556,1611964515,1611964599.0,65963255,CC BY-SA 4.0,https://stackoverflow.com/questions/65963255/creating-a-style-and-adding-to-the-resource-of-a-frameworkelement-from-code,Creating a style and adding to the resource of a FrameworkElement from code,65964287.0,,,
1084,"['c#', 'linq', 'c#-2.0']","{'account_id': 10538974, 'reputation': 25, 'user_id': 7765779, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/47cb18c9853d0da951cb7612da994900?s=256&d=identicon&r=PG&f=1', 'display_name': 'Tobit Sabu', 'link': 'https://stackoverflow.com/users/7765779/tobit-sabu'}",True,65,1,-2,1611975338,1611972939,1611975338.0,65963996,CC BY-SA 4.0,https://stackoverflow.com/questions/65963996/group-by-descending-average-test-score,Group by descending average test score?,65964111.0,,,
1085,"['c#', 'linq', 'unity3d']","{'account_id': 10827275, 'reputation': 1589, 'user_id': 7962825, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-7iMIVaEfxqE/AAAAAAAAAAI/AAAAAAAAASY/pK2ov-FQUFM/photo.jpg?sz=256', 'display_name': 'Mugetsu', 'link': 'https://stackoverflow.com/users/7962825/mugetsu'}",False,266,1,-1,1611974148,1611962096,1611971574.0,65962971,CC BY-SA 4.0,https://stackoverflow.com/questions/65962971/c-linq-array-to-dictionary-with-respective-indexes-as-a-list-array-in-value,C# linq Array to dictionary with respective indexes as a list/array in value,,,,
1086,"['c#', 'sql', 'visual-studio', 'picturebox']","{'account_id': 10816625, 'reputation': 981, 'user_id': 8046535, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f287c829ce85b7790abd28aa367a770c?s=256&d=identicon&r=PG&f=1', 'display_name': 'minTwin', 'link': 'https://stackoverflow.com/users/8046535/mintwin'}",True,118,2,1,1611971418,1611969713,1611970402.0,65963758,CC BY-SA 4.0,https://stackoverflow.com/questions/65963758/loading-an-image-from-a-database-into-a-windows-form-if-its-value-is-null,Loading an image from a database into a windows form if its value is null,65963891.0,,,
1087,"['c#', 'class', 'file-io']","{'account_id': 20584088, 'reputation': 13, 'user_id': 15109396, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4df44c4dcb9101c153ba1f1c0bd97026?s=256&d=identicon&r=PG&f=1', 'display_name': 'Foxyll Akora', 'link': 'https://stackoverflow.com/users/15109396/foxyll-akora'}",True,1634,1,1,1611970840,1611968114,1611970840.0,65963595,CC BY-SA 4.0,https://stackoverflow.com/questions/65963595/c-saving-and-loading-data-to-file,C# - Saving and Loading data to file,65963735.0,,,
1088,['c#'],"{'account_id': 20573919, 'reputation': 41, 'user_id': 15101628, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GhlZkZjv8-snZETUOT8LpjCyK5MoLeCsS406irEPw=k-s256', 'display_name': 'Joel', 'link': 'https://stackoverflow.com/users/15101628/joel'}",True,28,1,-1,1611969572,1611960144,,65962697,CC BY-SA 4.0,https://stackoverflow.com/questions/65962697/question-about-printing-half-triangle-with-numbers,Question about printing half triangle with numbers,,,,
1089,"['javascript', 'c#', 'httpclient', 'credentials', 'browser-automation']","{'account_id': 381071, 'reputation': 2052, 'user_id': 735496, 'user_type': 'registered', 'accept_rate': 77, 'profile_image': 'https://www.gravatar.com/avatar/c182316699e6565294a7b9857f00d4b7?s=256&d=identicon&r=PG', 'display_name': 'micahhoover', 'link': 'https://stackoverflow.com/users/735496/micahhoover'}",False,72,1,0,1611968346,1611934311,,65957342,CC BY-SA 4.0,https://stackoverflow.com/questions/65957342/populating-javascript-browser-popup-credential-request-programatically,Populating javascript / browser popup credential request programatically,,,,
1090,"['c#', 'visual-studio', 'unity3d']","{'account_id': 20514420, 'reputation': 23, 'user_id': 15055432, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/334a41623d58457006b3c96527c6aaf3?s=256&d=identicon&r=PG&f=1', 'display_name': 'ProgrammerWannabee', 'link': 'https://stackoverflow.com/users/15055432/programmerwannabee'}",False,87,1,0,1611967232,1611952701,,65961386,CC BY-SA 4.0,https://stackoverflow.com/questions/65961386/on-mouse-click-for-ontriggerstay-to-add-score-adds-more-than-set-amount,"On Mouse Click for &quot;OnTriggerStay&quot; to Add Score, Adds More Than Set Amount",,,,
1091,"['c#', 'aot', 'corert']","{'account_id': 17820791, 'reputation': 11, 'user_id': 12943210, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/81408c22d65447b589f9324c25a6b672?s=256&d=identicon&r=PG&f=1', 'display_name': 'DinDan06', 'link': 'https://stackoverflow.com/users/12943210/dindan06'}",False,353,1,-2,1611966723,1611660772,1611661755.0,65900556,CC BY-SA 4.0,https://stackoverflow.com/questions/65900556/can-you-compile-complicated-winforms-apps-on-the-net-core-3-0-with-aot-corert,Can you compile complicated WinForms apps on the .NET Core 3.0 with AOT / CoreRT?,,,,
1092,"['c#', 'dapper']","{'account_id': 12443609, 'reputation': 71, 'user_id': 9061375, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/10215799323602564/picture?type=large', 'display_name': 'Smith Waliko Msiska', 'link': 'https://stackoverflow.com/users/9061375/smith-waliko-msiska'}",True,73,1,0,1611966146,1611953062,1611953424.0,65961441,CC BY-SA 4.0,https://stackoverflow.com/questions/65961441/dapper-multi-mapping-stops-at-3rd-lavel-nesting,Dapper Multi Mapping stops at 3rd lavel nesting,,,,
1093,['c#'],"{'account_id': 20583841, 'reputation': 19, 'user_id': 15109218, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Gj2TKS-Ds_97F3Zyw-0iqLgGOvwRBa6IsA40WctZw=k-s256', 'display_name': 'Mehdi Sh.', 'link': 'https://stackoverflow.com/users/15109218/mehdi-sh'}",True,245,1,1,1611965191,1611963993,1611965188.0,65963199,CC BY-SA 4.0,https://stackoverflow.com/questions/65963199/c-generic-query-builder,c# Generic Query Builder,,,,
1094,"['c#', 'wpf', 'visual-studio-2017']","{'account_id': 1303561, 'reputation': 1354, 'user_id': 1253006, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/2f09135570e249beec45e067fc369caf?s=256&d=identicon&r=PG', 'display_name': 'Brian A. Henning', 'link': 'https://stackoverflow.com/users/1253006/brian-a-henning'}",False,87,1,0,1611965112,1611853394,,65941833,CC BY-SA 4.0,https://stackoverflow.com/questions/65941833/item-templates-sometimes-missing-in-visual-studio-2017,Item Templates Sometimes Missing in Visual Studio 2017,,,,
1095,"['c#', '.net', 'asp.net-core', 'csvhelper']","{'account_id': 16819109, 'reputation': 1, 'user_id': 12160049, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-c76LMPtnBTU/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rdLjAEtIgYWNedBoCjtEAFdDa1uMg/photo.jpg?sz=256', 'display_name': 'bluesfan', 'link': 'https://stackoverflow.com/users/12160049/bluesfan'}",False,562,1,0,1611963740,1611363012,,65854671,CC BY-SA 4.0,https://stackoverflow.com/questions/65854671/csv-helper-exception-missingmethodexception-constructor-microsoft-aspnetcore-h,CSV Helper Exception MissingMethodException: Constructor &#39;Microsoft.AspNetCore.Http.IFormFile()&#39; was not found,,,,
1096,"['c#', '.net', '.net-core', 'raspberry-pi', 'avaloniaui']","{'account_id': 18416591, 'reputation': 21, 'user_id': 13415302, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/0fde81a13dc3004e091c4b43912bac46?s=256&d=identicon&r=PG&f=1', 'display_name': 'BaseCrusher', 'link': 'https://stackoverflow.com/users/13415302/basecrusher'}",False,501,2,1,1611962811,1611740734,1611924813.0,65916538,CC BY-SA 4.0,https://stackoverflow.com/questions/65916538/avalonia-ui-mouse-cursor-not-hiding-correctly-on-raspberry-pi,Avalonia UI mouse cursor not hiding correctly on Raspberry Pi,,,,
1097,"['c#', 'entity-framework-core']","{'account_id': 15904734, 'reputation': 43, 'user_id': 11476247, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/94a83b74d0a810fbf335fe9388668df3?s=256&d=identicon&r=PG&f=1', 'display_name': '9Dan7', 'link': 'https://stackoverflow.com/users/11476247/9dan7'}",False,122,0,0,1611961478,1611961478,,65962881,CC BY-SA 4.0,https://stackoverflow.com/questions/65962881/use-theninclude-method-in-repository,Use ThenInclude() method in Repository,,,,
1098,['c#'],"{'account_id': 20284964, 'reputation': 15, 'user_id': 14877837, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Gi6u4H9YsdpfaMaex8hIhVUnOMPsaxhOs5uS7Tk=k-s256', 'display_name': 'Radhika M', 'link': 'https://stackoverflow.com/users/14877837/radhika-m'}",False,74,0,1,1611960987,1611912697,1611960987.0,65951903,CC BY-SA 4.0,https://stackoverflow.com/questions/65951903/how-to-fetch-the-profile-path-of-chrome-using-c-net-program,How to fetch the profile path of chrome using c#.net program,,,,
1099,"['c#', 'winforms']","{'account_id': 20434175, 'reputation': 31, 'user_id': 14992450, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d79af530a8bf97560fc4f4f619aa7f6b?s=256&d=identicon&r=PG&f=1', 'display_name': 'Jack', 'link': 'https://stackoverflow.com/users/14992450/jack'}",False,72,1,0,1611960911,1611933060,1611955117.0,65957020,CC BY-SA 4.0,https://stackoverflow.com/questions/65957020/open-a-new-form-and-bring-it-to-the-front-whilst-the-main-form-is-running-in-the,Open a new form and bring it to the front whilst the main form is running in the backround,,,,
