,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,closed_date,closed_reason,migrated_from,protected_date
1461,"['c#', 'tfs', 'msbuild', '64-bit']","{'account_id': 10548525, 'reputation': 45, 'user_id': 7771906, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-8q9HtpPLve0/AAAAAAAAAAI/AAAAAAAAA2w/PJCqMWJkM4Q/photo.jpg?sz=256', 'display_name': 'dowgwi', 'link': 'https://stackoverflow.com/users/7771906/dowgwi'}",False,665,,0,1,1567168329,1567110496,1567168329.0,57717360,CC BY-SA 4.0,https://stackoverflow.com/questions/57717360/how-to-fix-tfs-build-with-visual-studio-2019-x64-bit,How to fix TFS build with Visual Studio 2019 x64-bit,,,,
1462,"['c#', 'wpf']","{'account_id': 15715542, 'reputation': 11, 'user_id': 11339850, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-ZI8JffbeiZM/AAAAAAAAAAI/AAAAAAAAAkY/LMOkeY7M59o/photo.jpg?sz=256', 'display_name': 'Tycho Welten', 'link': 'https://stackoverflow.com/users/11339850/tycho-welten'}",True,44,57726828.0,1,0,1567168288,1567167074,1567167149.0,57726521,CC BY-SA 4.0,https://stackoverflow.com/questions/57726521/need-to-make-a-button-that-saves-all-filled-in-textbox-field-so-i-can-load-then,"Need to make a button that saves all filled in textbox field, so i can load then in if needed",,,,
1463,"['c#', 'selenium', 'nunit']","{'account_id': 2147053, 'reputation': 3511, 'user_id': 1904460, 'user_type': 'registered', 'accept_rate': 57, 'profile_image': 'https://www.gravatar.com/avatar/7e2fbff6661c0aa3c11c7f30b24fab70?s=256&d=identicon&r=PG', 'display_name': 'DevelopmentIsMyPassion', 'link': 'https://stackoverflow.com/users/1904460/developmentismypassion'}",False,78,,1,0,1567168085,1567166054,,57726260,CC BY-SA 4.0,https://stackoverflow.com/questions/57726260/do-some-action-after-expected-condition-is-met,do some action after expected condition is met,,,,
1464,"['c#', 'oop']","{'account_id': 16604262, 'reputation': 55, 'user_id': 11999155, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-G6qDzXSnep0/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3reY7VOe73mnem2_KMJKEKpSZPgvAQ/photo.jpg?sz=256', 'display_name': 'Ad&#225;n Bar&#243;', 'link': 'https://stackoverflow.com/users/11999155/ad%c3%a1n-bar%c3%b3'}",True,49,57726630.0,1,0,1567167555,1567166091,,57726272,CC BY-SA 4.0,https://stackoverflow.com/questions/57726272/inheritance-composition-because-of-simple-class-variations,Inheritance/Composition because of simple class variations,,,,
1465,"['c#', 'entity-framework', '.net-core', 'system.linq.dynamic']","{'account_id': 12695784, 'reputation': 13, 'user_id': 9224260, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/1779647845443992/picture?type=large', 'display_name': 'Mikkel Rohde Glerup', 'link': 'https://stackoverflow.com/users/9224260/mikkel-rohde-glerup'}",True,49,57726022.0,1,0,1567167534,1567164097,1567164674.0,57725804,CC BY-SA 4.0,https://stackoverflow.com/questions/57725804/entity-framework-getting-data-from-the-entire-column,Entity Framework getting data from the ENTIRE column,,,,
1466,"['c#', 'unity3d', 'vector']","{'account_id': 10300395, 'reputation': 89, 'user_id': 7599297, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3fa0bf7129d1f13786b34e376b572acd?s=256&d=identicon&r=PG&f=1', 'display_name': 'made3', 'link': 'https://stackoverflow.com/users/7599297/made3'}",True,537,,1,3,1567167465,1567003079,1567167465.0,57694903,,https://stackoverflow.com/questions/57694903/how-to-get-a-down-vector-just-from-a-normal-vector,How to get a down vector just from a normal vector?,1567069907.0,Needs details or clarity,,
1467,"['c#', 'unity3d', 'text']","{'account_id': 8546488, 'reputation': 1270, 'user_id': 6404873, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://i.stack.imgur.com/AMCgZ.jpg?s=256&g=1', 'display_name': 'Bilal Sehwail', 'link': 'https://stackoverflow.com/users/6404873/bilal-sehwail'}",True,3875,57691490.0,2,13,1567167308,1566990417,1566990910.0,57690985,CC BY-SA 4.0,https://stackoverflow.com/questions/57690985/detect-if-i-clicked-on-a-certain-part-of-text,Detect if I clicked on a certain part of text,,,,
1468,"['c#', '.net', 'entity-framework']","{'account_id': 16604263, 'reputation': 3, 'user_id': 11999156, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5b13bf2278e33120dced057c008b04c2?s=256&d=identicon&r=PG&f=1', 'display_name': 'joe', 'link': 'https://stackoverflow.com/users/11999156/joe'}",False,53,,1,0,1567166905,1567166246,1567166867.0,57726307,CC BY-SA 4.0,https://stackoverflow.com/questions/57726307/exception-automapper-automappermappingexception,Exception AutoMapper.AutoMapperMappingException,,,,
1469,"['c#', '.net', 'unity-container']","{'account_id': 1136171, 'reputation': 438, 'user_id': 1121213, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/ac436bdd79809e382d3ae9fa6e2c237d?s=256&d=identicon&r=PG', 'display_name': 'mike00', 'link': 'https://stackoverflow.com/users/1121213/mike00'}",True,401,57726211.0,1,1,1567166674,1567164702,,57725953,CC BY-SA 4.0,https://stackoverflow.com/questions/57725953/unity-injectionconstructor-vs-injectionfactory-laziness,unity injectionconstructor vs injectionfactory laziness,,,,
1470,"['c#', '.net', 'monitoring', 'openhardwaremonitor']","{'account_id': 9859624, 'reputation': 1024, 'user_id': 7303061, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/QWL33.png?s=256&g=1', 'display_name': 'mororo', 'link': 'https://stackoverflow.com/users/7303061/mororo'}",True,1511,57726404.0,2,0,1567166590,1567081509,,57710164,CC BY-SA 4.0,https://stackoverflow.com/questions/57710164/how-to-use-openhardwaremonitor-dll,How to use OpenHardwareMonitor .dll?,,,,
1471,"['c#', 'api', 'websocket']","{'account_id': 966315, 'reputation': 93, 'user_id': 5436505, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4d893878e119f5f4039f6e7b08ac5018?s=256&d=identicon&r=PG&f=1', 'display_name': 'girish kolte', 'link': 'https://stackoverflow.com/users/5436505/girish-kolte'}",False,771,,1,3,1567166470,1566454216,1566454662.0,57602970,CC BY-SA 4.0,https://stackoverflow.com/questions/57602970/convert-rest-api-to-websocket-client,Convert REST API to websocket client,,,,
1472,"['c#', 'xaml', 'xamarin']","{'account_id': 16163858, 'reputation': 29, 'user_id': 11669298, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/51945a72178229799706177140373a77?s=256&d=identicon&r=PG&f=1', 'display_name': 'Nix', 'link': 'https://stackoverflow.com/users/11669298/nix'}",False,92,,2,0,1567166308,1567156773,1567160131.0,57723920,CC BY-SA 4.0,https://stackoverflow.com/questions/57723920/binding-with-valueconverter-not-updating-in-ui-after-value-change,Binding with ValueConverter not updating in UI after value change,,,,
1473,"['c#', 'linq']","{'account_id': 7395654, 'reputation': 219, 'user_id': 5627681, 'user_type': 'registered', 'accept_rate': 79, 'profile_image': 'https://www.gravatar.com/avatar/f1482ee34c25f20f84de1b47b528c5e4?s=256&d=identicon&r=PG&f=1', 'display_name': 'jackfrost5234', 'link': 'https://stackoverflow.com/users/5627681/jackfrost5234'}",True,312,,2,0,1567166233,1567025059,1567025440.0,57699801,CC BY-SA 4.0,https://stackoverflow.com/questions/57699801/how-to-query-a-list-and-return-values-where-id-any-value-in-an-array,How to query a list and return values where ID = any value in an array,,,,
1474,"['c#', 'linq', 'duplicates', 'microsoft-dynamics', 'entitycollection']","{'account_id': 6881767, 'reputation': 133, 'user_id': 5288262, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/57595f74d73e2bc7fb107c6a26a4a0ec?s=256&d=identicon&r=PG&f=1', 'display_name': 'Paul Richardson', 'link': 'https://stackoverflow.com/users/5288262/paul-richardson'}",False,1034,,2,0,1567165268,1567069660,1567070293.0,57706766,CC BY-SA 4.0,https://stackoverflow.com/questions/57706766/remove-duplicates-from-entitycollection,Remove duplicates from EntityCollection,,,,
1475,"['c#', 'ifc', 'xbim']","{'account_id': 16588794, 'reputation': 21, 'user_id': 11987455, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/--BoqftE-Ji8/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rdMO37DvhvKyj_bV-oMTaB5kdpniw/photo.jpg?sz=256', 'display_name': 'xiaoy', 'link': 'https://stackoverflow.com/users/11987455/xiaoy'}",False,290,,1,0,1567164806,1566974949,,57686471,CC BY-SA 4.0,https://stackoverflow.com/questions/57686471/how-to-get-geometry-information-of-a-single-wall,How to get geometry information of a single wall?,,,,
1476,"['c#', '.net', 'winforms', 'frameworks']","{'account_id': 13131908, 'reputation': 19, 'user_id': 9486185, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c49171a07bff306423cf6b1819ca9e9d?s=256&d=identicon&r=PG&f=1', 'display_name': 'Peter Fenyvesi', 'link': 'https://stackoverflow.com/users/9486185/peter-fenyvesi'}",True,146,57725940.0,1,0,1567164671,1567078412,,57709273,CC BY-SA 4.0,https://stackoverflow.com/questions/57709273/visual-studio-target-framework-not-changing-to-4-0,Visual Studio target framework not changing to 4.0,,,,
1477,"['c#', 'asp.net', 'asp.net-core', '.net-core', 'html-helper']","{'account_id': 59775, 'reputation': 26917, 'user_id': 178757, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://www.gravatar.com/avatar/487b39e86dd577c22005472b9a307b1b?s=256&d=identicon&r=PG', 'display_name': 'Jez', 'link': 'https://stackoverflow.com/users/178757/jez'}",True,2760,57725926.0,1,4,1567164604,1567163915,,57725757,CC BY-SA 4.0,https://stackoverflow.com/questions/57725757/what-happened-to-htmlhelpers-viewcontext-controller,What happened to HtmlHelper&#39;s &#39;ViewContext.Controller&#39;?,,,,
1478,"['c#', 'azure']","{'account_id': 4019407, 'reputation': 9753, 'user_id': 3310334, 'user_type': 'registered', 'accept_rate': 64, 'profile_image': 'https://i.stack.imgur.com/BTb0z.jpg?s=256&g=1', 'display_name': 'theonlygusti', 'link': 'https://stackoverflow.com/users/3310334/theonlygusti'}",True,828,,1,-1,1567164457,1567158797,1567164457.0,57724488,CC BY-SA 4.0,https://stackoverflow.com/questions/57724488/wait-for-upload-to-finish-azure-storage-account,"wait for upload to finish, azure storage account",,,,
1479,"['c#', 'protobuf-net']","{'account_id': 1758071, 'reputation': 157, 'user_id': 1605829, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/aa89730640bf52efe7cf5e13feb9df6f?s=256&d=identicon&r=PG', 'display_name': 'Jeffrey Hill', 'link': 'https://stackoverflow.com/users/1605829/jeffrey-hill'}",True,193,57725749.0,1,4,1567163857,1567134808,1567135634.0,57720038,CC BY-SA 4.0,https://stackoverflow.com/questions/57720038/what-base-serializer-does-protobuf-net-use-to-output-byte-array,What base serializer does protobuf-net use to output byte array?,,,,
1480,"['c#', 'asp.net', '.net']","{'account_id': 16545590, 'reputation': 25, 'user_id': 11955175, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AAuE7mDBxopxypC6p8p-d1tbIWe6TKLdfdRB3aNVIHZ-QA=k-s256', 'display_name': 'Travelers', 'link': 'https://stackoverflow.com/users/11955175/travelers'}",False,73,,0,0,1567163233,1567158955,1567163233.0,57724544,CC BY-SA 4.0,https://stackoverflow.com/questions/57724544/i-want-to-insert-numbers-in-my-list-view-at-position-0-or-first-column-asp-net,I want to insert numbers in my list view at position 0 or first column (Asp.net)?,,,,
1481,"['c#', '.net', 'automapper']","{'account_id': 1109028, 'reputation': 373, 'user_id': 1099832, 'user_type': 'registered', 'accept_rate': 57, 'profile_image': 'https://www.gravatar.com/avatar/2b96db1e2a1d63dbf0577200de60a6fb?s=256&d=identicon&r=PG', 'display_name': 'Baby Jesus', 'link': 'https://stackoverflow.com/users/1099832/baby-jesus'}",True,5228,57724834.0,1,1,1567162483,1567152675,,57722974,CC BY-SA 4.0,https://stackoverflow.com/questions/57722974/automapper-map-property-in-list-of-objects,Automapper: Map property in list of objects,,,,
1482,"['c#', 'events', 'caliburn.micro']","{'account_id': 3713887, 'reputation': 2553, 'user_id': 3090544, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/db68e372924633a2a3e801725a5d6973?s=256&d=identicon&r=PG&f=1', 'display_name': 'MarkusEgle', 'link': 'https://stackoverflow.com/users/3090544/markusegle'}",False,218,,2,2,1567161960,1566471596,,57607841,CC BY-SA 4.0,https://stackoverflow.com/questions/57607841/caliburnmicro-isvisiblechanged-does-not-fire,CaliburnMicro IsVisibleChanged does not fire,,,,
1483,"['c#', 'discord.net']","{'account_id': 13680993, 'reputation': 13, 'user_id': 9871346, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-pBgUdT2Louo/AAAAAAAAAAI/AAAAAAAAAms/QtuvSsNbYSc/photo.jpg?sz=256', 'display_name': '&#201;tienne', 'link': 'https://stackoverflow.com/users/9871346/%c3%89tienne'}",True,2009,57725186.0,1,1,1567161506,1567136131,,57720180,CC BY-SA 4.0,https://stackoverflow.com/questions/57720180/how-to-delete-all-messages-from-a-channel-while-accounting-for-the-rate-limit,How to delete all messages from a channel while accounting for the rate limit?,,,,
1484,"['c#', 'asp.net-core', 'entity-framework-core', 'ef-core-2.0']","{'account_id': 2279011, 'reputation': 1313, 'user_id': 2004611, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/99b3c3a4fb112a1faf01223e9417cfab?s=256&d=identicon&r=PG', 'display_name': 'Booster2ooo', 'link': 'https://stackoverflow.com/users/2004611/booster2ooo'}",False,185,,1,1,1567161022,1567153799,1567153924.0,57723229,CC BY-SA 4.0,https://stackoverflow.com/questions/57723229/controller-action-hanging-for-few-seconds-after-sql-request-execution,Controller action hanging for few seconds after SQL request execution,,,,
1485,"['javascript', 'c#', 'hash', 'bit-manipulation']","{'account_id': 15668010, 'reputation': 532, 'user_id': 11305308, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-6ngjOvC-MJg/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3re_89HQkpZPWEmysqG9Xfpghhs9Dg/mo/photo.jpg?sz=256', 'display_name': 'd00lar', 'link': 'https://stackoverflow.com/users/11305308/d00lar'}",True,91,57724859.0,1,1,1567161007,1567159851,,57724797,CC BY-SA 4.0,https://stackoverflow.com/questions/57724797/why-this-implementations-have-different-results,Why this implementations have different results?,,,,
1486,"['c#', 'async-await']","{'account_id': 16444359, 'reputation': 53, 'user_id': 11879612, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5ec5b07b620e54239d2d7c98aafe47a7?s=256&d=identicon&r=PG&f=1', 'display_name': 'Laiteux', 'link': 'https://stackoverflow.com/users/11879612/laiteux'}",True,100,,2,-4,1567160582,1567158676,1567160338.0,57724456,,https://stackoverflow.com/questions/57724456/c-async-await-issue,C# async/await issue,1567180451.0,Not suitable for this site,,
1487,"['c#', 'xml', 'compare', 'edit']","{'account_id': 14448492, 'reputation': 3, 'user_id': 10436826, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/2292816490748055/picture?type=large', 'display_name': 'Joscha Kern', 'link': 'https://stackoverflow.com/users/10436826/joscha-kern'}",True,276,57724748.0,1,-1,1567159705,1567158873,,57724519,,https://stackoverflow.com/questions/57724519/c-compare-two-xml-files-and-replace-values,C# Compare two XML files and Replace Values,1567169899.0,Needs more focus,,
1488,"['c#', '.net', 'tfs-2015', 'visual-studio-2019', 'tfs-sdk']","{'account_id': 13769273, 'reputation': 45, 'user_id': 11953636, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/deafd99c5e0a60d1813eb24f644344e2?s=256&d=identicon&r=PG&f=1', 'display_name': 'H. Olsen', 'link': 'https://stackoverflow.com/users/11953636/h-olsen'}",True,320,57724709.0,1,1,1567159555,1567119313,1567158484.0,57718586,CC BY-SA 4.0,https://stackoverflow.com/questions/57718586/querying-tfs-2015-source-code-repository-datetime-properties-with-net-framework,Querying TFS 2015 Source Code Repository DateTime Properties with .Net Framework v4.8 and Visual Studio 2019,,,,
1489,"['c#', 'performance', 'linq', '.net-core']","{'account_id': 10439419, 'reputation': 485, 'user_id': 7696590, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b2d032509ba18714feded9bd25edd197?s=256&d=identicon&r=PG&f=1', 'display_name': 'Azzarrel', 'link': 'https://stackoverflow.com/users/7696590/azzarrel'}",True,1581,57711309.0,2,8,1567159317,1567083564,1567159317.0,57710766,CC BY-SA 4.0,https://stackoverflow.com/questions/57710766/why-is-lastordefaultpredicate-in-linq-faster-than-firstordefaultpredicate,Why is LastOrDefault(predicate) in LINQ faster than FirstOrDefault(predicate),,,,
1490,['c#'],"{'account_id': 16512772, 'reputation': 9, 'user_id': 11931064, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7b09b12d7d819b0e2de5313ab7925f82?s=256&d=identicon&r=PG&f=1', 'display_name': 'wangzhengyang', 'link': 'https://stackoverflow.com/users/11931064/wangzhengyang'}",False,181,,2,0,1567159251,1567156828,1567158579.0,57723934,CC BY-SA 4.0,https://stackoverflow.com/questions/57723934/how-to-get-a-class-object-with-class-member-in-the-class-object,How to get a class object with class member in the class object,,,,
1491,"['c#', 'c++', 'ipc', 'interprocess']","{'account_id': 2097900, 'reputation': 165, 'user_id': 1866274, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/079d028e6d65e913d2fe224eb6f8ba2a?s=256&d=identicon&r=PG', 'display_name': 'renz', 'link': 'https://stackoverflow.com/users/1866274/renz'}",False,61,,0,0,1567158921,1567158617,1567158921.0,57724429,CC BY-SA 4.0,https://stackoverflow.com/questions/57724429/reccomended-way-to-share-data-from-a-running-c-exe-into-net-application-pref,"Reccomended way to share data from a running C++ exe into .NET application, preferably a WCF service",,,,
1492,"['c#', 'winforms', 'treeview']","{'account_id': 16603196, 'reputation': 3, 'user_id': 11998307, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AAuE7mBhKQnDDERJWfvpKgIPtu9Guxxhxqq-DVyTeiYuGQ=k-s256', 'display_name': 'Paradix', 'link': 'https://stackoverflow.com/users/11998307/paradix'}",True,45,57724141.0,1,-1,1567158915,1567152789,1592644375.0,57723004,CC BY-SA 4.0,https://stackoverflow.com/questions/57723004/hierarchical-treeview-in-c-winforms-with-continent-nation-city,"hierarchical treeview in c# Winforms with continent, nation, city",,,,
1493,"['c#', 'json', 'deserialization']","{'account_id': 16268933, 'reputation': 23, 'user_id': 11748146, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c349dd075074b449529d82d8059cd71d?s=256&d=identicon&r=PG&f=1', 'display_name': 'jamesscales-code', 'link': 'https://stackoverflow.com/users/11748146/jamesscales-code'}",True,614,57724514.0,2,1,1567158867,1567156024,1567157740.0,57723732,CC BY-SA 4.0,https://stackoverflow.com/questions/57723732/deserializing-a-serialized-json-file,Deserializing a serialized JSON file,,,,
1494,"['c#', 'asp.net', '.net', 'visual-studio', 'dll']","{'account_id': 2056257, 'reputation': 39531, 'user_id': 1833945, 'user_type': 'registered', 'accept_rate': 65, 'profile_image': 'https://www.gravatar.com/avatar/5108c5943fad55dcbf5849a01ce854fa?s=256&d=identicon&r=PG', 'display_name': 'AndreaNobili', 'link': 'https://stackoverflow.com/users/1833945/andreanobili'}",False,398,,1,0,1567158614,1567156523,,57723856,,https://stackoverflow.com/questions/57723856/why-i-obtain-this-dll-file-into-the-project-root-folder-of-a-net-project,Why I obtain this .dll file into the project root folder of a .NET project?,1567159458.0,Duplicate,,
1495,"['c#', 'azure', 'ssl', 'asp.net-web-api', 'azure-api-management']","{'account_id': 1503087, 'reputation': 2860, 'user_id': 1407094, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://i.stack.imgur.com/GKu0Q.png?s=256&g=1', 'display_name': 'kudlatiger', 'link': 'https://stackoverflow.com/users/1407094/kudlatiger'}",True,1342,,2,0,1567158316,1567067337,1567067848.0,57706117,CC BY-SA 4.0,https://stackoverflow.com/questions/57706117/azure-apim-url-throws-system-net-webexception-how-ssl-tls-making-difference-in,Azure APIM URL throws System.Net.WebException - How SSL/TLS making difference in azure web api and azure APIM?,,,,
1496,"['c#', 'drawing', 'calculation']","{'account_id': 15768657, 'reputation': 140, 'user_id': 11378299, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-s-rW5nAae4M/AAAAAAAAAAI/AAAAAAAAAH8/vEhSkInZykE/photo.jpg?sz=256', 'display_name': 'Kuba Do', 'link': 'https://stackoverflow.com/users/11378299/kuba-do'}",True,192,57723497.0,1,0,1567157607,1567154162,1567155815.0,57723309,CC BY-SA 4.0,https://stackoverflow.com/questions/57723309/how-to-calculate-float-value-from-string,How to calculate float value from string,,,,
1497,"['c#', 'visual-studio', 'winforms']","{'account_id': 16602031, 'reputation': 15, 'user_id': 11997410, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/dcaea1d5f5c59bebec7310fab2a73b3f?s=256&d=identicon&r=PG&f=1', 'display_name': 'jzen', 'link': 'https://stackoverflow.com/users/11997410/jzen'}",True,56,57720324.0,1,-1,1567157455,1567137476,1567157455.0,57720310,CC BY-SA 4.0,https://stackoverflow.com/questions/57720310/how-can-i-show-some-text-on-a-textbox-in-a-user-control-by-clicking-a-button-in,How can I show some text on a textbox in a user control by clicking a button in another user control?,,,,
1498,"['c#', 'firebase', 'asp.net-core', 'jwt']","{'account_id': 15969754, 'reputation': 47, 'user_id': 11524252, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-W5cv46EUtTc/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rcdhLIP39Qk9dNBQtueeWA-jqTlKw/mo/photo.jpg?sz=256', 'display_name': 'ismv', 'link': 'https://stackoverflow.com/users/11524252/ismv'}",True,62,57723977.0,1,3,1567156991,1567156514,1567156965.0,57723853,CC BY-SA 4.0,https://stackoverflow.com/questions/57723853/validating-user-actions-after-authentication-with-jwt,Validating user actions after authentication with jwt,,,,
1499,"['javascript', 'c#', 'jquery', 'razor', 'bootstrap-4']","{'account_id': 2021356, 'reputation': 6745, 'user_id': 1807452, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/PfAC9.jpg?s=256&g=1', 'display_name': 'Rahul Sharma', 'link': 'https://stackoverflow.com/users/1807452/rahul-sharma'}",True,1887,57723975.0,2,0,1567156983,1567072325,1567072671.0,57707574,CC BY-SA 4.0,https://stackoverflow.com/questions/57707574/combine-textbox-with-dropdown-to-make-one-component-to-either-type-a-value-or-se,Combine textbox with dropdown to make one component to either type a value or select from the dropdown list,,,,
1500,"['c#', 'winforms']","{'account_id': 6778431, 'reputation': 19, 'user_id': 5219570, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://www.gravatar.com/avatar/2c45c9c53068ae35166e97041ffbb341?s=256&d=identicon&r=PG&f=1', 'display_name': 'lsl', 'link': 'https://stackoverflow.com/users/5219570/lsl'}",False,63,,1,-1,1567156638,1567153289,1567154566.0,57723115,,https://stackoverflow.com/questions/57723115/background-thread-updates-value-onpropertychanged-invoke-on-noneui-thread-so-ge,"Background thread updates value, OnPropertyChanged invoke on noneui thread so get error",1567258679.0,Duplicate,,
1501,"['c#', 'linq', 'ienumerable']","{'account_id': 5701763, 'reputation': 106, 'user_id': 4506521, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/480a4d906b419583ebad7b9a03abb422?s=256&d=identicon&r=PG&f=1', 'display_name': 'dpleshakov', 'link': 'https://stackoverflow.com/users/4506521/dpleshakov'}",True,61,,1,-1,1567156614,1567154095,,57723292,CC BY-SA 4.0,https://stackoverflow.com/questions/57723292/c-wont-enumerate-function-which-returns-enumerator-using-skipwhile,C# won&#39;t enumerate function which return&#39;s enumerator using SkipWhile,,,,
1502,"['c#', 'bit']","{'account_id': 6158384, 'reputation': 81, 'user_id': 4800708, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/914feeb650d62d8cf8b1efe184e86906?s=256&d=identicon&r=PG&f=1', 'display_name': 'Mohan Stanky', 'link': 'https://stackoverflow.com/users/4800708/mohan-stanky'}",True,49,57723498.0,2,-2,1567155276,1567153075,1567153164.0,57723072,CC BY-SA 4.0,https://stackoverflow.com/questions/57723072/convert-hex-value-of-type-string-to-byte-and-and-them,Convert hex value of type string to byte and AND them,,,,
1503,"['c#', 'json', 'serialization', 'json.net']","{'account_id': 9147548, 'reputation': 493, 'user_id': 6803164, 'user_type': 'registered', 'accept_rate': 40, 'profile_image': 'https://i.stack.imgur.com/lyrRt.jpg?s=256&g=1', 'display_name': 'NaMo', 'link': 'https://stackoverflow.com/users/6803164/namo'}",True,109,57721963.0,2,2,1567155167,1567147418,1567148427.0,57721761,CC BY-SA 4.0,https://stackoverflow.com/questions/57721761/convert-string-to-string-before-serializing,Convert string[] to string before serializing,,,,
1504,['c#'],"{'account_id': 16603107, 'reputation': 11, 'user_id': 11998240, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/8ab0993340206405f44ef6c9c9886b2e?s=256&d=identicon&r=PG&f=1', 'display_name': 'maskedmenace', 'link': 'https://stackoverflow.com/users/11998240/maskedmenace'}",True,60,,1,-1,1567155118,1567152123,1567155118.0,57722824,CC BY-SA 4.0,https://stackoverflow.com/questions/57722824/converting-varchar-datatype-in-database-to-array-property-in-read-model,Converting varchar datatype in database to Array property in read model,,,,
1505,"['c#', 'xna']","{'account_id': 16195620, 'reputation': 293, 'user_id': 11696579, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-4fJy36kA67Y/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rccHq9tvlwkMTsjN7R8o3OlAqIfiA/mo/photo.jpg?sz=256', 'display_name': 'Hobbit7', 'link': 'https://stackoverflow.com/users/11696579/hobbit7'}",True,197,57716057.0,1,3,1567154853,1567102409,1567152348.0,57715767,CC BY-SA 4.0,https://stackoverflow.com/questions/57715767/how-can-i-split-a-long-string-so-that-it-matches-with-a-given-rectangle,How can I split a long string so that it matches with a given rectangle?,,,,
1506,"['c#', 'wpf', 'image', 'textblock', 'stackpanel']","{'account_id': 16547118, 'reputation': 11, 'user_id': 11988298, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/ADGiJ.jpg?s=256&g=1', 'display_name': 'Ivan Raskatov', 'link': 'https://stackoverflow.com/users/11988298/ivan-raskatov'}",True,107,57723432.0,1,0,1567154705,1567154020,1567154551.0,57723273,CC BY-SA 4.0,https://stackoverflow.com/questions/57723273/how-to-add-small-header-textblock-near-the-top-left-corner-of-the-image,How to add small header (textblock) near the top left corner of the Image?,,,,
1507,"['c#', '.net']","{'account_id': 14839718, 'reputation': 107, 'user_id': 10716803, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-7CLiLRRCieE/AAAAAAAAAAI/AAAAAAAABCI/nZ2frcjcqq8/photo.jpg?sz=256', 'display_name': 'Abhishek Rana', 'link': 'https://stackoverflow.com/users/10716803/abhishek-rana'}",False,781,,0,0,1567154691,1567154099,1567154691.0,57723294,CC BY-SA 4.0,https://stackoverflow.com/questions/57723294/how-to-map-excel-column-name-with-database-column-name-using-c,How to map excel column name with database column name using C#,,,,
