,tags,owner,is_answered,view_count,closed_date,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,link,closed_reason,title,content_license,protected_date
1488,"['c#', 'json', 'asp.net-core', 'configuration']","{'account_id': 10861629, 'reputation': 317, 'user_id': 8149311, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7fe06109cb8f29837b5a3853f7153d82?s=256&d=identicon&r=PG&f=1', 'display_name': 'BarnumBailey', 'link': 'https://stackoverflow.com/users/8149311/barnumbailey'}",True,5038,,67696264.0,3,0,1622049189,1621980150,1622000129.0,67696102,https://stackoverflow.com/questions/67696102/parsing-json-file-in-c-to-get-into-all-sections-and-properties,,Parsing json file in c# to get into all sections and properties,CC BY-SA 4.0,
1489,"['c#', 'linq', 'char', 'type-conversion', 'integer']","{'account_id': 21730495, 'reputation': 21, 'user_id': 16039314, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/38bf7828e675a637658bdd7718532814?s=256&d=identicon&r=PG&f=1', 'display_name': 'juliana', 'link': 'https://stackoverflow.com/users/16039314/juliana'}",True,148,,67708096.0,2,1,1622048707,1622042643,,67707992,https://stackoverflow.com/questions/67707992/c-counting-the-number-of-occurrences-of-a-single-digitint-in-a-string-not-w,,C#--Counting the number of occurrences of a single digit(int) in a string--not working with int to char converted Variable,CC BY-SA 4.0,
1490,"['c#', 'json', 'json.net']","{'account_id': 20283961, 'reputation': 74, 'user_id': 14877042, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-qWJ7ZAFNfdY/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucnRzQTdRgJHmCsi6NmnXcwJxwgNrg/s96-c/photo.jpg?sz=256', 'display_name': 'Breakwin', 'link': 'https://stackoverflow.com/users/14877042/breakwin'}",True,157,,67634116.0,2,0,1622048218,1621588066,,67633876,https://stackoverflow.com/questions/67633876/how-to-deserialise-json-back-to-a-class,,How to deserialise JSON back to a class?,CC BY-SA 4.0,
1491,"['c#', 'asp.net', 'entity-framework', 'asp.net-core', 'razor-pages']","{'account_id': 16128306, 'reputation': 105, 'user_id': 11642582, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/jzo68.jpg?s=256&g=1', 'display_name': 'double-happiness', 'link': 'https://stackoverflow.com/users/11642582/double-happiness'}",True,77,,67707561.0,1,0,1622048007,1622030618,1622039374.0,67704483,https://stackoverflow.com/questions/67704483/trying-to-read-from-database-table-but-output-is-incorrect,,"Trying to read from database table, but output is incorrect",CC BY-SA 4.0,
1492,"['c#', 'office365', 'ms-office', 'office-interop']","{'account_id': 14990375, 'reputation': 252, 'user_id': 10821710, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/2216392948686874/picture?type=large', 'display_name': 'Trung Messi', 'link': 'https://stackoverflow.com/users/10821710/trung-messi'}",True,151,,,1,0,1622047756,1622045361,,67708767,https://stackoverflow.com/questions/67708767/how-to-determinate-office-2016-2019-and-365,,"How to determinate office 2016, 2019 and 365",CC BY-SA 4.0,
1493,['c#'],"{'account_id': 21731213, 'reputation': 1, 'user_id': 16039924, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/440a2c01c0ee41a11fb3a373d158f610?s=256&d=identicon&r=PG&f=1', 'display_name': 'Sanket', 'link': 'https://stackoverflow.com/users/16039924/sanket'}",False,56,1622046631.0,,1,-3,1622047615,1622046205,,67709004,https://stackoverflow.com/questions/67709004/for-my-code-why-does-it-gives-comiler-error-as-cannot-convert-void-to-bool-a,Duplicate,For my code why does it gives comiler error as Cannot convert &#39;void&#39; to &#39;bool&#39; as Array.Reverse() is void,,
1494,"['c#', 'sql', 'sql-server', 'entity-framework', 'asp.net-web-api']","{'account_id': 21102296, 'reputation': 17, 'user_id': 15511963, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-KJSpiJSeO7k/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckBBm8elp9ycN4M2kKkXdrDFz8KKA/s96-c/photo.jpg?sz=256', 'display_name': 'Muhammed Akın', 'link': 'https://stackoverflow.com/users/15511963/muhammed-ak%c4%b1n'}",True,63,,67709280.0,1,0,1622047385,1622029250,1622029358.0,67704128,https://stackoverflow.com/questions/67704128/how-to-add-related-entites-to-database-using-entityframework,,How to Add related entites to database using EntityFramework,CC BY-SA 4.0,
1495,"['c#', 'dapper']","{'account_id': 4502086, 'reputation': 319, 'user_id': 3660389, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://i.stack.imgur.com/ruuIV.png?s=256&g=1', 'display_name': 'beehuang', 'link': 'https://stackoverflow.com/users/3660389/beehuang'}",True,1161,,,2,0,1622046188,1622033472,1622046188.0,67705270,https://stackoverflow.com/questions/67705270/dapper-sql-too-slow-when-in-parameter-is-list-string,,Dapper sql too slow when in parameter is list string,CC BY-SA 4.0,
1496,"['c#', 'tsql']","{'account_id': 21443235, 'reputation': 356, 'user_id': 15797317, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9881d6ce201ea7eee0e67c29dec1e24c?s=256&d=identicon&r=PG&f=1', 'display_name': 'spacedog', 'link': 'https://stackoverflow.com/users/15797317/spacedog'}",False,162,,,0,0,1622045866,1622045866,,67708913,https://stackoverflow.com/questions/67708913/c-sql-server-pass-a-udt-with-a-timestamp-column-into-a-stored-procedure-from,,"C#, SQL Server: Pass a UDT with a Timestamp column into a stored procedure from C#",CC BY-SA 4.0,
1497,"['c#', 'http-proxy', 'dotnetbrowser', 'proxy-authentication']","{'account_id': 1408575, 'reputation': 2103, 'user_id': 1335647, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://i.stack.imgur.com/P4xvU.jpg?s=256&g=1', 'display_name': 'skhurams', 'link': 'https://stackoverflow.com/users/1335647/skhurams'}",True,104,,67708731.0,1,0,1622045254,1622035644,,67705919,https://stackoverflow.com/questions/67705919/how-to-provide-credentials-in-http-proxy-in-dotnetbrowser,,How to provide Credentials in http Proxy in Dotnetbrowser?,CC BY-SA 4.0,
1498,"['c#', 'asp.net-core', 'blazor', 'blazor-webassembly']","{'account_id': 2060858, 'reputation': 1037, 'user_id': 1837420, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/dcc8aebb48a00b1d6c6a37a956b3a529?s=256&d=identicon&r=PG', 'display_name': 'Carlos Jimenez Bermudez', 'link': 'https://stackoverflow.com/users/1837420/carlos-jimenez-bermudez'}",False,1438,,,0,0,1622045213,1621964773,1622045213.0,67693104,https://stackoverflow.com/questions/67693104/blazor-cascading-parameter-problem-in-custom-input-that-inherits-from-inputbase,,Blazor cascading parameter problem in custom input that inherits from InputBase,CC BY-SA 4.0,
1499,"['c#', 'split', 'filenames']","{'account_id': 368620, 'reputation': 8663, 'user_id': 715540, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://i.stack.imgur.com/rIzKO.jpg?s=256&g=1', 'display_name': 'Arianule', 'link': 'https://stackoverflow.com/users/715540/arianule'}",True,368,,67708375.0,2,3,1622045052,1622043507,1622044734.0,67708233,https://stackoverflow.com/questions/67708233/splitting-a-file-name-with-multiple-delimiters,,Splitting a file name with multiple delimiters,CC BY-SA 4.0,
1500,"['c#', 'tls1.2', 'x509certificate2', 'winhttp']","{'account_id': 3793106, 'reputation': 326, 'user_id': 3149079, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/0x3sS.jpg?s=256&g=1', 'display_name': 'Sreejith Krishnadas', 'link': 'https://stackoverflow.com/users/3149079/sreejith-krishnadas'}",True,998,,67708654.0,1,0,1622044994,1622043706,,67708300,https://stackoverflow.com/questions/67708300/two-way-ssl-x509certificate2-createfrompemfile-winhttp-callback-status-reque,,Two way SSL - X509Certificate2.CreateFromPemFile - WINHTTP_CALLBACK_STATUS_REQUEST_ERROR,CC BY-SA 4.0,
1501,"['c#', 'asp.net', 'webforms']","{'account_id': 196716, 'reputation': 3049, 'user_id': 440310, 'user_type': 'registered', 'accept_rate': 49, 'profile_image': 'https://www.gravatar.com/avatar/107a1bcf79f1f95a96259f2c622d945a?s=256&d=identicon&r=PG', 'display_name': 'Musikero31', 'link': 'https://stackoverflow.com/users/440310/musikero31'}",False,146,,,1,1,1622044469,1622029028,1622044469.0,67704072,https://stackoverflow.com/questions/67704072/display-exception-message-in-web-forms-without-going-to-ysd,,Display exception message in web forms without going to YSD,CC BY-SA 4.0,
1502,['c#'],"{'account_id': 3365428, 'reputation': 770, 'user_id': 2826176, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://i.stack.imgur.com/zINum.png?s=256&g=1', 'display_name': 'XK8ER', 'link': 'https://stackoverflow.com/users/2826176/xk8er'}",True,172,,67697137.0,3,-1,1622044292,1621983381,,67696521,https://stackoverflow.com/questions/67696521/find-range-of-most-profitable-products,,Find Range of Most Profitable Products,CC BY-SA 4.0,
1503,"['c#', 'pong']","{'account_id': 21708359, 'reputation': 11, 'user_id': 16020388, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/713a655e9e510b0a6647aa373b9c144b?s=256&d=identicon&r=PG&f=1', 'display_name': 'Eekan', 'link': 'https://stackoverflow.com/users/16020388/eekan'}",False,79,,,1,0,1622044015,1621890733,1622044015.0,67679023,https://stackoverflow.com/questions/67679023/the-arrow-keys-makes-my-keyeventargs-to-not-work,,The Arrow Keys makes my &quot;KeyEventArgs&quot; to &quot;not&quot; work,CC BY-SA 4.0,
1504,"['javascript', 'c#', 'asp.net-mvc', 'asp.net-core', 'openid-connect']","{'account_id': 8541316, 'reputation': 115, 'user_id': 6401339, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/808f279d3d2182e8bef712b32211624a?s=256&d=identicon&r=PG&f=1', 'display_name': 'Andreas P.', 'link': 'https://stackoverflow.com/users/6401339/andreas-p'}",True,559,,,1,0,1622043995,1622037684,1622043995.0,67706540,https://stackoverflow.com/questions/67706540/asp-net-core-mvc-logout-from-external-provider-with-post-request,,ASP.NET Core MVC - Logout from external provider with POST request,CC BY-SA 4.0,
1505,"['c#', 'asp.net', '.net', 'angular', 'typescript']","{'account_id': 21721024, 'reputation': 23, 'user_id': 16031246, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GioF_71-kK1fkIbNbZdbQIycxb79gHCb2aUv_thZeo=k-s256', 'display_name': 'Andreea Raduta', 'link': 'https://stackoverflow.com/users/16031246/andreea-raduta'}",True,652,,67696194.0,4,0,1622043541,1621979438,,67696006,https://stackoverflow.com/questions/67696006/angular-pass-data-between-components,,Angular - pass data between components,CC BY-SA 4.0,
1506,"['c#', 'vb.net', 'loops', 'type-constraints']","{'account_id': 1516053, 'reputation': 2127, 'user_id': 1417032, 'user_type': 'registered', 'accept_rate': 57, 'profile_image': 'https://i.stack.imgur.com/W02D1.jpg?s=256&g=1', 'display_name': 'Neeraj Kumar Gupta', 'link': 'https://stackoverflow.com/users/1417032/neeraj-kumar-gupta'}",True,368,,67707734.0,1,1,1622043469,1622041268,1622043469.0,67707594,https://stackoverflow.com/questions/67707594/multiple-generic-type-constraint-in-vb-net-allows-access-to-first-type-constrain,,multiple generic type constraint in vb.net allows access to first type constraint members only,CC BY-SA 4.0,
1507,"['c#', 'asp.net-mvc', 'modelstate', 'asp.net-core-5.0']","{'account_id': 20307574, 'reputation': 504, 'user_id': 14895430, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/2A4L3.png?s=256&g=1', 'display_name': 'BerkGarip', 'link': 'https://stackoverflow.com/users/14895430/berkgarip'}",True,386,,67706620.0,1,1,1622043409,1622029515,1622043409.0,67704203,https://stackoverflow.com/questions/67704203/how-can-i-only-check-one-model-with-modelstate-isvalid,,How can i only check one model with ModelState.IsValid,CC BY-SA 4.0,
1508,"['javascript', 'c#', 'html', 'selenium', 'xpath']","{'account_id': 21728435, 'reputation': 11, 'user_id': 16037537, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJzu43TSRfvhz3BYaCnM8dBpbEtbmBYI23JHWtbk=k-s256', 'display_name': 'ptrdaop', 'link': 'https://stackoverflow.com/users/16037537/ptrdaop'}",True,37,,,1,0,1622043363,1622034149,,67705485,https://stackoverflow.com/questions/67705485/get-document-from-another-document-with-jsexecutor,,Get DOCUMENT from another DOCUMENT with JSExecutor,CC BY-SA 4.0,
1509,"['c#', 'bluetooth', 'bluetooth-lowenergy', '32feet', 'plugin.bluetoothle']","{'account_id': 21627946, 'reputation': 61, 'user_id': 15951997, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/7hAd1.jpg?s=256&g=1', 'display_name': 'orcunor', 'link': 'https://stackoverflow.com/users/15951997/orcunor'}",True,1430,,67708144.0,1,0,1622043186,1622040658,,67707407,https://stackoverflow.com/questions/67707407/c-bluetoothle-how-can-i-getting-started,,C# BluetoothLE How can I getting started,CC BY-SA 4.0,
1510,"['c#', 'serial-port', 'usb', 'uno-platform']","{'user_type': 'does_not_exist', 'display_name': 'user13665526'}",False,499,,,2,0,1622043000,1621970986,1621974009.0,67694454,https://stackoverflow.com/questions/67694454/rs232-via-usb-with-unoplatform-and-c,,RS232 via USB with UnoPlatform and C#,CC BY-SA 4.0,
1511,"['c#', 'asp.net-core', 'asp.net-core-middleware']","{'account_id': 1101005, 'reputation': 1567, 'user_id': 1093406, 'user_type': 'registered', 'accept_rate': 40, 'profile_image': 'https://www.gravatar.com/avatar/ed44216051c3707fa611356f1c3a4956?s=256&d=identicon&r=PG', 'display_name': 'Mog0', 'link': 'https://stackoverflow.com/users/1093406/mog0'}",True,637,,67708070.0,2,0,1622042919,1621846480,1621936832.0,67669214,https://stackoverflow.com/questions/67669214/custom-middleware-exception-handler-response-content-not-passed,,Custom middleware exception handler response content not passed,CC BY-SA 4.0,
1512,"['c#', 'unity3d']","{'account_id': 21730363, 'reputation': 21, 'user_id': 16039196, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJz8pJaQ7FNJ5taZ9f1FsDMRspLweV-U6FhAEcTt=k-s256', 'display_name': 'Natasha Markings', 'link': 'https://stackoverflow.com/users/16039196/natasha-markings'}",False,139,,,0,2,1622041935,1622041935,,67707802,https://stackoverflow.com/questions/67707802/state-machine-for-a-game-object-in-unity-doesnt-seem-to-be-working-instead-of,,"State machine for a game object in Unity doesn&#39;t seem to be working. Instead of changing from &quot;stagger&quot; to &quot;idle&quot;, it just keeps moving",CC BY-SA 4.0,
1513,"['c#', 'overlap', 'overlapping']","{'account_id': 20191784, 'reputation': 11, 'user_id': 14809818, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5af5a90847478af0bfc055d79c0a8d88?s=256&d=identicon&r=PG&f=1', 'display_name': 'maate100', 'link': 'https://stackoverflow.com/users/14809818/maate100'}",True,172,1620997408.0,,1,-1,1622041648,1620989904,1622041648.0,67533219,https://stackoverflow.com/questions/67533219/c-periodssssss,Duplicate,C# periodssssss,,
1514,"['c#', 'revit-api']","{'account_id': 3734216, 'reputation': 73, 'user_id': 3105585, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/11faf80ce7946a98a69f9a3b8e83ac9c?s=256&d=identicon&r=PG&f=1', 'display_name': 'G-BC', 'link': 'https://stackoverflow.com/users/3105585/g-bc'}",False,92,1622041532.0,,1,-2,1622041541,1622041383,,67707626,https://stackoverflow.com/questions/67707626/what-is-in-a-c-property,Duplicate,What is &quot;|&quot; in a C# property?,,
1515,"['c#', 'amazon-web-services', 'amazon-dynamodb']","{'account_id': 65830, 'reputation': 2446, 'user_id': 193460, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://www.gravatar.com/avatar/f26782a055f09b697561f6de769e6129?s=256&d=identicon&r=PG', 'display_name': 'Teppic', 'link': 'https://stackoverflow.com/users/193460/teppic'}",True,118,,67707403.0,1,1,1622041409,1622036884,1622037284.0,67706295,https://stackoverflow.com/questions/67706295/how-to-maximize-wrus-in-dynamodb,,How to maximize WRUs in DynamoDB?,CC BY-SA 4.0,
1516,"['c#', 'asp.net-core']","{'account_id': 13728740, 'reputation': 35, 'user_id': 9906748, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-HkS_g2BXReM/AAAAAAAAAAI/AAAAAAAAAAg/UJZ1q7V0nWI/photo.jpg?sz=256', 'display_name': 'Moh', 'link': 'https://stackoverflow.com/users/9906748/moh'}",True,139,,67707615.0,1,2,1622041322,1622041208,,67707578,https://stackoverflow.com/questions/67707578/how-set-my-website-iis-application-pool-setting-in-web-config,,How set my website iis application pool setting in web config?,CC BY-SA 4.0,
1517,"['c#', 'image', 'opentk']","{'account_id': 21126634, 'reputation': 103, 'user_id': 15531812, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/dbcc1bf29c38cd388fd90fc8bb7b569b?s=256&d=identicon&r=PG&f=1', 'display_name': 'Raphael-MdN', 'link': 'https://stackoverflow.com/users/15531812/raphael-mdn'}",False,289,,,0,0,1622041215,1622041215,,67707581,https://stackoverflow.com/questions/67707581/how-can-i-minimalistically-implement-2d-images-in-opentk-c,,How can i minimalistically implement 2D Images in OpenTK (C#)?,CC BY-SA 4.0,
1518,"['c#', 'events', 'xamarin.forms', 'prism']","{'account_id': 3919138, 'reputation': 2158, 'user_id': 3242154, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/3c368f3140571a8d9a652dcf4607d549?s=256&d=identicon&r=PG&f=1', 'display_name': 'Nicolas', 'link': 'https://stackoverflow.com/users/3242154/nicolas'}",False,86,,,1,0,1622041207,1622027152,,67703641,https://stackoverflow.com/questions/67703641/changing-tabbedpage-binding-property-from-a-different-class-xamarin-forms,,Changing TabbedPage binding property from a (different) class - Xamarin.Forms,CC BY-SA 4.0,
1519,"['c#', 'asp.net-core', 'abp']","{'account_id': 3492672, 'reputation': 83, 'user_id': 2921909, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'user2921909', 'link': 'https://stackoverflow.com/users/2921909/user2921909'}",False,124,,,0,0,1622040577,1622038990,1622040577.0,67706899,https://stackoverflow.com/questions/67706899/is-there-any-way-of-specifying-the-id-property-name-when-inheriting-or-implement,,Is there any way of specifying the Id property name when inheriting or implementing AuditedAggregateRoot or Entity in ABP.IO?,CC BY-SA 4.0,
1520,"['javascript', 'c#', 'asp.net-core', 'razor-pages']","{'account_id': 18235551, 'reputation': 33, 'user_id': 13273643, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d773d134dfd7adf7ba31a01f76be38bf?s=256&d=identicon&r=PG&f=1', 'display_name': 'Kamel Yehya', 'link': 'https://stackoverflow.com/users/13273643/kamel-yehya'}",False,338,,,4,-2,1622040432,1622028298,,67703909,https://stackoverflow.com/questions/67703909/execute-c-code-inside-javascript-function-when-its-called,,Execute C# code inside JavaScript function when it&#39;s called,CC BY-SA 4.0,
1521,"['c#', 'asp.net-core', 'asp.net-core-3.1']","{'account_id': 21729395, 'reputation': 1, 'user_id': 16038371, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e4bbc3da437ed516127703422ae4705b?s=256&d=identicon&r=PG&f=1', 'display_name': 'Tobi', 'link': 'https://stackoverflow.com/users/16038371/tobi'}",False,514,,,2,-1,1622039866,1622037455,1622039866.0,67706465,https://stackoverflow.com/questions/67706465/how-can-i-change-the-decimal-comma-to-point-in-c-with-displayformat,,How can I change the decimal comma to point in c# with DisplayFormat?,CC BY-SA 4.0,
1522,"['c#', 'forms', 'window', 'picturebox']","{'account_id': 15755957, 'reputation': 51, 'user_id': 11369131, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-FJRMuVhL3j0/AAAAAAAAAAI/AAAAAAAAAAo/PNijlt-3oHU/photo.jpg?sz=256', 'display_name': 'TP Nguyen', 'link': 'https://stackoverflow.com/users/11369131/tp-nguyen'}",True,149,,,2,1,1622039626,1622034194,1622035775.0,67705500,https://stackoverflow.com/questions/67705500/c-handle-mouse-position-with-multiple-pictureboxes,,C# - Handle mouse position with multiple PictureBoxes,CC BY-SA 4.0,
1523,"['c#', 'asp.net']","{'account_id': 21729880, 'reputation': 19, 'user_id': 16038776, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJxf7ppEOddsQLr2Iz--P_2RhPSVO5s5BOA_DJxi=k-s256', 'display_name': 'vk01', 'link': 'https://stackoverflow.com/users/16038776/vk01'}",False,57,1622039881.0,,0,1,1622039604,1622039334,1622039604.0,67707003,https://stackoverflow.com/questions/67707003/do-we-need-to-add-optional-parameter-in-interface-c,Duplicate,do we need to add optional parameter in interface c#,,
1524,"['c#', 'c++', 'c++-cli']","{'account_id': 7378264, 'reputation': 4149, 'user_id': 5709159, 'user_type': 'registered', 'accept_rate': 58, 'profile_image': 'https://i.stack.imgur.com/DL3rX.jpg?s=256&g=1', 'display_name': 'Sirop4ik', 'link': 'https://stackoverflow.com/users/5709159/sirop4ik'}",True,382,,67707061.0,1,-2,1622039535,1622036580,1622036785.0,67706215,https://stackoverflow.com/questions/67706215/how-to-copy-void-pointer-c-to-byte-c-cli,,How to copy void pointer (C++) to byte[] (C#) (CLI),CC BY-SA 4.0,
1525,"['c#', 'json', 'firebase', 'deserialization', 'fire-sharp']","{'account_id': 20551206, 'reputation': 21, 'user_id': 15083881, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-XlJkpEEkrgo/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucnJHZ5S4Yz5pTjlwoRR13gl11xgjg/s96-c/photo.jpg?sz=256', 'display_name': 'Fernando S&#225;nchez', 'link': 'https://stackoverflow.com/users/15083881/fernando-s%c3%a1nchez'}",True,1122,,67707041.0,1,0,1622039457,1622022084,1622025118.0,67702360,https://stackoverflow.com/questions/67702360/cant-deserialize-json-into-an-object-with-nested-list,,Can&#39;t deserialize JSON into an object with nested list,CC BY-SA 4.0,
1526,"['c#', '.net', 'azure', 'asp.net-core-3.1']","{'account_id': 2356630, 'reputation': 4763, 'user_id': 2064292, 'user_type': 'registered', 'accept_rate': 49, 'profile_image': 'https://i.stack.imgur.com/vyPBn.png?s=256&g=1', 'display_name': 'SamuraiJack', 'link': 'https://stackoverflow.com/users/2064292/samuraijack'}",False,913,,,1,-1,1622039150,1622030682,,67704501,https://stackoverflow.com/questions/67704501/asp-net-core-3-1-why-cant-i-get-access-token,,ASP.NET Core 3.1: Why can&#39;t I get Access Token?,CC BY-SA 4.0,
1527,"['c#', 'performance', 'xamarin', 'xamarin.forms', 'mvvm']","{'account_id': 3793220, 'reputation': 817, 'user_id': 3149172, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://i.stack.imgur.com/62DFq.jpg?s=256&g=1', 'display_name': 'piotrbalut', 'link': 'https://stackoverflow.com/users/3149172/piotrbalut'}",False,233,,,1,-1,1622038991,1622013741,,67700287,https://stackoverflow.com/questions/67700287/performance-binding-vs-code-behind,,Performance: Binding vs code-behind,CC BY-SA 4.0,
1528,"['c#', 'mongodb']","{'account_id': 16261957, 'reputation': 160, 'user_id': 11743048, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/0de1bfde2162e2f91b9cffa16a2f4fa3?s=256&d=identicon&r=PG&f=1', 'display_name': 'VAT', 'link': 'https://stackoverflow.com/users/11743048/vat'}",False,49,,,0,1,1622038800,1622038800,,67706847,https://stackoverflow.com/questions/67706847/best-way-to-send-customer-and-order-data-from-sql-server-to-mongodb-along-with-h,,Best way to send Customer and Order data from SQL server to MongoDB along with hyperlinks,CC BY-SA 4.0,
1529,"['c#', 'xamarin']","{'account_id': 20431976, 'reputation': 5, 'user_id': 14990700, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GiHEU-eWlpaTgktFN1tk-SEcp3rTc7ucfPoLRuh=k-s256', 'display_name': 'Jameel Durra', 'link': 'https://stackoverflow.com/users/14990700/jameel-durra'}",True,581,,67706799.0,1,0,1622038644,1622028441,1622028702.0,67703934,https://stackoverflow.com/questions/67703934/await-securestorage-getasynckey-returns-null,,await SecureStorage.GetAsync(&quot;Key&quot;); returns null,CC BY-SA 4.0,
1530,"['c#', '.net', 'class', 'struct', 'garbage-collection']","{'account_id': 105082, 'reputation': 22080, 'user_id': 280602, 'user_type': 'registered', 'accept_rate': 76, 'profile_image': 'https://i.stack.imgur.com/wHKmF.jpg?s=256&g=1', 'display_name': 'Mike Flynn', 'link': 'https://stackoverflow.com/users/280602/mike-flynn'}",True,147,,,1,1,1622038638,1622036849,,67706284,https://stackoverflow.com/questions/67706284/converting-a-class-to-struct-when-logically-represents-a-single-value-similar-t,,"Converting a class to struct when logically represents a single value, similar to primitive types",CC BY-SA 4.0,
1531,"['c#', 'vb.net', 'crystal-reports']","{'account_id': 13350308, 'reputation': 133, 'user_id': 10986035, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/01c4acb9653d2fe8b5b58732dae963c6?s=256&d=identicon&r=PG&f=1', 'display_name': 'Pedro Pinheiro', 'link': 'https://stackoverflow.com/users/10986035/pedro-pinheiro'}",True,589,,67706654.0,1,0,1622038086,1622038086,,67706653,https://stackoverflow.com/questions/67706653/how-to-fix-crystaldecisions-crystalreports-engine-reportdocument-threw-an-excep,,How to fix CrystalDecisions.CrystalReports.Engine.ReportDocument&#39; threw an exception,CC BY-SA 4.0,
1532,"['c#', 'asp.net-core', '.net-core']","{'account_id': 2332739, 'reputation': 33, 'user_id': 2045711, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4f55d11503bf0667f935dca10599a27d?s=256&d=identicon&r=PG', 'display_name': 'Jaikrishnan', 'link': 'https://stackoverflow.com/users/2045711/jaikrishnan'}",False,105,,,1,0,1622037857,1621435558,1621441497.0,67605558,https://stackoverflow.com/questions/67605558/custom-authorize-attribute-or-policy-based-authorization-handler,,custom authorize attribute or policy based authorization handler,CC BY-SA 4.0,
1533,['c#'],"{'account_id': 20891782, 'reputation': 3, 'user_id': 15346997, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Gj979y5le5uiUDgpvVkP_aImjbgv27kbIJhYwdG=k-s256', 'display_name': 'Armin nsr', 'link': 'https://stackoverflow.com/users/15346997/armin-nsr'}",True,64,,67706578.0,1,0,1622037808,1622025985,,67703358,https://stackoverflow.com/questions/67703358/how-i-can-detect-my-graphic-card-is-cuda-or-ray-tracing-in-c,,How i can detect My Graphic Card is CUDA or Ray Tracing in C#,CC BY-SA 4.0,
1534,"['c#', 'powerpoint', 'add-in']","{'account_id': 21714258, 'reputation': 45, 'user_id': 16025511, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJwojbRvhzbIhLk_ygHx28pTrV4RaG1FLrFXwgW6=k-s256', 'display_name': 'Ivor Baric', 'link': 'https://stackoverflow.com/users/16025511/ivor-baric'}",False,23,,,0,0,1622037421,1622037421,,67706451,https://stackoverflow.com/questions/67706451/is-it-possible-to-create-a-custom-powerpoint-presenterview,,Is it possible to create a custom PowerPoint PresenterView?,CC BY-SA 4.0,
