,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,protected_date,closed_date,closed_reason,community_owned_date,migrated_from
1284,"['c#', 'asp.net-mvc']","{'account_id': 1621481, 'reputation': 275, 'user_id': 1497925, 'user_type': 'registered', 'accept_rate': 25, 'profile_image': 'https://www.gravatar.com/avatar/e52a15f142f720ce653d3e2d44d31d05?s=256&d=identicon&r=PG', 'display_name': 'always v', 'link': 'https://stackoverflow.com/users/1497925/always-v'}",True,2169,,2,0,1474458951,1343816778,1348514416.0,11757264,CC BY-SA 3.0,https://stackoverflow.com/questions/11757264/hide-a-column-in-webgrid,Hide a column in webgrid?,,,,,
1285,"['c#', 'ocr', 'tesseract', 'tessnet2']","{'account_id': 1733282, 'reputation': 23, 'user_id': 1586403, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/021da047ddad8ad7c4479f40716a2a24?s=256&d=identicon&r=PG', 'display_name': 'David Perez', 'link': 'https://stackoverflow.com/users/1586403/david-perez'}",True,1306,11876215.0,2,2,1474313019,1344481178,1474313019.0,11876168,CC BY-SA 3.0,https://stackoverflow.com/questions/11876168/ocr-engine-to-capture-characters-from-images,OCR engine to capture characters from images,,,,,
1286,"['c#', '.net-2.0']","{'account_id': 79309, 'reputation': 2893, 'user_id': 224998, 'user_type': 'registered', 'accept_rate': 96, 'profile_image': 'https://www.gravatar.com/avatar/cd428de0e00c66c5637e8d56ddd238ba?s=256&d=identicon&r=PG&f=1', 'display_name': 'User6996', 'link': 'https://stackoverflow.com/users/224998/user6996'}",True,27884,11961240.0,3,8,1474019810,1344980223,1344980485.0,11961137,CC BY-SA 3.0,https://stackoverflow.com/questions/11961137/getting-a-path-of-a-running-process-by-name,Getting a path of a running process by name,,,,,
1287,"['c#', 'wpf', 'performance', 'observablecollection']","{'account_id': 1686229, 'reputation': 1807, 'user_id': 1549464, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/92639a0376d6522ba64fd53679beb579?s=256&d=identicon&r=PG', 'display_name': 'steveg89', 'link': 'https://stackoverflow.com/users/1549464/steveg89'}",True,15267,11958588.0,5,22,1473689297,1344968336,1344973792.0,11958375,CC BY-SA 3.0,https://stackoverflow.com/questions/11958375/how-to-add-thousands-of-items-to-a-binded-collection-without-locking-gui,How to add thousands of items to a binded collection without locking GUI,,,,,
1288,"['c#', 'google-drive-api']","{'account_id': 1694328, 'reputation': 41, 'user_id': 1556055, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/6ebcab34b21d4fb24254e737241e78e2?s=256&d=identicon&r=PG', 'display_name': 'Pine Ohio', 'link': 'https://stackoverflow.com/users/1556055/pine-ohio'}",True,8474,,3,4,1473637242,1344977440,1377319327.0,11960526,CC BY-SA 3.0,https://stackoverflow.com/questions/11960526/google-drive-how-to-empty-trash-from-code-programmatically,Google Drive - How to empty trash from code (programmatically)?,,,,,
1289,"['c#', 'asp.net', 'multithreading', 'wcf', 'logging']","{'account_id': 31520, 'reputation': 62940, 'user_id': 86611, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://www.gravatar.com/avatar/7ce9a18f294e088d18deeceb65ff3df4?s=256&d=identicon&r=PG', 'display_name': 'Shiraz Bhaiji', 'link': 'https://stackoverflow.com/users/86611/shiraz-bhaiji'}",True,412,12174152.0,2,0,1473550327,1346158085,1495535354.0,12159566,CC BY-SA 3.0,https://stackoverflow.com/questions/12159566/sharing-information-within-a-web-service-request,Sharing information within a web service request,,,,,
1290,"['c#', '.net', 'generics', 'asp.net-mvc-4']","{'account_id': 42921, 'reputation': 4584, 'user_id': 125222, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://www.gravatar.com/avatar/b801d7473e1d5aaeb8d0715dbc35e2db?s=256&d=identicon&r=PG', 'display_name': 'benjy', 'link': 'https://stackoverflow.com/users/125222/benjy'}",True,492,12169970.0,1,2,1473392109,1346119383,1346202559.0,12151872,CC BY-SA 3.0,https://stackoverflow.com/questions/12151872/attempting-to-construct-a-generic-type-in-c-fails-with-missingmethodexception,Attempting to construct a generic type in C# fails with MissingMethodException,,,,,
1291,"['c#', 'winforms', 'listview', 'text', 'text-styling']","{'account_id': 1774179, 'reputation': 13322, 'user_id': 1618316, 'user_type': 'registered', 'accept_rate': 58, 'profile_image': 'https://www.gravatar.com/avatar/7263bc4ce5b366de4b141b60a2543574?s=256&d=identicon&r=PG', 'display_name': 'bakua', 'link': 'https://stackoverflow.com/users/1618316/bakua'}",True,5274,12091581.0,2,1,1473348366,1345721956,1345723618.0,12090727,CC BY-SA 3.0,https://stackoverflow.com/questions/12090727/how-to-make-part-of-listviewitem-text-to-be-bold,How to make part of ListViewItem text to be bold?,,,,,
1292,"['c#', 'filestream']","{'account_id': 301643, 'reputation': 3957, 'user_id': 609511, 'user_type': 'registered', 'accept_rate': 55, 'profile_image': 'https://www.gravatar.com/avatar/c723573b4de0e3fe25976a33e47eb3ec?s=256&d=identicon&r=PG', 'display_name': 'user609511', 'link': 'https://stackoverflow.com/users/609511/user609511'}",True,57417,12057061.0,6,16,1473151645,1345558945,1441215780.0,12056976,CC BY-SA 3.0,https://stackoverflow.com/questions/12056976/filestream-create,FileStream Create,,,,,
1293,"['c#', 'android', 'xmpp', 'chat', 'unity3d']","{'account_id': 240840, 'reputation': 9193, 'user_id': 511299, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://i.stack.imgur.com/2rafV.jpg?s=256&g=1', 'display_name': 'Sunkas', 'link': 'https://stackoverflow.com/users/511299/sunkas'}",True,3304,12299619.0,2,7,1473072687,1346224506,1495541708.0,12172641,CC BY-SA 3.0,https://stackoverflow.com/questions/12172641/best-way-to-create-a-android-xmpp-chat-client-in-unity3d,Best way to create a Android XMPP chat client in Unity3D,,,,,
1294,"['c#', 'lucene.net', 'lucene']","{'account_id': 215022, 'reputation': 15646, 'user_id': 469356, 'user_type': 'registered', 'accept_rate': 66, 'profile_image': 'https://www.gravatar.com/avatar/9dcd61106ec8d892ec1a7746a4d00156?s=256&d=identicon&r=PG', 'display_name': 'Igorek', 'link': 'https://stackoverflow.com/users/469356/igorek'}",True,4097,12166430.0,2,3,1473071263,1346179391,1346183065.0,12165488,CC BY-SA 3.0,https://stackoverflow.com/questions/12165488/lucene-net-and-partial-starts-with-phrase-search,Lucene.net and partial &quot;starts with&quot; phrase search,,,,,
1295,"['c#', 'asp.net-mvc', 'asp.net-mvc-3', 'visual-studio-2010', 'visual-studio-2012']","{'account_id': 1095024, 'reputation': 1870, 'user_id': 1088795, 'user_type': 'registered', 'accept_rate': 64, 'profile_image': 'https://i.stack.imgur.com/g1Nhv.png?s=256&g=1', 'display_name': 'kyleb', 'link': 'https://stackoverflow.com/users/1088795/kyleb'}",True,31455,,5,14,1472871023,1345851067,1345883451.0,12117889,CC BY-SA 3.0,https://stackoverflow.com/questions/12117889/assembly-someassembly-uses-system-web-mvc-version-4-0-0-0-which-has-a-highe,"Assembly &#39;SomeAssembly, uses &#39;System.Web.Mvc, Version=4.0.0.0, which has a higher version than referenced assembly &#39;System.Web.Mvc, Version 3.0.0.0",,,,,
1296,"['c#', 'regex']","{'account_id': 53229, 'reputation': 133804, 'user_id': 159145, 'user_type': 'registered', 'accept_rate': 56, 'profile_image': 'https://i.stack.imgur.com/9Mufm.png?s=256&g=1', 'display_name': 'Dai', 'link': 'https://stackoverflow.com/users/159145/dai'}",True,1111,12206734.0,2,0,1472726028,1346366766,1346367316.0,12206667,CC BY-SA 3.0,https://stackoverflow.com/questions/12206667/i-need-to-modify-a-word-mergefield-regular-expression,I need to modify a Word MERGEFIELD regular expression,,,,,
1297,"['c#', '.net']","{'account_id': 262436, 'reputation': 157, 'user_id': 547294, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://i.stack.imgur.com/vY55c.jpg?s=256&g=1', 'display_name': 'Bruno Silva', 'link': 'https://stackoverflow.com/users/547294/bruno-silva'}",True,15387,12144678.0,3,9,1472525097,1346080045,,12144638,CC BY-SA 3.0,https://stackoverflow.com/questions/12144638/get-the-null-object-of-a-nullreferenceexception,Get the Null object of a NullReferenceException,,,,,
1298,['c#'],"{'account_id': 9807, 'reputation': 86827, 'user_id': 18255, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/d45ef03e9450599588bf733662f792e5?s=256&d=identicon&r=PG', 'display_name': 'Cade Roux', 'link': 'https://stackoverflow.com/users/18255/cade-roux'}",True,6136,11851563.0,4,16,1472518105,1344362492,1495540373.0,11851540,CC BY-SA 3.0,https://stackoverflow.com/questions/11851540/c-operator-not-for-string-literals,C# @ operator (not for string literals),,,,,
1299,"['c#', '.net', 'openid', 'dotnetopenauth']","{'account_id': 119440, 'reputation': 33918, 'user_id': 311130, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/e66bb815b52eb8f82eab2c06427db8ca?s=256&d=identicon&r=PG', 'display_name': 'Elad Benda', 'link': 'https://stackoverflow.com/users/311130/elad-benda'}",True,179,12092990.0,1,0,1472419839,1344945073,1444807597.0,11951675,CC BY-SA 3.0,https://stackoverflow.com/questions/11951675/raising-minimum-openid-version-requirement-for-providers-to-2-0-to-protect-this,Raising minimum OpenID version requirement for Providers to 2.0 to protect this stateless RP from replay attacks,,,,,
1300,"['c#', 'error-handling']","{'account_id': 1702791, 'reputation': 5593, 'user_id': 1562451, 'user_type': 'registered', 'accept_rate': 72, 'profile_image': 'https://i.stack.imgur.com/qEhut.jpg?s=256&g=1', 'display_name': 'Fred', 'link': 'https://stackoverflow.com/users/1562451/fred'}",True,7193,11967221.0,8,9,1472238863,1345023949,,11967151,CC BY-SA 3.0,https://stackoverflow.com/questions/11967151/simple-try-catch-not-making-any-use-of-the-exception,Simple try/catch not making any use of the exception,,,,,
1301,"['c#', '.net', 'wpf', 'keyboard-shortcuts']","{'account_id': 1327442, 'reputation': 104988, 'user_id': 1420197, 'user_type': 'registered', 'accept_rate': 95, 'profile_image': 'https://www.gravatar.com/avatar/84352b749bca68ff058e27fca784d2d5?s=256&d=identicon&r=PG', 'display_name': 'Ionică Bizău', 'link': 'https://stackoverflow.com/users/1420197/ionic%c4%83-biz%c4%83u'}",True,20231,11752699.0,2,18,1472232538,1343792356,1343813179.0,11752254,CC BY-SA 3.0,https://stackoverflow.com/questions/11752254/global-windows-key-press,Global Windows Key Press,,,,,
1302,"['c#', 'unit-testing', '.net-4.0', 'moq', 'mvp']","{'account_id': 1220219, 'reputation': 3323, 'user_id': 1186991, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://www.gravatar.com/avatar/5a886d8233942a4414dfc1f61f3855e8?s=256&d=identicon&r=PG', 'display_name': 'Hans Rudel', 'link': 'https://stackoverflow.com/users/1186991/hans-rudel'}",True,3877,12145527.0,3,1,1472212268,1346079289,1472212268.0,12144446,CC BY-SA 3.0,https://stackoverflow.com/questions/12144446/instance-of-an-object-created-in-a-method-how-to-mock-that-instance,Instance of an object created in a method. How to mock that instance?,,,,,
1303,"['c#', '.net', 'find', 'richtextbox']","{'account_id': 1608285, 'reputation': 293, 'user_id': 1487890, 'user_type': 'registered', 'accept_rate': 79, 'profile_image': 'https://www.gravatar.com/avatar/5e8b5586071efa2fa97c7b2da8ea0274?s=256&d=identicon&r=PG', 'display_name': 'neo', 'link': 'https://stackoverflow.com/users/1487890/neo'}",False,4006,,2,0,1472207626,1345727188,,12092284,CC BY-SA 3.0,https://stackoverflow.com/questions/12092284/searching-string-in-richtextbox,Searching string in richtextbox,,,,,
1304,"['c#', 'mysql', 'listview']","{'account_id': 1776357, 'reputation': 3, 'user_id': 1620094, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/8bf3e0031b820edfa07b4c2037476a9b?s=256&d=identicon&r=PG', 'display_name': 'lala lolo', 'link': 'https://stackoverflow.com/users/1620094/lala-lolo'}",True,775,12094193.0,1,0,1472158276,1345732651,1345732790.0,12094135,CC BY-SA 3.0,https://stackoverflow.com/questions/12094135/show-data-in-1-listview-from-2-tables,Show data in 1 listview from 2 tables,,,,,
1305,"['c#', 'rest', 'jira']","{'account_id': 1683074, 'reputation': 91, 'user_id': 1546912, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/8420904e92a60dfdc7999a42f85e1eaa?s=256&d=identicon&r=PG', 'display_name': 'Jiř&#237; Hejduk', 'link': 'https://stackoverflow.com/users/1546912/ji%c5%99%c3%ad-hejduk'}",True,23562,,4,9,1472152921,1344524518,1592644375.0,11886316,CC BY-SA 4.0,https://stackoverflow.com/questions/11886316/how-to-post-attachment-to-jira-using-rest-api,How to POST attachment to JIRA using REST API?,1364213690.0,,,,
1306,"['c#', 'asp.net', 'gridview', 'scroll']","{'account_id': 461323, 'reputation': 1076, 'user_id': 862945, 'user_type': 'registered', 'accept_rate': 47, 'profile_image': 'https://www.gravatar.com/avatar/c158b519247729d521bb71bc26efa62d?s=256&d=identicon&r=PG', 'display_name': 'cgval', 'link': 'https://stackoverflow.com/users/862945/cgval'}",True,33152,12155006.0,4,4,1472104791,1345726752,1346140673.0,12092150,CC BY-SA 3.0,https://stackoverflow.com/questions/12092150/maintain-scroll-bar-position-of-a-div-within-a-gridview-after-a-postback,Maintain Scroll Bar position of a div within a gridview after a PostBack,,,,,
1307,"['c#', 'asp.net-mvc', 'asp.net-mvc-3']","{'account_id': 471898, 'reputation': 2622, 'user_id': 879992, 'user_type': 'registered', 'accept_rate': 55, 'profile_image': 'https://www.gravatar.com/avatar/bb1c9fe1230bbfc9692203941e8624bd?s=256&d=identicon&r=PG', 'display_name': 'revolutionkpi', 'link': 'https://stackoverflow.com/users/879992/revolutionkpi'}",True,3582,,1,2,1471867512,1346232553,1471867512.0,12174768,CC BY-SA 3.0,https://stackoverflow.com/questions/12174768/localization-messages-in-fluent-validation-mvc3,Localization messages in Fluent validation (MVC3),,,,,
1308,"['c#', 'sql-server-2008', 'unicode', 'linq-to-sql']","{'account_id': 405155, 'reputation': 5299, 'user_id': 773879, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://i.stack.imgur.com/zqTIy.jpg?s=256&g=1', 'display_name': 'Mark Segal', 'link': 'https://stackoverflow.com/users/773879/mark-segal'}",True,1389,11962639.0,2,0,1471860019,1344989712,1471860019.0,11962622,CC BY-SA 3.0,https://stackoverflow.com/questions/11962622/unicode-shows-up-incorrectly-on-linq-to-sql,Unicode shows up incorrectly on Linq-To-Sql,,,,,
1309,"['c#', 'sql-server', 'winforms']","{'account_id': 1704533, 'reputation': 418, 'user_id': 1563879, 'user_type': 'registered', 'accept_rate': 57, 'profile_image': 'https://i.stack.imgur.com/nTOP3.jpg?s=256&g=1', 'display_name': 'Mark', 'link': 'https://stackoverflow.com/users/1563879/mark'}",True,2341,11906687.0,3,1,1471825669,1344620401,1471825669.0,11906651,CC BY-SA 3.0,https://stackoverflow.com/questions/11906651/connecting-to-remote-database-from-windows-forms,Connecting to Remote Database from Windows Forms,,,,,
1310,"['c#', 'vb.net', 'c#-4.0', 'crystal-reports', 'crystal-reports-2010']","{'account_id': 1677480, 'reputation': 429, 'user_id': 1542653, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/f4a5a163c2a913bb49576e00087b64a5?s=256&d=identicon&r=PG', 'display_name': 'user1542653', 'link': 'https://stackoverflow.com/users/1542653/user1542653'}",True,10717,12178734.0,2,4,1471763062,1345453436,1354832817.0,12034859,CC BY-SA 3.0,https://stackoverflow.com/questions/12034859/crystal-reports-keeps-prompting-for-parameter,Crystal Reports keeps prompting for Parameter,,,,,
1311,"['c#', 'timer', 'sleep', 'keypress']","{'account_id': 1578556, 'reputation': 3533, 'user_id': 1464444, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://www.gravatar.com/avatar/5213db7ccc9b33ec570bee601f45cb3b?s=256&d=identicon&r=PG', 'display_name': '4444', 'link': 'https://stackoverflow.com/users/1464444/4444'}",True,11382,11785656.0,5,8,1471375491,1343940634,1471375491.0,11785546,CC BY-SA 3.0,https://stackoverflow.com/questions/11785546/wait-for-keypress-or-n-seconds-to-expire,Wait for Keypress (or) N Seconds to Expire,,,,,
1312,['c#'],"{'account_id': 1742732, 'reputation': 33, 'user_id': 1593679, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ca91b3de9a4b2514f07691e875e87fb3?s=256&d=identicon&r=PG', 'display_name': 'pepero', 'link': 'https://stackoverflow.com/users/1593679/pepero'}",True,2954,11923963.0,2,3,1471375457,1344788797,1365001160.0,11923785,CC BY-SA 3.0,https://stackoverflow.com/questions/11923785/run-one-instance-of-program,Run one instance of program,,,,,
1313,"['c#', '.net', 'wpf', 'icommand']","{'account_id': 996050, 'reputation': 45806, 'user_id': 1011959, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://i.stack.imgur.com/QgmjS.png?s=256&g=1', 'display_name': 'Nikhil Agrawal', 'link': 'https://stackoverflow.com/users/1011959/nikhil-agrawal'}",True,1831,12104481.0,3,5,1471334848,1345790041,1345790394.0,12104274,CC BY-SA 3.0,https://stackoverflow.com/questions/12104274/button-not-enabled-even-after-providing-commandparameter-in-wpf,Button not enabled even after providing CommandParameter in WPF,,,,,
1314,"['c#', 'resharper', 'syntax-highlighting']","{'account_id': 298167, 'reputation': 8536, 'user_id': 604048, 'user_type': 'registered', 'accept_rate': 54, 'profile_image': 'https://www.gravatar.com/avatar/3a3794db73b04bdb0e768f2f64c63369?s=256&d=identicon&r=PG', 'display_name': 'Andr&#233; C. Andersen', 'link': 'https://stackoverflow.com/users/604048/andr%c3%a9-c-andersen'}",True,3230,12092296.0,1,24,1471242216,1345727077,1471242216.0,12092245,CC BY-SA 3.0,https://stackoverflow.com/questions/12092245/how-do-i-make-my-own-method-similar-to-string-format-using-composite-formatting,How do I make my own method similar to String.Format using Composite Formatting in C#,,,,,
1315,"['c#', 'wcf', 'named-pipes', 'netnamedpipebinding']","{'account_id': 1338400, 'reputation': 8696, 'user_id': 1280608, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://www.gravatar.com/avatar/e28fb17c4c962bbe933a4aad68525b94?s=256&d=identicon&r=PG&f=1', 'display_name': 'darkheir', 'link': 'https://stackoverflow.com/users/1280608/darkheir'}",True,5511,11809524.0,1,15,1471019218,1344006327,,11798325,CC BY-SA 3.0,https://stackoverflow.com/questions/11798325/is-netnamedpipebinding-safe,is NetNamedPipeBinding safe?,,,,,
1316,"['c#', '.net', 'console']","{'account_id': 73496, 'reputation': 24292, 'user_id': 211627, 'user_type': 'registered', 'accept_rate': 77, 'profile_image': 'https://i.stack.imgur.com/FwjVK.jpg?s=256&g=1', 'display_name': 'JDB', 'link': 'https://stackoverflow.com/users/211627/jdb'}",True,1260,12065233.0,3,0,1471011612,1345486493,1345494551.0,12042859,CC BY-SA 3.0,https://stackoverflow.com/questions/12042859/get-the-console-background-at-a-particular-position,Get the console background at a particular position,,,,,
1317,"['c#', '.net', 'winforms', 'clr', 'ui-thread']","{'account_id': 230497, 'reputation': 19170, 'user_id': 494143, 'user_type': 'registered', 'accept_rate': 59, 'profile_image': 'https://www.gravatar.com/avatar/12e6d5ce62dc0a6cea76e172ed63ef6f?s=256&d=identicon&r=PG', 'display_name': 'lysergic-acid', 'link': 'https://stackoverflow.com/users/494143/lysergic-acid'}",True,1449,12043715.0,1,6,1470842116,1345485745,,12042681,CC BY-SA 3.0,https://stackoverflow.com/questions/12042681/should-control-invokerequired-always-be-used-when-accessing-ui-controls,Should Control.InvokeRequired always be used when accessing UI controls,,,,,
1318,"['c#', 'xna', 'xna-4.0', 'messagebox', 'dialogresult']","{'account_id': 1228312, 'reputation': 107, 'user_id': 1193432, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/34413c88737a0f0e86538b41c2b55d60?s=256&d=identicon&r=PG', 'display_name': 'Inbali', 'link': 'https://stackoverflow.com/users/1193432/inbali'}",True,8620,11815355.0,3,0,1470504188,1344158402,1344158720.0,11815283,CC BY-SA 3.0,https://stackoverflow.com/questions/11815283/messagebox-dialogs-on-xna-c,MessageBox &amp; Dialogs on XNA (C#),,,,,
1319,"['c#', 'wpf', 'resources', 'boolean']","{'account_id': 366909, 'reputation': 1123, 'user_id': 712741, 'user_type': 'registered', 'accept_rate': 56, 'profile_image': 'https://www.gravatar.com/avatar/f233052c4d95660225b97d6356dbc56e?s=256&d=identicon&r=PG', 'display_name': 'Chris V.', 'link': 'https://stackoverflow.com/users/712741/chris-v'}",True,1807,11994429.0,2,0,1470370993,1345146471,1345147139.0,11994399,CC BY-SA 3.0,https://stackoverflow.com/questions/11994399/using-boolean-values-in-resource-file,Using boolean values in resource file,,,,,
1320,"['c#', 'wpf', 'wpftoolkit', 'mschart']","{'account_id': 327563, 'reputation': 15617, 'user_id': 650012, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://i.stack.imgur.com/rTDJj.png?s=256&g=1', 'display_name': 'Anders Gustafsson', 'link': 'https://stackoverflow.com/users/650012/anders-gustafsson'}",True,4933,11932691.0,2,1,1470307916,1344850642,1495541218.0,11931620,CC BY-SA 3.0,https://stackoverflow.com/questions/11931620/can-i-draw-dashed-lines-in-wpf-toolkit-chart,Can I draw dashed lines in WPF Toolkit chart?,,,,,
1321,"['c#', 'asp.net', 'encryption', 'iis-7.5', 'informix']","{'account_id': 183141, 'reputation': 10911, 'user_id': 418343, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://i.stack.imgur.com/7pgAk.jpg?s=256&g=1', 'display_name': 'Anyname Donotcare', 'link': 'https://stackoverflow.com/users/418343/anyname-donotcare'}",True,3611,,2,6,1470305015,1344950514,1434625200.0,11953221,CC BY-SA 3.0,https://stackoverflow.com/questions/11953221/inexact-character-conversion-during-translation,Inexact character conversion during translation,,,,,
1322,"['c#', 'asp.net-mvc-3']","{'account_id': 46585, 'reputation': 1104, 'user_id': 137675, 'user_type': 'registered', 'accept_rate': 96, 'profile_image': 'https://www.gravatar.com/avatar/6863365d1a0544648a54fa3face29f8a?s=256&d=identicon&r=PG', 'display_name': 'San', 'link': 'https://stackoverflow.com/users/137675/san'}",True,7965,11766610.0,1,8,1470302253,1343850548,1345495297.0,11766506,CC BY-SA 3.0,https://stackoverflow.com/questions/11766506/how-to-preserve-values-when-asp-net-mvc-validation-got-errors,How to preserve values when asp.net MVC validation got errors?,,,,,
1323,"['c#', 'clickonce']","{'account_id': 1268120, 'reputation': 2120, 'user_id': 1224963, 'user_type': 'registered', 'accept_rate': 68, 'profile_image': 'https://i.stack.imgur.com/oYY72.jpg?s=256&g=1', 'display_name': 'Oliver Kucharzewski', 'link': 'https://stackoverflow.com/users/1224963/oliver-kucharzewski'}",True,41346,11921554.0,3,51,1470162394,1344766324,1462907550.0,11921404,CC BY-SA 3.0,https://stackoverflow.com/questions/11921404/clickonce-application-replace-current-installed-fliles,ClickOnce application replace current installed fliles,,,,,
1324,"['c#', 'wpf']","{'account_id': 62127, 'reputation': 60929, 'user_id': 184773, 'user_type': 'registered', 'accept_rate': 74, 'profile_image': 'https://www.gravatar.com/avatar/fbc1a22f3d58c94ae770029f1019d420?s=256&d=identicon&r=PG', 'display_name': 'Luke101', 'link': 'https://stackoverflow.com/users/184773/luke101'}",True,10302,12009967.0,3,7,1470062822,1345222421,,12009913,CC BY-SA 3.0,https://stackoverflow.com/questions/12009913/how-to-load-a-web-page-using-wpf,How to load a web page using WPF,,,,,
1325,"['c#', 'silverlight', 'linq']","{'account_id': 261212, 'reputation': 957, 'user_id': 545237, 'user_type': 'registered', 'accept_rate': 58, 'profile_image': 'https://i.stack.imgur.com/tyoag.jpg?s=256&g=1', 'display_name': 'BrokenRobot', 'link': 'https://stackoverflow.com/users/545237/brokenrobot'}",True,3517,11874310.0,2,2,1469722408,1344465764,1469722408.0,11874282,CC BY-SA 3.0,https://stackoverflow.com/questions/11874282/checking-for-nulls-in-distinct,Checking for nulls in distinct,,,,,
1326,"['c#', 'vsto', 'office-addins']","{'account_id': 102661, 'reputation': 14357, 'user_id': 275449, 'user_type': 'registered', 'accept_rate': 65, 'profile_image': 'https://www.gravatar.com/avatar/ff514c9ed9e93ff6b95e2775320d0a8c?s=256&d=identicon&r=PG', 'display_name': 'wpfwannabe', 'link': 'https://stackoverflow.com/users/275449/wpfwannabe'}",True,698,,3,0,1469651011,1344962286,1345044283.0,11956881,CC BY-SA 3.0,https://stackoverflow.com/questions/11956881/office-2003-and-extensibility-dll-deployment-blues,Office 2003 and extensibility.dll deployment blues,,,,,
1327,"['c#', 'wpf', 'xaml', 'datatemplate', 'bar-chart']","{'account_id': 1670460, 'reputation': 835, 'user_id': 1537005, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/5a08cad9fe9fc36c1eb5be10e01ebd15?s=256&d=identicon&r=PG&f=1', 'display_name': 'Robert Langdon', 'link': 'https://stackoverflow.com/users/1537005/robert-langdon'}",True,33627,11826541.0,2,20,1469617845,1344247912,1344273065.0,11826272,CC BY-SA 3.0,https://stackoverflow.com/questions/11826272/find-a-wpf-element-inside-datatemplate-in-the-code-behind,Find a WPF element inside DataTemplate in the code-behind,,,,,
1328,"['c#', 'winforms', 'tabs', 'tabcontrol']","{'account_id': 1604192, 'reputation': 1035, 'user_id': 1484603, 'user_type': 'registered', 'accept_rate': 43, 'profile_image': 'https://www.gravatar.com/avatar/4f9fd3ec15ad03c3f5c1b5a11625bf5a?s=256&d=identicon&r=PG', 'display_name': 'Aravind', 'link': 'https://stackoverflow.com/users/1484603/aravind'}",True,21565,11823739.0,3,7,1469547136,1344229265,1344237176.0,11822748,CC BY-SA 3.0,https://stackoverflow.com/questions/11822748/how-to-change-the-background-color-of-unused-space-tab-in-c-winforms,How to change the background color of unused space tab in C# winforms?,,,,,
1329,"['c#', 'asp.net', 'visual-studio-2012']","{'account_id': 66328, 'reputation': 5315, 'user_id': 194653, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://www.gravatar.com/avatar/d75c8156a7b7a93af066fd4cf6642b3a?s=256&d=identicon&r=PG', 'display_name': 'Chris Weber', 'link': 'https://stackoverflow.com/users/194653/chris-weber'}",True,17730,,5,5,1469098439,1345494644,1469098439.0,12044675,CC BY-SA 3.0,https://stackoverflow.com/questions/12044675/visual-studio-2012-cant-find-templates,Visual Studio 2012 Can&#39;t find templates,,,,,
1330,"['c#', '.net', 'json', 'json.net']","{'account_id': 157657, 'reputation': 3314, 'user_id': 375777, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/319171aa0cb92b826e18a97f15129c95?s=256&d=identicon&r=PG', 'display_name': 'DotNetInfo', 'link': 'https://stackoverflow.com/users/375777/dotnetinfo'}",True,34432,,1,37,1469095425,1345081643,1469095425.0,11979637,CC BY-SA 3.0,https://stackoverflow.com/questions/11979637/what-does-referenceloophandling-ignore-in-newtonsoft-json-exactly-do,What does ReferenceLoopHandling.Ignore in Newtonsoft.json exactly do?,,,,,
