,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,accepted_answer_id,last_edit_date,closed_date,closed_reason,protected_date
1302,"['javascript', 'angular', 'typescript', 'object', 'templates']","{'account_id': 2908849, 'reputation': 1888, 'user_id': 2493556, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/3f6111bec39e013ac0ef7c4306019227?s=256&d=identicon&r=PG', 'display_name': 'Sergej', 'link': 'https://stackoverflow.com/users/2493556/sergej'}",True,657,1,0,1552993444,1552993124,55239379,CC BY-SA 4.0,https://stackoverflow.com/questions/55239379/assign-input-object-properties-to-the-component,Assign @Input() object properties to the component,55239481.0,,,,
1303,"['angular', 'typescript', 'angular7']","{'account_id': 15469552, 'reputation': 67, 'user_id': 11160013, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-lBUdwWk4kWA/AAAAAAAAAAI/AAAAAAAAAWM/QfhyngxWlvA/photo.jpg?sz=256', 'display_name': 'SAHBANI Med', 'link': 'https://stackoverflow.com/users/11160013/sahbani-med'}",True,2866,1,0,1552993280,1552992654,55239213,CC BY-SA 4.0,https://stackoverflow.com/questions/55239213/load-data-before-rendering-component-in-angular-7,Load data before rendering component in Angular 7,55239427.0,,,,
1304,"['angular', 'typescript', '.d.ts']","{'account_id': 7228063, 'reputation': 5357, 'user_id': 5515945, 'user_type': 'registered', 'accept_rate': 55, 'profile_image': 'https://www.gravatar.com/avatar/0dff377215259dc09c572ca2dbb0bbe1?s=256&d=identicon&r=PG&f=1', 'display_name': 'DiPix', 'link': 'https://stackoverflow.com/users/5515945/dipix'}",True,2314,1,2,1552990735,1551905738,55031983,CC BY-SA 4.0,https://stackoverflow.com/questions/55031983/duplicated-types-in-typescript-libs-index-d-ts-duplicate-identifier-for-jas,"Duplicated @types in typescript libs (index.d.ts - Duplicate identifier) for jasmine, jasminewd2, mocha",55238566.0,,,,
1305,"['typescript', 'phpstorm', 'web-sql']","{'account_id': 8887465, 'reputation': 1004, 'user_id': 6635287, 'user_type': 'registered', 'accept_rate': 79, 'profile_image': 'https://i.stack.imgur.com/rbH3f.png?s=256&g=1', 'display_name': 'Radinator', 'link': 'https://stackoverflow.com/users/6635287/radinator'}",True,1029,1,0,1552989928,1552943978,55230205,CC BY-SA 4.0,https://stackoverflow.com/questions/55230205/using-window-opendatabase-with-typescript-in-phpstorm-project,Using window.openDatabase with Typescript in PhpStorm project,,1552944125.0,,,
1306,"['angular', 'typescript']","{'account_id': 6815895, 'reputation': 133, 'user_id': 5244608, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/81801798e2aa4784a172bf0acbda092a?s=256&d=identicon&r=PG&f=1', 'display_name': 'N Rahman', 'link': 'https://stackoverflow.com/users/5244608/n-rahman'}",True,62,1,0,1552989515,1552987470,55237463,CC BY-SA 4.0,https://stackoverflow.com/questions/55237463/how-to-access-object-value-in-same-object,How to access object value in same object,,,,,
1307,"['typescript', 'vue.js', 'internet-explorer-11', 'babeljs', 'polyfills']","{'account_id': 5469891, 'reputation': 1469, 'user_id': 4349566, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c1431955e8c6d4b0d8d796ab9b832cdf?s=256&d=identicon&r=PG&f=1', 'display_name': 'Gilian', 'link': 'https://stackoverflow.com/users/4349566/gilian'}",True,5199,1,4,1552989033,1552986602,55237168,CC BY-SA 4.0,https://stackoverflow.com/questions/55237168/vue-app-blank-page-in-ie-11-or-lower-even-with-polyfills,Vue app blank page in IE 11 or lower even with polyfills,55237984.0,1552988621.0,,,
1308,"['javascript', 'reactjs', 'typescript']","{'account_id': 6833920, 'reputation': 563, 'user_id': 5256695, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/809498462482002/picture?type=large', 'display_name': 'Jonathan', 'link': 'https://stackoverflow.com/users/5256695/jonathan'}",True,30581,1,11,1552985909,1552982518,55236045,CC BY-SA 4.0,https://stackoverflow.com/questions/55236045/what-is-the-purpose-of-export-interface-props-in-react-typescript-ver,What is the purpose of export interface Props in React (Typescript ver),55236329.0,1552985909.0,,,
1309,"['javascript', 'jquery', 'typescript', 'import', 'referenceerror']","{'account_id': 12017440, 'reputation': 33, 'user_id': 8792090, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/fcedfab984a7eec0004e3897de9fb326?s=256&d=identicon&r=PG&f=1', 'display_name': 'Sony', 'link': 'https://stackoverflow.com/users/8792090/sony'}",True,208,1,0,1552985760,1552654964,55183242,CC BY-SA 4.0,https://stackoverflow.com/questions/55183242/reference-error-import-jquery-in-bootstrap-toggle-while-using-typescript,Reference error: import jQuery in bootstrap toggle while using typescript,55236453.0,1552655892.0,,,
1310,"['typescript', 'tslint', 'gts']","{'account_id': 3444631, 'reputation': 7655, 'user_id': 3872976, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://i.stack.imgur.com/bNNko.jpg?s=256&g=1', 'display_name': 'deathangel908', 'link': 'https://stackoverflow.com/users/3872976/deathangel908'}",True,1430,1,1,1552985588,1552904481,55219113,CC BY-SA 4.0,https://stackoverflow.com/questions/55219113/typescript-lint-whats-the-proper-way-to-declare-any-type-with-no-any-true,Typescript lint what&#39;s the proper way to declare any type with &quot;no-any&quot;: true,55236866.0,,,,
1311,"['css', 'angular', 'typescript', 'ionic-framework', 'icons']","{'account_id': 5895594, 'reputation': 674, 'user_id': 4640834, 'user_type': 'registered', 'accept_rate': 29, 'profile_image': 'https://graph.facebook.com/805976586163758/picture?type=large', 'display_name': 'Rishabh Gusain', 'link': 'https://stackoverflow.com/users/4640834/rishabh-gusain'}",True,277,1,0,1552985028,1552982150,55235951,CC BY-SA 4.0,https://stackoverflow.com/questions/55235951/how-to-resize-icons-in-ionic-framework-v4-and-angular-7,how to resize icons in ionic framework v4 and Angular 7,55236687.0,1552983360.0,,,
1312,"['typescript', 'rest', 'generics']","{'account_id': 15483263, 'reputation': 3313, 'user_id': 11169941, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/luIKG.png?s=256&g=1', 'display_name': 'xyz', 'link': 'https://stackoverflow.com/users/11169941/xyz'}",True,141,1,1,1552984480,1552983602,55236328,CC BY-SA 4.0,https://stackoverflow.com/questions/55236328/typescript-function-using-generics-and-rest-properties-doesnt-automatic-collect,Typescript function using generics and rest properties doesn&#39;t automatic collect all possible types,55236454.0,1592644375.0,,,
1313,"['javascript', 'angular', 'typescript', 'angular6', 'scrollbar']","{'account_id': 14152286, 'reputation': 881, 'user_id': 10223942, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/7LXTU.png?s=256&g=1', 'display_name': 'Rogelio', 'link': 'https://stackoverflow.com/users/10223942/rogelio'}",True,1857,2,2,1552983116,1552974655,55234432,CC BY-SA 4.0,https://stackoverflow.com/questions/55234432/ngx-perfect-scrollbar-update-function-undefined,ngx perfect scrollbar update function undefined?,55236200.0,,,,
1314,"['node.js', 'typescript', 'npm']","{'account_id': 13086554, 'reputation': 3, 'user_id': 9455346, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5a34a18e96afce847bcea242948c660f?s=256&d=identicon&r=PG&f=1', 'display_name': 'ChaceGreen', 'link': 'https://stackoverflow.com/users/9455346/chacegreen'}",False,130,1,0,1552982759,1551433836,54942001,CC BY-SA 4.0,https://stackoverflow.com/questions/54942001/how-do-i-keep-an-npm-idle-session-timeout-consistent-across-webapp,How do I keep an npm idle-session-timeout consistent across webapp?,,1551704080.0,,,
1315,"['javascript', 'typescript', 'promise']","{'account_id': 2090615, 'reputation': 9899, 'user_id': 1860540, 'user_type': 'registered', 'accept_rate': 62, 'profile_image': 'https://www.gravatar.com/avatar/509a82813b73b7b673891fb909d2dde6?s=256&d=identicon&r=PG', 'display_name': 'Eliya Cohen', 'link': 'https://stackoverflow.com/users/1860540/eliya-cohen'}",True,10557,1,4,1552979808,1552978586,55235203,CC BY-SA 4.0,https://stackoverflow.com/questions/55235203/typescript-is-not-a-function-or-its-return-value-is-not-iterable,Typescript - &quot;... is not a function or its return value is not iterable&quot;,55235394.0,1552978941.0,,,
1316,"['android', 'angular', 'typescript', 'ionic3']","{'account_id': 2736675, 'reputation': 27, 'user_id': 2359217, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7c50b10352905916305b83f45413b0c2?s=256&d=identicon&r=PG', 'display_name': 'wolfgunner', 'link': 'https://stackoverflow.com/users/2359217/wolfgunner'}",False,456,1,-1,1552979411,1552945526,55230473,CC BY-SA 4.0,https://stackoverflow.com/questions/55230473/ionicwhat-is-the-best-manner-to-retrieve-images-from-firebase-storage,[Ionic]What is the best manner to retrieve images from firebase storage?,,,,,
1317,"['typescript', 'vue.js', 'webpack', 'ts-loader']","{'account_id': 3429475, 'reputation': 1257, 'user_id': 2874353, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/oB7Mk.jpg?s=256&g=1', 'display_name': 'Alexey', 'link': 'https://stackoverflow.com/users/2874353/alexey'}",True,830,1,3,1552977530,1552975369,55234549,CC BY-SA 4.0,https://stackoverflow.com/questions/55234549/type-checking-of-vue-w-typescript-but-w-o-webpack-ts-loader,Type-checking of Vue w/ Typescript but w/o Webpack/ts-loader,,,,,
1318,"['arrays', 'typescript']","{'account_id': 10119358, 'reputation': 27, 'user_id': 7476873, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-q1ba_c6vSlE/AAAAAAAAAAI/AAAAAAAABEU/vxAi9gWnA_U/photo.jpg?sz=256', 'display_name': 'Rushabh Chokshi', 'link': 'https://stackoverflow.com/users/7476873/rushabh-chokshi'}",True,9905,3,1,1552976629,1552954472,55231886,CC BY-SA 4.0,https://stackoverflow.com/questions/55231886/get-an-array-of-property-values-from-an-object-array-in-typescript,Get an array of property values from an object array in typescript,,,,,
1319,"['javascript', 'angular', 'typescript', 'angular6', 'dynamic-html']","{'account_id': 3710110, 'reputation': 163, 'user_id': 3087678, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3957db7ec803f8ccbce63e571bb5a5e2?s=256&d=identicon&r=PG&f=1', 'display_name': 'Jebin', 'link': 'https://stackoverflow.com/users/3087678/jebin'}",False,606,1,1,1552976511,1552974919,55234479,CC BY-SA 4.0,https://stackoverflow.com/questions/55234479/onclick-event-not-working-in-dynamic-html-string-in-angular-6,Onclick event not working in dynamic html string in angular 6,,,,,
1320,['typescript'],"{'account_id': 4519550, 'reputation': 5643, 'user_id': 3673259, 'user_type': 'registered', 'accept_rate': 94, 'profile_image': 'https://i.stack.imgur.com/DPHO1.png?s=256&g=1', 'display_name': 'Joshua', 'link': 'https://stackoverflow.com/users/3673259/joshua'}",True,209,1,1,1552975953,1552972665,55234089,CC BY-SA 4.0,https://stackoverflow.com/questions/55234089/string-enum-as-map-key-does-not-work-with-returntype,String enum as map key does not work with ReturnType,55234669.0,,,,
1321,"['javascript', 'typescript', 'recursion', 'ag-grid', 'ag-grid-angular']","{'account_id': 5957731, 'reputation': 237, 'user_id': 4683761, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/5c582cb52437e7fee3eb9c8a0c9fd1d7?s=256&d=identicon&r=PG&f=1', 'display_name': 'tb517', 'link': 'https://stackoverflow.com/users/4683761/tb517'}",False,892,1,0,1552975675,1552941743,55229743,CC BY-SA 4.0,https://stackoverflow.com/questions/55229743/recursive-function-for-detailcellrendererparams-ag-grid,"Recursive function for detailCellRendererParams, Ag-Grid?",,,,,
1322,"['angular', 'typescript']","{'account_id': 6097558, 'reputation': 161, 'user_id': 4757902, 'user_type': 'registered', 'accept_rate': 20, 'profile_image': 'https://i.stack.imgur.com/DJZiw.png?s=256&g=1', 'display_name': 'Ammad Nazir', 'link': 'https://stackoverflow.com/users/4757902/ammad-nazir'}",False,56,2,0,1552974218,1552913782,55221923,CC BY-SA 4.0,https://stackoverflow.com/questions/55221923/get-data-splice-from-array-in-angular,Get Data Splice from Array in Angular,,,,,
1323,"['typescript', 'generics']","{'account_id': 18250, 'reputation': 38388, 'user_id': 41655, 'user_type': 'registered', 'accept_rate': 76, 'profile_image': 'https://www.gravatar.com/avatar/430ea1cba106cc65b7687d66e9df4f06?s=256&d=identicon&r=PG', 'display_name': 'millimoose', 'link': 'https://stackoverflow.com/users/41655/millimoose'}",False,25,0,0,1552968216,1552968216,55233473,CC BY-SA 4.0,https://stackoverflow.com/questions/55233473/is-there-a-way-to-alias-a-longwinded-generic-type-in-the-scope-of-a-class,Is there a way to alias a longwinded generic type in the scope of a class?,,,,,
1324,"['angular', 'typescript', 'django-rest-framework']","{'account_id': 8732071, 'reputation': 309, 'user_id': 6531763, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/6fa4cac9df193aac3103cb57b9cd5ae2?s=256&d=identicon&r=PG&f=1', 'display_name': 'Joe Howard', 'link': 'https://stackoverflow.com/users/6531763/joe-howard'}",False,1704,2,0,1552965264,1552960487,55232556,CC BY-SA 4.0,https://stackoverflow.com/questions/55232556/error-ts2304-cannot-find-name-httpoptions,Error TS2304: Cannot find name &#39;httpOptions&#39;,,,,,
1325,"['typescript', 'vue.js', 'highcharts']","{'account_id': 13654145, 'reputation': 134, 'user_id': 9851166, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/8dd97e7ac88081bdb1569c351662dfd4?s=256&d=identicon&r=PG&f=1', 'display_name': 'Phymo', 'link': 'https://stackoverflow.com/users/9851166/phymo'}",True,1220,1,0,1552962754,1552961255,55232648,CC BY-SA 4.0,https://stackoverflow.com/questions/55232648/highcharts-with-type-scripts-and-vue-type-incompatible-error,"highcharts with type scripts and vue, type incompatible error",,,,,
1326,"['reactjs', 'typescript', 'visual-studio-code', 'office-addins', 'vscode-debugger']","{'account_id': 1463761, 'reputation': 543, 'user_id': 1377288, 'user_type': 'registered', 'accept_rate': 52, 'profile_image': 'https://www.gravatar.com/avatar/c49f62d90a3e50b237f67e2e1705111a?s=256&d=identicon&r=PG&f=1', 'display_name': 'Tuma', 'link': 'https://stackoverflow.com/users/1377288/tuma'}",False,721,1,3,1552962056,1552566314,55162493,CC BY-SA 4.0,https://stackoverflow.com/questions/55162493/how-to-debug-a-react-add-in,How to debug a React add-in,,1552566676.0,,,
1327,"['typescript', 'visual-studio-code', 'intellisense', 'vscode-settings']","{'account_id': 174839, 'reputation': 1289, 'user_id': 404446, 'user_type': 'registered', 'accept_rate': 79, 'profile_image': 'https://i.stack.imgur.com/sqVeo.jpg?s=256&g=1', 'display_name': 'Seregwethrin', 'link': 'https://stackoverflow.com/users/404446/seregwethrin'}",True,886,2,5,1552956581,1552955277,55231981,CC BY-SA 4.0,https://stackoverflow.com/questions/55231981/visual-studio-code-auto-completion-shows-a-lot-of-options,Visual Studio Code auto completion shows a lot of options,55232095.0,1552955844.0,,,
1328,"['typescript', 'typescript3.0']","{'account_id': 6279720, 'reputation': 3635, 'user_id': 4881192, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/EGqrq.jpg?s=256&g=1', 'display_name': 'Adam', 'link': 'https://stackoverflow.com/users/4881192/adam'}",True,2468,2,3,1552955496,1552946368,55230653,CC BY-SA 4.0,https://stackoverflow.com/questions/55230653/whats-the-difference-between-typescript-const-assertions-and-declarations,What&#39;s the difference between TypeScript const assertions and declarations?,55230945.0,,,,
1329,"['typescript', 'webpack', 'next.js', 'css-modules']","{'account_id': 1055853, 'reputation': 1999, 'user_id': 1058586, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://www.gravatar.com/avatar/c53009f98d08f85fef15031a7c6c21c7?s=256&d=identicon&r=PG', 'display_name': 'JamesG', 'link': 'https://stackoverflow.com/users/1058586/jamesg'}",False,328,0,2,1552950841,1552950841,55231422,CC BY-SA 4.0,https://stackoverflow.com/questions/55231422/using-css-modules-with-webpack-and-typescript,Using CSS modules with Webpack and Typescript,,,,,
1330,"['javascript', 'typescript']","{'account_id': 8385, 'reputation': 4769, 'user_id': 15075, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://i.stack.imgur.com/ZEyei.jpg?s=256&g=1', 'display_name': 'Richard Walton', 'link': 'https://stackoverflow.com/users/15075/richard-walton'}",True,427,2,0,1552949780,1552935828,55228408,CC BY-SA 4.0,https://stackoverflow.com/questions/55228408/typescript-augmentation-with-fluent-api,Typescript augmentation with fluent API,55231276.0,,,,
1331,"['angular', 'typescript', 'ag-grid-angular']","{'account_id': 12855499, 'reputation': 21, 'user_id': 9298967, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7bd20176dc5969e43c703bb26264a5ac?s=256&d=identicon&r=PG&f=1', 'display_name': 'DhanaLakshmi Sasapu', 'link': 'https://stackoverflow.com/users/9298967/dhanalakshmi-sasapu'}",False,1729,3,-1,1552946748,1552905351,55219353,CC BY-SA 4.0,https://stackoverflow.com/questions/55219353/how-to-select-and-deselect-rows-in-angular-6,How to select and deselect rows in angular 6,,1552912302.0,,,
1332,"['javascript', 'reactjs', 'typescript', 'import']","{'account_id': 390442, 'reputation': 14448, 'user_id': 750511, 'user_type': 'registered', 'accept_rate': 81, 'profile_image': 'https://www.gravatar.com/avatar/f1cc17242ddaefc62f1fd866b6d52248?s=256&d=identicon&r=PG', 'display_name': 'Carven', 'link': 'https://stackoverflow.com/users/750511/carven'}",True,889,2,0,1552946428,1552932736,55227636,CC BY-SA 4.0,https://stackoverflow.com/questions/55227636/how-to-combine-import-statements-with-an-import-all-statement-in-typescript,How to combine import statements with an import all statement in Typescript?,55230668.0,,,,
1333,"['javascript', 'node.js', 'typescript', 'express', 'nestjs']","{'account_id': 11689879, 'reputation': 1440, 'user_id': 8558515, 'user_type': 'registered', 'accept_rate': 91, 'profile_image': 'https://i.stack.imgur.com/GkCni.png?s=256&g=1', 'display_name': 'Sanju', 'link': 'https://stackoverflow.com/users/8558515/sanju'}",True,2289,1,2,1552945656,1552060058,55066621,CC BY-SA 4.0,https://stackoverflow.com/questions/55066621/how-to-use-new-instance-for-every-new-http-request-in-nestjs,How to use new instance for every new HTTP request in NestJS?,55067044.0,1552062001.0,,,
1334,['typescript'],"{'account_id': 424941, 'reputation': 2477, 'user_id': 805227, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://i.stack.imgur.com/TACSl.jpg?s=256&g=1', 'display_name': 'Kara Brightwell', 'link': 'https://stackoverflow.com/users/805227/kara-brightwell'}",True,72,1,1,1552945270,1552944870,55230365,CC BY-SA 4.0,https://stackoverflow.com/questions/55230365/get-type-in-tagged-union-from-tag-in-typescript,Get type in tagged union from tag in Typescript,55230438.0,,,,
1335,"['angular', 'typescript', 'angular7']","{'account_id': 4918271, 'reputation': 608, 'user_id': 5221418, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/14fa0854e0be21696d0e721a9e0ba5e4?s=256&d=identicon&r=PG&f=1', 'display_name': 'Jyosua', 'link': 'https://stackoverflow.com/users/5221418/jyosua'}",True,11977,1,1,1552943746,1552939031,55229131,CC BY-SA 4.0,https://stackoverflow.com/questions/55229131/typescript-array-map-is-not-a-function,TypeScript Array: .map() is not a Function,55230158.0,1552941266.0,,,
1336,['typescript'],"{'account_id': 1139401, 'reputation': 2004, 'user_id': 1123717, 'user_type': 'registered', 'accept_rate': 41, 'profile_image': 'https://www.gravatar.com/avatar/fb3d5703694d21ac6573b31d3f3014f0?s=256&d=identicon&r=PG', 'display_name': 'aarkerio', 'link': 'https://stackoverflow.com/users/1123717/aarkerio'}",True,63,2,1,1552941743,1552939785,55229303,CC BY-SA 4.0,https://stackoverflow.com/questions/55229303/passing-environment-value-with-typescript,Passing environment value with TypeScript,55229524.0,,,,
1337,"['angular', 'typescript', 'primeng']","{'account_id': 15532223, 'reputation': 107, 'user_id': 11205399, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e4602361ea66c61fed754346dfd62546?s=256&d=identicon&r=PG&f=1', 'display_name': 'JacobTStaggs', 'link': 'https://stackoverflow.com/users/11205399/jacobtstaggs'}",True,1828,1,0,1552938793,1552932555,55227587,CC BY-SA 4.0,https://stackoverflow.com/questions/55227587/primeng-global-filter-with-multiple-filters,PrimeNG Global Filter with Multiple Filters,55229084.0,,,,
1338,"['javascript', 'reactjs', 'typescript']","{'account_id': 8910132, 'reputation': 313, 'user_id': 6650701, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b26fbd263ecf4554fd90857ecd55d207?s=256&d=identicon&r=PG&f=1', 'display_name': 'stef', 'link': 'https://stackoverflow.com/users/6650701/stef'}",True,615,2,0,1552934613,1552933296,55227775,CC BY-SA 4.0,https://stackoverflow.com/questions/55227775/react-undefined-for-react-router-with-typescript,“React” undefined for React Router with Typescript,55228084.0,,,,
1339,"['javascript', 'jquery', 'typescript']","{'account_id': 5708804, 'reputation': 121, 'user_id': 4511476, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://i.stack.imgur.com/0C4xL.png?s=256&g=1', 'display_name': 'Sercan', 'link': 'https://stackoverflow.com/users/4511476/sercan'}",True,506,1,0,1552934551,1552924294,55225222,CC BY-SA 4.0,https://stackoverflow.com/questions/55225222/using-typescript-variable-inside-jquery-each-loop,Using TypeScript Variable Inside Jquery Each Loop,55225307.0,,,,
1340,['typescript'],"{'account_id': 210918, 'reputation': 352, 'user_id': 462794, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://www.gravatar.com/avatar/590ab8e31e515d6d8666c8b81f3a1317?s=256&d=identicon&r=PG', 'display_name': 'Bussiere', 'link': 'https://stackoverflow.com/users/462794/bussiere'}",True,13297,1,5,1552933185,1552822021,55206526,CC BY-SA 4.0,https://stackoverflow.com/questions/55206526/onclick-problem-with-typescript-3-33-and-react,onClick problem with typescript 3.33 and react,55206552.0,1552823614.0,,,
1341,"['javascript', 'angular', 'typescript', 'ecmascript-6']","{'account_id': 1253543, 'reputation': 6879, 'user_id': 1352125, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://i.stack.imgur.com/udDS5.jpg?s=256&g=1', 'display_name': 'Query Master', 'link': 'https://stackoverflow.com/users/1352125/query-master'}",True,941,3,0,1552932878,1552916899,55222883,CC BY-SA 4.0,https://stackoverflow.com/questions/55222883/nested-json-which-need-to-be-display-in-tree-structure-format-dynamically-with-t,Nested json which need to be display in tree structure format dynamically with the help of angular,55223017.0,1552932878.0,,,
1342,"['javascript', 'node.js', 'typescript', 'graphql', 'nestjs']","{'account_id': 15555310, 'reputation': 65, 'user_id': 11221938, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-NV0edhkUcvw/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rd8GCc87JiHGrpeYob-kn-ZbdT6DA/mo/photo.jpg?sz=256', 'display_name': 'Ibrahim Belkhiria', 'link': 'https://stackoverflow.com/users/11221938/ibrahim-belkhiria'}",True,2506,1,3,1552928053,1552927390,55226176,CC BY-SA 4.0,https://stackoverflow.com/questions/55226176/how-can-i-define-mutations-or-queries-without-any-parameters-in-graphql,How can I define mutations or queries without any parameters in graphql?,55226316.0,1552928053.0,,,
1343,['typescript'],"{'account_id': 14625261, 'reputation': 49, 'user_id': 10562807, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-dfd_Te4HETQ/AAAAAAAAAAI/AAAAAAAACXM/5BDtmWsiTRI/photo.jpg?sz=256', 'display_name': 'Marko Dunovic', 'link': 'https://stackoverflow.com/users/10562807/marko-dunovic'}",True,53,2,0,1552927930,1552926866,55226002,CC BY-SA 4.0,https://stackoverflow.com/questions/55226002/how-to-push-array-to-class-in-typescript,how to push array to class in typeScript,,,,,
1344,['typescript'],"{'account_id': 11494933, 'reputation': 49, 'user_id': 8424610, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/8bb3275ae85928de7ceff2107627945a?s=256&d=identicon&r=PG&f=1', 'display_name': 'mKalita', 'link': 'https://stackoverflow.com/users/8424610/mkalita'}",True,33,1,0,1552927485,1552926514,55225914,CC BY-SA 4.0,https://stackoverflow.com/questions/55225914/extending-an-interface-question-typescript-js,extending an interface question Typescript/js,55226195.0,,,,
1345,['typescript'],"{'user_type': 'does_not_exist', 'display_name': 'user10471818'}",True,305,1,1,1552927093,1552926558,55225926,CC BY-SA 4.0,https://stackoverflow.com/questions/55225926/typescript-optional-parameter-breaks-query,Typescript optional parameter breaks query,55226068.0,,,,
1346,"['angular', 'typescript', 'ionic-framework']","{'account_id': 1731135, 'reputation': 555, 'user_id': 1584725, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/3b4af23cd0ebfb961c3ab01ffd884073?s=256&d=identicon&r=PG', 'display_name': 'Brett JB', 'link': 'https://stackoverflow.com/users/1584725/brett-jb'}",True,3546,1,1,1552925834,1552415269,55128406,CC BY-SA 4.0,https://stackoverflow.com/questions/55128406/typescript-await-doesnt-appear-to-wait,Typescript &#39;await&#39; doesn&#39;t appear to wait?,55128503.0,1552925329.0,,,
1347,"['typescript', 'nativescript']","{'account_id': 10230211, 'reputation': 1797, 'user_id': 9967488, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/93f2a8c4c58ac92d9b0682c31dc972d9?s=256&d=identicon&r=PG', 'display_name': 'ych', 'link': 'https://stackoverflow.com/users/9967488/ych'}",True,61,2,0,1552924516,1552922782,55224736,CC BY-SA 4.0,https://stackoverflow.com/questions/55224736/how-can-i-extension-textfield-class-with-the-additional-method,How can I extension TextField class with the additional method,55225294.0,,,,
1348,"['javascript', 'typescript']","{'account_id': 14150058, 'reputation': 1327, 'user_id': 10257395, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d94cb9d234adb93da6cfed66ef899f4b?s=256&d=identicon&r=PG&f=1', 'display_name': 'Kuru', 'link': 'https://stackoverflow.com/users/10257395/kuru'}",False,45,0,0,1552924451,1552924451,55225270,CC BY-SA 4.0,https://stackoverflow.com/questions/55225270/getter-function-name-doemptyitemsexist,getter function name &#39;doEmptyItemsExist&#39;,,,,,
1349,"['javascript', 'typescript', 'lodash']","{'account_id': 14947916, 'reputation': 48, 'user_id': 10792608, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/yfJDf.jpg?s=256&g=1', 'display_name': 'David A', 'link': 'https://stackoverflow.com/users/10792608/david-a'}",True,562,1,1,1552924321,1552922130,55224540,CC BY-SA 4.0,https://stackoverflow.com/questions/55224540/using-flush-on-lodashs-throttle-decorator,using flush on lodash&#39;s throttle decorator,55225233.0,,,,
1350,"['angular', 'typescript', 'rxjs', 'store', 'angular-lifecycle-hooks']","{'account_id': 14892170, 'reputation': 1783, 'user_id': 10753504, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-tkBx9u5Tloo/AAAAAAAAAAI/AAAAAAAAAH8/BqphfpOK9B4/photo.jpg?sz=256', 'display_name': 'Quentin', 'link': 'https://stackoverflow.com/users/10753504/quentin'}",True,63,2,0,1552924307,1552923532,55224978,CC BY-SA 4.0,https://stackoverflow.com/questions/55224978/execute-a-typescript-function-according-to-a-scenario-in-angular,Execute a Typescript function according to a scenario in Angular,55225230.0,,,,
