,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,protected_date,closed_date,closed_reason,migrated_from,community_owned_date,locked_date
1591,"['javascript', 'html', 'audio', 'closed-captions']","{'account_id': 9832, 'reputation': 41677, 'user_id': 18309, 'user_type': 'registered', 'accept_rate': 79, 'profile_image': 'https://i.stack.imgur.com/HYleV.png?s=256&g=1', 'display_name': 'MetaGuru', 'link': 'https://stackoverflow.com/users/18309/metaguru'}",True,725,,2,3,1320739181,1288970415,1320739181.0,4107288,CC BY-SA 3.0,https://stackoverflow.com/questions/4107288/is-there-a-reliable-way-to-time-javascript-animations-with-an-audio-file-playing,Is there a reliable way to time javascript animations with an audio file playing in the browser?,,,,,,
1592,"['php', 'javascript', 'ajax', 'string', 'push']","{'account_id': 808321, 'reputation': 11, 'user_id': 517367, 'user_type': 'unregistered', 'profile_image': 'https://www.gravatar.com/avatar/66a88d73a7c356cbda1279e747183138?s=256&d=identicon&r=PG', 'display_name': 'Alyas', 'link': 'https://stackoverflow.com/users/517367/alyas'}",True,3127,,3,1,1320582728,1290512705,,4255678,CC BY-SA 2.5,https://stackoverflow.com/questions/4255678/how-to-push-an-alert-or-message-to-web-page-visitor,How to push an alert or message to web page visitor?,,,,,,
1593,"['javascript', 'jquery']","{'account_id': 100237, 'reputation': 6337, 'user_id': 270311, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://i.stack.imgur.com/fixLI.jpg?s=256&g=1', 'display_name': 'Odyss3us', 'link': 'https://stackoverflow.com/users/270311/odyss3us'}",True,5269,4153709.0,3,3,1320515398,1289473267,1320515398.0,4153703,CC BY-SA 3.0,https://stackoverflow.com/questions/4153703/attrchecked-false-not-working-on-ie6,"`attr(&#39;checked&#39;, false)` not working on IE6",,,,,,
1594,"['javascript', 'jquery', 'checkbox']","{'account_id': 3246, 'reputation': 182189, 'user_id': 4653, 'user_type': 'registered', 'accept_rate': 97, 'profile_image': 'https://www.gravatar.com/avatar/a525b89ed2980a2bbc41e1f23dc350cf?s=256&d=identicon&r=PG&f=1', 'display_name': 'leora', 'link': 'https://stackoverflow.com/users/4653/leora'}",True,3988,4240258.0,1,3,1320435795,1290372324,1320435795.0,4240253,CC BY-SA 3.0,https://stackoverflow.com/questions/4240253/how-to-loop-through-all-unchecked-checkboxes,How to loop through all unchecked checkboxes?,,,,,,
1595,"['javascript', 'jquery', 'ajax', 'function', 'callback']","{'account_id': 669062, 'reputation': 115, 'user_id': 495410, 'user_type': 'unregistered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/8baae1c11350fae8a11d4e62e260caeb?s=256&d=identicon&r=PG', 'display_name': 'F&#225;bio de Lima Souto', 'link': 'https://stackoverflow.com/users/495410/f%c3%a1bio-de-lima-souto'}",True,126,4201367.0,2,1,1320279689,1289965982,1320279689.0,4201328,CC BY-SA 3.0,https://stackoverflow.com/questions/4201328/jquery-why-this-doent-work-in-child-scopes,jQuery - why $(this) doen&#39;t work in child scopes?,,,,,,
1596,"['javascript', 'jquery', 'arrays', 'return']","{'account_id': 26880, 'reputation': 16855, 'user_id': 70339, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/eb3e4816edf4ca87d8ad4fd39855cb90?s=256&d=identicon&r=PG', 'display_name': 'Jannis', 'link': 'https://stackoverflow.com/users/70339/jannis'}",True,462,4191448.0,2,1,1320275074,1289884659,1320275074.0,4191411,CC BY-SA 3.0,https://stackoverflow.com/questions/4191411/jquery-how-can-i-loop-over-a-set-of-elements-finding-only-those-matching-the-va,jQuery: How can I loop over a set of elements finding only those matching the values within another array?,,,,,,
1597,"['javascript', 'function', 'limit', 'add']","{'account_id': 225351, 'reputation': 1675, 'user_id': 485783, 'user_type': 'registered', 'accept_rate': 40, 'profile_image': 'https://www.gravatar.com/avatar/9789ae0d40fed4d53706ec3431078301?s=256&d=identicon&r=PG', 'display_name': 'user485783', 'link': 'https://stackoverflow.com/users/485783/user485783'}",True,1142,4075027.0,2,1,1320175969,1288673606,1288824939.0,4074998,CC BY-SA 2.5,https://stackoverflow.com/questions/4074998/limit-add-row-in-function-not-work-please-help,"limit add row in function not work, please help",,,,,,
1598,['javascript'],"{'account_id': 668786, 'reputation': 79, 'user_id': 494217, 'user_type': 'unregistered', 'accept_rate': 40, 'profile_image': 'https://www.gravatar.com/avatar/c843a30104200864dd4f8702ed312171?s=256&d=identicon&r=PG', 'display_name': 'Soverin', 'link': 'https://stackoverflow.com/users/494217/soverin'}",True,119,,1,2,1320057356,1288685535,,4075898,CC BY-SA 2.5,https://stackoverflow.com/questions/4075898/how-get-file-names-and-sizes-with-the-help-of-html5,How get file names and sizes with the help of HTML5?,,,,,,
1599,"['c#', 'javascript', 'silverlight', 'parsing']","{'account_id': 248816, 'reputation': 121, 'user_id': 524430, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://www.gravatar.com/avatar/ec108880dd7ed52863cb8d647adce31a?s=256&d=identicon&r=PG', 'display_name': 'Vladimir Li', 'link': 'https://stackoverflow.com/users/524430/vladimir-li'}",True,584,,4,3,1319384528,1291069085,1291069485.0,4308653,CC BY-SA 2.5,https://stackoverflow.com/questions/4308653/javascript-expression-parser-in-silverlight,JavaScript expression parser in Silverlight,,,,,,
1600,['javascript'],"{'account_id': 120203, 'reputation': 10173, 'user_id': 312483, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'powerboy', 'link': 'https://stackoverflow.com/users/312483/powerboy'}",True,1395,4151058.0,3,5,1319307327,1289444718,,4151051,CC BY-SA 2.5,https://stackoverflow.com/questions/4151051/popup-a-new-window-in-an-ajax-success-callback-when-popup-blocker-is-on,Popup a new window in an ajax success callback when popup blocker is on,,,,,,
1601,"['javascript', 'css', 'anchor', 'target']","{'account_id': 235432, 'reputation': 3893, 'user_id': 502236, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://i.stack.imgur.com/X2ywV.png?s=256&g=1', 'display_name': 'seymar', 'link': 'https://stackoverflow.com/users/502236/seymar'}",True,1606,4255623.0,3,1,1319161829,1290510852,1290516240.0,4255448,CC BY-SA 2.5,https://stackoverflow.com/questions/4255448/do-something-on-target-with-javascript,Do something on :target with javascript,,,,,,
1602,"['javascript', 'drag-and-drop', 'fileapi']","{'account_id': 243141, 'reputation': 13279, 'user_id': 515124, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/1fe89044eef1cf027c146e8d7969d8ee?s=256&d=identicon&r=PG', 'display_name': 'rodneyrehm', 'link': 'https://stackoverflow.com/users/515124/rodneyrehm'}",True,7470,7842896.0,1,2,1319148776,1290348794,1318354631.0,4238269,CC BY-SA 3.0,https://stackoverflow.com/questions/4238269/javascript-fileapi-iterating-directories,Javascript FileAPI: Iterating Directories?,,,,,,
1603,"['javascript', 'android', 'ajax', 'json']","{'account_id': 23270, 'reputation': 1855, 'user_id': 58175, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://www.gravatar.com/avatar/4b46866b5bba6dad0ac1b606c0e6d48e?s=256&d=identicon&r=PG&f=1', 'display_name': 'Ish', 'link': 'https://stackoverflow.com/users/58175/ish'}",True,366,,1,1,1319108839,1289080550,,4115369,CC BY-SA 2.5,https://stackoverflow.com/questions/4115369/how-do-i-specify-content-type-with-a-ajax-call-for-android-browsers,How do I specify content-type with a AJAX call for Android browsers?,,,,,,
1604,"['php', 'javascript', 'jquery', 'html']","{'account_id': 52991, 'reputation': 19150, 'user_id': 158455, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://i.stack.imgur.com/AEnQ2.png?s=256&g=1', 'display_name': 'Moon', 'link': 'https://stackoverflow.com/users/158455/moon'}",True,1071,4296131.0,2,2,1318628385,1290932024,,4295940,CC BY-SA 2.5,https://stackoverflow.com/questions/4295940/convert-text-to-image-rotate-it,Convert text to Image &amp; Rotate It,,,,,,
1605,"['javascript', 'html', 'css']","{'account_id': 53351, 'reputation': 3030, 'user_id': 159475, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://www.gravatar.com/avatar/5bd60e7d482634820a4eec63f6c12293?s=256&d=identicon&r=PG', 'display_name': 'Aayush', 'link': 'https://stackoverflow.com/users/159475/aayush'}",True,10877,4161699.0,3,7,1318627485,1289536907,,4161672,CC BY-SA 2.5,https://stackoverflow.com/questions/4161672/make-links-in-a-specific-div-open-in-new-tab,Make links in a specific div open in new tab,,,,,,
1606,"['javascript', 'html']","{'account_id': 67541, 'reputation': 59110, 'user_id': 197606, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://www.gravatar.com/avatar/14da0a77145571d61cee03ac6bb0fb35?s=256&d=identicon&r=PG', 'display_name': 'Ben', 'link': 'https://stackoverflow.com/users/197606/ben'}",True,1324,4252443.0,2,2,1318328237,1290481083,1290481565.0,4252355,CC BY-SA 2.5,https://stackoverflow.com/questions/4252355/ad-delivery-refresh-rate,Ad delivery refresh rate,,,,,,
1607,"['javascript', 'internet-explorer', 'event-handling']","{'account_id': 39431, 'reputation': 314278, 'user_id': 113716, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/50448b12b8054fbac718db6e5c09113d?s=256&d=identicon&r=PG', 'display_name': 'user113716', 'link': 'https://stackoverflow.com/users/113716/user113716'}",True,3555,4177240.0,3,15,1318239292,1289334640,1289355287.0,4138277,CC BY-SA 2.5,https://stackoverflow.com/questions/4138277/error-in-ie-when-manually-calling-event-handler-given-certain-conditions,"Error in IE when manually calling event handler, given certain conditions",,,,,,
1608,"['javascript', 'facebook']","{'account_id': 78383, 'reputation': 10974, 'user_id': 223130, 'user_type': 'registered', 'accept_rate': 94, 'profile_image': 'https://www.gravatar.com/avatar/6aea9a51347f0d1700101610cfd54110?s=256&d=identicon&r=PG&f=1', 'display_name': 'trrrrrrm', 'link': 'https://stackoverflow.com/users/223130/trrrrrrm'}",True,700,5271047.0,1,-1,1318234294,1291073338,1318234150.0,4309158,CC BY-SA 3.0,https://stackoverflow.com/questions/4309158/how-can-i-use-stream-publish-with-tags-using-the-facebook-api,How can I use stream.publish with @ tags using the Facebook API?,,,,,,
1609,"['javascript', 'html', 'xml', 'json', 'standards']","{'account_id': 19566, 'reputation': 15104, 'user_id': 45942, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://www.gravatar.com/avatar/18bcc556d7688096bd4daa5d72bd6c32?s=256&d=identicon&r=PG', 'display_name': 'Chirantan', 'link': 'https://stackoverflow.com/users/45942/chirantan'}",True,286,4205705.0,2,5,1317900912,1290005841,1290012778.0,4205638,CC BY-SA 2.5,https://stackoverflow.com/questions/4205638/is-there-a-standard-representation-for-html-forms,Is there a standard representation for HTML forms?,,,,,,
1610,"['javascript', 'asp.net', 'html']","{'account_id': 202964, 'reputation': 11051, 'user_id': 450339, 'user_type': 'registered', 'accept_rate': 87, 'profile_image': 'https://www.gravatar.com/avatar/c1298bbd8b02b92ab1f9e2a660d33689?s=256&d=identicon&r=PG', 'display_name': 'Pankaj Agarwal', 'link': 'https://stackoverflow.com/users/450339/pankaj-agarwal'}",True,2173,4191574.0,5,0,1317849817,1289886968,1289887511.0,4191566,CC BY-SA 2.5,https://stackoverflow.com/questions/4191566/hide-html-page-source,hide html page source,,,,,,
1611,"['javascript', 'frameworks', 'image-processing', 'libraries', 'image-generation']","{'account_id': 120418, 'reputation': 6238, 'user_id': 312853, 'user_type': 'registered', 'accept_rate': 99, 'profile_image': 'https://www.gravatar.com/avatar/1637808688de05fd236b9717de8a8b7d?s=256&d=identicon&r=PG', 'display_name': 'Denys S.', 'link': 'https://stackoverflow.com/users/312853/denys-s'}",True,416,4113637.0,2,0,1317839788,1289056113,,4113631,CC BY-SA 2.5,https://stackoverflow.com/questions/4113631/how-can-i-generate-an-image-using-js-and-utilizing-other-image,How can I generate an image using JS and utilizing other image?,,,,,,
1612,"['javascript', 'html']","{'account_id': 149977, 'reputation': 8047, 'user_id': 362857, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/51d065150eba7bfe5b6379e4caaaae88?s=256&d=identicon&r=PG', 'display_name': 'Chiggins', 'link': 'https://stackoverflow.com/users/362857/chiggins'}",True,498,4091217.0,3,0,1317839680,1288814841,,4091197,CC BY-SA 2.5,https://stackoverflow.com/questions/4091197/how-can-i-tell-of-a-html-attribute-exists-or-not-using-javascript,"How can I tell of a HTML attribute exists or not, using Javascript",,,,,,
1613,"['javascript', 'asp.net', 'jquery', 'ajax']","{'account_id': 181228, 'reputation': 220, 'user_id': 415083, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/85c1c8f9506bd9acaa66d87460d8d877?s=256&d=identicon&r=PG', 'display_name': 'Zzz', 'link': 'https://stackoverflow.com/users/415083/zzz'}",True,1446,4195603.0,1,0,1317817154,1289917562,1495542543.0,4195133,CC BY-SA 3.0,https://stackoverflow.com/questions/4195133/generating-file-with-ajax-and-allow-user-to-download-it,Generating file with ajax and allow user to download it?,,,,,,
1614,"['javascript', 'colors', '3d', 'html5-canvas']","{'account_id': 242908, 'reputation': 149046, 'user_id': 514749, 'user_type': 'registered', 'accept_rate': 97, 'profile_image': 'https://www.gravatar.com/avatar/4ce057b4df8da1d888a8034ec785ae76?s=256&d=identicon&r=PG', 'display_name': 'pimvdb', 'link': 'https://stackoverflow.com/users/514749/pimvdb'}",True,3409,4291448.0,1,8,1317380790,1290857033,1317380790.0,4291379,CC BY-SA 3.0,https://stackoverflow.com/questions/4291379/creating-anaglyph-3d-image-on-html5-canvas,Creating anaglyph 3D image on HTML5 canvas,,,,,,
1615,"['javascript', 'svg', 'raphael']","{'account_id': 232886, 'reputation': 4924, 'user_id': 498031, 'user_type': 'registered', 'accept_rate': 44, 'profile_image': 'https://www.gravatar.com/avatar/9503dd3f35e3e58cf181642e00aa8ef7?s=256&d=identicon&r=PG', 'display_name': 'VKen', 'link': 'https://stackoverflow.com/users/498031/vken'}",True,5104,4111373.0,1,4,1317331654,1288936651,1288971987.0,4103875,CC BY-SA 2.5,https://stackoverflow.com/questions/4103875/nesting-raphaels-sets-in-raphael-sets-for-raphael-javascript-library,Nesting Raphael&#39;s sets in Raphael sets for Raphael javascript library,,,,,,
1616,"['javascript', 'cart']","{'account_id': 27275, 'reputation': 9670, 'user_id': 71830, 'user_type': 'registered', 'accept_rate': 99, 'profile_image': 'https://www.gravatar.com/avatar/9565672b231ef0e90d5a625699f2eafc?s=256&d=identicon&r=PG', 'display_name': 'menardmam', 'link': 'https://stackoverflow.com/users/71830/menardmam'}",True,1525,4132439.0,2,0,1317288417,1288740622,,4083018,CC BY-SA 2.5,https://stackoverflow.com/questions/4083018/simplecartjs-multiple-price,SimpleCart(JS) multiple price,,,,,,
1617,"['javascript', 'regex']","{'account_id': 201976, 'reputation': 693, 'user_id': 448750, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/47415ad5c91aac913a4d7d2d99806392?s=256&d=identicon&r=PG', 'display_name': 'Amen', 'link': 'https://stackoverflow.com/users/448750/amen'}",True,23216,4147669.0,4,5,1317218819,1289412798,1289412992.0,4147614,CC BY-SA 2.5,https://stackoverflow.com/questions/4147614/javascript-regular-expression-for-international-phone-number,Javascript Regular Expression for International Phone Number,,,,,,
1618,"['php', 'javascript', 'codeigniter', 'flexigrid']","{'account_id': 148111, 'reputation': 5113, 'user_id': 359656, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://www.gravatar.com/avatar/bc5540718313a3b91d9fce4f68b3f5e4?s=256&d=identicon&r=PG', 'display_name': 'Pavel', 'link': 'https://stackoverflow.com/users/359656/pavel'}",True,2903,,2,0,1317124769,1289294031,,4132016,CC BY-SA 2.5,https://stackoverflow.com/questions/4132016/problem-with-removing-selected-rows-in-ci-flexigrid,Problem with removing selected rows in CI flexigrid,,,,,,
1619,"['javascript', 'jquery', 'plugins', 'grails']","{'account_id': 62488, 'reputation': 27738, 'user_id': 185657, 'user_type': 'registered', 'accept_rate': 66, 'profile_image': 'https://www.gravatar.com/avatar/55db06ceffe066c53bf7121fb3e23eea?s=256&d=identicon&r=PG', 'display_name': 'Josh K', 'link': 'https://stackoverflow.com/users/185657/josh-k'}",True,912,4568248.0,2,2,1317115656,1290011567,,4206706,CC BY-SA 2.5,https://stackoverflow.com/questions/4206706/jquery-grails-plugin,jQuery Grails Plugin,,,,,,
1620,"['javascript', 'sharepoint', 'sharepoint-2010']","{'account_id': 28335, 'reputation': 102077, 'user_id': 75642, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://www.gravatar.com/avatar/eb12cd42a3508351122a02dbc0c4f186?s=256&d=identicon&r=PG', 'display_name': 'Robert Koritnik', 'link': 'https://stackoverflow.com/users/75642/robert-koritnik'}",True,2775,4177027.0,4,17,1317110091,1289728435,1317002824.0,4177001,CC BY-SA 3.0,https://stackoverflow.com/questions/4177001/what-does-this-javascript-code-do,What does this Javascript code do?,,,,,,
1621,"['php', 'javascript']","{'account_id': 34567, 'reputation': 20296, 'user_id': 97767, 'user_type': 'registered', 'accept_rate': 91, 'profile_image': 'https://www.gravatar.com/avatar/5e88f7a59584ce41024c3eafd4265401?s=256&d=identicon&r=PG', 'display_name': 'jerrygarciuh', 'link': 'https://stackoverflow.com/users/97767/jerrygarciuh'}",True,137,4222370.0,2,1,1317088694,1290142431,1317088694.0,4222197,CC BY-SA 3.0,https://stackoverflow.com/questions/4222197/detecting-which-page-is-referencing-a-php-generated-javascript-file,Detecting Which Page is Referencing a PHP Generated JavaScript file,,,,,,
1622,"['javascript', 'jquery', 'html', 'jquery-ui', 'dom']","{'account_id': 94813, 'reputation': 438, 'user_id': 258639, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/a87oQ.jpg?s=256&g=1', 'display_name': 'Sheac', 'link': 'https://stackoverflow.com/users/258639/sheac'}",True,2089,,1,1,1317061943,1290112563,,4219317,CC BY-SA 2.5,https://stackoverflow.com/questions/4219317/jquery-resizable-problem-when-dynamically-adding-elements,JQuery resizable problem when dynamically adding elements,,,,,,
1623,"['javascript', 'asp.net-mvc-2', 'openid-provider']","{'account_id': 34512, 'reputation': 32168, 'user_id': 97614, 'user_type': 'registered', 'accept_rate': 79, 'profile_image': 'https://www.gravatar.com/avatar/343f4aabd790030a01f5f1510218bb7e?s=256&d=identicon&r=PG', 'display_name': 'Sam Holder', 'link': 'https://stackoverflow.com/users/97614/sam-holder'}",True,622,4309038.0,3,2,1316798970,1291065884,1291071009.0,4308261,CC BY-SA 2.5,https://stackoverflow.com/questions/4308261/problems-integrating-openid-selector-with-asp-net-mvc-2,Problems integrating openId selector with Asp.Net MVC 2,,,,,,
1624,['javascript'],"{'account_id': 96877, 'reputation': 294, 'user_id': 263097, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/a26e1a597f3c0755aa434ced60b0df78?s=256&d=identicon&r=PG', 'display_name': 'user263097', 'link': 'https://stackoverflow.com/users/263097/user263097'}",True,620,4128959.0,1,1,1316697807,1289256764,1316697807.0,4128938,CC BY-SA 3.0,https://stackoverflow.com/questions/4128938/javascript-settimeout,Javascript setTimeout,,,,,,
1625,['javascript'],"{'account_id': 24203, 'reputation': 21675, 'user_id': 61410, 'user_type': 'registered', 'accept_rate': 96, 'profile_image': 'https://www.gravatar.com/avatar/f6dec0a61dbb283bf3e2a658d6710180?s=256&d=identicon&r=PG', 'display_name': 'tester', 'link': 'https://stackoverflow.com/users/61410/tester'}",True,6042,4151007.0,5,8,1316602771,1289441366,,4150859,CC BY-SA 2.5,https://stackoverflow.com/questions/4150859/a-more-graceful-multi-line-javascript-string-method,a more graceful multi-line javascript string method,,,,,,
1626,"['javascript', 'jquery', 'overflow']","{'account_id': 189419, 'reputation': 2937, 'user_id': 428741, 'user_type': 'registered', 'accept_rate': 56, 'profile_image': 'https://www.gravatar.com/avatar/38c0488b4a005eae27fbf59499bb8fde?s=256&d=identicon&r=PG', 'display_name': 'Fuego DeBassi', 'link': 'https://stackoverflow.com/users/428741/fuego-debassi'}",True,127,4289885.0,1,2,1316486912,1290824289,,4289770,CC BY-SA 2.5,https://stackoverflow.com/questions/4289770/detecting-whether-overflow-is-coming-into-play-on-an-element,Detecting whether overflow is coming into play on an element,,,,,,
1627,"['javascript', 'forms']","{'account_id': 234791, 'reputation': 5644, 'user_id': 501173, 'user_type': 'registered', 'accept_rate': 77, 'profile_image': 'https://www.gravatar.com/avatar/e2f0c2f013205c397a7b00bc3012a027?s=256&d=identicon&r=PG', 'display_name': '422', 'link': 'https://stackoverflow.com/users/501173/422'}",True,9115,4221530.0,3,11,1316413451,1290131659,,4221464,CC BY-SA 2.5,https://stackoverflow.com/questions/4221464/disable-enter-key-on-page-but-not-in-textarea,"disable enter key on page, but NOT in textarea",,,,,,
1628,['javascript'],"{'account_id': 243729, 'reputation': 1, 'user_id': 516089, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f5833598183aebcec7b7f3e51fba6ca3?s=256&d=identicon&r=PG', 'display_name': 'Syombua', 'link': 'https://stackoverflow.com/users/516089/syombua'}",True,3648,,6,0,1316320207,1290434065,1316320207.0,4246087,,https://stackoverflow.com/questions/4246087/where-are-javascripts-files-saved,Where are javascripts files saved?,,1290434442.0,not a real question,,,
1629,"['javascript', 'url', 'browser-history']","{'account_id': 13391, 'reputation': 2075, 'user_id': 26858, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/eee71837cc6630fbcefafa2b18c4cf08?s=256&d=identicon&r=PG', 'display_name': 'mjr', 'link': 'https://stackoverflow.com/users/26858/mjr'}",True,30134,4089223.0,4,13,1316197123,1288801256,1316197123.0,4089178,CC BY-SA 3.0,https://stackoverflow.com/questions/4089178/how-to-change-the-url-displayed-in-the-browser-without-leaving-the-page,How to change the URL displayed in the browser without leaving the page,,,,,,
1630,"['c#', 'javascript', 'asp.net']","{'account_id': 237996, 'reputation': 2934, 'user_id': 506582, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://www.gravatar.com/avatar/1d3f77a4ee94f489fae6e7ef528e24a7?s=256&d=identicon&r=PG', 'display_name': 'Karthik Ratnam', 'link': 'https://stackoverflow.com/users/506582/karthik-ratnam'}",False,496,,1,1,1316177363,1289636570,1289640480.0,4171620,CC BY-SA 2.5,https://stackoverflow.com/questions/4171620/validation-in-javascript-for-asp-net-tree-node,Validation in javascript for asp.net tree node,,,,,,
1631,"['javascript', 'jquery', 'internet-explorer', 'firefox']","{'account_id': 90463, 'reputation': 2313, 'user_id': 249034, 'user_type': 'registered', 'accept_rate': 76, 'profile_image': 'https://www.gravatar.com/avatar/260f243a6de629f56bf749131d230ae1?s=256&d=identicon&r=PG', 'display_name': 'Ronedog', 'link': 'https://stackoverflow.com/users/249034/ronedog'}",False,3513,,4,3,1316101700,1288918425,1316101700.0,4102740,,https://stackoverflow.com/questions/4102740/document-ready-not-working-in-firefox-giving-null-for-dom-element-ie7-workin,document ready() not working in firefox giving null for DOM element...ie7 working fine,,1316104313.0,too localized,,,
1632,"['javascript', 'sproutcore']","{'account_id': 245987, 'reputation': 81, 'user_id': 519834, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/bjE20.jpg?s=256&g=1', 'display_name': 'Jake Schoermer', 'link': 'https://stackoverflow.com/users/519834/jake-schoermer'}",False,517,,2,2,1316084620,1290731994,1290732320.0,4281803,CC BY-SA 2.5,https://stackoverflow.com/questions/4281803/sproutcore-custom-css,Sproutcore Custom CSS,,,,,,
1633,"['javascript', 'jquery', 'keyboard-shortcuts', 'fogbugz']","{'account_id': 227671, 'reputation': 223, 'user_id': 489479, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/517b862661a6cc52a0a11815c26d6083?s=256&d=identicon&r=PG', 'display_name': 'J22', 'link': 'https://stackoverflow.com/users/489479/j22'}",True,304,,2,8,1316081190,1288676963,1288678073.0,4075214,CC BY-SA 2.5,https://stackoverflow.com/questions/4075214/any-good-implementations-of-fogbugz-style-keyboard-shortcuts,Any good implementations of Fogbugz-style keyboard shortcuts?,,,,,,
1634,"['javascript', 'jquery', 'jquery-mobile']","{'account_id': 59405, 'reputation': 4418, 'user_id': 177758, 'user_type': 'registered', 'accept_rate': 79, 'profile_image': 'https://www.gravatar.com/avatar/7744ae61f644a4c5ca9f3d1e2c44340c?s=256&d=identicon&r=PG', 'display_name': 'Ravi Gupta', 'link': 'https://stackoverflow.com/users/177758/ravi-gupta'}",True,39628,4195753.0,4,18,1316019689,1289411166,,4147376,CC BY-SA 2.5,https://stackoverflow.com/questions/4147376/how-to-add-home-button-using-jquery-mobile,How to add home button using jquery-mobile?,,,,,,
1635,"['java', 'javascript']","{'account_id': 173952, 'reputation': 439, 'user_id': 402989, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://i.stack.imgur.com/kO047.jpg?s=256&g=1', 'display_name': 'Neel', 'link': 'https://stackoverflow.com/users/402989/neel'}",True,5873,4155078.0,3,1,1315985943,1289483174,1315985943.0,4155032,CC BY-SA 3.0,https://stackoverflow.com/questions/4155032/operating-system-detection-by-java-or-javascript,Operating System Detection by Java or JavaScript,,,,,,
1636,"['javascript', 'node.js', 'bdd']","{'account_id': 87653, 'reputation': 117086, 'user_id': 242933, 'user_type': 'registered', 'accept_rate': 53, 'profile_image': 'https://www.gravatar.com/avatar/7e6e0e2b73358e47e0b7f83f8111f75b?s=256&d=identicon&r=PG', 'display_name': 'ma11hew28', 'link': 'https://stackoverflow.com/users/242933/ma11hew28'}",True,5301,,3,33,1315951485,1289082298,,4115492,,https://stackoverflow.com/questions/4115492/javascript-bdd-vows-kyuri-vs-jasmine,JavaScript BDD: Vows &amp; Kyuri Vs. Jasmine,,1343939026.0,not constructive,,,
1637,"['javascript', 'html', 'css']","{'account_id': 151346, 'reputation': 15029, 'user_id': 1219414, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://i.stack.imgur.com/NNsne.jpg?s=256&g=1', 'display_name': 'Juan', 'link': 'https://stackoverflow.com/users/1219414/juan'}",True,139,4126569.0,3,1,1315851583,1289238888,1315851583.0,4126510,CC BY-SA 3.0,https://stackoverflow.com/questions/4126510/how-do-you-make-a-menu-on-the-left-that-stays-while-the-right-side-scrolls,How do you make a menu on the left that stays while the right side scrolls,,,,,,
1638,"['javascript', '.net', 'asp.net-mvc']","{'account_id': 52071, 'reputation': 6952, 'user_id': 155586, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://www.gravatar.com/avatar/8535532274589255c9d2b091e0c86446?s=256&d=identicon&r=PG', 'display_name': 'dnatoli', 'link': 'https://stackoverflow.com/users/155586/dnatoli'}",True,236,4150587.0,3,4,1315791796,1288921090,1315791796.0,4102938,CC BY-SA 3.0,https://stackoverflow.com/questions/4102938/retrieve-input-id-generated-by-asp-net,Retrieve input id generated by asp.net,,,,,,
1639,"['javascript', 'jquery']","{'account_id': 664983, 'reputation': 71, 'user_id': 493873, 'user_type': 'unregistered', 'profile_image': 'https://www.gravatar.com/avatar/75d2c0e2df9ada914937472ea5e9ed9c?s=256&d=identicon&r=PG', 'display_name': 'Stu', 'link': 'https://stackoverflow.com/users/493873/stu'}",True,998,,5,7,1315717197,1288633135,,4071493,CC BY-SA 2.5,https://stackoverflow.com/questions/4071493/js-jquery-rotating-an-image-in-ff-saf-chrome-without-canvas-or-zooming-a-canva,(js/jquery) Rotating an image in FF/Saf/Chrome without Canvas OR Zooming a canvas item,,,,,,
