,tags,owner,is_answered,view_count,protected_date,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,closed_date,closed_reason,community_owned_date,locked_date,migrated_from
903,"['asp.net', 'javascript', 'ajax']","{'account_id': 64201, 'reputation': 277, 'user_id': 189653, 'user_type': 'registered', 'accept_rate': 31, 'profile_image': 'https://www.gravatar.com/avatar/40bca8bab7f5d2426b3d173b27e36213?s=256&d=identicon&r=PG', 'display_name': 'sam', 'link': 'https://stackoverflow.com/users/189653/sam'}",False,688,,,1,2,1318934403,1260838051,1260841773.0,1904571,CC BY-SA 2.5,https://stackoverflow.com/questions/1904571/online-control-property-editor-like-control-property-editor-in-visual-studio,online Control Property editor like control property editor in Visual Studio,,,,,
904,"['javascript', 'twitter', 'oauth']","{'account_id': 53560, 'reputation': 759, 'user_id': 160154, 'user_type': 'registered', 'accept_rate': 44, 'profile_image': 'https://www.gravatar.com/avatar/a562466022481dd75716502e80765557?s=256&d=identicon&r=PG', 'display_name': 'Mike Ward', 'link': 'https://stackoverflow.com/users/160154/mike-ward'}",True,1906,,1981484.0,2,0,1318592356,1262187240,,1980772,CC BY-SA 2.5,https://stackoverflow.com/questions/1980772/twitter-oauth-request-token-in-javascript,Twitter OAuth Request Token in JavaScript,,,,,
905,"['javascript', 'api', 'ooyala']","{'account_id': 580106, 'reputation': 13, 'user_id': 236003, 'user_type': 'unregistered', 'profile_image': 'https://www.gravatar.com/avatar/f5ff73783c4eca3a447916c24a4cf308?s=256&d=identicon&r=PG', 'display_name': 'Barry McGee', 'link': 'https://stackoverflow.com/users/236003/barry-mcgee'}",True,976,,1940218.0,2,1,1318526274,1261399873,1318526274.0,1939933,CC BY-SA 3.0,https://stackoverflow.com/questions/1939933/js-ooyala-api-how-do-i-return-this-objects-title-property,JS - Ooyala API: How do I return this objects title property?,,,,,
906,"['javascript', 'datetime', 'time', 'timezone']","{'account_id': 21567, 'reputation': 20245, 'user_id': 52529, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://www.gravatar.com/avatar/9aefefd47ee6a5a9fd04009f2dc8c15a?s=256&d=identicon&r=PG', 'display_name': 'frankadelic', 'link': 'https://stackoverflow.com/users/52529/frankadelic'}",True,20154,,1837243.0,3,8,1318173560,1259805408,,1837183,CC BY-SA 2.5,https://stackoverflow.com/questions/1837183/displaying-date-time-in-users-timezone-on-client-side,Displaying date/time in user&#39;s timezone - on client side,,,,,
907,"['javascript', 'jquery']","{'account_id': 81249, 'reputation': 56, 'user_id': 229222, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/110f827086c74bb712f50693e0d372df?s=256&d=identicon&r=PG', 'display_name': 'pixelbreaker', 'link': 'https://stackoverflow.com/users/229222/pixelbreaker'}",False,228,,,2,0,1317908884,1260496931,1260525830.0,1885392,CC BY-SA 2.5,https://stackoverflow.com/questions/1885392/jquery-ie7-size-wont-update-when-switching-between-px-and-values-on-window-res,jQuery IE7 size wont update when switching between px and % values on window resize,,,,,
908,"['javascript', 'jquery', 'html']","{'account_id': 560877, 'reputation': 11, 'user_id': 228377, 'user_type': 'unregistered', 'profile_image': 'https://www.gravatar.com/avatar/5d991b389ab580b7f8413fd55778f50e?s=256&d=identicon&r=PG', 'display_name': 'Michael G', 'link': 'https://stackoverflow.com/users/228377/michael-g'}",False,183,,,1,0,1317780639,1260380200,1317780639.0,1875556,CC BY-SA 3.0,https://stackoverflow.com/questions/1875556/jquery-loading-content,Jquery loading content,,,,,
909,"['javascript', 'xml', 'cross-browser', 'google-chrome']","{'account_id': 30063, 'reputation': 5878, 'user_id': 81717, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/a0d10d0fc2e2fc5d37a93d4477f32797?s=256&d=identicon&r=PG', 'display_name': 'Raul Agrait', 'link': 'https://stackoverflow.com/users/81717/raul-agrait'}",True,5658,,1886263.0,1,1,1317389438,1260513902,1260514511.0,1886252,CC BY-SA 2.5,https://stackoverflow.com/questions/1886252/loading-xml-into-document-object-in-google-chrome,Loading XML into Document object in Google Chrome,,,,,
910,"['javascript', 'jquery', 'unit-testing', 'cluetip']","{'account_id': 61110, 'reputation': 2277, 'user_id': 182269, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/839d31565260abb86206a01b73cdf7ab?s=256&d=identicon&r=PG', 'display_name': 'BeraCim', 'link': 'https://stackoverflow.com/users/182269/beracim'}",True,412,,,1,0,1317095541,1260933894,1495542888.0,1912067,,https://stackoverflow.com/questions/1912067/how-to-assert-that-a-jquery-cluetip-has-been-binded-to-something,How to assert that a jQuery cluetip has been binded to something?,1317209761.0,exact duplicate,,,
911,"['php', 'javascript']","{'account_id': 82142, 'reputation': 39, 'user_id': 231180, 'user_type': 'registered', 'accept_rate': 36, 'profile_image': 'https://www.gravatar.com/avatar/16a07810a65daab071ecb6bb764d97ab?s=256&d=identicon&r=PG', 'display_name': 'Pranjali', 'link': 'https://stackoverflow.com/users/231180/pranjali'}",False,112,,,1,0,1316867319,1260788129,1260789473.0,1900200,CC BY-SA 2.5,https://stackoverflow.com/questions/1900200/resize-problems,Resize Problems,,,,,
912,"['javascript', 'html', 'wysiwyg', 'ckeditor']","{'account_id': 63368, 'reputation': 435908, 'user_id': 187606, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://i.stack.imgur.com/zzxoB.jpg?s=256&g=1', 'display_name': 'Pekka', 'link': 'https://stackoverflow.com/users/187606/pekka'}",True,2706,,2196142.0,1,2,1316839115,1260824575,1260831384.0,1903483,CC BY-SA 2.5,https://stackoverflow.com/questions/1903483/changing-toolbar-size-enlarging-icons-in-ckeditor,"Changing toolbar size, enlarging icons in CKEditor",,,,,
913,['javascript'],"{'account_id': 37672, 'reputation': 3066, 'user_id': 107763, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://www.gravatar.com/avatar/dfb7a0e910fdffb432517f4a8b0284cb?s=256&d=identicon&r=PG', 'display_name': 'Louis W', 'link': 'https://stackoverflow.com/users/107763/louis-w'}",True,1571,,1884853.0,2,3,1316699172,1260487080,1316699172.0,1884793,CC BY-SA 3.0,https://stackoverflow.com/questions/1884793/dynamic-function-call-apply,Dynamic function call (apply),,,,,
914,"['java', 'javascript', 'gwt', 'adsense']","{'account_id': 75423, 'reputation': 5208, 'user_id': 216363, 'user_type': 'registered', 'accept_rate': 62, 'profile_image': 'https://www.gravatar.com/avatar/c4d4b6dbea0f5f2e6f5232a93b5f5290?s=256&d=identicon&r=PG', 'display_name': 'D-Nice', 'link': 'https://stackoverflow.com/users/216363/d-nice'}",False,217,,,1,0,1316565106,1262239416,1316565106.0,1984145,CC BY-SA 3.0,https://stackoverflow.com/questions/1984145/gwt-adsmanager-not-displaying-ads-on-map,GWT AdsManager not displaying ads on map,,,,,
915,"['javascript', 'html', 'debugging', 'browser']","{'account_id': 15903, 'reputation': 315105, 'user_id': 34088, 'user_type': 'registered', 'accept_rate': 77, 'profile_image': 'https://www.gravatar.com/avatar/8a4d6f03a8879432d8563aefbf48e787?s=256&d=identicon&r=PG', 'display_name': 'Aaron Digulla', 'link': 'https://stackoverflow.com/users/34088/aaron-digulla'}",True,5762,,,17,7,1315951899,1260527820,,1887216,CC BY-SA 2.5,https://stackoverflow.com/questions/1887216/which-tools-do-you-use-to-debug-html-js-in-your-browser,Which tools do you use to debug HTML/JS in your browser?,,,1260527820.0,,
916,"['javascript', 'cross-domain', 'getelementbyid', 'populate']","{'account_id': 63122, 'reputation': 1409, 'user_id': 187048, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://i.stack.imgur.com/Dv3vq.jpg?s=256&g=1', 'display_name': 'Michele', 'link': 'https://stackoverflow.com/users/187048/michele'}",True,302,,1832308.0,1,0,1315919398,1259752663,,1832291,CC BY-SA 2.5,https://stackoverflow.com/questions/1832291/javascript-div-remote-server-cross-domain-populating,Javascript Div remote server cross domain populating,,,,,
917,['javascript'],"{'account_id': 58478, 'reputation': 51433, 'user_id': 175071, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://www.gravatar.com/avatar/7bc87b3954485f9d53ef80d1329d5425?s=256&d=identicon&r=PG', 'display_name': 'Timo Huovinen', 'link': 'https://stackoverflow.com/users/175071/timo-huovinen'}",True,828,,1908940.0,3,3,1315859660,1260896349,1315859660.0,1908858,CC BY-SA 3.0,https://stackoverflow.com/questions/1908858/is-it-possible-to-detect-text-selection-from-a-search-with-ctrlf,Is it possible to detect text selection from a search with Ctrl+F?,,,,,
918,"['javascript', 'html', 'flash', 'dreamweaver']","{'account_id': 578520, 'reputation': 13, 'user_id': 240157, 'user_type': 'unregistered', 'profile_image': 'https://www.gravatar.com/avatar/81868738f208f7ace60999e71d137e22?s=256&d=identicon&r=PG', 'display_name': 'jj.', 'link': 'https://stackoverflow.com/users/240157/jj'}",True,134,,1975283.0,1,1,1315852570,1262101006,1262101799.0,1975234,CC BY-SA 2.5,https://stackoverflow.com/questions/1975234/start-a-flash-game-when-the-user-clicks,Start a flash game when the user clicks,,,,,
919,"['javascript', 'extjs']","{'account_id': 44466, 'reputation': 8276, 'user_id': 130560, 'user_type': 'registered', 'accept_rate': 61, 'profile_image': 'https://www.gravatar.com/avatar/6f55836a4db8dbcdfb44eae071d36d66?s=256&d=identicon&r=PG', 'display_name': '29er', 'link': 'https://stackoverflow.com/users/130560/29er'}",True,1678,,1830345.0,1,0,1315829186,1259713926,1315829186.0,1829950,CC BY-SA 3.0,https://stackoverflow.com/questions/1829950/ext-js-dom-query-question,Ext JS -DOM Query question,,,,,
920,"['javascript', 'iphone', 'time', 'load', 'progress']","{'account_id': 57390, 'reputation': 9257, 'user_id': 171911, 'user_type': 'registered', 'accept_rate': 72, 'profile_image': 'https://www.gravatar.com/avatar/8515cd5d50e7c8e669663ef6af998ea0?s=256&d=identicon&r=PG', 'display_name': 'Alex1987', 'link': 'https://stackoverflow.com/users/171911/alex1987'}",True,18839,,1958657.0,4,13,1315799257,1261667063,,1958624,CC BY-SA 2.5,https://stackoverflow.com/questions/1958624/get-the-percentage-of-the-page-load-using-javascript,Get the percentage of the page load using javascript?,,,,,
921,"['javascript', 'jquery', 'url-rewriting']","{'account_id': 576479, 'reputation': 1, 'user_id': 224484, 'user_type': 'unregistered', 'profile_image': 'https://www.gravatar.com/avatar/98c472ec02447a87a6f207511fe0899c?s=256&d=identicon&r=PG', 'display_name': 'quil', 'link': 'https://stackoverflow.com/users/224484/quil'}",True,2344,,,3,0,1315544987,1259899114,,1844751,CC BY-SA 2.5,https://stackoverflow.com/questions/1844751/how-do-you-use-javascript-jquery-to-rewrite-amazon-affiliate-links,How do you use javascript/jQuery to rewrite amazon affiliate links?,,,,,
922,['javascript'],"{'account_id': 147890, 'reputation': 595, 'user_id': 359315, 'user_type': 'registered', 'accept_rate': 46, 'profile_image': 'https://www.gravatar.com/avatar/3658967f6f352521315ad73d692331b3?s=256&d=identicon&r=PG', 'display_name': 'chaser7016', 'link': 'https://stackoverflow.com/users/359315/chaser7016'}",True,283,,,1,-1,1315420559,1261940501,1315420559.0,1966719,CC BY-SA 3.0,https://stackoverflow.com/questions/1966719/how-to-reduce-tab-spacing-in-this-javascript,How to reduce tab spacing in this javascript?,,,,,
923,"['php', 'javascript', 'jquery', 'email', 'email-spam']","{'account_id': 69579, 'reputation': 23588, 'user_id': 202335, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://www.gravatar.com/avatar/b9f73d3ee864c6495452f0eddb80fb19?s=256&d=identicon&r=PG', 'display_name': 'Steven', 'link': 'https://stackoverflow.com/users/202335/steven'}",True,2294,,1874172.0,11,4,1315228579,1260366256,,1873992,CC BY-SA 2.5,https://stackoverflow.com/questions/1873992/how-to-display-an-email-address-for-users-but-hide-from-robot-is-there-a-simply,"How to display an email address for users but hide from robot? Is there a simply way to do it using PHP, Javascript or Jquery?",,,,,
924,"['asp.net', 'javascript', 'drop-down-menu']","{'account_id': 55911, 'reputation': 2567, 'user_id': 167520, 'user_type': 'registered', 'accept_rate': 57, 'profile_image': 'https://www.gravatar.com/avatar/50ec6487c34d1f42a2e549a21b618c9b?s=256&d=identicon&r=PG', 'display_name': 'TPR', 'link': 'https://stackoverflow.com/users/167520/tpr'}",True,5665,,,3,0,1314957796,1260309863,1260310019.0,1870172,CC BY-SA 2.5,https://stackoverflow.com/questions/1870172/asp-net-dropdownlist-c-net-and-javascript,asp.net dropdownlist - C#.NET and javascript,,,,,
925,"['javascript', 'xml', 'cross-domain']","{'account_id': 54143, 'reputation': 7268, 'user_id': 161967, 'user_type': 'registered', 'accept_rate': 53, 'profile_image': 'https://www.gravatar.com/avatar/eff0acb5c0e0acc574cbe3686c6d50c2?s=256&d=identicon&r=PG', 'display_name': 'Ajay', 'link': 'https://stackoverflow.com/users/161967/ajay'}",True,7693,,,5,11,1314771464,1259818283,1495541350.0,1837848,CC BY-SA 3.0,https://stackoverflow.com/questions/1837848/retrieve-a-cross-domain-rssxml-through-javascript,Retrieve a cross domain RSS(xml) through Javascript,,,,,
926,"['javascript', 'autocomplete', 'input', 'opera']","{'account_id': 541427, 'reputation': 64, 'user_id': 222691, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/57f44c1cf3385d7473841e3449c23986?s=256&d=identicon&r=PG', 'display_name': 'szlegradi', 'link': 'https://stackoverflow.com/users/222691/szlegradi'}",True,2659,,,3,0,1314702867,1260305841,1260306273.0,1869781,CC BY-SA 2.5,https://stackoverflow.com/questions/1869781/disable-operas-autocomplete,Disable Opera&#39;s autocomplete,,,,,
927,"['javascript', 'jquery', 'ajax', 'json']","{'account_id': 567499, 'reputation': 23, 'user_id': 206301, 'user_type': 'unregistered', 'profile_image': 'https://www.gravatar.com/avatar/db9da91e42cb7aae0f32f5c126b7872a?s=256&d=identicon&r=PG', 'display_name': 'alan', 'link': 'https://stackoverflow.com/users/206301/alan'}",True,192,,1894260.0,2,1,1314655220,1260641330,1314655220.0,1894240,CC BY-SA 3.0,https://stackoverflow.com/questions/1894240/cant-query-json-using-jquery,Can&#39;t query JSON using jQuery,,,,,
928,"['javascript', 'html', 'css', 'internet-explorer']","{'account_id': 21491, 'reputation': 32511, 'user_id': 52256, 'user_type': 'registered', 'accept_rate': 98, 'profile_image': 'https://www.gravatar.com/avatar/a65e01a757d285d68888a3388d44c33c?s=256&d=identicon&r=PG', 'display_name': 'T.T.T.', 'link': 'https://stackoverflow.com/users/52256/t-t-t'}",True,105,,1871181.0,2,0,1314186551,1260323801,1314186551.0,1871171,CC BY-SA 3.0,https://stackoverflow.com/questions/1871171/how-can-i-load-only-a-single-specific-style-sheet-when-using-internet-explorer,How can I load only a single specific style sheet when using Internet Explorer?,,,,,
929,"['javascript', 'ruby-on-rails', 'versioning', 'pivotaltracker']","{'account_id': 28589, 'reputation': 19555, 'user_id': 76486, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/88aaa125be70fd75c1d1b25fa5a2ce2d?s=256&d=identicon&r=PG', 'display_name': 'Brian Armstrong', 'link': 'https://stackoverflow.com/users/76486/brian-armstrong'}",True,387,,7022658.0,3,0,1314023309,1259772824,1259775048.0,1834270,CC BY-SA 2.5,https://stackoverflow.com/questions/1834270/how-does-pivotaltracker-com-update-its-view-in-real-time,How does PivotalTracker.com update its view in real time?,,,,,
930,"['javascript', 'extjs']","{'account_id': 79254, 'reputation': 747, 'user_id': 224905, 'user_type': 'registered', 'accept_rate': 37, 'profile_image': 'https://www.gravatar.com/avatar/fc908680ef3eb2a7641fa8648a221e34?s=256&d=identicon&r=PG', 'display_name': 'xrx215', 'link': 'https://stackoverflow.com/users/224905/xrx215'}",True,35941,,2001851.0,3,3,1313414107,1261416574,1261421856.0,1941461,CC BY-SA 2.5,https://stackoverflow.com/questions/1941461/how-to-get-the-value-of-checkbox,How to get the value of checkbox,,,,,
931,"['javascript', 'jquery']","{'account_id': 71344, 'reputation': 75792, 'user_id': 206446, 'user_type': 'registered', 'accept_rate': 96, 'profile_image': 'https://www.gravatar.com/avatar/d084e44bfe1566d87abf80d1f6c0b8a4?s=256&d=identicon&r=PG', 'display_name': 'ajsie', 'link': 'https://stackoverflow.com/users/206446/ajsie'}",True,2500,,1967866.0,4,3,1313233289,1261970980,1313233289.0,1967849,CC BY-SA 3.0,https://stackoverflow.com/questions/1967849/function-run-multiple-times-on-textfield-focus,Function run multiple times on textfield focus,,,,,
932,"['javascript', 'regex']","{'account_id': 15143, 'reputation': 469363, 'user_id': 31671, 'user_type': 'registered', 'accept_rate': 91, 'profile_image': 'https://i.stack.imgur.com/xEJu4.jpg?s=256&g=1', 'display_name': 'alex', 'link': 'https://stackoverflow.com/users/31671/alex'}",True,13363,,1912578.0,3,4,1312307580,1260941891,1312307580.0,1912536,CC BY-SA 3.0,https://stackoverflow.com/questions/1912536/how-can-i-increment-a-number-matched-via-regex,How can I increment a number matched via regex?,,,,,
933,"['javascript', 'jquery']","{'account_id': 21333, 'reputation': 5635, 'user_id': 51759, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://www.gravatar.com/avatar/7025057f088002df38b8411719084db3?s=256&d=identicon&r=PG&f=1', 'display_name': 'Jeff Lamb', 'link': 'https://stackoverflow.com/users/51759/jeff-lamb'}",True,2493,,1871394.0,1,5,1311834987,1260328481,1260329046.0,1871371,CC BY-SA 2.5,https://stackoverflow.com/questions/1871371/using-jquery-to-open-all-external-links-in-a-new-window,Using jQuery to open all external links in a new window,,,,,
934,['javascript'],"{'account_id': 82263, 'reputation': 21669, 'user_id': 231435, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://www.gravatar.com/avatar/5db13a1161965ee5c68d24eed813e413?s=256&d=identicon&r=PG', 'display_name': 'Derek Adair', 'link': 'https://stackoverflow.com/users/231435/derek-adair'}",True,757,,1947595.0,5,3,1311806539,1261497506,1291833419.0,1947273,CC BY-SA 2.5,https://stackoverflow.com/questions/1947273/is-this-object-empty-javascript,"is this object empty, Javascript",,,,,
935,"['javascript', 'ajax', 'html']","{'account_id': 66183, 'reputation': 13460, 'user_id': 194328, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://i.stack.imgur.com/pARzA.jpg?s=256&g=1', 'display_name': 'RKh', 'link': 'https://stackoverflow.com/users/194328/rkh'}",True,656,,1905848.0,14,4,1311799887,1260863144,1311799887.0,1905804,CC BY-SA 3.0,https://stackoverflow.com/questions/1905804/which-is-the-new-recommended-standard-of-html-javascript,Which is the new recommended standard of HTML &amp; JavaScript?,,,,,
936,"['java', 'javascript', 'applet']","{'account_id': 21303, 'reputation': 54766, 'user_id': 51649, 'user_type': 'registered', 'accept_rate': 98, 'profile_image': 'https://i.stack.imgur.com/ZPArK.jpg?s=256&g=1', 'display_name': 'Abs', 'link': 'https://stackoverflow.com/users/51649/abs'}",True,1922,,1902342.0,2,0,1311770654,1260812013,,1902317,CC BY-SA 2.5,https://stackoverflow.com/questions/1902317/convert-applet-tags-to-object-tags-for-ie6,Convert APPLET tags to OBJECT tags for IE6,,,,,
937,"['php', 'javascript', 'jquery']","{'account_id': 71484, 'reputation': 2233, 'user_id': 206761, 'user_type': 'registered', 'accept_rate': 10, 'profile_image': 'https://www.gravatar.com/avatar/6126d2e4ae43ba4e023747fa391c47cb?s=256&d=identicon&r=PG', 'display_name': 'Thinker', 'link': 'https://stackoverflow.com/users/206761/thinker'}",True,1383,,,1,0,1311393573,1261942341,,1966785,CC BY-SA 2.5,https://stackoverflow.com/questions/1966785/grid-view-using-javascript-or-in-php,Grid View using javascript or in PHP,,,,,
938,"['javascript', 'jquery', 'css']","{'account_id': 577559, 'reputation': 51, 'user_id': 235012, 'user_type': 'unregistered', 'profile_image': 'https://www.gravatar.com/avatar/e3e8f376147a0a7adc85ae902b1a68fe?s=256&d=identicon&r=PG', 'display_name': 'teks', 'link': 'https://stackoverflow.com/users/235012/teks'}",True,21419,,,3,5,1311324878,1261203456,1311324878.0,1932152,CC BY-SA 3.0,https://stackoverflow.com/questions/1932152/how-to-focus-a-tr-or-td-tag-using-jquery-or-javascript,How to focus a &lt;tr&gt; or &lt;td&gt; tag using jQuery or JavaScript?,,,,,
939,"['asp.net', 'javascript', 'html', 'iframe']","{'account_id': 10610, 'reputation': 64602, 'user_id': 20126, 'user_type': 'registered', 'accept_rate': 94, 'profile_image': 'https://www.gravatar.com/avatar/22fc146c1512cdb4d381222dcbc8b9f8?s=256&d=identicon&r=PG', 'display_name': 'Amr Elgarhy', 'link': 'https://stackoverflow.com/users/20126/amr-elgarhy'}",True,33790,,1861748.0,4,7,1311078451,1260199517,,1860673,CC BY-SA 2.5,https://stackoverflow.com/questions/1860673/how-to-refresh-iframe-parent-page-after-a-submit-in-the-iframe,How to refresh iframe parent page after a submit in the iframe?,,,,,
940,['javascript'],"{'account_id': 46862, 'reputation': 28839, 'user_id': 138604, 'user_type': 'registered', 'accept_rate': 79, 'profile_image': 'https://i.stack.imgur.com/rshgn.jpg?s=256&g=1', 'display_name': 'Xinus', 'link': 'https://stackoverflow.com/users/138604/xinus'}",True,1631,,1871361.0,3,7,1311023190,1260327867,1311023190.0,1871349,CC BY-SA 3.0,https://stackoverflow.com/questions/1871349/how-are-prototype-functions-different-than-normal-functions-in-javascript,How are prototype functions different than normal functions in javascript ? ,,,,,
941,"['javascript', 'ajax', 'greasemonkey', 'xmlhttprequest']","{'account_id': 80284, 'reputation': 129, 'user_id': 227108, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://i.stack.imgur.com/Mi5LC.jpg?s=256&g=1', 'display_name': 'Jumper', 'link': 'https://stackoverflow.com/users/227108/jumper'}",False,2746,,,1,-1,1310696563,1260276273,1495542406.0,1866733,CC BY-SA 3.0,https://stackoverflow.com/questions/1866733/trouble-intercepting-ajax-xhr-requests-from-greasemonkey-script,Trouble intercepting AJAX (XHR) requests from GreaseMonkey script,,,,,
942,"['javascript', 'dom', 'onclick']","{'account_id': 573050, 'reputation': 3, 'user_id': 222388, 'user_type': 'unregistered', 'profile_image': 'https://www.gravatar.com/avatar/fef8e6246e40301ac25ac6c2853c8d2f?s=256&d=identicon&r=PG', 'display_name': 'lollerskates123', 'link': 'https://stackoverflow.com/users/222388/lollerskates123'}",True,164,,1828492.0,2,0,1310265185,1259697392,1310265185.0,1828478,CC BY-SA 3.0,https://stackoverflow.com/questions/1828478/javascript-is-telling-me-a-node-has-23-children-but-it-only-has-11-and-firebug,"Javascript is telling me a node has 23 children, but it only has 11 and firebug agrees with me",,,,,
943,"['javascript', 'asp.net']","{'account_id': 401395, 'reputation': 7329, 'user_id': 767920, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/f66c5b3d54a8bb2cacb06c8172ab6b8a?s=256&d=identicon&r=PG', 'display_name': 'happysmile', 'link': 'https://stackoverflow.com/users/767920/happysmile'}",True,1919,,,2,0,1310264872,1261474921,1310264872.0,1945252,CC BY-SA 3.0,https://stackoverflow.com/questions/1945252/how-to-access-master-page-control-in-child-aspx-page-in-javascript,How to access master page control in child .aspx page (in javascript),,,,,
944,"['javascript', 'regex']","{'account_id': 570825, 'reputation': 209, 'user_id': 215764, 'user_type': 'unregistered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/061c13911e35904dd78b50589bfbe1a8?s=256&d=identicon&r=PG', 'display_name': 'Rich', 'link': 'https://stackoverflow.com/users/215764/rich'}",True,7615,,1932504.0,3,9,1310239138,1261216423,1310239138.0,1932499,CC BY-SA 3.0,https://stackoverflow.com/questions/1932499/regular-expression-to-replace-spaces-with-dashes,Regular expression to replace spaces with dashes,,,,,
945,"['javascript', 'html', 'css']","{'account_id': 45046, 'reputation': 34184, 'user_id': 132528, 'user_type': 'registered', 'accept_rate': 99, 'profile_image': 'https://www.gravatar.com/avatar/d8f540ed5300b2efbc389da170f9bf14?s=256&d=identicon&r=PG', 'display_name': 'JasCav', 'link': 'https://stackoverflow.com/users/132528/jascav'}",True,3233,,1942498.0,3,1,1310142512,1261427603,,1942446,CC BY-SA 2.5,https://stackoverflow.com/questions/1942446/unable-to-hide-vertical-scroll-bar-on-web-page,Unable to Hide Vertical Scroll Bar on Web Page,,,,,
946,"['javascript', 'cross-browser', 'bookmarklet']","{'account_id': 9936, 'reputation': 7941, 'user_id': 18548, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://www.gravatar.com/avatar/203a57823b5139ba3a967980fe0a2b66?s=256&d=identicon&r=PG', 'display_name': 'Ritesh M Nayak', 'link': 'https://stackoverflow.com/users/18548/ritesh-m-nayak'}",True,2611,,1934450.0,2,5,1310130446,1261228985,,1932903,CC BY-SA 2.5,https://stackoverflow.com/questions/1932903/what-is-the-best-practice-for-writing-bookmarklets,What is the best practice for writing bookmarklets,,,,,
947,"['javascript', 'html', 'forms']","{'account_id': 577775, 'reputation': 151, 'user_id': 237372, 'user_type': 'unregistered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/c39abe2c0b122c9f91e779c5ec2b51a3?s=256&d=identicon&r=PG', 'display_name': 'Matt', 'link': 'https://stackoverflow.com/users/237372/matt'}",True,3582,,1951298.0,3,1,1309442780,1261554874,1264848090.0,1951282,CC BY-SA 2.5,https://stackoverflow.com/questions/1951282/adding-inputs-to-html-form-using-javascript,"adding inputs to html form, using javascript",,,,,
948,"['javascript', 'internet-explorer']","{'account_id': 476, 'reputation': 15104, 'user_id': 618, 'user_type': 'registered', 'accept_rate': 65, 'profile_image': 'https://www.gravatar.com/avatar/8e3f479545a288194cdf022dda7a6fef?s=256&d=identicon&r=PG', 'display_name': 'HS.', 'link': 'https://stackoverflow.com/users/618/hs'}",True,581,,1983972.0,1,0,1309425769,1262234599,1262234892.0,1983963,CC BY-SA 2.5,https://stackoverflow.com/questions/1983963/ie-javascript-html-encoding-weirdness,IE javascript html encoding weirdness,,,,,
949,"['c#', 'asp.net', 'javascript']","{'account_id': 77834, 'reputation': 198, 'user_id': 221889, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/3d05d4c1a804e1d2d0a9753be3a04298?s=256&d=identicon&r=PG', 'display_name': 'Prorammer81', 'link': 'https://stackoverflow.com/users/221889/prorammer81'}",True,19302,1309454729.0,1824486.0,3,7,1309414334,1259650185,1259753948.0,1824421,CC BY-SA 2.5,https://stackoverflow.com/questions/1824421/detect-browser-close-on-asp-net,Detect Browser Close on Asp.net,,,,,
950,"['javascript', 'flash', 'actionscript', 'swfaddress']","{'account_id': 67113, 'reputation': 3445, 'user_id': 196555, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://www.gravatar.com/avatar/c94614dc34700d505ac3514b7493833d?s=256&d=identicon&r=PG', 'display_name': 'daihovey', 'link': 'https://stackoverflow.com/users/196555/daihovey'}",True,1331,,1905371.0,2,1,1308928608,1260793465,,1900628,CC BY-SA 2.5,https://stackoverflow.com/questions/1900628/wheres-the-documentation-for-swfaddress-optimizer-js,Wheres the documentation for swfaddress-optimizer.js?,,,,,
951,"['javascript', 'algorithm', 'mahjong']","{'account_id': 56196, 'reputation': 1963, 'user_id': 168296, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/202f5a87d970fbae243bee4f7c3fa3df?s=256&d=identicon&r=PG', 'display_name': 'Robert L', 'link': 'https://stackoverflow.com/users/168296/robert-l'}",True,1715,,,3,1,1308817638,1261150473,1261150829.0,1928899,CC BY-SA 2.5,https://stackoverflow.com/questions/1928899/please-help-me-speed-up-this-mahjong-algorithm,Please help me speed up this mahjong algorithm,,,,,
