,tags,owner,is_answered,view_count,protected_date,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,closed_date,closed_reason,migrated_from,locked_date
913,"['javascript', 'html-table']","{'account_id': 1083820, 'reputation': 1225, 'user_id': 1080036, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://www.gravatar.com/avatar/0b2362ff42a22bcabb6984fae4b6dc38?s=256&d=identicon&r=PG', 'display_name': 'kobra', 'link': 'https://stackoverflow.com/users/1080036/kobra'}",True,3414,,10881452.0,3,1,1536598376,1338795711,1536598376.0,10877903,CC BY-SA 4.0,https://stackoverflow.com/questions/10877903/check-if-text-in-cell-is-bold,Check if text in cell is bold,,,,
914,"['javascript', 'html-table']","{'account_id': 1231307, 'reputation': 3603, 'user_id': 1195835, 'user_type': 'registered', 'accept_rate': 96, 'profile_image': 'https://i.stack.imgur.com/GAUZ6.jpg?s=256&g=1', 'display_name': 'TecBrat', 'link': 'https://stackoverflow.com/users/1195835/tecbrat'}",True,116,,10899295.0,2,1,1536598323,1338906547,1536598323.0,10899226,CC BY-SA 4.0,https://stackoverflow.com/questions/10899226/identify-row-by-id-then-one-of-its-cells-by-class,"Identify row by ID, then one of it&#39;s cells by class",,,,
915,"['javascript', 'jquery', 'html', 'math']","{'account_id': 478166, 'reputation': 6599, 'user_id': 890082, 'user_type': 'registered', 'accept_rate': 62, 'profile_image': 'https://www.gravatar.com/avatar/b2b994bd33d9de22b4fb6d166405aceb?s=256&d=identicon&r=PG', 'display_name': 'Surjith S M', 'link': 'https://stackoverflow.com/users/890082/surjith-s-m'}",True,137,,11041354.0,3,1,1536574651,1339707242,,11041186,CC BY-SA 3.0,https://stackoverflow.com/questions/11041186/alert-same-value-for-a-li-group,Alert Same Value for a Li Group,,,,
916,"['javascript', 'jquery', 'jquery-selectors']","{'account_id': 932289, 'reputation': 1003, 'user_id': 961913, 'user_type': 'registered', 'accept_rate': 69, 'profile_image': 'https://www.gravatar.com/avatar/01635a86d8c3589ab31e42dc0cced07a?s=256&d=identicon&r=PG', 'display_name': 'Novkovski Stevo Bato', 'link': 'https://stackoverflow.com/users/961913/novkovski-stevo-bato'}",True,65,,10872318.0,1,2,1536546288,1338743283,1536546288.0,10872278,CC BY-SA 4.0,https://stackoverflow.com/questions/10872278/jquery-next-selector-or-something-similar,JQuery next selector or something similar,,,,
917,"['javascript', 'html-table']","{'account_id': 1496160, 'reputation': 33, 'user_id': 1402051, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/fb1cfc368ee4987b2403b099aeca4908?s=256&d=identicon&r=PG', 'display_name': 'user1402051', 'link': 'https://stackoverflow.com/users/1402051/user1402051'}",True,191,,10923864.0,1,0,1536509186,1339026163,1536509186.0,10923846,,https://stackoverflow.com/questions/10923846/how-can-i-select-all-checkboxes-of-one-column-in-an-html-table,How can I select all checkboxes of one column in an HTML table?,1339073066.0,not a real question,,
918,"['javascript', 'jquery', 'html-table']","{'account_id': 1406529, 'reputation': 89, 'user_id': 1334095, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://www.gravatar.com/avatar/690ee4f0aeaec8d28d9ed8e40838e4b2?s=256&d=identicon&r=PG', 'display_name': 'user1334095', 'link': 'https://stackoverflow.com/users/1334095/user1334095'}",True,1785,,,3,3,1536508897,1339141884,1536508897.0,10944987,CC BY-SA 4.0,https://stackoverflow.com/questions/10944987/dynamically-adding-a-row-at-the-bottom-of-a-table-using-onblur-event-in-javascri,Dynamically adding a row at the bottom of a table using onblur event in Javascript (with out button),,,,
919,"['javascript', 'jquery', 'html-table']","{'account_id': 43256, 'reputation': 28269, 'user_id': 126353, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://i.stack.imgur.com/FBFrJ.jpg?s=256&g=1', 'display_name': 'Nathan Campos', 'link': 'https://stackoverflow.com/users/126353/nathan-campos'}",True,82,,10953870.0,3,2,1536508826,1339178053,1536508826.0,10953720,CC BY-SA 4.0,https://stackoverflow.com/questions/10953720/count-tbodys-between-two-theads,Count tbody&#39;s Between Two `theads`,,,,
920,"['javascript', 'jquery', 'css', 'html-table']","{'account_id': 1545853, 'reputation': 287, 'user_id': 1439421, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/cb7ca7142d6862bdfe3c86debae7784b?s=256&d=identicon&r=PG', 'display_name': 'Overtone', 'link': 'https://stackoverflow.com/users/1439421/overtone'}",True,4280,,10995295.0,3,1,1536508786,1339498029,1536508786.0,10995105,CC BY-SA 4.0,https://stackoverflow.com/questions/10995105/for-each-cell-in-html-table-column-do-x,For each cell in HTML Table column do X?,,,,
921,"['javascript', 'jquery']","{'account_id': 1561256, 'reputation': 27, 'user_id': 1451077, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/563c6919a3c92c3a13bf58bbe13fda5b?s=256&d=identicon&r=PG', 'display_name': 'user1451077', 'link': 'https://stackoverflow.com/users/1451077/user1451077'}",True,182,,11016084.0,1,0,1536508654,1339594037,1536508654.0,11015871,CC BY-SA 4.0,https://stackoverflow.com/questions/11015871/jquery-add-additional-value-to-next-column-in-every-row,jQuery add additional value to next column in every row,,,,
922,"['javascript', 'html', 'dijit.layout']","{'account_id': 1611796, 'reputation': 11, 'user_id': 1490511, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/fc975306396bd4f708a9a92947b266ea?s=256&d=identicon&r=PG', 'display_name': 'user1490511', 'link': 'https://stackoverflow.com/users/1490511/user1490511'}",False,343,,,1,1,1536475005,1340954411,1340960450.0,11257673,CC BY-SA 3.0,https://stackoverflow.com/questions/11257673/unable-to-copy-div-content-into-dojo-contentpane-dynamically,unable to copy div content into dojo contentpane dynamically,,,,
923,"['javascript', 'html-table']","{'account_id': 1188468, 'reputation': 1022, 'user_id': 1161898, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://www.gravatar.com/avatar/c6912c1ae51ba1d64d321f44ba144c31?s=256&d=identicon&r=PG', 'display_name': 'unkown', 'link': 'https://stackoverflow.com/users/1161898/unkown'}",True,81,,11033166.0,1,0,1536357142,1339672127,1536357142.0,11031822,CC BY-SA 4.0,https://stackoverflow.com/questions/11031822/table-not-displayed,Table not displayed,,,,
924,"['javascript', 'html-table']","{'account_id': 99800, 'reputation': 4691, 'user_id': 269393, 'user_type': 'registered', 'accept_rate': 54, 'profile_image': 'https://www.gravatar.com/avatar/295aa3caafb8d71518a3ab1e0a5f19b8?s=256&d=identicon&r=PG', 'display_name': 'Nimmy', 'link': 'https://stackoverflow.com/users/269393/nimmy'}",True,235,,11045529.0,2,0,1536357083,1339740422,1536357083.0,11045431,,https://stackoverflow.com/questions/11045431/html-table-values-using-javascript,Html table values using Javascript,1536388243.0,Needs more focus,,
925,"['javascript', 'jquery', 'html-table']","{'account_id': 956994, 'reputation': 4344, 'user_id': 982124, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/94bad6142a7f1bd9b84791a515f49cae?s=256&d=identicon&r=PG', 'display_name': 'user982124', 'link': 'https://stackoverflow.com/users/982124/user982124'}",True,137,,11096210.0,5,0,1536357013,1340089173,1536357013.0,11095887,CC BY-SA 4.0,https://stackoverflow.com/questions/11095887/getting-totals-from-select-menu-selections-into-another-table-cell,Getting Totals from select menu selections into another table cell,,,,
926,"['javascript', 'jquery']","{'account_id': 956994, 'reputation': 4344, 'user_id': 982124, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/94bad6142a7f1bd9b84791a515f49cae?s=256&d=identicon&r=PG', 'display_name': 'user982124', 'link': 'https://stackoverflow.com/users/982124/user982124'}",True,129,,11112952.0,3,2,1536356968,1340167076,1536356968.0,11112884,CC BY-SA 4.0,https://stackoverflow.com/questions/11112884/javascript-not-firing-on-select-menu-change-100-of-the-time,Javascript not firing on select menu change 100% of the time,,,,
927,"['javascript', 'jquery', 'html-table']","{'account_id': 1312443, 'reputation': 336, 'user_id': 1260181, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://www.gravatar.com/avatar/8712d97de9db1181f8af657175bd4ae7?s=256&d=identicon&r=PG', 'display_name': 'Help Inspire', 'link': 'https://stackoverflow.com/users/1260181/help-inspire'}",True,71,,11140408.0,2,0,1536355035,1340288335,1536355035.0,11140222,CC BY-SA 4.0,https://stackoverflow.com/questions/11140222/odd-table-row-behavior,Odd Table Row Behavior,,,,
928,"['javascript', 'html-table']","{'account_id': 1589791, 'reputation': 11, 'user_id': 1473385, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a9a45223582fbd77d12167f931fd2414?s=256&d=identicon&r=PG', 'display_name': 'iamtheuser', 'link': 'https://stackoverflow.com/users/1473385/iamtheuser'}",True,4231,,,2,0,1536354926,1340664058,1536354926.0,11198409,CC BY-SA 4.0,https://stackoverflow.com/questions/11198409/array-of-images-into-table-javascript,Array of images into table- Javascript,,,,
929,"['javascript', 'html', 'css']","{'account_id': 363710, 'reputation': 2288, 'user_id': 707627, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://www.gravatar.com/avatar/4e2178ae9a5a4fec972b60922ab5fae4?s=256&d=identicon&r=PG', 'display_name': 'Khizar', 'link': 'https://stackoverflow.com/users/707627/khizar'}",True,1032,,11238939.0,2,1,1536354878,1340862800,1536354878.0,11238759,,https://stackoverflow.com/questions/11238759/center-an-image-inside-a-div-horizontally-and-vertically,Center an image inside a div. Horizontally and vertically,1536391035.0,Needs more focus,,
930,"['javascript', 'jquery', 'css', 'html-table']","{'account_id': 1610732, 'reputation': 23, 'user_id': 1489728, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/0aa9ac09ac94ee72f81accbe02672855?s=256&d=identicon&r=PG', 'display_name': 'yalechen', 'link': 'https://stackoverflow.com/users/1489728/yalechen'}",True,853,,11253033.0,2,2,1536354837,1340918062,1536354837.0,11252996,CC BY-SA 4.0,https://stackoverflow.com/questions/11252996/javascript-tr-click-event-with-newly-created-rows-updating-css,Javascript tr click event with newly created rows (Updating css),,,,
931,"['javascript', 'jquery']","{'account_id': 98708, 'reputation': 13074, 'user_id': 267025, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://i.stack.imgur.com/GKB1U.jpg?s=256&g=1', 'display_name': 'Kevin Bedell', 'link': 'https://stackoverflow.com/users/267025/kevin-bedell'}",True,41595,,52223928.0,5,10,1536328104,1339525020,,11002421,CC BY-SA 3.0,https://stackoverflow.com/questions/11002421/jquery-event-to-fire-when-a-drop-down-is-selected-but-the-value-is-not-change,JQuery event to fire when a drop down is selected -- but the value is not changed,,,,
932,"['javascript', 'ruby-on-rails', 'ajax']","{'account_id': 1546560, 'reputation': 1, 'user_id': 1439983, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c9ed78161ecd2ad03f221dbd8f9a9e6b?s=256&d=identicon&r=PG', 'display_name': 'afposo', 'link': 'https://stackoverflow.com/users/1439983/afposo'}",True,783,,,2,0,1536244384,1338993900,1338994109.0,10916582,CC BY-SA 3.0,https://stackoverflow.com/questions/10916582/how-to-access-javascript-variable-in-ruby-on-rails-view,how to access javascript variable in ruby on rails view,,,,
933,"['javascript', 'html', 'debugging']","{'account_id': 1096153, 'reputation': 4141, 'user_id': 1089715, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://www.gravatar.com/avatar/8f436794fc93079e12250b45e7eb78c1?s=256&d=identicon&r=PG', 'display_name': 'Vitalii', 'link': 'https://stackoverflow.com/users/1089715/vitalii'}",True,6539,,10932149.0,4,13,1536125185,1339073267,1536125185.0,10932095,CC BY-SA 4.0,https://stackoverflow.com/questions/10932095/how-to-debug-obfuscated-javascript,How to debug obfuscated JavaScript?,,,,
934,"['javascript', 'underscore.js']","{'account_id': 1125923, 'reputation': 12692, 'user_id': 1113216, 'user_type': 'registered', 'accept_rate': 56, 'profile_image': 'https://www.gravatar.com/avatar/22a19975c6e3dc8c25d79bcf7814f601?s=256&d=identicon&r=PG', 'display_name': 'Lorraine Bernard', 'link': 'https://stackoverflow.com/users/1113216/lorraine-bernard'}",True,10978,,10915064.0,6,11,1535672467,1338988566,1487076485.0,10914982,CC BY-SA 3.0,https://stackoverflow.com/questions/10914982/check-if-a-list-is-sorted-in-javascript-using-underscore-js,Check if a list is sorted in javascript using underscore.js,,,,
935,"['javascript', 'd3.js']","{'account_id': 181508, 'reputation': 735, 'user_id': 415551, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://www.gravatar.com/avatar/fa5e946e05dd13224f520d76fe716a32?s=256&d=identicon&r=PG', 'display_name': 'John Walthour', 'link': 'https://stackoverflow.com/users/415551/john-walthour'}",True,12258,,,4,26,1535581087,1339773370,,11053511,CC BY-SA 3.0,https://stackoverflow.com/questions/11053511/how-to-layout-a-non-tree-hierarchy-with-d3,How to layout a non-tree hierarchy with D3,,,,
936,['javascript'],"{'account_id': 125004, 'reputation': 22582, 'user_id': 320486, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://i.stack.imgur.com/4kK2Y.png?s=256&g=1', 'display_name': 'Adam Ramadhan', 'link': 'https://stackoverflow.com/users/320486/adam-ramadhan'}",True,12725,,10931401.0,5,3,1535532402,1339069785,1339071033.0,10931197,CC BY-SA 3.0,https://stackoverflow.com/questions/10931197/make-a-live-clock-with-existing-time-in-div-with-javascript,make a live clock with existing time in div with javascript,,,,
937,"['javascript', 'arrays']","{'account_id': 42624, 'reputation': 3575, 'user_id': 124201, 'user_type': 'registered', 'accept_rate': 87, 'profile_image': 'https://www.gravatar.com/avatar/35a88253d5e049ac49a29afcf35ca762?s=256&d=identicon&r=PG', 'display_name': 'Nick', 'link': 'https://stackoverflow.com/users/124201/nick'}",True,101962,,11015498.0,3,40,1535178072,1339592758,1483736659.0,11015469,,https://stackoverflow.com/questions/11015469/javascript-check-array-for-value,Javascript - check array for value,1483736639.0,Duplicate,,
938,"['javascript', 'jquery', 'flash']","{'account_id': 889543, 'reputation': 2668, 'user_id': 928109, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/96053825e59e5921d613440b9261adb2?s=256&d=identicon&r=PG', 'display_name': 'tunarob', 'link': 'https://stackoverflow.com/users/928109/tunarob'}",True,17324,,10947293.0,4,15,1535144506,1339151784,1339189487.0,10947254,CC BY-SA 3.0,https://stackoverflow.com/questions/10947254/click-to-flash-object-via-javascript,Click to Flash object via JavaScript,,,,
939,"['javascript', 'node.js']","{'account_id': 48296, 'reputation': 5765, 'user_id': 143459, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/04b417748bfde5cabc82fb3969258fdd?s=256&d=identicon&r=PG', 'display_name': 'teggy', 'link': 'https://stackoverflow.com/users/143459/teggy'}",True,30659,,10986669.0,6,19,1535021062,1339440769,1339447594.0,10985872,CC BY-SA 3.0,https://stackoverflow.com/questions/10985872/nodejs-generate-short-unique-alphanumeric,Nodejs generate short unique alphanumeric,,,,
940,"['javascript', 'html']","{'account_id': 467713, 'reputation': 4257, 'user_id': 873268, 'user_type': 'registered', 'accept_rate': 77, 'profile_image': 'https://www.gravatar.com/avatar/6f509825fee396848a096d15f53a0a1f?s=256&d=identicon&r=PG', 'display_name': 'Di Zou', 'link': 'https://stackoverflow.com/users/873268/di-zou'}",True,10221,,11054105.0,4,5,1534799569,1339774659,1534799542.0,11053910,CC BY-SA 4.0,https://stackoverflow.com/questions/11053910/how-do-i-get-this-child-html-element-in-javascript,How do I get this child html element in JavaScript?,,,,
941,"['javascript', 'html', 'json']","{'account_id': 150879, 'reputation': 2840, 'user_id': 364383, 'user_type': 'registered', 'accept_rate': 62, 'profile_image': 'https://lh3.googleusercontent.com/-PyVnBioBoSM/AAAAAAAAAAI/AAAAAAAAA_s/ow9xzb1DulA/photo.jpg?sz=256', 'display_name': 'Soarabh', 'link': 'https://stackoverflow.com/users/364383/soarabh'}",True,5484,,11064335.0,3,0,1534756212,1339856983,1364971141.0,11064265,CC BY-SA 3.0,https://stackoverflow.com/questions/11064265/loading-json-file-in-a-html-file,Loading json File in a HTML file,,,,
942,"['javascript', 'jquery', 'jsonp']","{'account_id': 1543162, 'reputation': 15166, 'user_id': 1437328, 'user_type': 'registered', 'accept_rate': 55, 'profile_image': 'https://www.gravatar.com/avatar/21f23c368cb3d4f3f6ad23fc1d96a7c5?s=256&d=identicon&r=PG', 'display_name': 'user1437328', 'link': 'https://stackoverflow.com/users/1437328/user1437328'}",True,20942,,11175209.0,4,10,1534449828,1340513421,,11175029,CC BY-SA 3.0,https://stackoverflow.com/questions/11175029/jquery-jsonp-not-calling-the-callback,jQuery JSONP not calling the callback,,,,
943,"['javascript', 'json', 'group-by', 'sum']","{'account_id': 1600206, 'reputation': 513, 'user_id': 1481378, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://www.gravatar.com/avatar/f1c0090718bc488d332a1134b8b6f0f6?s=256&d=identicon&r=PG', 'display_name': 'LordChariot', 'link': 'https://stackoverflow.com/users/1481378/lordchariot'}",True,43322,,11199884.0,5,27,1534429767,1340674063,,11199653,CC BY-SA 3.0,https://stackoverflow.com/questions/11199653/javascript-sum-and-group-by-of-json-data,JavaScript SUM and GROUP BY of JSON data,,,,
944,"['javascript', 'testing']","{'account_id': 29732, 'reputation': 20968, 'user_id': 80559, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/6baded59bdf9d3060899f5294f27c1c2?s=256&d=identicon&r=PG', 'display_name': 'Christian Schlensker', 'link': 'https://stackoverflow.com/users/80559/christian-schlensker'}",True,1747,,17827562.0,3,7,1534421301,1341043342,,11272523,CC BY-SA 3.0,https://stackoverflow.com/questions/11272523/is-there-an-equivalent-to-webmock-for-testing-client-side-code,Is there an equivalent to webmock for testing client side code,,,,
945,"['javascript', 'onclick']","{'account_id': 953645, 'reputation': 9887, 'user_id': 979331, 'user_type': 'registered', 'accept_rate': 68, 'profile_image': 'https://www.gravatar.com/avatar/2e4108d28226846070db4eabf0c5d882?s=256&d=identicon&r=PG', 'display_name': 'user979331', 'link': 'https://stackoverflow.com/users/979331/user979331'}",True,58587,,10938778.0,5,5,1533725860,1339098003,,10938729,CC BY-SA 3.0,https://stackoverflow.com/questions/10938729/javascript-getting-the-value-of-a-text-box,javascript getting the value of a text box,,,,
946,"['php', 'javascript', 'cakephp', 'cakephp-2.0']","{'account_id': 299749, 'reputation': 13596, 'user_id': 606521, 'user_type': 'registered', 'accept_rate': 61, 'profile_image': 'https://www.gravatar.com/avatar/404cac89fd136db453824b07452899ca?s=256&d=identicon&r=PG', 'display_name': 'user606521', 'link': 'https://stackoverflow.com/users/606521/user606521'}",True,75877,,10889334.0,8,23,1533696020,1338848571,1338932773.0,10889233,,https://stackoverflow.com/questions/10889233/efficient-way-to-pass-variables-from-php-to-javascript,Efficient way to Pass variables from PHP to JavaScript,1400512952.0,Duplicate,,
947,"['javascript', 'html']","{'account_id': 1594574, 'reputation': 152, 'user_id': 1477082, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d4c845bdc63c2fc7a805140d453bc851?s=256&d=identicon&r=PG&f=1', 'display_name': 'Max Ng', 'link': 'https://stackoverflow.com/users/1477082/max-ng'}",True,83061,,11171586.0,6,13,1533196453,1340472286,1340515435.0,11171520,CC BY-SA 3.0,https://stackoverflow.com/questions/11171520/get-src-of-img-element-from-div,Get src of img element from div?,,,,
948,"['javascript', 'keycode']","{'account_id': 1398134, 'reputation': 81, 'user_id': 1327484, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/84631a69973635d089acd3700feaa263?s=256&d=identicon&r=PG', 'display_name': 'Michal Urban', 'link': 'https://stackoverflow.com/users/1327484/michal-urban'}",True,2832,,11197350.0,3,2,1533040262,1340657667,1533040262.0,11197220,CC BY-SA 4.0,https://stackoverflow.com/questions/11197220/javascript-move-delay-and-multiple-keystrokes,JavaScript move delay and multiple keystrokes,,,,
949,"['javascript', 'node.js', 'socket.io', 'arduino', 'node-serialport']","{'account_id': 1109813, 'reputation': 369, 'user_id': 1100495, 'user_type': 'registered', 'accept_rate': 77, 'profile_image': 'https://www.gravatar.com/avatar/488d8a904c892f6feedf6024361d4aeb?s=256&d=identicon&r=PG&f=1', 'display_name': 'Ryan Walmsley', 'link': 'https://stackoverflow.com/users/1100495/ryan-walmsley'}",True,10966,,10921900.0,4,10,1532957567,1338920605,1390614987.0,10902704,CC BY-SA 3.0,https://stackoverflow.com/questions/10902704/serial-port-not-working,Serial port not working?,,,,
950,"['javascript', 'django', 'templates', 'compression', 'django-compressor']","{'account_id': 1406547, 'reputation': 1815, 'user_id': 1334109, 'user_type': 'registered', 'accept_rate': 65, 'profile_image': 'https://www.gravatar.com/avatar/ee8f9e9d99205b7c2036416a6c5381a2?s=256&d=identicon&r=PG', 'display_name': 'Rub&#233;n Jim&#233;nez', 'link': 'https://stackoverflow.com/users/1334109/rub%c3%a9n-jim%c3%a9nez'}",False,2028,,,1,1,1532674923,1340479536,1532674923.0,11172329,CC BY-SA 4.0,https://stackoverflow.com/questions/11172329/django-compressor-and-template-tags-in-django,Django-compressor and template tags in Django,,,,
951,"['javascript', 'css']","{'account_id': 1535024, 'reputation': 1559, 'user_id': 1431309, 'user_type': 'registered', 'accept_rate': 84, 'profile_image': 'https://www.gravatar.com/avatar/db635caab532e5a08b6f41c1d219b57c?s=256&d=identicon&r=PG', 'display_name': 'Peter', 'link': 'https://stackoverflow.com/users/1431309/peter'}",True,203,,11049993.0,1,1,1532321331,1339677935,1532321331.0,11033325,CC BY-SA 4.0,https://stackoverflow.com/questions/11033325/insert-css-with-javascript-click-too-late,Insert Css with Javascript .click (too late),,,,
952,"['javascript', 'html', 'flash']","{'account_id': 442397, 'reputation': 2594, 'user_id': 832998, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/6fdff6cf4a6174b9ab2faa05a0c07362?s=256&d=identicon&r=PG', 'display_name': 'Дамян Станчев', 'link': 'https://stackoverflow.com/users/832998/%d0%94%d0%b0%d0%bc%d1%8f%d0%bd-%d0%a1%d1%82%d0%b0%d0%bd%d1%87%d0%b5%d0%b2'}",False,1280,,,1,2,1531307685,1338799604,1338800541.0,10878590,CC BY-SA 3.0,https://stackoverflow.com/questions/10878590/how-to-keep-an-html-page-active,How to keep an HTML page active,,,,
953,"['java', 'javascript', 'oauth']","{'account_id': 417805, 'reputation': 6312, 'user_id': 2606598, 'user_type': 'registered', 'accept_rate': 68, 'profile_image': 'https://www.gravatar.com/avatar/0673bc3f3c93d3ffa1125cdf6f4ab9b1?s=256&d=identicon&r=PG', 'display_name': 'Arvind', 'link': 'https://stackoverflow.com/users/2606598/arvind'}",True,137,,10880133.0,2,3,1531225774,1338668393,1338807556.0,10865649,CC BY-SA 3.0,https://stackoverflow.com/questions/10865649/js-can-i-authenticate-a-user-into-my-app-using-oauth-with-only-javascript-clie,"js- can i authenticate a user into my app using OAuth with only javascript-&gt;clientside, and js/java-&gt;server side?",,,,
954,"['javascript', 'jquery', 'string', 'image']","{'account_id': 1537758, 'reputation': 13406, 'user_id': 1433268, 'user_type': 'registered', 'accept_rate': 74, 'profile_image': 'https://i.stack.imgur.com/xdl4o.jpg?s=256&g=1', 'display_name': 'MeltingDog', 'link': 'https://stackoverflow.com/users/1433268/meltingdog'}",True,30212,,11025465.0,8,12,1531145959,1339634787,1479171092.0,11025352,CC BY-SA 3.0,https://stackoverflow.com/questions/11025352/remove-image-elements-from-string,Remove image elements from string,,,,
955,"['javascript', 'regex']","{'account_id': 294285, 'reputation': 4440, 'user_id': 598093, 'user_type': 'registered', 'accept_rate': 53, 'profile_image': 'https://www.gravatar.com/avatar/1d6a1117d6211d32a2d286966efc7701?s=256&d=identicon&r=PG', 'display_name': 'mark', 'link': 'https://stackoverflow.com/users/598093/mark'}",True,17154,,,6,7,1531145061,1339012931,1339013833.0,10921321,CC BY-SA 3.0,https://stackoverflow.com/questions/10921321/test-string-against-multiple-regexes-in-javascript,test string against multiple regexes in javascript,,,,
956,"['javascript', 'jquery']","{'account_id': 1072618, 'reputation': 1221, 'user_id': 1071525, 'user_type': 'registered', 'accept_rate': 65, 'profile_image': 'https://www.gravatar.com/avatar/af04a4ebff84814f3ceef241c8193efc?s=256&d=identicon&r=PG', 'display_name': 'Plexus81', 'link': 'https://stackoverflow.com/users/1071525/plexus81'}",True,87512,,11050763.0,3,3,1530969029,1339763555,1339766301.0,11050704,CC BY-SA 3.0,https://stackoverflow.com/questions/11050704/document-onclick-selector-function-combined-with-not,"$(document).on(&#39;click&#39;, selector, function() ) combined with :not",,,,
957,"['javascript', 'html', 'label']","{'account_id': 429903, 'reputation': 7646, 'user_id': 813040, 'user_type': 'registered', 'accept_rate': 97, 'profile_image': 'https://i.stack.imgur.com/v7hWO.png?s=256&g=1', 'display_name': 'roymustang86', 'link': 'https://stackoverflow.com/users/813040/roymustang86'}",True,291613,,10857429.0,5,20,1530694586,1338585063,1338585417.0,10857393,CC BY-SA 3.0,https://stackoverflow.com/questions/10857393/how-to-make-label-visible-invisible,how to make label visible/invisible?,,,,
958,"['javascript', 'node.js', 'express', 'ejs', 'flash-message']","{'user_type': 'does_not_exist', 'display_name': 'user775171'}",True,24721,,,5,8,1530486546,1340647248,,11194720,CC BY-SA 3.0,https://stackoverflow.com/questions/11194720/how-do-i-use-req-flash-with-ejs,How do I use req.flash() with EJS?,,,,
959,['javascript'],"{'account_id': 1515162, 'reputation': 3249, 'user_id': 1416330, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/bd0d9c629a5c61793bcdc89148757129?s=256&d=identicon&r=PG', 'display_name': 'Aaron', 'link': 'https://stackoverflow.com/users/1416330/aaron'}",True,14203,,,3,2,1530278294,1338942795,1370609929.0,10906836,CC BY-SA 3.0,https://stackoverflow.com/questions/10906836/javascript-to-load-another-js-file,Javascript to load another js file,,,,
960,"['javascript', 'xmlhttprequest']","{'account_id': 53146, 'reputation': 3921, 'user_id': 158850, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/054a84f249114a1ea5e3271ca25bb999?s=256&d=identicon&r=PG', 'display_name': 'Simon Cave', 'link': 'https://stackoverflow.com/users/158850/simon-cave'}",True,22710,,,5,18,1529942809,1340224049,1340224617.0,11127654,CC BY-SA 3.0,https://stackoverflow.com/questions/11127654/why-is-progressevent-lengthcomputable-false,Why is ProgressEvent.lengthComputable false?,,,,
961,"['php', 'javascript', 'jquery', 'codeigniter']","{'account_id': 224325, 'reputation': 2523, 'user_id': 484072, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/285613c9e768ba12196543c90c5f119a?s=256&d=identicon&r=PG', 'display_name': 'peacemaker', 'link': 'https://stackoverflow.com/users/484072/peacemaker'}",True,867,,10865366.0,2,1,1529919533,1338665286,1529919533.0,10865278,CC BY-SA 4.0,https://stackoverflow.com/questions/10865278/jquery-in-separate-file-using-codeigniter-php,Jquery in separate file using codeigniter &amp; php,,,,
