,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,closed_date,closed_reason,protected_date,migrated_from,community_owned_date
1325,"['javascript', 'jquery', 'datatables']","{'account_id': 939656, 'reputation': 1423, 'user_id': 967977, 'user_type': 'registered', 'accept_rate': 97, 'profile_image': 'https://www.gravatar.com/avatar/f90e80622df7002338d02c9c7c480d46?s=256&d=identicon&r=PG', 'display_name': 'Envin', 'link': 'https://stackoverflow.com/users/967977/envin'}",True,439,13313807.0,3,1,1480943301,1352482340,1480943301.0,13313047,CC BY-SA 3.0,https://stackoverflow.com/questions/13313047/trying-to-modify-td-elements-in-only-the-first-columns-changing-its-class,Trying to modify &lt;td&gt; elements in only the first columns -- changing its class,,,,,
1326,"['javascript', 'jquery', 'datatables']","{'account_id': 1033985, 'reputation': 2861, 'user_id': 1041742, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://www.gravatar.com/avatar/52f3b5c9b8c8a1cd4e38a484e0b31263?s=256&d=identicon&r=PG', 'display_name': 'Dragos', 'link': 'https://stackoverflow.com/users/1041742/dragos'}",True,2482,13548399.0,12,6,1480943270,1353322418,1480943270.0,13452293,CC BY-SA 3.0,https://stackoverflow.com/questions/13452293/table-column-too-high,Table Column too high,,,,,
1327,"['javascript', 'function', 'anonymous-function']","{'account_id': 1205526, 'reputation': 12929, 'user_id': 1175276, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://www.gravatar.com/avatar/e9f53d24beea7056b25f37491c094253?s=256&d=identicon&r=PG', 'display_name': 'Bluefire', 'link': 'https://stackoverflow.com/users/1175276/bluefire'}",True,13954,13323254.0,1,27,1480589686,1352560388,1352577262.0,13323237,CC BY-SA 3.0,https://stackoverflow.com/questions/13323237/anonymous-function-vs-normal-function,Anonymous function vs normal function,,,,,
1328,"['javascript', 'datatables', 'ruby-on-rails-plugins']","{'account_id': 329893, 'reputation': 815, 'user_id': 653686, 'user_type': 'registered', 'accept_rate': 79, 'profile_image': 'https://www.gravatar.com/avatar/d4def6ebb828cf56e871e79358894244?s=256&d=identicon&r=PG', 'display_name': 'StanM', 'link': 'https://stackoverflow.com/users/653686/stanm'}",True,8863,13237976.0,3,2,1480340377,1352136930,1352139912.0,13237355,CC BY-SA 3.0,https://stackoverflow.com/questions/13237355/how-do-i-add-an-index-column-to-datatable,How do I add an index column to Datatable?,,,,,
1329,"['javascript', 'node.js', 'asynchronous', 'web-crawler']","{'account_id': 104447, 'reputation': 11909, 'user_id': 279255, 'user_type': 'registered', 'accept_rate': 34, 'profile_image': 'https://www.gravatar.com/avatar/63678c310e39b0da24341d6a7e2a513c?s=256&d=identicon&r=PG', 'display_name': 'Marc', 'link': 'https://stackoverflow.com/users/279255/marc'}",True,48946,13221877.0,3,46,1480112931,1352055588,1480112931.0,13221769,,https://stackoverflow.com/questions/13221769/node-js-how-to-pass-variables-to-asynchronous-callbacks,Node.JS: How to pass variables to asynchronous callbacks?,1480115452.0,Duplicate,,,
1330,"['javascript', 'google-apps-script']","{'account_id': 1904582, 'reputation': 1, 'user_id': 1719710, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/600cace26d63fe5712c1fce800319a06?s=256&d=identicon&r=PG&f=1', 'display_name': 'Jay P', 'link': 'https://stackoverflow.com/users/1719710/jay-p'}",True,3262,,3,0,1479751786,1354194252,,13626470,CC BY-SA 3.0,https://stackoverflow.com/questions/13626470/typeerror-cannot-find-function-gethours-in-object-17,TypeError: Cannot find function getHours in object 17,,,,,
1331,"['javascript', 'ajax']","{'account_id': 1534465, 'reputation': 1349, 'user_id': 1430871, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://i.stack.imgur.com/3lbrx.png?s=256&g=1', 'display_name': 'ahuth', 'link': 'https://stackoverflow.com/users/1430871/ahuth'}",True,8951,13293943.0,3,8,1479671599,1352393174,1352420232.0,13293617,CC BY-SA 3.0,https://stackoverflow.com/questions/13293617/why-is-my-ajax-function-calling-the-callback-multiple-times,Why is my AJAX function calling the callback multiple times?,,,,,
1332,['javascript'],"{'account_id': 2058797, 'reputation': 2209, 'user_id': 1835903, 'user_type': 'registered', 'accept_rate': 59, 'profile_image': 'https://www.gravatar.com/avatar/f4d0752c3ec0eeadaee163b550019f7f?s=256&d=identicon&r=PG', 'display_name': 'Georges Krinker', 'link': 'https://stackoverflow.com/users/1835903/georges-krinker'}",True,2536,13456085.0,4,4,1479408323,1353335494,1479408323.0,13455896,CC BY-SA 3.0,https://stackoverflow.com/questions/13455896/good-practice-with-external-javascript-files,Good Practice with External JavaScript files,,,,,
1333,"['javascript', 'web-applications', 'google-apps-script']","{'account_id': 106127, 'reputation': 1190, 'user_id': 282840, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://www.gravatar.com/avatar/685a57925fc84293f3c2ab2900661429?s=256&d=identicon&r=PG', 'display_name': 'Who8MyLunch', 'link': 'https://stackoverflow.com/users/282840/who8mylunch'}",True,7032,13641076.0,3,0,1479360661,1354247188,1354254528.0,13638721,CC BY-SA 3.0,https://stackoverflow.com/questions/13638721/auto-refresh-google-apps-scripts-webapp-ui,Auto refresh Google Apps Scripts webapp UI?,,,,,
1334,"['javascript', 'image', 'jquery', 'optimization']","{'account_id': 317331, 'reputation': 496, 'user_id': 633956, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3b43c1b209ebdbf195d1829943c207ba?s=256&d=identicon&r=PG', 'display_name': 'anthonysomerset', 'link': 'https://stackoverflow.com/users/633956/anthonysomerset'}",True,338,13347863.0,2,2,1479314499,1352490405,,13317719,,https://stackoverflow.com/questions/13317719/how-to-improve-performance-of-map-that-loads-new-overlay-images,How to improve performance of map that loads new overlay images,,,,"{'other_site': {'aliases': ['https://webmaster.stackexchange.com'], 'styling': {'tag_background_color': '#FFF', 'tag_foreground_color': '#1B8FBB', 'link_color': '#1C69A4'}, 'related_sites': [{'relation': 'meta', 'api_site_parameter': 'webmasters.meta', 'site_url': 'https://webmasters.meta.stackexchange.com', 'name': 'Webmasters Meta Stack Exchange'}, {'relation': 'chat', 'site_url': 'https://chat.stackexchange.com?tab=site&host=webmasters.stackexchange.com', 'name': 'Chat Stack Exchange'}], 'markdown_extensions': ['Prettify'], 'launch_date': 1286997420, 'open_beta_date': 1279220400, 'closed_beta_date': 1278615600, 'site_state': 'normal', 'high_resolution_icon_url': 'https://cdn.sstatic.net/Sites/webmasters/Img/apple-touch-icon@2.png', 'twitter_account': 'StackWebmasters', 'favicon_url': 'https://cdn.sstatic.net/Sites/webmasters/Img/favicon.ico', 'icon_url': 'https://cdn.sstatic.net/Sites/webmasters/Img/apple-touch-icon.png', 'audience': 'webmasters', 'site_url': 'https://webmasters.stackexchange.com', 'api_site_parameter': 'webmasters', 'logo_url': 'https://cdn.sstatic.net/Sites/webmasters/Img/logo.png', 'name': 'Webmasters', 'site_type': 'main_site'}, 'on_date': 1352505143, 'question_id': 37693}",
1335,"['javascript', 'html', 'css']","{'account_id': 1993980, 'reputation': 5066, 'user_id': 1787314, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://i.stack.imgur.com/1zDXh.png?s=256&g=1', 'display_name': 'Nick Div', 'link': 'https://stackoverflow.com/users/1787314/nick-div'}",True,5845,13601987.0,2,0,1479288885,1354092730,,13601169,CC BY-SA 3.0,https://stackoverflow.com/questions/13601169/create-a-bounce-effect-on-hover,Create a bounce effect on hover,,,,,
1336,"['javascript', 'sencha-touch', 'cross-domain', 'cors', 'jqxhr']","{'account_id': 44556, 'reputation': 14841, 'user_id': 130854, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/1343c3c45c9c3c766e7231aa50cdcad4?s=256&d=identicon&r=PG', 'display_name': 'Spadar Shut', 'link': 'https://stackoverflow.com/users/130854/spadar-shut'}",True,53462,,3,12,1479088328,1352373252,,13287949,CC BY-SA 3.0,https://stackoverflow.com/questions/13287949/options-405-method-not-allowed-regardless-server-sends-access-control-allow-me,"OPTIONS 405 (Method Not Allowed) regardless server sends Access-Control-Allow-Methods:OPTIONS, GET, HEAD, POST",,,,,
1337,"['javascript', 'knockout.js', 'knockout-2.0']","{'account_id': 297487, 'reputation': 1980, 'user_id': 603042, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/328e24e94b215449e51683986dcf7de1?s=256&d=identicon&r=PG', 'display_name': 'Ozerich', 'link': 'https://stackoverflow.com/users/603042/ozerich'}",True,5164,13555453.0,2,15,1478737333,1353876070,1353876604.0,13555293,CC BY-SA 3.0,https://stackoverflow.com/questions/13555293/knockout-click-checked-bindings-in-one-element,Knockout: click &amp; checked bindings in one element,,,,,
1338,"['javascript', 'testing', 'file-upload', 'angularjs', 'drag-and-drop']","{'account_id': 1186487, 'reputation': 6246, 'user_id': 1160340, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://www.gravatar.com/avatar/a1835a06a3fc5aa5834db1785e7f2112?s=256&d=identicon&r=PG', 'display_name': 'Tomas Grosup', 'link': 'https://stackoverflow.com/users/1160340/tomas-grosup'}",True,2452,16899489.0,1,14,1478677644,1352550007,1369383478.0,13321994,CC BY-SA 3.0,https://stackoverflow.com/questions/13321994/how-to-do-file-upload-in-e2e-angularjs-tests,How to do file upload in e2e AngularJS tests?,,,,,
1339,"['javascript', 'anonymous-function']","{'account_id': 2013845, 'reputation': 1123, 'user_id': 1801625, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://www.gravatar.com/avatar/1a64f5aa902742f814c4c9edc63199ff?s=256&d=identicon&r=PG', 'display_name': 'user1801625', 'link': 'https://stackoverflow.com/users/1801625/user1801625'}",True,3330,13284238.0,4,4,1478509009,1352358716,1478509009.0,13284211,CC BY-SA 3.0,https://stackoverflow.com/questions/13284211/how-can-i-export-a-variable-inside-of-an-anonymous-function-to-the-global-scope,How can I export a variable inside of an anonymous function to the global scope in JavaScript?,,,,,
1340,"['javascript', 'jquery', 'image', 'canvas', 'drawimage']","{'account_id': 2016549, 'reputation': 23, 'user_id': 1803722, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3a69f074705d3b9ce55a54929eb07fda?s=256&d=identicon&r=PG', 'display_name': 'EarthUser', 'link': 'https://stackoverflow.com/users/1803722/earthuser'}",True,1517,13255545.0,2,2,1478172474,1352219744,1352221234.0,13255413,CC BY-SA 3.0,https://stackoverflow.com/questions/13255413/javascript-canvas-stretches-my-image,javascript canvas stretches my Image,,,,,
1341,"['javascript', 'jquery', 'html', 'css', 'bootswatch']","{'account_id': 154004, 'reputation': 157, 'user_id': 1745424, 'user_type': 'registered', 'accept_rate': 64, 'profile_image': 'https://www.gravatar.com/avatar/98628b7764df7ffe1c6ed9ecc583ba05?s=256&d=identicon&r=PG', 'display_name': 'samuk', 'link': 'https://stackoverflow.com/users/1745424/samuk'}",True,6442,13237177.0,4,2,1478118441,1352136140,,13237143,CC BY-SA 3.0,https://stackoverflow.com/questions/13237143/use-on-click-do-not-work-after-ajax-call,Use on click do not work after ajax call,,,,,
1342,"['javascript', 'command-prompt']","{'account_id': 2012125, 'reputation': 1, 'user_id': 1800324, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/0bcc8909c83337b4355c4d489a050e21?s=256&d=identicon&r=PG', 'display_name': 'sugarou', 'link': 'https://stackoverflow.com/users/1800324/sugarou'}",False,254,,1,-1,1478076399,1352123900,1478075784.0,13233608,CC BY-SA 3.0,https://stackoverflow.com/questions/13233608/running-command-prompt-insite-website,Running command prompt insite website,,,,,
1343,"['javascript', 'jquery', 'html', 'sorting', 'html-table']","{'account_id': 1994596, 'reputation': 172, 'user_id': 1787813, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/a9d4d6a2a0acaef09b3435f3d330eda9?s=256&d=identicon&r=PG', 'display_name': 'Ewr Xcerq', 'link': 'https://stackoverflow.com/users/1787813/ewr-xcerq'}",True,126,13343161.0,2,0,1477827164,1352715887,1477827164.0,13341998,CC BY-SA 3.0,https://stackoverflow.com/questions/13341998/selector-for-a-list-jquery-newb,Selector for a list-jquery newb,,,,,
1344,"['c#', 'javascript', 'gridview', 'onclick', 'code-behind']","{'account_id': 159354, 'reputation': 1513, 'user_id': 378628, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://www.gravatar.com/avatar/a05b6891227acbc9c31e5bcbfa12f4ad?s=256&d=identicon&r=PG', 'display_name': 'Freakishly', 'link': 'https://stackoverflow.com/users/378628/freakishly'}",True,3354,13614924.0,2,2,1477635207,1354138759,,13614893,CC BY-SA 3.0,https://stackoverflow.com/questions/13614893/how-can-i-add-an-onclick-event-to-just-the-first-column-of-a-gridview-and-not-th,How can I add an onclick event to just the first column of a gridview and not the entire row?,,,,,
1345,"['javascript', 'internet-explorer', 'internet-explorer-8', 'internet-explorer-7', 'highcharts']","{'account_id': 2073315, 'reputation': 1037, 'user_id': 1847304, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://www.gravatar.com/avatar/c106e3a3804e2ac2708920a740cac753?s=256&d=identicon&r=PG', 'display_name': 'Jakub', 'link': 'https://stackoverflow.com/users/1847304/jakub'}",True,1823,13879880.0,2,6,1477580497,1353668821,1353762263.0,13527830,CC BY-SA 3.0,https://stackoverflow.com/questions/13527830/ie-9-highcharts-dont-render-series,IE &lt; 9 + HighCharts don&#39;t render series,,,,,
1346,"['javascript', 'forms', 'validation']","{'account_id': 1059574, 'reputation': 101, 'user_id': 1061482, 'user_type': 'registered', 'accept_rate': 57, 'profile_image': 'https://www.gravatar.com/avatar/2be3b2667088870cf6e262094b7a8803?s=256&d=identicon&r=PG', 'display_name': 'gb2016', 'link': 'https://stackoverflow.com/users/1061482/gb2016'}",True,8776,,1,1,1477560097,1353604685,,13517444,CC BY-SA 3.0,https://stackoverflow.com/questions/13517444/how-to-validate-multiple-groups-of-radio-buttons,How to validate multiple groups of radio buttons?,,,,,
1347,"['javascript', 'jquery', 'ruby-on-rails']","{'account_id': 216214, 'reputation': 11006, 'user_id': 471313, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://i.stack.imgur.com/FqmpL.jpg?s=256&g=1', 'display_name': 'Martin', 'link': 'https://stackoverflow.com/users/471313/martin'}",True,5609,13407497.0,5,1,1477552519,1353018524,,13407368,CC BY-SA 3.0,https://stackoverflow.com/questions/13407368/why-jquery-cookie-returns-object-object-for-a-single-string-value,Why jQuery.cookie returns &quot;[object Object]&quot; for a single string value,,,,,
1348,"['javascript', 'jquery', 'ajax']","{'account_id': 126199, 'reputation': 7279, 'user_id': 322537, 'user_type': 'registered', 'accept_rate': 79, 'profile_image': 'https://i.stack.imgur.com/TMSvO.jpg?s=256&g=1', 'display_name': 'john-jones', 'link': 'https://stackoverflow.com/users/322537/john-jones'}",True,16432,13236167.0,3,7,1477434835,1352132522,1352132680.0,13236115,CC BY-SA 3.0,https://stackoverflow.com/questions/13236115/send-javascript-array-to-server,Send javascript array to server,,,,,
1349,['javascript'],"{'account_id': 176216, 'reputation': 15179, 'user_id': 1977333, 'user_type': 'registered', 'accept_rate': 62, 'profile_image': 'https://www.gravatar.com/avatar/0519006cd4a5cb571610c3b2cb562821?s=256&d=identicon&r=PG&f=1', 'display_name': 'styler', 'link': 'https://stackoverflow.com/users/1977333/styler'}",True,3696,13496216.0,4,1,1477427414,1353510619,1353510755.0,13496174,CC BY-SA 3.0,https://stackoverflow.com/questions/13496174/using-javascript-modulus-to-add-class-to-every-third-item-but-dont-want-this-to,using javascript modulus to add class to every third item but dont want this to be applied to first 0,,,,,
1350,"['javascript', 'jquery', 'nodes', 'textnode']","{'account_id': 207344, 'reputation': 12516, 'user_id': 457148, 'user_type': 'registered', 'accept_rate': 74, 'profile_image': 'https://www.gravatar.com/avatar/be60e802b2befc9a4df592e163f8447a?s=256&d=identicon&r=PG', 'display_name': 'Tom', 'link': 'https://stackoverflow.com/users/457148/tom'}",True,3012,13377921.0,3,3,1477388832,1352892296,,13377887,CC BY-SA 3.0,https://stackoverflow.com/questions/13377887/javascript-node-undefined-in-ie8-and-under,Javascript &#39;Node&#39; undefined in IE8 and under,,,,,
1351,"['javascript', 'url']","{'account_id': 741427, 'reputation': 1675, 'user_id': 719566, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://graph.facebook.com/1439893151/picture?type=large', 'display_name': 'Julian Dormon', 'link': 'https://stackoverflow.com/users/719566/julian-dormon'}",True,1450,13422134.0,2,6,1477385818,1353089414,,13422113,CC BY-SA 3.0,https://stackoverflow.com/questions/13422113/how-do-you-change-the-url-in-the-address-bar-without-reloading-the-page,How do you change the URL in the address bar without reloading the page?,,,1477385946.0,,
1352,"['javascript', 'jquery', 'html', 'html-table']","{'account_id': 1731965, 'reputation': 418, 'user_id': 1585390, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/016f2cd8c4524c10bcd1606a090ba919?s=256&d=identicon&r=PG', 'display_name': 'IAMTHESTIG', 'link': 'https://stackoverflow.com/users/1585390/iamthestig'}",True,3223,13433692.0,2,1,1477384151,1353173339,1477384151.0,13432943,CC BY-SA 3.0,https://stackoverflow.com/questions/13432943/auto-increment-data-inside-the-html-table-with-javascript-or-jquery,Auto increment data inside the HTML Table with Javascript or jQuery,,,,,
1353,"['javascript', 'html', 'json', 'rest', 'yahoo-api']","{'account_id': 1514789, 'reputation': 5840, 'user_id': 1416058, 'user_type': 'registered', 'accept_rate': 91, 'profile_image': 'https://www.gravatar.com/avatar/b97275ee866fa166a3c2071a61112104?s=256&d=identicon&r=PG', 'display_name': 'bouncingHippo', 'link': 'https://stackoverflow.com/users/1416058/bouncinghippo'}",True,1914,13482491.0,2,0,1477315246,1353446487,,13482365,CC BY-SA 3.0,https://stackoverflow.com/questions/13482365/400-bad-request-from-yahoo-finance-api,400 Bad Request from Yahoo Finance API,,,,,
1354,"['php', 'javascript', 'datepicker']","{'account_id': 2076928, 'reputation': 91, 'user_id': 1850013, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/802ffe91c843c8b10c7535dabbe43398?s=256&d=identicon&r=PG', 'display_name': 'honki', 'link': 'https://stackoverflow.com/users/1850013/honki'}",True,10792,,2,9,1476808636,1353998618,1353998969.0,13578749,,https://stackoverflow.com/questions/13578749/hijri-arabic-calendar-date-picker-using-php-or-javascript,Hijri (Arabic) calendar date picker using PHP or Javascript,1476809875.0,Duplicate,,,
1355,['javascript'],"{'account_id': 92780, 'reputation': 12319, 'user_id': 254103, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/b1d831e55e55ef474d5cf21b6217b540?s=256&d=identicon&r=PG', 'display_name': 'Josnidhin', 'link': 'https://stackoverflow.com/users/254103/josnidhin'}",True,24379,13646192.0,4,23,1476745037,1354280837,1375259672.0,13645890,CC BY-SA 3.0,https://stackoverflow.com/questions/13645890/javascript-for-in-vs-for-loop-performance,Javascript for..in vs for loop performance,,,,,
1356,"['javascript', 'browser', 'greasemonkey', 'plaintext', 'tableofcontents']","{'account_id': 1126637, 'reputation': 23780, 'user_id': 1113772, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://i.stack.imgur.com/uLSIj.png?s=256&g=1', 'display_name': 'Paul Sweatte', 'link': 'https://stackoverflow.com/users/1113772/paul-sweatte'}",True,162,13941133.0,1,1,1476471551,1352953424,1495542797.0,13391551,,https://stackoverflow.com/questions/13391551/how-do-i-make-a-table-of-contents-in-a-plain-text-document-interactive-using-a-g,How do I make a table of contents in a plain text document interactive using a Greasemonkey script?,1395547993.0,Needs more focus,,,
1357,"['javascript', 'template-engine']","{'account_id': 1623919, 'reputation': 91, 'user_id': 1499917, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/0647c9c821f95413c840b826bf6cce51?s=256&d=identicon&r=PG', 'display_name': 'user1499917', 'link': 'https://stackoverflow.com/users/1499917/user1499917'}",True,4093,,2,8,1476280706,1352840381,,13368684,CC BY-SA 3.0,https://stackoverflow.com/questions/13368684/reusing-templates-in-handlebars,Reusing templates in handlebars,,,,,
1358,"['javascript', 'jquery', 'html', 'html5-canvas']","{'account_id': 1433469, 'reputation': 498, 'user_id': 1355334, 'user_type': 'registered', 'accept_rate': 45, 'profile_image': 'https://www.gravatar.com/avatar/01d7ca99a6e57a63f81fb451f0cea73a?s=256&d=identicon&r=PG', 'display_name': 'KiranPalode', 'link': 'https://stackoverflow.com/users/1355334/kiranpalode'}",True,240,13489081.0,2,0,1476003412,1353486154,,13489023,CC BY-SA 3.0,https://stackoverflow.com/questions/13489023/drawing-image-into-the-canvas,Drawing image into the canvas,,,,,
1359,"['javascript', 'html', 'datatables']","{'account_id': 307078, 'reputation': 6930, 'user_id': 618186, 'user_type': 'registered', 'accept_rate': 91, 'profile_image': 'https://www.gravatar.com/avatar/e66eafece00b90f9da376c3f55e4504b?s=256&d=identicon&r=PG', 'display_name': 'FarFigNewton', 'link': 'https://stackoverflow.com/users/618186/farfignewton'}",True,5223,,2,5,1475653338,1351779503,1495540856.0,13179003,CC BY-SA 3.0,https://stackoverflow.com/questions/13179003/cant-filter-datatable-by-selected-value-in-dropdown,Can&#39;t filter datatable by selected value in dropdown,,,,,
1360,['javascript'],"{'account_id': 2050595, 'reputation': 143, 'user_id': 1829703, 'user_type': 'registered', 'accept_rate': 58, 'profile_image': 'https://www.gravatar.com/avatar/a9ec97c57ab8ebd5209e661955b51830?s=256&d=identicon&r=PG', 'display_name': '123', 'link': 'https://stackoverflow.com/users/1829703/123'}",True,3380,13439345.0,3,0,1475589158,1353234714,1353237906.0,13439323,CC BY-SA 3.0,https://stackoverflow.com/questions/13439323/how-to-change-the-content-of-a-div-dynamically-when-the-input-changes,How to change the content of a div dynamically when the input changes?,,,,,
1361,"['javascript', 'ajax', 'reporting-services']","{'account_id': 403861, 'reputation': 93, 'user_id': 771860, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/882af39e68d29229d89309d8c915b4b2?s=256&d=identicon&r=PG&f=1', 'display_name': 'CHI TANG', 'link': 'https://stackoverflow.com/users/771860/chi-tang'}",True,837,13187971.0,1,0,1475433375,1351818856,1475433375.0,13187902,CC BY-SA 3.0,https://stackoverflow.com/questions/13187902/how-to-call-ssrs-url-request,How to call SSRS URL request,,,,,
1362,['javascript'],"{'account_id': 2048981, 'reputation': 105, 'user_id': 1828393, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/156218099096dfe2e940720fbcb93df5?s=256&d=identicon&r=PG', 'display_name': 'Cindy', 'link': 'https://stackoverflow.com/users/1828393/cindy'}",True,5175,13537211.0,1,3,1475276603,1353715530,1495540420.0,13537086,,https://stackoverflow.com/questions/13537086/show-more-than-10-000-characters-in-a-javascript-alert,"Show more than 10,000 characters in a JavaScript Alert",1353733875.0,exact duplicate,,,
1363,"['javascript', 'jakarta-ee', 'browser', 'richfaces']","{'account_id': 2043894, 'reputation': 41, 'user_id': 1824453, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ae2c4ffbc4d0818165455bff0dc47844?s=256&d=identicon&r=PG', 'display_name': 'Birt Page', 'link': 'https://stackoverflow.com/users/1824453/birt-page'}",True,592,,1,4,1475252900,1352914225,1461713373.0,13384042,CC BY-SA 3.0,https://stackoverflow.com/questions/13384042/onbeforeunload-without-return-or-no-dialogbox-show,onbeforeUnload without return or no dialogbox show,,,,,
1364,"['javascript', 'html', 'audio']","{'account_id': 371938, 'reputation': 884, 'user_id': 720735, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://www.gravatar.com/avatar/68aefff7aceb591add812484ef9e4b97?s=256&d=identicon&r=PG', 'display_name': 'Neablis', 'link': 'https://stackoverflow.com/users/720735/neablis'}",True,19799,14489392.0,3,25,1475090843,1354138326,1358975456.0,13614803,CC BY-SA 3.0,https://stackoverflow.com/questions/13614803/how-to-check-if-html5-audio-has-reached-different-errors,How to check if HTML5 audio has reached different errors,,,,,
1365,"['javascript', 'jquery']","{'account_id': 30894, 'reputation': 4819, 'user_id': 84520, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://www.gravatar.com/avatar/78eacc6953edccf0632d1063ceced96a?s=256&d=identicon&r=PG', 'display_name': 'Jason', 'link': 'https://stackoverflow.com/users/84520/jason'}",True,147192,13556030.0,3,45,1475087586,1353880933,1353881049.0,13556010,CC BY-SA 3.0,https://stackoverflow.com/questions/13556010/referenceerror-is-not-defined,ReferenceError: _ is not defined,,,,,
1366,"['javascript', 'alert']","{'account_id': 50194, 'reputation': 20380, 'user_id': 149636, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://i.stack.imgur.com/US1Oq.png?s=256&g=1', 'display_name': 'lostsource', 'link': 'https://stackoverflow.com/users/149636/lostsource'}",True,17979,13635589.0,3,19,1474890098,1354225443,,13635297,CC BY-SA 3.0,https://stackoverflow.com/questions/13635297/emulate-javascript-alert-blocking-nature,Emulate Javascript &#39;alert&#39; blocking nature,,,,,
1367,"['javascript', 'ajax', 'google-maps']","{'account_id': 2070812, 'reputation': 325, 'user_id': 1845350, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/f50919f412b1ba9d2471ed7d470d8612?s=256&d=identicon&r=PG', 'display_name': 'George', 'link': 'https://stackoverflow.com/users/1845350/george'}",True,3391,13515551.0,2,1,1474888254,1353596948,1474888254.0,13515514,CC BY-SA 3.0,https://stackoverflow.com/questions/13515514/google-maps-markers-not-showing-in-ie,Google Maps Markers not showing in IE,,,,,
1368,"['javascript', 'html', 'validation']","{'account_id': 956994, 'reputation': 4344, 'user_id': 982124, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/94bad6142a7f1bd9b84791a515f49cae?s=256&d=identicon&r=PG', 'display_name': 'user982124', 'link': 'https://stackoverflow.com/users/982124/user982124'}",False,2048,,1,0,1474556578,1353504234,1474556578.0,13494274,CC BY-SA 3.0,https://stackoverflow.com/questions/13494274/conditional-form-validation,Conditional Form Validation,,,,,
1369,"['javascript', 'mongodb', 'gtfs']","{'account_id': 1599952, 'reputation': 1083, 'user_id': 1481187, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://graph.facebook.com/582294572/picture?type=large', 'display_name': 'Guillaume le Floch', 'link': 'https://stackoverflow.com/users/1481187/guillaume-le-floch'}",True,340,13631914.0,1,1,1474473224,1354209638,1474473224.0,13631229,CC BY-SA 3.0,https://stackoverflow.com/questions/13631229/multiple-queries-in-mongodb,Multiple queries in mongoDB,,,,,
1370,"['javascript', 'java', 'jquery', 'jsp', 'elfinder']","{'account_id': 1466277, 'reputation': 21, 'user_id': 1378998, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/8babe9b8e43348b9c50831c6dc4c0cf9?s=256&d=identicon&r=PG', 'display_name': 'justin', 'link': 'https://stackoverflow.com/users/1378998/justin'}",True,1317,,1,2,1474463144,1353308293,1474463144.0,13449024,CC BY-SA 3.0,https://stackoverflow.com/questions/13449024/using-elfinder-2-x-with-java-connector,using elfinder 2.x with java connector,,,,,
