,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,protected_date,closed_date,closed_reason,community_owned_date,migrated_from,locked_date
1057,"['javascript', 'ajax', 'client-side', 'web-services']","{'account_id': 28890, 'reputation': 11035, 'user_id': 77538, 'user_type': 'registered', 'accept_rate': 98, 'profile_image': 'https://www.gravatar.com/avatar/e3d899fdf49a550207763d2454304de0?s=256&d=identicon&r=PG', 'display_name': 'Achilles', 'link': 'https://stackoverflow.com/users/77538/achilles'}",True,1304,1494519.0,5,8,1254254423,1254252483,,1494466,CC BY-SA 2.5,https://stackoverflow.com/questions/1494466/understanding-ajax,Understanding AJAX,,,,,,
1058,"['c#', 'asp.net', 'javascript', 'jquery']","{'account_id': 22384, 'reputation': 16723, 'user_id': 55124, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/0c4bdbfc8d24e7417f7bc846df2325f3?s=256&d=identicon&r=PG', 'display_name': 'Bryan', 'link': 'https://stackoverflow.com/users/55124/bryan'}",True,657,1494246.0,1,0,1254249811,1254249458,,1494206,CC BY-SA 2.5,https://stackoverflow.com/questions/1494206/jquery-and-c-asp-net-form-and-file-validation,JQuery and C# ASP.NET Form and File Validation,,,,,,
1059,"['javascript', 'debugging', 'eval', 'private-members']","{'user_type': 'does_not_exist', 'display_name': 'blow'}",True,1273,,6,1,1254248634,1254151513,,1487682,CC BY-SA 2.5,https://stackoverflow.com/questions/1487682/javascript-debuging-code-created-by-eval-and-new-function,Javascript: Debuging code created by eval() and new Function(),,,,,,
1060,"['javascript', 'javascript-events']","{'account_id': 50177, 'reputation': 833, 'user_id': 149572, 'user_type': 'registered', 'accept_rate': 53, 'profile_image': 'https://www.gravatar.com/avatar/992c301147a7b8a4a3fac266aa76942d?s=256&d=identicon&r=PG&f=1', 'display_name': 'pghcpa', 'link': 'https://stackoverflow.com/users/149572/pghcpa'}",True,105,1494083.0,1,-2,1254247456,1254172544,1254240691.0,1489421,CC BY-SA 2.5,https://stackoverflow.com/questions/1489421/close-a-control-when-enter-is-pressed,Close a control when enter is pressed,,,,,,
1061,"['javascript', 'jquery']","{'account_id': 29046, 'reputation': 64882, 'user_id': 78182, 'user_type': 'registered', 'accept_rate': 94, 'profile_image': 'https://i.stack.imgur.com/IHsGu.png?s=256&g=1', 'display_name': 'Stefan Kendall', 'link': 'https://stackoverflow.com/users/78182/stefan-kendall'}",True,506,1492395.0,2,0,1254245434,1254228656,,1492343,CC BY-SA 2.5,https://stackoverflow.com/questions/1492343/how-does-jquery-store-xml-used-as-a-context-parameter-as-it-modifies-it,How does jQuery store xml used as a context parameter as it modifies it?,,,,,,
1062,"['javascript', 'string']","{'account_id': 59418, 'reputation': 2229, 'user_id': 177785, 'user_type': 'registered', 'accept_rate': 57, 'profile_image': 'https://www.gravatar.com/avatar/73ce240c7b7d8d4a85ac5ffa59298a04?s=256&d=identicon&r=PG', 'display_name': 'user177785', 'link': 'https://stackoverflow.com/users/177785/user177785'}",True,17763,1493426.0,5,5,1254239833,1254239202,1495539828.0,1493407,,https://stackoverflow.com/questions/1493407/how-to-split-a-string-in-javascript,how to split a string in javascript,,1337003793.0,exact duplicate,,,
1063,"['javascript', 'jquery']","{'account_id': 59291, 'reputation': 3106, 'user_id': 177435, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://www.gravatar.com/avatar/8bf8b149338dee33800292a54d690474?s=256&d=identicon&r=PG', 'display_name': 'Dom', 'link': 'https://stackoverflow.com/users/177435/dom'}",True,75,1491728.0,1,0,1254220824,1254219812,,1491715,CC BY-SA 2.5,https://stackoverflow.com/questions/1491715/jquery-multiclasses-function,jQuery Multiclasses function,,,,,,
1064,"['javascript', 'cookies']","{'account_id': 38822, 'reputation': 19394, 'user_id': 111669, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://www.gravatar.com/avatar/53d35b3593b23ce05ae00db2e755d929?s=256&d=identicon&r=PG', 'display_name': 'Ben Shelock', 'link': 'https://stackoverflow.com/users/111669/ben-shelock'}",True,7030,,1,5,1254216041,1254153097,,1487814,CC BY-SA 2.5,https://stackoverflow.com/questions/1487814/javascript-cookie-timeout-with-countdown-timer,Javascript Cookie Timeout With Countdown Timer,,,,,,
1065,"['javascript', 'ajax', 'code-behind']","{'account_id': 60605, 'reputation': 83, 'user_id': 180970, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/e13e9126c7bc29276fa61fbce58c29cb?s=256&d=identicon&r=PG', 'display_name': 'rockrule', 'link': 'https://stackoverflow.com/users/180970/rockrule'}",True,1189,1491411.0,1,-1,1254215111,1254213800,1254214569.0,1491324,CC BY-SA 2.5,https://stackoverflow.com/questions/1491324/calling-javascript-confirm-from-code-behind-not-working,calling javascript confirm from code behind not working,,,,,,
1066,"['javascript', 'inheritance']","{'account_id': 564390, 'reputation': 6899, 'user_id': 53839, 'user_type': 'unregistered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/4425bb7968f6e573b40b755bec2a3e2e?s=256&d=identicon&r=PG', 'display_name': 'Sam Lee', 'link': 'https://stackoverflow.com/users/53839/sam-lee'}",True,795,1485875.0,2,8,1254214408,1254122552,,1485824,CC BY-SA 2.5,https://stackoverflow.com/questions/1485824/javascript-inheritance-objects-declared-in-constructor-are-shared-between-ins,Javascript inheritance -- objects declared in constructor are shared between instances?,,,,,,
1067,['javascript'],"{'account_id': 51605, 'reputation': 311, 'user_id': 154237, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://i.stack.imgur.com/aHTlm.jpg?s=256&g=1', 'display_name': 'Cong De Peng', 'link': 'https://stackoverflow.com/users/154237/cong-de-peng'}",True,4959,1491081.0,5,4,1254214267,1254209623,1254210613.0,1491074,CC BY-SA 2.5,https://stackoverflow.com/questions/1491074/javascript-to-trim-started-0-in-a-string,JavaScript to trim started 0 in a string,,,,,,
1068,"['javascript', 'jquery', 'xml', 'json']","{'account_id': 27275, 'reputation': 9670, 'user_id': 71830, 'user_type': 'registered', 'accept_rate': 99, 'profile_image': 'https://www.gravatar.com/avatar/9565672b231ef0e90d5a625699f2eafc?s=256&d=identicon&r=PG', 'display_name': 'menardmam', 'link': 'https://stackoverflow.com/users/71830/menardmam'}",True,2569,1490109.0,3,1,1254210850,1254181143,1254183148.0,1489882,CC BY-SA 2.5,https://stackoverflow.com/questions/1489882/jquery-json-and-xml,"jquery, json and xml",,,,,,
1069,"['asp.net', 'javascript', 'confirm']","{'account_id': 22384, 'reputation': 16723, 'user_id': 55124, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/0c4bdbfc8d24e7417f7bc846df2325f3?s=256&d=identicon&r=PG', 'display_name': 'Bryan', 'link': 'https://stackoverflow.com/users/55124/bryan'}",True,3834,1488314.0,5,0,1254197747,1254158102,1254158752.0,1488245,CC BY-SA 2.5,https://stackoverflow.com/questions/1488245/c-net-and-javascript-confirm,C# .NET and Javascript Confirm,,,,,,
1070,['javascript'],"{'user_type': 'does_not_exist', 'display_name': 'Jack'}",True,690,1397536.0,2,0,1254194266,1252470670,1252470748.0,1397528,CC BY-SA 2.5,https://stackoverflow.com/questions/1397528/how-do-i-pass-a-post-value-from-a-form-element-on-a-parent-form-to-a-child-form,How do I pass a post value from a form element on a parent form to a child form?,,,,,,
1071,"['javascript', 'jquery', 'events', 'live']","{'account_id': 32633, 'reputation': 63622, 'user_id': 90691, 'user_type': 'registered', 'accept_rate': 87, 'profile_image': 'https://www.gravatar.com/avatar/fb042ce6a66cc962a00576632311c880?s=256&d=identicon&r=PG', 'display_name': 'marcgg', 'link': 'https://stackoverflow.com/users/90691/marcgg'}",True,7648,1490393.0,1,13,1254193775,1254191803,,1490313,CC BY-SA 2.5,https://stackoverflow.com/questions/1490313/how-to-do-an-action-when-an-element-is-added-to-a-page-using-jquery,How to do an action when an element is added to a page using Jquery?,,,,,,
1072,"['javascript', 'jquery']","{'account_id': 28992, 'reputation': 6391, 'user_id': 77972, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://www.gravatar.com/avatar/510f8d2cb76eb3921179ceb00bcacca0?s=256&d=identicon&r=PG', 'display_name': 'b. e. hollenbeck', 'link': 'https://stackoverflow.com/users/77972/b-e-hollenbeck'}",True,494,1490308.0,3,0,1254191715,1254190640,,1490267,CC BY-SA 2.5,https://stackoverflow.com/questions/1490267/how-to-add-a-delay-to-a-jquery-fadeout,How to add a delay to a jQuery fadeout?,,,,,,
1073,"['javascript', 'html', 'css', 'webforms']","{'account_id': 53764, 'reputation': 3588, 'user_id': 160797, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/ab5912d20654491a9a5015e7a4ef74b3?s=256&d=identicon&r=PG', 'display_name': 'Roeland', 'link': 'https://stackoverflow.com/users/160797/roeland'}",True,5602,1489708.0,5,2,1254190693,1254174279,1254174815.0,1489535,CC BY-SA 2.5,https://stackoverflow.com/questions/1489535/the-right-way-to-do-radio-buttons,The right way to do radio buttons?,,,,,,
1074,"['javascript', 'jquery', 'xml', 'ajax']","{'account_id': 29046, 'reputation': 64882, 'user_id': 78182, 'user_type': 'registered', 'accept_rate': 94, 'profile_image': 'https://i.stack.imgur.com/IHsGu.png?s=256&g=1', 'display_name': 'Stefan Kendall', 'link': 'https://stackoverflow.com/users/78182/stefan-kendall'}",True,1666,1489657.0,1,0,1254176215,1254172338,1254175939.0,1489402,CC BY-SA 2.5,https://stackoverflow.com/questions/1489402/manipulating-a-variable-containing-xml-with-jquery,Manipulating a variable containing XML with jQuery?,,,,,,
1075,"['javascript', 'jquery', 'image']","{'account_id': 55472, 'reputation': 135, 'user_id': 166160, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b2d9a6b88aacd0973c9fce3b84552b3c?s=256&d=identicon&r=PG', 'display_name': 'Nori', 'link': 'https://stackoverflow.com/users/166160/nori'}",True,2752,1489650.0,2,0,1254176177,1254174900,,1489576,CC BY-SA 2.5,https://stackoverflow.com/questions/1489576/jquery-image-replacement,jQuery Image Replacement,,,,,,
1076,"['javascript', 'jquery']","{'account_id': 29046, 'reputation': 64882, 'user_id': 78182, 'user_type': 'registered', 'accept_rate': 94, 'profile_image': 'https://i.stack.imgur.com/IHsGu.png?s=256&g=1', 'display_name': 'Stefan Kendall', 'link': 'https://stackoverflow.com/users/78182/stefan-kendall'}",True,127,1489208.0,3,3,1254169903,1254169464,,1489185,CC BY-SA 2.5,https://stackoverflow.com/questions/1489185/can-i-make-jquery-point-to-an-xml-document-rather-than-the-dom,Can I make jQuery point to an XML document rather than the DOM?,,,,,,
1077,"['javascript', 'jquery']","{'account_id': 19970, 'reputation': 12873, 'user_id': 47278, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://i.stack.imgur.com/rZ6Es.jpg?s=256&g=1', 'display_name': 'Matt McCormick', 'link': 'https://stackoverflow.com/users/47278/matt-mccormick'}",True,37707,1479652.0,2,8,1254169665,1253912942,,1479603,CC BY-SA 2.5,https://stackoverflow.com/questions/1479603/why-is-val-not-a-function,Why is .val() not a function?,,,,,,
1078,"['javascript', 'jquery', 'selector']","{'account_id': 38141, 'reputation': 102179, 'user_id': 109305, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://www.gravatar.com/avatar/8b72389daf4540ff086ec79c0c42c632?s=256&d=identicon&r=PG', 'display_name': 'Jesper R&#248;nn-Jensen', 'link': 'https://stackoverflow.com/users/109305/jesper-r%c3%b8nn-jensen'}",True,10276,1479077.0,3,1,1254169584,1253902893,,1478841,CC BY-SA 2.5,https://stackoverflow.com/questions/1478841/jquery-how-to-select-all-tr-elements-from-one-row-and-up-to-a-stop,jQuery how to select all tr elements from one row and up to a stop,,,,,,
1079,"['javascript', 'apache-flex', 'actionscript-3', 'callback']","{'account_id': 881257, 'reputation': 53, 'user_id': 174134, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1e2d2afdd9a921ce3585801369d5c64c?s=256&d=identicon&r=PG', 'display_name': 'SilentGert', 'link': 'https://stackoverflow.com/users/174134/silentgert'}",True,9299,1489075.0,2,2,1254168231,1254096505,,1484861,CC BY-SA 2.5,https://stackoverflow.com/questions/1484861/calling-a-flex-as3-callback-from-javascript,Calling a Flex/AS3 Callback from Javascript,,,,,,
1080,"['javascript', 'jquery', 'arrays']","{'account_id': 69185, 'reputation': 10164, 'user_id': 201469, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://i.stack.imgur.com/k3Myh.png?s=256&g=1', 'display_name': 'Phil Jackson', 'link': 'https://stackoverflow.com/users/201469/phil-jackson'}",True,1273,,2,1,1254163742,1254157624,1254162740.0,1488202,CC BY-SA 2.5,https://stackoverflow.com/questions/1488202/jquery-arrays-and-retrieve-data-and-key,jQuery arrays and retrieve data and key,,,,,,
1081,"['javascript', 'jquery', 'browser', 'javascript-engine']","{'account_id': 4431, 'reputation': 58467, 'user_id': 6651, 'user_type': 'registered', 'accept_rate': 96, 'profile_image': 'https://www.gravatar.com/avatar/7ec4bc8cdafe81ef0f043b21125d37a5?s=256&d=identicon&r=PG', 'display_name': 'Alex Angas', 'link': 'https://stackoverflow.com/users/6651/alex-angas'}",True,425,1477939.0,8,2,1254155258,1253891881,1254155258.0,1477921,CC BY-SA 2.5,https://stackoverflow.com/questions/1477921/should-i-care-about-javascript-engine-speed-when-using-jquery,Should I care about JavaScript engine speed when using jQuery?,,,,,,
1082,"['javascript', 'css', 'yui']","{'user_type': 'does_not_exist', 'display_name': 'wawawewah'}",True,1882,,2,4,1254152600,1253793873,,1471254,CC BY-SA 2.5,https://stackoverflow.com/questions/1471254/rounded-input-boxes-with-yui,Rounded input boxes with YUI,,,,,,
1083,"['javascript', 'jquery', 'regex', 'json']","{'user_type': 'does_not_exist', 'display_name': 'user142951'}",True,1913,1487692.0,1,3,1254151620,1254150811,1254151568.0,1487611,CC BY-SA 2.5,https://stackoverflow.com/questions/1487611/javascript-new-regexp-reading-patterns-in-from-json,"Javascript new RegExp(), reading patterns in from JSON",,,,,,
1084,"['javascript', 'jquery', 'string']","{'account_id': 47988, 'reputation': 3309, 'user_id': 1459786, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://i.stack.imgur.com/jUI5E.jpg?s=256&g=1', 'display_name': 'Llanilek', 'link': 'https://stackoverflow.com/users/1459786/llanilek'}",True,2920,1487091.0,1,0,1254149601,1254144881,1254148495.0,1487067,CC BY-SA 2.5,https://stackoverflow.com/questions/1487067/jquery-removing-string-parts-from-two-areas,jquery removing string parts from two areas,,,,,,
1085,"['animation', 'javascript']","{'account_id': 12392, 'reputation': 2246, 'user_id': 24376, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/4a4fd92352dce654350acf6606353ffe?s=256&d=identicon&r=PG', 'display_name': 'Prembo', 'link': 'https://stackoverflow.com/users/24376/prembo'}",True,1685,1487239.0,3,1,1254148676,1254143224,,1486921,CC BY-SA 2.5,https://stackoverflow.com/questions/1486921/most-elegant-way-to-implement-animated-sliding-panels,Most elegant way to implement animated &quot;sliding panels&quot;,,,,,,
1086,"['javascript', 'onblur', 'onfocus']","{'account_id': 45683, 'reputation': 1233, 'user_id': 134779, 'user_type': 'registered', 'accept_rate': 74, 'profile_image': 'https://www.gravatar.com/avatar/c0f1a5e48c670672c04689926976154b?s=256&d=identicon&r=PG', 'display_name': 'Nick', 'link': 'https://stackoverflow.com/users/134779/nick'}",True,12671,1477780.0,2,0,1254148383,1253890246,,1477757,CC BY-SA 2.5,https://stackoverflow.com/questions/1477757/onfocus-onblur-not-working-in-ie,onfocus &amp; onblur not working in IE,,,,,,
1087,"['javascript', 'jquery', 'javascript-events']","{'account_id': 13391, 'reputation': 2075, 'user_id': 26858, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/eee71837cc6630fbcefafa2b18c4cf08?s=256&d=identicon&r=PG', 'display_name': 'mjr', 'link': 'https://stackoverflow.com/users/26858/mjr'}",True,5139,1487263.0,3,1,1254147232,1254146948,,1487241,CC BY-SA 2.5,https://stackoverflow.com/questions/1487241/how-pass-selected-index-value-to-a-change-function-jquery,how pass selected index value to a change function jquery,,,,,,
1088,"['javascript', 'events', 'forms']","{'account_id': 54103, 'reputation': 28995, 'user_id': 161832, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/00bcc518cddfa8502e2e8e219f3cdfb1?s=256&d=identicon&r=PG', 'display_name': 'Anatoliy', 'link': 'https://stackoverflow.com/users/161832/anatoliy'}",True,1402,1486916.0,3,1,1254143952,1254142949,,1486898,CC BY-SA 2.5,https://stackoverflow.com/questions/1486898/how-to-enable-form-submit-using-onchange-event,How to enable form submit using onchange event?,,,,,,
1089,"['asp.net', 'javascript', 'fckeditor']","{'account_id': 49857, 'reputation': 18013, 'user_id': 148601, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://i.stack.imgur.com/QUAPV.jpg?s=256&g=1', 'display_name': 'Dejan.S', 'link': 'https://stackoverflow.com/users/148601/dejan-s'}",True,1901,1486901.0,4,0,1254143749,1254142449,1254143724.0,1486869,CC BY-SA 2.5,https://stackoverflow.com/questions/1486869/why-cant-i-get-value-fckeditor-done-after-their-code-example-javascript,Why can&#39;t I get value fckeditor. done after their code example [Javascript],,,,,,
1090,"['javascript', 'jquery', 'jsp', 'html-select']","{'account_id': 561765, 'reputation': 969, 'user_id': 174292, 'user_type': 'unregistered', 'accept_rate': 43, 'profile_image': 'https://www.gravatar.com/avatar/c37dc414335bc25286a19fc0a0d81cac?s=256&d=identicon&r=PG', 'display_name': 'Caroline', 'link': 'https://stackoverflow.com/users/174292/caroline'}",True,6998,1486816.0,2,3,1254142359,1254141277,,1486778,CC BY-SA 2.5,https://stackoverflow.com/questions/1486778/jquery-issue-with-click-event-on-select-dropdowin-in-ie6,Jquery - issue with click event on Select dropdowin in IE6,,,,,,
1091,"['asp.net', 'javascript', 'vb.net']","{'account_id': 58574, 'reputation': 1111, 'user_id': 175309, 'user_type': 'registered', 'accept_rate': 79, 'profile_image': 'https://i.stack.imgur.com/dVxd9.jpg?s=256&g=1', 'display_name': 'VJS', 'link': 'https://stackoverflow.com/users/175309/vjs'}",True,11218,1480832.0,3,0,1254140416,1253954065,1253955950.0,1480781,CC BY-SA 2.5,https://stackoverflow.com/questions/1480781/java-script-alert-msg-in-code-behind-asp-net-3-5,Java script alert msg in code behind Asp.net 3.5,,,,,,
1092,"['javascript', 'jquery', 'html', 'cakephp']","{'account_id': 205695, 'reputation': 742, 'user_id': 454580, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/71253e17dc3304ba6788a844b672ec71?s=256&d=identicon&r=PG', 'display_name': 'ondrobaco', 'link': 'https://stackoverflow.com/users/454580/ondrobaco'}",False,1189,,1,1,1254133560,1254125959,1254127638.0,1485965,CC BY-SA 2.5,https://stackoverflow.com/questions/1485965/jquery-tools-tooltip-and-tabs-not-playing-together,jquery tools: tooltip and tabs not playing together,,,,,,
1093,"['javascript', 'jquery']","{'account_id': 59032, 'reputation': 314, 'user_id': 176666, 'user_type': 'registered', 'accept_rate': 36, 'profile_image': 'https://www.gravatar.com/avatar/78e25c0389e7829df87a7656ad454be1?s=256&d=identicon&r=PG', 'display_name': 'emilio', 'link': 'https://stackoverflow.com/users/176666/emilio'}",True,1259,,2,0,1254126509,1254120442,,1485733,CC BY-SA 2.5,https://stackoverflow.com/questions/1485733/get-event-data-from-an-html-drop-down-list-the-list-that-drops-down-when-a-drop,Get event data from an HTML drop down list (the list that drops down when a drop down list is selected) using jQuery / plain jscript,,,,,,
1094,"['javascript', 'cross-browser']","{'account_id': 49386, 'reputation': 5586, 'user_id': 147025, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://www.gravatar.com/avatar/1b1c13d33b2711e9cf4e1a4ee33c6ed0?s=256&d=identicon&r=PG', 'display_name': 'Madhu', 'link': 'https://stackoverflow.com/users/147025/madhu'}",False,1751,,1,0,1254124571,1254121368,,1485762,CC BY-SA 2.5,https://stackoverflow.com/questions/1485762/alternate-for-window-opener,Alternate for window.opener,,,,,,
1095,"['php', 'javascript', 'file']","{'user_type': 'does_not_exist', 'display_name': 'Giovanni'}",True,4532,,3,3,1254122439,1253500229,,1452611,CC BY-SA 2.5,https://stackoverflow.com/questions/1452611/all-possible-ways-to-read-a-file-from-a-remote-server,All possible ways to read a file from a remote server,,,,,,
1096,"['javascript', 'jquery', 'html', 'css', 'w3c']","{'account_id': 3237, 'reputation': 185847, 'user_id': 4639, 'user_type': 'registered', 'accept_rate': 77, 'profile_image': 'https://www.gravatar.com/avatar/a9eaafb332f36840447f60dd85b94d19?s=256&d=identicon&r=PG', 'display_name': 'Edward Tanguay', 'link': 'https://stackoverflow.com/users/4639/edward-tanguay'}",True,582,1481029.0,4,6,1254109974,1253964360,,1481022,CC BY-SA 2.5,https://stackoverflow.com/questions/1481022/what-is-currently-the-best-html-css-javascript-configuration,What is currently the best HTML/CSS/Javascript configuration?,,,,,,
1097,"['javascript', 'image', 'download', 'wait']","{'account_id': 879985, 'reputation': 1, 'user_id': 180023, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4620029252527f88dee4305314c1eb85?s=256&d=identicon&r=PG', 'display_name': 'Brazen', 'link': 'https://stackoverflow.com/users/180023/brazen'}",False,212,,1,0,1254108375,1254106795,,1485206,CC BY-SA 2.5,https://stackoverflow.com/questions/1485206/how-do-i-move-image-in-the-front-of-download-now-in-javascript-code,How do I move image in the front of Download Now in javascript code?,,,,,,
1098,"['javascript', 'jquery']","{'account_id': 60163, 'reputation': 1731, 'user_id': 179827, 'user_type': 'registered', 'accept_rate': 61, 'profile_image': 'https://www.gravatar.com/avatar/c603d98df839bf2eed0b2dcaa7e74d14?s=256&d=identicon&r=PG', 'display_name': 'cmal', 'link': 'https://stackoverflow.com/users/179827/cmal'}",True,63497,1484344.0,3,9,1254100246,1254081389,,1484315,CC BY-SA 2.5,https://stackoverflow.com/questions/1484315/pushing-to-an-array-within-a-jquery-each-loop,Pushing to an Array within a jQuery each loop,,,,,,
1099,"['javascript', 'authentication', 'user-interface', 'openid']","{'account_id': 22170, 'reputation': 27668, 'user_id': 54426, 'user_type': 'registered', 'accept_rate': 66, 'profile_image': 'https://i.stack.imgur.com/dYp2m.png?s=256&g=1', 'display_name': 'Rich Apodaca', 'link': 'https://stackoverflow.com/users/54426/rich-apodaca'}",True,795,1484367.0,4,1,1254099044,1254026148,,1482803,CC BY-SA 2.5,https://stackoverflow.com/questions/1482803/openid-single-user-interface-supporting-both-email-password-and-openid,OpenID: Single User Interface Supporting Both Email/Password and OpenID,,,,,,
1100,"['javascript', 'w3c-validation']","{'account_id': 51886, 'reputation': 2896, 'user_id': 155035, 'user_type': 'registered', 'accept_rate': 94, 'profile_image': 'https://www.gravatar.com/avatar/94fbac6faa217594930a4f3a8d986558?s=256&d=identicon&r=PG', 'display_name': 'Poku', 'link': 'https://stackoverflow.com/users/155035/poku'}",True,13309,1483309.0,4,5,1254096163,1254047498,,1483292,CC BY-SA 2.5,https://stackoverflow.com/questions/1483292/javascript-how-do-fix-w3-validation-error-caused-by,Javascript: How do fix W3 Validation Error caused by &amp;,,,,,,
1101,"['php', 'javascript', 'concurrent-processing', 'spam-prevention']","{'account_id': 26783, 'reputation': 22305, 'user_id': 69993, 'user_type': 'registered', 'accept_rate': 91, 'profile_image': 'https://www.gravatar.com/avatar/de72d419e1f2a366ad9fc2c29a6a82df?s=256&d=identicon&r=PG', 'display_name': 'Kzqai', 'link': 'https://stackoverflow.com/users/69993/kzqai'}",True,668,1474742.0,5,2,1254094750,1253833983,1254094750.0,1474653,CC BY-SA 2.5,https://stackoverflow.com/questions/1474653/preventing-spamming-of-the-functionality-of-a-php-page,Preventing spamming of the functionality of a php page,,,,1254094750.0,,
1102,"['javascript', 'jquery', 'ajax', 'prototypejs']","{'account_id': 26268, 'reputation': 96361, 'user_id': 68183, 'user_type': 'registered', 'accept_rate': 54, 'profile_image': 'https://www.gravatar.com/avatar/db92156fccb31def7688ae66d221f803?s=256&d=identicon&r=PG', 'display_name': 'mrblah', 'link': 'https://stackoverflow.com/users/68183/mrblah'}",True,174,,3,0,1254093136,1254089650,,1484624,CC BY-SA 2.5,https://stackoverflow.com/questions/1484624/does-jquery-have-an-effect-like-this-this-is-using-prototype,does jQuery have an effect like this? This is using prototype,,,,,,
1103,"['javascript', 'jquery']","{'account_id': 35398, 'reputation': 3712, 'user_id': 100238, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://graph.facebook.com/1540765312907870/picture?type=large', 'display_name': 'Jonathan Lyon', 'link': 'https://stackoverflow.com/users/100238/jonathan-lyon'}",True,8987,,2,1,1254092731,1254090284,,1484643,CC BY-SA 2.5,https://stackoverflow.com/questions/1484643/force-jquery-content-slider-to-pause-on-hover,Force jQuery content slider to pause on hover,,,,,,
1104,"['javascript', 'html']","{'account_id': 19864, 'reputation': 78776, 'user_id': 46926, 'user_type': 'registered', 'accept_rate': 66, 'profile_image': 'https://www.gravatar.com/avatar/ebc5e94561110bbfb1ea487665849fdc?s=256&d=identicon&r=PG', 'display_name': 'Andrew Arnott', 'link': 'https://stackoverflow.com/users/46926/andrew-arnott'}",True,256,1484685.0,1,0,1254091693,1254090763,,1484659,CC BY-SA 2.5,https://stackoverflow.com/questions/1484659/hybrid-buttondropdown-htmljavascript-control,Hybrid button+dropdown HTML+Javascript control,,,,,,
1105,"['c#', 'javascript', 'sparse-array']","{'account_id': 45981, 'reputation': 2525, 'user_id': 135735, 'user_type': 'registered', 'accept_rate': 62, 'profile_image': 'https://www.gravatar.com/avatar/63d4cab2f84cdd5eeec7cdeb1d518f30?s=256&d=identicon&r=PG', 'display_name': 'Andrew', 'link': 'https://stackoverflow.com/users/135735/andrew'}",True,1609,,2,1,1254083614,1253951767,,1480718,CC BY-SA 2.5,https://stackoverflow.com/questions/1480718/recommended-way-to-map-between-javascript-sparse-array-and-c-sparsearray,Recommended way to map between JavaScript sparse array and C# (sparse)array?,,,,,,
1106,"['javascript', 'c', 'scripting', 'embedded-language']","{'account_id': 51901, 'reputation': 12024, 'user_id': 155082, 'user_type': 'registered', 'accept_rate': 69, 'profile_image': 'https://www.gravatar.com/avatar/0f1316ecb725006d020998e6b8a0740c?s=256&d=identicon&r=PG', 'display_name': 'Lothar', 'link': 'https://stackoverflow.com/users/155082/lothar'}",True,1413,1480477.0,2,4,1254078102,1253937405,1254078102.0,1480399,CC BY-SA 2.5,https://stackoverflow.com/questions/1480399/which-javascript-interpreter-is-the-easiest-to-embedd-in-a-c-application,Which javascript interpreter is the easiest to embedd in a C application?,,,,,,
1107,"['javascript', 'jquery', 'charts']","{'user_type': 'does_not_exist', 'display_name': 'rashcroft1'}",True,3018,,2,1,1254073669,1253880923,,1476978,CC BY-SA 2.5,https://stackoverflow.com/questions/1476978/creating-charts-in-jquery,creating charts in jquery,,,,,,
1108,"['javascript', 'html', 'css']","{'account_id': 27832, 'reputation': 16572, 'user_id': 73831, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://www.gravatar.com/avatar/4813b578ef6e0ca5ba25a77f57fdb5f1?s=256&d=identicon&r=PG', 'display_name': 'Sudhir Jonathan', 'link': 'https://stackoverflow.com/users/73831/sudhir-jonathan'}",True,350,1483570.0,2,1,1254060535,1254057327,,1483561,CC BY-SA 2.5,https://stackoverflow.com/questions/1483561/showing-a-cursor-inside-a-div,Showing a cursor inside a DIV,,,,,,
