,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,protected_date,closed_date,closed_reason,community_owned_date,locked_date
1333,"['php', 'javascript', 'web-services', 'urlencode', 'reducisaurus']","{'account_id': 32371, 'reputation': 149026, 'user_id': 89771, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://www.gravatar.com/avatar/be9e4cbcfa96b7e4ad4bc28c88cfdb2b?s=256&d=identicon&r=PG', 'display_name': 'Alix Axel', 'link': 'https://stackoverflow.com/users/89771/alix-axel'}",True,124,2763904.0,2,1,1299163565,1272960911,1299163565.0,2763761,CC BY-SA 2.5,https://stackoverflow.com/questions/2763761/building-reducisaurus-urls,Building Reducisaurus URLs,,,,,
1334,"['javascript', 'fckeditor']","{'account_id': 109973, 'reputation': 1789, 'user_id': 291187, 'user_type': 'registered', 'accept_rate': 43, 'profile_image': 'https://www.gravatar.com/avatar/124c7a36b37e0ba898ce4816112a336b?s=256&d=identicon&r=PG&f=1', 'display_name': 'vakas', 'link': 'https://stackoverflow.com/users/291187/vakas'}",False,351,,1,0,1298973567,1274421514,,2879847,CC BY-SA 2.5,https://stackoverflow.com/questions/2879847/how-to-get-unformated-text-in-fckeditor-in-javascript,how to get unformated text in fckeditor in javascript,,,,,
1335,"['javascript', 'jquery']","{'account_id': 104096, 'reputation': 7640, 'user_id': 278470, 'user_type': 'registered', 'accept_rate': 69, 'profile_image': 'https://www.gravatar.com/avatar/03f7a05eb774d7a83fd3e7a50eeebe02?s=256&d=identicon&r=PG', 'display_name': 'Hacker', 'link': 'https://stackoverflow.com/users/278470/hacker'}",False,198,,1,0,1298951945,1274992623,1274992739.0,2924704,CC BY-SA 2.5,https://stackoverflow.com/questions/2924704/2-javascripts-problem,2 javascripts problem,,,,,
1336,"['javascript', 'iphone', 'mobile-safari']","{'account_id': 47257, 'reputation': 321, 'user_id': 139906, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/d4d62eb4e9ac47eaa8aae6d16f04efcc?s=256&d=identicon&r=PG', 'display_name': 'potsed', 'link': 'https://stackoverflow.com/users/139906/potsed'}",True,721,2880809.0,1,0,1298872631,1274419018,,2879721,CC BY-SA 2.5,https://stackoverflow.com/questions/2879721/how-do-i-view-the-local-database-version-in-safari-on-the-iphone,How do i view the local database version in safari on the iphone?,,,,,
1337,"['javascript', 'firefox', 'port', 'firefox-addon']","{'account_id': 130060, 'reputation': 96, 'user_id': 329042, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/af109b99aa90389bd5bd0d4cdbc4d90d?s=256&d=identicon&r=PG', 'display_name': 'Nathan', 'link': 'https://stackoverflow.com/users/329042/nathan'}",True,1093,2789514.0,3,1,1298841536,1273243498,1273246006.0,2789403,CC BY-SA 2.5,https://stackoverflow.com/questions/2789403/firefox-extension-port-listener,Firefox Extension Port Listener,,,,,
1338,"['javascript', 'jquery', 'animation', 'jquery-plugins']","{'account_id': 30002, 'reputation': 36041, 'user_id': 81491, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://www.gravatar.com/avatar/fa2d855b58c41269f0876b99eac9607d?s=256&d=identicon&r=PG', 'display_name': 'Brandon Yarbrough', 'link': 'https://stackoverflow.com/users/81491/brandon-yarbrough'}",True,646,,1,2,1298699580,1274769545,1274769776.0,2902521,CC BY-SA 2.5,https://stackoverflow.com/questions/2902521/using-jquery-to-rapidly-scroll-through-a-countdown,Using jQuery to rapidly scroll through a countdown,,,,,
1339,"['javascript', 'iphone', 'frameworks', 'charts']","{'account_id': 612146, 'reputation': 1, 'user_id': 338281, 'user_type': 'unregistered', 'profile_image': 'https://www.gravatar.com/avatar/0b0bb963f673cf32fde9aee3398a04a4?s=256&d=identicon&r=PG', 'display_name': 'C&#233;dric LAFLEUR', 'link': 'https://stackoverflow.com/users/338281/c%c3%a9dric-lafleur'}",True,187,,1,0,1298631796,1273582610,,2810836,CC BY-SA 2.5,https://stackoverflow.com/questions/2810836/what-is-the-best-for-make-charts-on-iphone-view-webpage,What is the best for make charts on iPhone view WebPage?,,,,,
1340,"['javascript', 'html', 'textbox', 'onfocus']","{'account_id': 616307, 'reputation': 11, 'user_id': 340737, 'user_type': 'unregistered', 'profile_image': 'https://www.gravatar.com/avatar/5a803842620fdc29fe396d1376f957b0?s=256&d=identicon&r=PG', 'display_name': 'refge', 'link': 'https://stackoverflow.com/users/340737/refge'}",True,3929,,2,1,1298475627,1273787889,1282191403.0,2830598,CC BY-SA 2.5,https://stackoverflow.com/questions/2830598/change-color-of-textbox-in-javascript,Change color of textbox in JavaScript,,,,,
1341,"['php', 'javascript', 'jquery', 'ckeditor', 'jquery-ui-dialog']","{'account_id': 82373, 'reputation': 333, 'user_id': 231651, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://www.gravatar.com/avatar/a6252b86a4cc9c30e36a2236db7939fb?s=256&d=identicon&r=PG', 'display_name': 'PlasmaFlux', 'link': 'https://stackoverflow.com/users/231651/plasmaflux'}",True,1490,,1,0,1298456161,1273782551,,2830083,CC BY-SA 2.5,https://stackoverflow.com/questions/2830083/problem-inserting-javascript-into-a-ckeditor-instance-running-inside-a-jquery-ui,Problem inserting JavaScript into a CKEditor Instance running inside a jQuery-UI Dialog Box,,,,,
1342,"['javascript', 'flash', 'swfobject']","{'account_id': 93036, 'reputation': 5056, 'user_id': 254709, 'user_type': 'registered', 'accept_rate': 64, 'profile_image': 'https://www.gravatar.com/avatar/ae68b0295c74c6e57a3538f45bcc107e?s=256&d=identicon&r=PG', 'display_name': 'jeffkee', 'link': 'https://stackoverflow.com/users/254709/jeffkee'}",True,1341,2778892.0,4,2,1298416266,1273106681,,2777703,CC BY-SA 2.5,https://stackoverflow.com/questions/2777703/using-swfobject-the-flash-moves-1-pixel-to-the-right-on-firefox,"Using SWFObject, the flash moves 1 pixel to the right on Firefox",,,,,
1343,"['javascript', 'dojo']","{'account_id': 40085, 'reputation': 8516, 'user_id': 115988, 'user_type': 'registered', 'accept_rate': 56, 'profile_image': 'https://www.gravatar.com/avatar/5f4389b462408f1e198c2955f93710f8?s=256&d=identicon&r=PG', 'display_name': 'Lydon Ch', 'link': 'https://stackoverflow.com/users/115988/lydon-ch'}",True,3199,,1,2,1298388714,1274158154,,2854630,CC BY-SA 2.5,https://stackoverflow.com/questions/2854630/dojo-datagrid-and-itemfilereadstore,dojo datagrid and itemfilereadstore,,,,,
1344,"['javascript', 'c++', 'python', 'scripting', 'embedding']","{'account_id': 25928, 'reputation': 39459, 'user_id': 67063, 'user_type': 'registered', 'accept_rate': 98, 'profile_image': 'https://www.gravatar.com/avatar/a49d03f5d148ec0952bb22a6e9ae6305?s=256&d=identicon&r=PG&f=1', 'display_name': 'Tony the Pony', 'link': 'https://stackoverflow.com/users/67063/tony-the-pony'}",True,2976,2907116.0,5,4,1298388626,1274809655,,2907087,CC BY-SA 2.5,https://stackoverflow.com/questions/2907087/embedding-a-scripting-engine-in-c,Embedding a scripting engine in C++,,,,,
1345,"['javascript', 'jquery', 'javascript-events']","{'account_id': 21407, 'reputation': 2697, 'user_id': 52025, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/53f9ebb4800e99ba710957fc49fe9bfe?s=256&d=identicon&r=PG', 'display_name': 'Kim', 'link': 'https://stackoverflow.com/users/52025/kim'}",True,745,2904936.0,3,0,1298350290,1274792536,,2904817,CC BY-SA 2.5,https://stackoverflow.com/questions/2904817/how-to-fire-invoke-event-when-checked-status-is-altered-with-javascript,How to fire/invoke event when checked status is altered with javascript?,,,,,
1346,"['javascript', 'html', 'ckeditor']","{'account_id': 617967, 'reputation': 21, 'user_id': 352667, 'user_type': 'unregistered', 'profile_image': 'https://www.gravatar.com/avatar/52d6866bb3cb6e6a96750d2012394e9b?s=256&d=identicon&r=PG', 'display_name': 'nanoquetz9l', 'link': 'https://stackoverflow.com/users/352667/nanoquetz9l'}",False,495,,1,2,1298332901,1275033874,1275034856.0,2927473,CC BY-SA 2.5,https://stackoverflow.com/questions/2927473/custom-configuration-file-custom-config-js-not-working,Custom configuration file custom_config.js not working?,,,,,
1347,"['javascript', 'mobile-safari']","{'account_id': 25190, 'reputation': 8848, 'user_id': 64586, 'user_type': 'registered', 'accept_rate': 91, 'profile_image': 'https://www.gravatar.com/avatar/23560cd8468e3a9d0bd82c7d9ccbf0bf?s=256&d=identicon&r=PG', 'display_name': 'gargantuan', 'link': 'https://stackoverflow.com/users/64586/gargantuan'}",False,1307,,1,1,1298031345,1273585231,1298031345.0,2811145,CC BY-SA 2.5,https://stackoverflow.com/questions/2811145/i-need-some-pointers-on-how-to-implement-inertia,I need some pointers on how to implement inertia,,,,,
1348,"['javascript', 'json']","{'account_id': 29402, 'reputation': 4860, 'user_id': 79435, 'user_type': 'registered', 'accept_rate': 72, 'profile_image': 'https://www.gravatar.com/avatar/0949504ab705ea86dd931f90cb224cda?s=256&d=identicon&r=PG', 'display_name': 'Wondering', 'link': 'https://stackoverflow.com/users/79435/wondering'}",True,2184,2942923.0,3,3,1298030964,1275301882,1275305987.0,2942911,CC BY-SA 2.5,https://stackoverflow.com/questions/2942911/how-to-access-key-itself-using-javascript,How to access key itself using javascript,,,,,
1349,"['javascript', 'jquery']","{'account_id': 129124, 'reputation': 13245, 'user_id': 327466, 'user_type': 'registered', 'accept_rate': 95, 'profile_image': 'https://www.gravatar.com/avatar/0198a85bfde16c6a9db8503043bc68f4?s=256&d=identicon&r=PG', 'display_name': 'KatieK', 'link': 'https://stackoverflow.com/users/327466/katiek'}",True,80,2761190.0,1,1,1297970372,1272920355,1297970372.0,2761159,CC BY-SA 2.5,https://stackoverflow.com/questions/2761159/why-doesnt-combining-has-and-gt-work-in-some-cases,Why doesn&#39;t combining has() and gt() work in some cases?,,,,,
1350,"['java', 'javascript', 'towers-of-hanoi']","{'account_id': 138568, 'reputation': 1, 'user_id': 343583, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/97c3ce44ac4ff02af69b9b00a9c9dcb0?s=256&d=identicon&r=PG', 'display_name': 'Naren', 'link': 'https://stackoverflow.com/users/343583/naren'}",False,1542,,2,0,1297881360,1274146926,1297881360.0,2854102,CC BY-SA 2.5,https://stackoverflow.com/questions/2854102/java-applet-for-tower-of-hanoi,Java applet for Tower of Hanoi,,,,,
1351,"['javascript', 'mobile', 'webkit']","{'account_id': 135305, 'reputation': 101, 'user_id': 338083, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/be39312e9bae854a9894ac1d95ff6f98?s=256&d=identicon&r=PG', 'display_name': 'user338083', 'link': 'https://stackoverflow.com/users/338083/user338083'}",True,1863,,1,8,1297576201,1273681439,,2820760,CC BY-SA 2.5,https://stackoverflow.com/questions/2820760/mobile-webkit-browsers-settimeout-and-inactive-pages,Mobile WebKit browsers - setTimeout and inactive pages,,,,,
1352,"['javascript', 'jquery', 'compression']","{'account_id': 120771, 'reputation': 17100, 'user_id': 313389, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://www.gravatar.com/avatar/90542ab4ef51518d0fc4f1d7a7f7e78d?s=256&d=identicon&r=PG', 'display_name': 'hd.', 'link': 'https://stackoverflow.com/users/313389/hd'}",True,2813,2801461.0,6,4,1297161329,1273482064,,2801430,CC BY-SA 2.5,https://stackoverflow.com/questions/2801430/how-to-compress-more-jquery-file,how to compress more jquery file?,,,,,
1353,"['javascript', 'jquery', 'compression', 'packed']","{'account_id': 57625, 'reputation': 63597, 'user_id': 172637, 'user_type': 'registered', 'accept_rate': 99, 'profile_image': 'https://www.gravatar.com/avatar/d56821c584a0b14dc65556faa02ab39f?s=256&d=identicon&r=PG', 'display_name': 'eozzy', 'link': 'https://stackoverflow.com/users/172637/eozzy'}",True,3305,2888067.0,3,6,1297160918,1274531393,1274531696.0,2888064,CC BY-SA 2.5,https://stackoverflow.com/questions/2888064/min-or-gzip-which-is-better,"min or gzip, which is better?",,,,,
1354,"['c#', 'javascript', '.net']","{'account_id': 141188, 'reputation': 1030, 'user_id': 348038, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://www.gravatar.com/avatar/1f4caa1867b013d7bcc342d9fb0f22d7?s=256&d=identicon&r=PG', 'display_name': 'Moksha', 'link': 'https://stackoverflow.com/users/348038/moksha'}",True,493,,1,1,1297116987,1274651600,1297116987.0,2893633,CC BY-SA 2.5,https://stackoverflow.com/questions/2893633/asp-net-ajax-timeout,ASP.net Ajax Timeout,,,,,
1355,"['php', 'javascript', 'mysql', 'sitemap', 'hyperlink']","{'account_id': 614806, 'reputation': 1, 'user_id': 344275, 'user_type': 'unregistered', 'profile_image': 'https://www.gravatar.com/avatar/bbf3c339f31e5ce0760efa0835f3ad7b?s=256&d=identicon&r=PG', 'display_name': 'THX1138.6', 'link': 'https://stackoverflow.com/users/344275/thx1138-6'}",True,98,,4,0,1296582217,1274201763,1274202807.0,2859351,CC BY-SA 2.5,https://stackoverflow.com/questions/2859351/build-a-sitemap-but-webpages-dont-use-links,Build a Sitemap but webpages don&#39;t use links,,,,,
1356,"['php', 'javascript', 'html', 'widget']","{'account_id': 109297, 'reputation': 35677, 'user_id': 289666, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/7b73b931731be605e73692f0255d83e4?s=256&d=identicon&r=PG', 'display_name': 'Haroldo', 'link': 'https://stackoverflow.com/users/289666/haroldo'}",True,99,2935051.0,1,0,1296471848,1275133226,,2934850,CC BY-SA 2.5,https://stackoverflow.com/questions/2934850/iframe-widget-know-which-domains-are-iframing-the-canvas,iframe widget: know which domains are iframing the canvas?,,,,,
1357,"['javascript', 'keycode']","{'account_id': 85220, 'reputation': 860, 'user_id': 237744, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/bdc072693f4b01cfe37d1098e7e36c94?s=256&d=identicon&r=PG', 'display_name': 'Drew Turner', 'link': 'https://stackoverflow.com/users/237744/drew-turner'}",True,2941,,2,2,1296464643,1274911746,,2917185,CC BY-SA 2.5,https://stackoverflow.com/questions/2917185/what-preferred-way-to-reconcile-keycode-charcode-across-browsers,What preferred way to reconcile keyCode/charCode across browsers?,,,,,
1358,"['javascript', 'dom']","{'account_id': 109917, 'reputation': 1253, 'user_id': 291051, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://www.gravatar.com/avatar/fdee47998ff4be0ff2015de6dd45d036?s=256&d=identicon&r=PG', 'display_name': 'Dennis D', 'link': 'https://stackoverflow.com/users/291051/dennis-d'}",True,11918,2894018.0,2,4,1296399033,1274658599,1274668132.0,2894014,CC BY-SA 2.5,https://stackoverflow.com/questions/2894014/storing-dom-reference-elements-in-a-javascript-array,Storing DOM reference elements in a Javascript array,,,,,
1359,['javascript'],"{'account_id': 61611, 'reputation': 65382, 'user_id': 183528, 'user_type': 'registered', 'accept_rate': 95, 'profile_image': 'https://www.gravatar.com/avatar/7cedb843eb2922000eb41b4561ed660d?s=256&d=identicon&r=PG', 'display_name': 'rook', 'link': 'https://stackoverflow.com/users/183528/rook'}",True,79,2802370.0,2,0,1296177376,1273492434,,2802350,CC BY-SA 2.5,https://stackoverflow.com/questions/2802350/documentation-for-javascript-event-hanlders,Documentation for JavaScript Event Hanlders,,,,,
1360,"['javascript', 'jquery']","{'account_id': 96174, 'reputation': 1282, 'user_id': 261521, 'user_type': 'registered', 'accept_rate': 41, 'profile_image': 'https://www.gravatar.com/avatar/c40f14c8091c63111a77c0d376b5e4fb?s=256&d=identicon&r=PG', 'display_name': 'p0larBoy', 'link': 'https://stackoverflow.com/users/261521/p0larboy'}",True,422,,8,6,1296152792,1273911403,1295376438.0,2839409,CC BY-SA 2.5,https://stackoverflow.com/questions/2839409/does-being-good-in-jquery-imply-being-good-in-javascript,Does being good in jQuery imply being good in JavaScript?,,,,,
1361,"['c#', 'javascript', 'jquery']","{'account_id': 138066, 'reputation': 1887, 'user_id': 342743, 'user_type': 'registered', 'accept_rate': 72, 'profile_image': 'https://i.stack.imgur.com/ylFnx.jpg?s=256&g=1', 'display_name': 'Amir', 'link': 'https://stackoverflow.com/users/342743/amir'}",True,489,4819657.0,4,0,1296150678,1275313987,1296149807.0,2943964,CC BY-SA 2.5,https://stackoverflow.com/questions/2943964/problem-reading-webservice-with-jquery,Problem reading webservice with jquery?,,,,,
1362,"['php', 'javascript', 'html', 'ajax', 'session']","{'account_id': 66223, 'reputation': 63311, 'user_id': 434051, 'user_type': 'registered', 'accept_rate': 84, 'profile_image': 'https://i.stack.imgur.com/N57AN.jpg?s=256&g=1', 'display_name': 'Rella', 'link': 'https://stackoverflow.com/users/434051/rella'}",True,43056,2765217.0,2,3,1295855132,1272975932,1295855132.0,2765175,CC BY-SA 2.5,https://stackoverflow.com/questions/2765175/how-to-get-session-variables-from-php-server-with-ajax-function-php-html-js-aj,How to get session variables from php server with Ajax function? (PHP HTML JS Ajax),,,,,
1363,"['javascript', 'drop-down-menu', 'hyperlink']","{'account_id': 613177, 'reputation': 1, 'user_id': 330186, 'user_type': 'unregistered', 'profile_image': 'https://www.gravatar.com/avatar/1e8bc4125c6699ad58de3ca96566db18?s=256&d=identicon&r=PG', 'display_name': 'Malteser', 'link': 'https://stackoverflow.com/users/330186/malteser'}",False,85,,1,0,1295802926,1272675562,1495541505.0,2748458,CC BY-SA 3.0,https://stackoverflow.com/questions/2748458/link-to-extern-php-file-where-the-link-also-contains-javascript-which-is-execute,link to extern php-file where the link also contains javascript which is executed on the linked website,,,,,
1364,"['javascript', 'facebook', 'sdk']","{'account_id': 207710, 'reputation': 770, 'user_id': 457727, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://i.stack.imgur.com/5PrYF.jpg?s=256&g=1', 'display_name': 'goseta', 'link': 'https://stackoverflow.com/users/457727/goseta'}",True,326,,1,0,1295628649,1275106771,,2933780,CC BY-SA 2.5,https://stackoverflow.com/questions/2933780/facebook-javascript-sdk-question,facebook javascript sdk question,,,,,
1365,"['c#', 'javascript', 'asp.net', 'class']","{'account_id': 98321, 'reputation': 1341, 'user_id': 266228, 'user_type': 'registered', 'accept_rate': 69, 'profile_image': 'https://i.stack.imgur.com/KY1qa.jpg?s=256&g=1', 'display_name': 'Suryakavitha', 'link': 'https://stackoverflow.com/users/266228/suryakavitha'}",False,125,,1,0,1295591098,1273479349,1295591098.0,2801222,CC BY-SA 2.5,https://stackoverflow.com/questions/2801222/event-triggering-in-asp-net-using-javascript,Event Triggering in asp.net using javascript,,,,,
1366,"['javascript', 'jquery', 'cookies']","{'account_id': 53224, 'reputation': 13357, 'user_id': 159118, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://www.gravatar.com/avatar/10ec549544da6b1af2c9c91380736f98?s=256&d=identicon&r=PG', 'display_name': 'CLiown', 'link': 'https://stackoverflow.com/users/159118/cliown'}",True,3582,2780141.0,3,1,1295552604,1273137654,,2779915,CC BY-SA 2.5,https://stackoverflow.com/questions/2779915/hide-and-show-content-based-on-cookie-value,Hide and Show content based on Cookie value,,,,,
1367,"['javascript', 'jquery']","{'account_id': 49568, 'reputation': 116466, 'user_id': 147601, 'user_type': 'registered', 'accept_rate': 63, 'profile_image': 'https://i.stack.imgur.com/3bnPx.jpg?s=256&g=1', 'display_name': 'Nick Heiner', 'link': 'https://stackoverflow.com/users/147601/nick-heiner'}",True,1747,,2,-3,1295549242,1273622109,1295549242.0,2815244,CC BY-SA 2.5,https://stackoverflow.com/questions/2815244/jquery-fade-not-working,jQuery: Fade not working,,,,,
1368,"['asp.net', 'javascript', 'jquery', 'jtemplate']","{'account_id': 17640, 'reputation': 253224, 'user_id': 39677, 'user_type': 'registered', 'accept_rate': 57, 'profile_image': 'https://www.gravatar.com/avatar/77aa7bc1ace6e4b0b49a2102e4fa4059?s=256&d=identicon&r=PG', 'display_name': 'Blankman', 'link': 'https://stackoverflow.com/users/39677/blankman'}",False,228,,1,0,1295518171,1274472608,,2885250,CC BY-SA 2.5,https://stackoverflow.com/questions/2885250/does-jtemplates-foreach-preserve-the-ordering-of-the-collection,Does jTemplates foreach preserve the ordering of the collection?,,,,,
1369,"['javascript', 'jsf']","{'account_id': 81083, 'reputation': 633, 'user_id': 228873, 'user_type': 'registered', 'accept_rate': 30, 'profile_image': 'https://www.gravatar.com/avatar/9787acf14df5d06f73753558aaee7ce3?s=256&d=identicon&r=PG', 'display_name': 'Milan', 'link': 'https://stackoverflow.com/users/228873/milan'}",False,3829,,2,0,1295491781,1274949375,,2919587,CC BY-SA 2.5,https://stackoverflow.com/questions/2919587/how-to-pass-javascript-function-argument-within-jsf-component,how to pass javascript function argument within JSF component?,,,,,
1370,"['javascript', 'innerhtml', 'watch']","{'account_id': 143478, 'reputation': 3914, 'user_id': 351835, 'user_type': 'registered', 'accept_rate': 25, 'profile_image': 'https://www.gravatar.com/avatar/385811efbb52fa641bcc72035d7a3c15?s=256&d=identicon&r=PG', 'display_name': 'Tokimon', 'link': 'https://stackoverflow.com/users/351835/tokimon'}",False,861,,3,0,1295430516,1274955247,1495541618.0,2920180,CC BY-SA 3.0,https://stackoverflow.com/questions/2920180/definesetter-on-innerhtml-stops-it-from-rendering,__defineSetter__ on innerHTML stops it from rendering,,,,,
1371,"['javascript', 'ruby-on-rails', 'facebook', 'authentication']","{'account_id': 78264, 'reputation': 379, 'user_id': 222858, 'user_type': 'registered', 'accept_rate': 43, 'profile_image': 'https://www.gravatar.com/avatar/550deada0ac679dfc3c9103b674760af?s=256&d=identicon&r=PG', 'display_name': 'nafe', 'link': 'https://stackoverflow.com/users/222858/nafe'}",True,1300,,1,1,1295319980,1274609679,,2891315,CC BY-SA 2.5,https://stackoverflow.com/questions/2891315/looping-login-with-facebook-js-sdk-and-rails,Looping login with Facebook JS SDK and Rails,,,,,
1372,"['javascript', 'linux', 'mozilla']","{'account_id': 79324, 'reputation': 623, 'user_id': 225033, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://www.gravatar.com/avatar/44ac475cbb2e539c458c56211e57f78e?s=256&d=identicon&r=PG', 'display_name': 'Hussain', 'link': 'https://stackoverflow.com/users/225033/hussain'}",True,5558,4713457.0,3,3,1295269572,1273541670,,2807524,CC BY-SA 2.5,https://stackoverflow.com/questions/2807524/building-mozilla-spider-monkey-on-ubuntu,building Mozilla Spider Monkey on Ubuntu,,,,,
1373,"['javascript', 'button', 'window', 'modal-dialog', 'back']","{'account_id': 81274, 'reputation': 3321, 'user_id': 229273, 'user_type': 'registered', 'accept_rate': 79, 'profile_image': 'https://www.gravatar.com/avatar/6a68eb00c05eb4b49e7687c0607aa4e2?s=256&d=identicon&r=PG', 'display_name': 'Evan', 'link': 'https://stackoverflow.com/users/229273/evan'}",False,1907,,1,0,1295177907,1275224200,1295177907.0,2938703,CC BY-SA 2.5,https://stackoverflow.com/questions/2938703/javascript-back-button-in-modal-stop-it-from-closing-the-modal,Javascript Back Button in Modal - Stop it from closing the modal,,,,,
1374,"['javascript', 'class', 'properties', 'xmlhttprequest', 'onreadystatechange']","{'account_id': 616738, 'reputation': 33, 'user_id': 341503, 'user_type': 'unregistered', 'profile_image': 'https://www.gravatar.com/avatar/e4eb0f3b34d05edbd87921053cca3167?s=256&d=identicon&r=PG', 'display_name': 'Radu M', 'link': 'https://stackoverflow.com/users/341503/radu-m'}",True,3510,2836490.0,1,3,1294887258,1273860260,1273860416.0,2836469,CC BY-SA 2.5,https://stackoverflow.com/questions/2836469/javascript-class-calling-xmlhttprequest-internally-then-handling-onreadystatech,"javascript class calling XMLHttpRequest internally, then handling onreadystatechange",,,,,
1375,"['google-chrome', 'javascript']","{'account_id': 144618, 'reputation': 71, 'user_id': 353814, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/787b771af5091b512e85b02cd6619b91?s=256&d=identicon&r=PG', 'display_name': 'user353814', 'link': 'https://stackoverflow.com/users/353814/user353814'}",True,3269,,2,3,1294763839,1275180321,,2937118,CC BY-SA 2.5,https://stackoverflow.com/questions/2937118/js-chrome-top-document,JS Chrome top.document,,,,,
1376,"['javascript', 'ruby', 'templates', 'partial-views']","{'account_id': 48056, 'reputation': 1585, 'user_id': 142571, 'user_type': 'registered', 'accept_rate': 44, 'profile_image': 'https://i.stack.imgur.com/AiXMr.jpg?s=256&g=1', 'display_name': 'Brian Takita', 'link': 'https://stackoverflow.com/users/142571/brian-takita'}",True,5271,,1,7,1294720440,1275082457,1275083890.0,2932679,CC BY-SA 2.5,https://stackoverflow.com/questions/2932679/dynamically-render-partial-templates-using-mustache,Dynamically render partial templates using mustache,,,,,
1377,"['javascript', 'jquery']","{'account_id': 103586, 'reputation': 216, 'user_id': 277364, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-tQcsIAeYv-k/AAAAAAAAAAI/AAAAAAAAACk/BkXIA14JlFU/photo.jpg?sz=256', 'display_name': 'copelco', 'link': 'https://stackoverflow.com/users/277364/copelco'}",False,314,,1,2,1294369823,1272994508,,2767558,CC BY-SA 2.5,https://stackoverflow.com/questions/2767558/ie-and-replacewith-not-preserving-radio-button-state,IE and replaceWith not preserving radio button state,,,,,
1378,"['javascript', 'html', 'ajax', 'cookies', 'node.js']","{'account_id': 86084, 'reputation': 605, 'user_id': 239633, 'user_type': 'registered', 'accept_rate': 29, 'profile_image': 'https://www.gravatar.com/avatar/2962d8b581a2a463d50e08a099312557?s=256&d=identicon&r=PG', 'display_name': 'Beatlevic', 'link': 'https://stackoverflow.com/users/239633/beatlevic'}",True,1719,,1,2,1294346234,1274173873,,2855826,CC BY-SA 2.5,https://stackoverflow.com/questions/2855826/javascript-ajax-get-call-does-not-include-cookie-sid-on-initial-page-load,Javascript ajax GET call does not include cookie-sid on initial page load,,,,,
1379,"['javascript', 'frameworks', 'cappuccino', 'sproutcore', 'objective-j']","{'account_id': 139213, 'reputation': 651, 'user_id': 344675, 'user_type': 'registered', 'accept_rate': 48, 'profile_image': 'https://www.gravatar.com/avatar/508bbb20ab4dc5276fe11a5543004638?s=256&d=identicon&r=PG', 'display_name': 'swami', 'link': 'https://stackoverflow.com/users/344675/swami'}",True,1127,2912888.0,1,4,1294175254,1274870737,1294175254.0,2912172,CC BY-SA 2.5,https://stackoverflow.com/questions/2912172/sproutcore-or-cappucino-for-web-app-development,sproutcore or cappucino for web app development?,,,,,
1380,"['javascript', 'regex', 'vba', 'vb6', 'vbscript']","{'account_id': 18098, 'reputation': 8910, 'user_id': 41153, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://www.gravatar.com/avatar/2c387befb1ee085fd6706bd59efa042f?s=256&d=identicon&r=PG', 'display_name': 'Michael Paulukonis', 'link': 'https://stackoverflow.com/users/41153/michael-paulukonis'}",True,1090,2875789.0,3,3,1294144669,1274372211,1294144669.0,2875721,CC BY-SA 2.5,https://stackoverflow.com/questions/2875721/whats-wrong-with-this-regular-expression-vbscript-javascript-flavor,What&#39;s wrong with this regular expression (VBScript/JavaScript flavor)?,,,,,
1381,"['javascript', 'browser', 'java']","{'account_id': 1479, 'reputation': 1856, 'user_id': 1972, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'Brian', 'link': 'https://stackoverflow.com/users/1972/brian'}",True,5592,2761067.0,2,1,1294135424,1272919044,1272966568.0,2761042,CC BY-SA 2.5,https://stackoverflow.com/questions/2761042/checking-jre-version-inside-browser,Checking JRE version inside browser,,,,,
