,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,closed_date,closed_reason,protected_date,migrated_from,community_owned_date,locked_date
1501,"['javascript', 'html', 'animation', 'raphael', 'resume']","{'account_id': 303330, 'reputation': 14280, 'user_id': 612202, 'user_type': 'registered', 'accept_rate': 79, 'profile_image': 'https://www.gravatar.com/avatar/a8f7407e48e3411ddacaee8dfb60dad6?s=256&d=identicon&r=PG', 'display_name': 'dan-lee', 'link': 'https://stackoverflow.com/users/612202/dan-lee'}",True,856,11378425.0,2,6,1453764848,1341506485,,11348812,CC BY-SA 3.0,https://stackoverflow.com/questions/11348812/rapha%c3%abl-js-animation-resume-fails-on-set,Rapha&#235;l.js animation resume() fails on set,,,,,,
1502,"['javascript', 'c#', 'jquery', 'asp.net', 'timeago']","{'account_id': 1407188, 'reputation': 1027, 'user_id': 1334569, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://i.stack.imgur.com/SqSer.jpg?s=256&g=1', 'display_name': 'Billz', 'link': 'https://stackoverflow.com/users/1334569/billz'}",True,1141,11730042.0,1,0,1453642585,1343642092,1453642585.0,11719089,CC BY-SA 3.0,https://stackoverflow.com/questions/11719089/timeago-jquery-plugin-timezone,Timeago jquery Plugin Timezone,,,,,,
1503,"['javascript', 'knockout.js', 'overhead']","{'account_id': 254742, 'reputation': 5832, 'user_id': 534349, 'user_type': 'registered', 'accept_rate': 41, 'profile_image': 'https://www.gravatar.com/avatar/60e15ec815d259d358ff884100a4eb3a?s=256&d=identicon&r=PG', 'display_name': 'Narcis', 'link': 'https://stackoverflow.com/users/534349/narcis'}",True,397,,1,0,1453452939,1341397262,1453452939.0,11327138,CC BY-SA 3.0,https://stackoverflow.com/questions/11327138/knockoutjs-duplicating-data-overhead,KnockoutJS duplicating data overhead,,,,,,
1504,"['javascript', 'dojo', 'accordion']","{'account_id': 1695127, 'reputation': 440, 'user_id': 1556649, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/16bf4241be054fdcbcb855c8945aa36a?s=256&d=identicon&r=PG', 'display_name': 'Sumesh TG', 'link': 'https://stackoverflow.com/users/1556649/sumesh-tg'}",True,1562,,2,4,1453189046,1343385493,,11686153,CC BY-SA 3.0,https://stackoverflow.com/questions/11686153/dojo-cannot-read-property-h-of-undefined-on-accordioncontainer-js,Dojo : Cannot read property &#39;h&#39; of undefined on AccordionContainer.js?,,,,,,
1505,"['javascript', 'jquery', 'jquery-ui', 'jquery-ui-draggable']","{'account_id': 1597934, 'reputation': 41, 'user_id': 1479592, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/0f6aa2056ee21ae3b243f86e1fc8a493?s=256&d=identicon&r=PG', 'display_name': 'Andrew Yankovsky', 'link': 'https://stackoverflow.com/users/1479592/andrew-yankovsky'}",False,2221,,0,2,1453114974,1341144567,,11281828,CC BY-SA 3.0,https://stackoverflow.com/questions/11281828/jquery-ui-draggable-how-to-drag-a-group-of-elements,jQuery UI draggable - how to drag a group of elements,,,,,,
1506,"['javascript', 'jquery', 'html', 'ajax']","{'account_id': 1433983, 'reputation': 5456, 'user_id': 1355763, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://i.stack.imgur.com/QJyJ5.jpg?s=256&g=1', 'display_name': 'Arun Jain', 'link': 'https://stackoverflow.com/users/1355763/arun-jain'}",True,2029,11594357.0,3,4,1453004882,1342890407,,11594176,CC BY-SA 3.0,https://stackoverflow.com/questions/11594176/change-web-page-content-in-real-time-without-ajax,Change web page content in real time without ajax,,,,,,
1507,"['javascript', 'arrays', 'cakephp', 'submit', 'hidden']","{'account_id': 1561685, 'reputation': 7382, 'user_id': 1451422, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://www.gravatar.com/avatar/ceeb278720a36f551782ff219b084cd4?s=256&d=identicon&r=PG', 'display_name': 'Jeff Noel', 'link': 'https://stackoverflow.com/users/1451422/jeff-noel'}",True,200,11722445.0,1,0,1452972902,1343417020,1495541046.0,11694387,CC BY-SA 3.0,https://stackoverflow.com/questions/11694387/cakephp-omitting-to-send-an-input-field-and-changing-input-value-onsubmit,CakePHP omitting to send an input field and changing input value onSubmit?,,,,,,
1508,"['javascript', 'jquery', 'html', 'css']","{'account_id': 1667689, 'reputation': 3729, 'user_id': 1534785, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://i.stack.imgur.com/JA5l5.jpg?s=256&g=1', 'display_name': 'Jeyhun Rahimov', 'link': 'https://stackoverflow.com/users/1534785/jeyhun-rahimov'}",True,1165,11607874.0,7,0,1452895670,1343026621,1343027028.0,11607755,CC BY-SA 3.0,https://stackoverflow.com/questions/11607755/how-to-set-clicked-a-tag-style,How to set clicked &lt;a&gt; tag style?,,,,,,
1509,"['javascript', 'regex']","{'account_id': 1682315, 'reputation': 73, 'user_id': 1546307, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/8e011d4d29c0eb0522142ad07fdf5cf5?s=256&d=identicon&r=PG', 'display_name': 'Klone', 'link': 'https://stackoverflow.com/users/1546307/klone'}",True,4748,11741978.0,4,0,1452582085,1343743264,,11741899,CC BY-SA 3.0,https://stackoverflow.com/questions/11741899/js-regex-to-allow-only-numbers-semicolon-and-hyphen,"JS Regex to allow only numbers, semicolon and hyphen",,,,,,
1510,"['javascript', 'jquery', 'html', 'canvas']","{'account_id': 134108, 'reputation': 689, 'user_id': 335999, 'user_type': 'registered', 'accept_rate': 61, 'profile_image': 'https://www.gravatar.com/avatar/4cf02dc049eb9c5d45a64478d43a34e4?s=256&d=identicon&r=PG', 'display_name': 'ryf9059', 'link': 'https://stackoverflow.com/users/335999/ryf9059'}",True,7496,11721817.0,2,6,1452555488,1343649415,1495541789.0,11721064,CC BY-SA 3.0,https://stackoverflow.com/questions/11721064/window-innerwidth-0,window.innerWidth = 0?,,,,,,
1511,"['javascript', 'jquery', 'html']","{'account_id': 1244084, 'reputation': 9364, 'user_id': 1205914, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/551f025af8f33e91519ab289bbefb970?s=256&d=identicon&r=PG', 'display_name': 'Fox', 'link': 'https://stackoverflow.com/users/1205914/fox'}",True,2458,11616129.0,5,-1,1452517647,1343058801,,11616049,CC BY-SA 3.0,https://stackoverflow.com/questions/11616049/multiple-onclick-jquery-events-firing,Multiple OnClick JQuery events firing,,,,,,
1512,"['javascript', 'jquery', 'document-ready', 'window-resize']","{'user_type': 'does_not_exist', 'display_name': 'user1313891'}",True,875,,3,0,1452341037,1343154359,1343154498.0,11637024,CC BY-SA 3.0,https://stackoverflow.com/questions/11637024/detaching-and-appendingto-on-window-resize,Detaching and AppendingTo on Window Resize,,,,,,
1513,"['javascript', 'ruby-on-rails', 'security', 'encryption']","{'account_id': 1660224, 'reputation': 437, 'user_id': 1528655, 'user_type': 'registered', 'accept_rate': 29, 'profile_image': 'https://www.gravatar.com/avatar/b36a85ddeb72f3a24015db9608518f97?s=256&d=identicon&r=PG', 'display_name': 'Elder', 'link': 'https://stackoverflow.com/users/1528655/elder'}",True,2825,,3,6,1451697676,1342438724,1342446220.0,11503484,CC BY-SA 3.0,https://stackoverflow.com/questions/11503484/client-side-data-encryption-decryption-for-rails-application,Client side data encryption/decryption for rails application,,,,,,
1514,"['javascript', 'internet-explorer']","{'account_id': 1645313, 'reputation': 44, 'user_id': 1516959, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/8f6a2e7c63fbdff71be1e5d4da8d542c?s=256&d=identicon&r=PG', 'display_name': 'sugarball', 'link': 'https://stackoverflow.com/users/1516959/sugarball'}",False,69,,1,-1,1451381557,1341991480,1451381557.0,11427606,CC BY-SA 3.0,https://stackoverflow.com/questions/11427606/detecting-security-alerts-in-ie,Detecting security alerts in IE,,,,,,
1515,"['javascript', 'jquery', 'next']","{'account_id': 1228120, 'reputation': 263, 'user_id': 1290636, 'user_type': 'registered', 'accept_rate': 81, 'profile_image': 'https://www.gravatar.com/avatar/6b7810c92420b1867e22a4d3509813b1?s=256&d=identicon&r=PG', 'display_name': 'Clayton Correia', 'link': 'https://stackoverflow.com/users/1290636/clayton-correia'}",True,14938,11604715.0,3,5,1451317063,1342998287,,11604696,CC BY-SA 3.0,https://stackoverflow.com/questions/11604696/jquery-select-next-div-outside-of-parent-div,jQuery: select next div outside of parent div,,,,,,
1516,"['javascript', 'jquery']","{'account_id': 539380, 'reputation': 803, 'user_id': 907212, 'user_type': 'registered', 'accept_rate': 72, 'profile_image': 'https://www.gravatar.com/avatar/87c59fda289d6d1c402f29254efbec66?s=256&d=identicon&r=PG', 'display_name': 'Kalish', 'link': 'https://stackoverflow.com/users/907212/kalish'}",True,166,11434932.0,1,0,1451314011,1342016320,1451314011.0,11434692,CC BY-SA 3.0,https://stackoverflow.com/questions/11434692/find-how-many-words-are-starting-with-given-search-string-regex,Find how many words are starting with given search string - Regex,,,,,,
1517,"['javascript', 'post', 'extjs', 'put']","{'account_id': 450710, 'reputation': 10517, 'user_id': 846180, 'user_type': 'registered', 'accept_rate': 87, 'profile_image': 'https://www.gravatar.com/avatar/4615fddaba197486df35fbd4e2986087?s=256&d=identicon&r=PG', 'display_name': 'skayred', 'link': 'https://stackoverflow.com/users/846180/skayred'}",True,1521,11587589.0,1,1,1451157934,1342699788,,11560584,CC BY-SA 3.0,https://stackoverflow.com/questions/11560584/extjs-file-upload-form-method,ExtJS file upload form method,,,,,,
1518,"['javascript', 'xml', 'extjs', 'nested', 'associations']","{'account_id': 1054323, 'reputation': 43, 'user_id': 1057368, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/8f32d9bae3218c83318e873611cef6f5?s=256&d=identicon&r=PG', 'display_name': 'guitarist809', 'link': 'https://stackoverflow.com/users/1057368/guitarist809'}",True,3547,11535340.0,1,3,1451046875,1342561054,1451046875.0,11531241,CC BY-SA 3.0,https://stackoverflow.com/questions/11531241/nested-xml-data-and-extjs-model-associations,Nested XML data and ExtJS model associations,,,,,,
1519,"['javascript', 'php', 'ajax', 'html']","{'account_id': 1637715, 'reputation': 236, 'user_id': 1510750, 'user_type': 'registered', 'accept_rate': 64, 'profile_image': 'https://www.gravatar.com/avatar/3a263c8d95edf30ce3b4e393845f9d73?s=256&d=identicon&r=PG', 'display_name': 'Guernica', 'link': 'https://stackoverflow.com/users/1510750/guernica'}",False,614,,1,0,1450999563,1342484421,1450999563.0,11514459,CC BY-SA 3.0,https://stackoverflow.com/questions/11514459/passing-data-between-pages-html5,Passing data between pages html5,,,,,,
1520,"['javascript', 'json', 'ajax']","{'account_id': 1686346, 'reputation': 191, 'user_id': 1549557, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/5186f6bb97d6c48f13e2031e2028d52f?s=256&d=identicon&r=PG', 'display_name': 'superspartan999', 'link': 'https://stackoverflow.com/users/1549557/superspartan999'}",True,1767,11677088.0,1,0,1450992202,1343331630,1450992202.0,11676813,CC BY-SA 3.0,https://stackoverflow.com/questions/11676813/multiple-ajax-call-and-json-data,Multiple AJAX Call and JSON data,,,,,,
1521,"['javascript', 'auto-populate']","{'account_id': 1647301, 'reputation': 743, 'user_id': 1518600, 'user_type': 'registered', 'accept_rate': 95, 'profile_image': 'https://www.gravatar.com/avatar/0dcfcf45a50104f6846085247be1eb4a?s=256&d=identicon&r=PG', 'display_name': 'FongYu', 'link': 'https://stackoverflow.com/users/1518600/fongyu'}",True,135,11618448.0,1,0,1450992181,1343068486,1450992181.0,11618394,CC BY-SA 3.0,https://stackoverflow.com/questions/11618394/how-to-define-an-empty-javascript-object-with-the-following-struture-so-that-i-c,How to define an empty javascript object with the following struture so that I can dynamically insert data into it?,,,,,,
1522,"['javascript', 'html', 'html-content-extraction']","{'account_id': 1599381, 'reputation': 803, 'user_id': 1480752, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://www.gravatar.com/avatar/24ca25cf3f64b4801c2c048e9a054fd4?s=256&d=identicon&r=PG', 'display_name': 'J.C.Morris', 'link': 'https://stackoverflow.com/users/1480752/j-c-morris'}",True,130,11614374.0,2,-1,1450992145,1343048174,1450992145.0,11612981,CC BY-SA 3.0,https://stackoverflow.com/questions/11612981/extracting-numerical-data-from-data-in-html,Extracting numerical data from &quot;data-&quot; in html,,,,,,
1523,"['javascript', 'google-maps']","{'account_id': 1255750, 'reputation': 31, 'user_id': 1215243, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://www.gravatar.com/avatar/cf57ced94ac15a7102e5ce646d341fe3?s=256&d=identicon&r=PG', 'display_name': 'Greg', 'link': 'https://stackoverflow.com/users/1215243/greg'}",True,217,11578863.0,1,1,1450992127,1342724898,1450992127.0,11567664,CC BY-SA 3.0,https://stackoverflow.com/questions/11567664/google-maps-sample-reading-data,Google maps sample reading data,,,,,,
1524,"['javascript', 'slickgrid']","{'account_id': 1074883, 'reputation': 10394, 'user_id': 1073252, 'user_type': 'registered', 'accept_rate': 68, 'profile_image': 'https://www.gravatar.com/avatar/af4c9d4d5de75d90da65ed97bcedba30?s=256&d=identicon&r=PG', 'display_name': 'flossfan', 'link': 'https://stackoverflow.com/users/1073252/flossfan'}",True,7307,11503159.0,2,6,1450992097,1342437185,1450992097.0,11503076,CC BY-SA 3.0,https://stackoverflow.com/questions/11503076/slickgrid-how-to-view-full-text-for-long-cell-entries,SlickGrid: how to view full text for long cell entries?,,,,,,
1525,"['javascript', 'html', 'dynamic']","{'account_id': 1022622, 'reputation': 1157, 'user_id': 1032593, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://i.stack.imgur.com/jW4ut.jpg?s=256&g=1', 'display_name': 'Muhammad Arslan Jamshaid', 'link': 'https://stackoverflow.com/users/1032593/muhammad-arslan-jamshaid'}",True,5655,,4,2,1450992084,1342161210,1450992084.0,11465306,CC BY-SA 3.0,https://stackoverflow.com/questions/11465306/how-to-add-dynamic-data-in-source-of-html-using-javascript,How to add dynamic data in source of html using Javascript,,,,,,
1526,"['javascript', 'time-series']","{'account_id': 7926, 'reputation': 4639, 'user_id': 13969, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/6c6205448de1b8ad8d5baf0f3416d899?s=256&d=identicon&r=PG', 'display_name': 'rjurney', 'link': 'https://stackoverflow.com/users/13969/rjurney'}",False,793,,1,-1,1450992065,1342151001,1450992065.0,11463830,CC BY-SA 3.0,https://stackoverflow.com/questions/11463830/how-can-i-more-succinctly-fill-in-missing-values-in-time-series-data-in-javascri,How can I more succinctly fill in missing values in time series data in javascript?,,,,,,
1527,"['javascript', 'tabs']","{'account_id': 337158, 'reputation': 55863, 'user_id': 665261, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://www.gravatar.com/avatar/bae67d1482c1a667677ef18aafe0505d?s=256&d=identicon&r=PG', 'display_name': 'Billy Moon', 'link': 'https://stackoverflow.com/users/665261/billy-moon'}",True,694,11437399.0,1,0,1450992040,1342016469,1450992040.0,11434747,CC BY-SA 3.0,https://stackoverflow.com/questions/11434747/javascript-library-to-align-tab-separated-data-like-elastictabstops,Javascript library to align tab separated data (like elastictabstops),,,,,,
1528,"['javascript', 'html', 'google-chrome', 'google-chrome-extension']","{'account_id': 1595794, 'reputation': 1103, 'user_id': 1477950, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://i.stack.imgur.com/aZIJY.jpg?s=256&g=1', 'display_name': 'Alessio Koci', 'link': 'https://stackoverflow.com/users/1477950/alessio-koci'}",True,389,11401738.0,2,0,1450992011,1341855608,1592644375.0,11400231,CC BY-SA 4.0,https://stackoverflow.com/questions/11400231/maintaining-data-in-google-chrome-extension,Maintaining data in google chrome extension,,,,,,
1529,"['javascript', 'jquery']","{'account_id': 95258, 'reputation': 77767, 'user_id': 259541, 'user_type': 'registered', 'accept_rate': 81, 'profile_image': 'https://www.gravatar.com/avatar/64701d4f30cab9a1567cb7179219a5d5?s=256&d=identicon&r=PG', 'display_name': 'froadie', 'link': 'https://stackoverflow.com/users/259541/froadie'}",True,10333,11672132.0,3,12,1450950133,1343313936,1450950133.0,11671901,CC BY-SA 3.0,https://stackoverflow.com/questions/11671901/jquery-selector-by-data-attribute-when-data-is-added-dynamically,JQuery selector by data attribute when data is added dynamically?,,,,,,
1530,"['javascript', 'jquery', 'html', 'xml', 'parsing']","{'account_id': 1018471, 'reputation': 7164, 'user_id': 1029486, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/91fa5a83fcc3f20fd431d3e71442329e?s=256&d=identicon&r=PG', 'display_name': 'Lukas', 'link': 'https://stackoverflow.com/users/1029486/lukas'}",False,1160,,2,0,1450950098,1343129240,1450950098.0,11629873,CC BY-SA 3.0,https://stackoverflow.com/questions/11629873/xml-parse-to-html-with-jquery,XML parse to HTML with jQuery,,,,,,
1531,"['javascript', 'jquery']","{'account_id': 63894, 'reputation': 541, 'user_id': 188904, 'user_type': 'registered', 'accept_rate': 52, 'profile_image': 'https://www.gravatar.com/avatar/e766ea2747858951afdf465a91c6cb08?s=256&d=identicon&r=PG', 'display_name': 'John Soer', 'link': 'https://stackoverflow.com/users/188904/john-soer'}",False,357,,1,0,1450950021,1341807759,1450950021.0,11389052,CC BY-SA 3.0,https://stackoverflow.com/questions/11389052/jquery-data-tag,jquery data tag,,,,,,
1532,"['javascript', 'angularjs']","{'account_id': 22783, 'reputation': 847, 'user_id': 56547, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://graph.facebook.com/738813344/picture?type=large', 'display_name': 'Trae', 'link': 'https://stackoverflow.com/users/56547/trae'}",True,584,11388916.0,1,7,1450929868,1341805180,1450929868.0,11388831,CC BY-SA 3.0,https://stackoverflow.com/questions/11388831/what-is-the-benefit-if-any-of-using-angular-module-for-creating-controllers,"What is the benefit, if any, of using angular.module for creating controllers?",,,,,,
1533,"['javascript', 'underscore.js', 'handlebars.js']","{'account_id': 338332, 'reputation': 609, 'user_id': 667137, 'user_type': 'registered', 'accept_rate': 87, 'profile_image': 'https://www.gravatar.com/avatar/14c4cbe3e89b2c967dc2a98a62b8b6c9?s=256&d=identicon&r=PG', 'display_name': 'bhargav', 'link': 'https://stackoverflow.com/users/667137/bhargav'}",True,10723,11298796.0,3,11,1450878305,1341221179,1450878305.0,11290988,CC BY-SA 3.0,https://stackoverflow.com/questions/11290988/partials-template-in-underscore-just-like-in-handlebars,Partials template in underscore (just like in handlebars)?,,,,,,
1534,"['javascript', 'jquery', 'tag-it']","{'account_id': 1353518, 'reputation': 1658, 'user_id': 1292377, 'user_type': 'registered', 'accept_rate': 97, 'profile_image': 'https://i.stack.imgur.com/u8Yik.png?s=256&g=1', 'display_name': 'Lukmo', 'link': 'https://stackoverflow.com/users/1292377/lukmo'}",True,106871,11312099.0,3,33,1450827737,1341322308,,11312046,CC BY-SA 3.0,https://stackoverflow.com/questions/11312046/serializing-and-unserializing-an-array-in-javascript,Serializing and unserializing an array in javascript,,,,,,
1535,"['javascript', 'jquery', 'asp.net-mvc', 'partial-views', 'html-helper']","{'account_id': 417448, 'reputation': 4798, 'user_id': 793468, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://www.gravatar.com/avatar/2a53d6ad132f0d080fd699f581869c50?s=256&d=identicon&r=PG', 'display_name': 'user793468', 'link': 'https://stackoverflow.com/users/793468/user793468'}",True,1806,,2,0,1450796139,1343076416,1343079014.0,11620265,CC BY-SA 3.0,https://stackoverflow.com/questions/11620265/access-textboxhtmlhelper-value-using-a-class-in-jquery,access textbox(HTMLHelper) value using a class in jQuery,,,,,,
1536,"['javascript', 'parseint']","{'account_id': 165663, 'reputation': 1387, 'user_id': 389298, 'user_type': 'registered', 'accept_rate': 95, 'profile_image': 'https://graph.facebook.com/100000785724253/picture?type=large', 'display_name': 'dolaameng', 'link': 'https://stackoverflow.com/users/389298/dolaameng'}",True,10962,11338777.0,2,2,1450723590,1341468868,1450723481.0,11338703,CC BY-SA 3.0,https://stackoverflow.com/questions/11338703/how-to-use-parseint-in-javascript,How to use parseInt() in JavaScript,,,,,,
1537,"['javascript', 'google-drive-api']","{'account_id': 1623363, 'reputation': 556, 'user_id': 1499474, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ed32851dcc782c6c8b124feb141bcda9?s=256&d=identicon&r=PG', 'display_name': 'Sandro', 'link': 'https://stackoverflow.com/users/1499474/sandro'}",True,24967,11327595.0,3,16,1450446715,1341335994,1495542890.0,11315962,CC BY-SA 3.0,https://stackoverflow.com/questions/11315962/google-drive-api-javascript,Google Drive API javascript,,,,,,
1538,"['java', 'javascript', 'html', 'servlets']","{'account_id': 1686449, 'reputation': 127, 'user_id': 1549641, 'user_type': 'registered', 'accept_rate': 42, 'profile_image': 'https://www.gravatar.com/avatar/4b93c1b2438706d5a76a3394c27a020a?s=256&d=identicon&r=PG', 'display_name': 'Udi Livne', 'link': 'https://stackoverflow.com/users/1549641/udi-livne'}",True,904,11641197.0,1,0,1450428736,1343176353,1450428736.0,11641168,CC BY-SA 3.0,https://stackoverflow.com/questions/11641168/submitting-information-from-one-servlet-to-another,Submitting information from one servlet to another,,,,,,
1539,"['javascript', 'jquery', 'ajax', 'json', 'jquery-mobile']","{'account_id': 181592, 'reputation': 3702, 'user_id': 1046690, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://www.gravatar.com/avatar/9c32bb7b5ee73d5bd08702f931f68e65?s=256&d=identicon&r=PG', 'display_name': 'AGE', 'link': 'https://stackoverflow.com/users/1046690/age'}",True,13624,11509617.0,5,1,1450366241,1342457271,1450366241.0,11508818,CC BY-SA 3.0,https://stackoverflow.com/questions/11508818/how-to-pass-data-from-one-html-page-to-another-html-page-using-jquery,How to pass data from one HTML page to another HTML page using JQuery?,,,,,,
1540,"['javascript', 'html', 'canvas']","{'account_id': 1495603, 'reputation': 5061, 'user_id': 1401620, 'user_type': 'registered', 'accept_rate': 47, 'profile_image': 'https://www.gravatar.com/avatar/1ae2e58930e43afd7f98aaf365fd574c?s=256&d=identicon&r=PG', 'display_name': 'D-W', 'link': 'https://stackoverflow.com/users/1401620/d-w'}",False,4434,,3,1,1450322860,1343389887,1450322860.0,11687224,CC BY-SA 3.0,https://stackoverflow.com/questions/11687224/html-5-canvas-edit-and-save-on-existing-image,"HTML 5 Canvas, Edit and save on existing image",,,,,,
1541,"['javascript', 'jquery', 'wordpress', 'wordpress-theming']","{'account_id': 1371820, 'reputation': 56, 'user_id': 1306759, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/77c298281bef7c3cda0634103a789326?s=256&d=identicon&r=PG', 'display_name': 'mrancys', 'link': 'https://stackoverflow.com/users/1306759/mrancys'}",True,752,34323015.0,1,0,1450303654,1341478074,,11340807,CC BY-SA 3.0,https://stackoverflow.com/questions/11340807/jquery-code-insert-into-wp-headway-page,Jquery code insert into WP HeadWay Page,,,,,,
1542,"['javascript', 'node.js', 'express', 'jshint', 'gruntjs']","{'account_id': 31504, 'reputation': 5284, 'user_id': 86537, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://www.gravatar.com/avatar/9e5ac0fb8513b631021f01966da78c56?s=256&d=identicon&r=PG', 'display_name': 'Eric the Red', 'link': 'https://stackoverflow.com/users/86537/eric-the-red'}",True,5476,11420489.0,3,9,1450265991,1341948292,,11420440,CC BY-SA 3.0,https://stackoverflow.com/questions/11420440/using-jshint-with-express-js-delete-a-reserved-word,Using JSHint with Express.js / &#39;delete&#39; (a reserved word),,,,,,
1543,"['javascript', 'jquery', 'canvas']","{'account_id': 1411747, 'reputation': 7217, 'user_id': 1338201, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://i.stack.imgur.com/upM5v.png?s=256&g=1', 'display_name': 'Mateusz Rogulski', 'link': 'https://stackoverflow.com/users/1338201/mateusz-rogulski'}",True,18249,11574071.0,4,20,1449853047,1342766221,1449853047.0,11574038,CC BY-SA 3.0,https://stackoverflow.com/questions/11574038/why-canvas-doesnt-work-with-jquery-selector,Why canvas doesn&#39;t work with jQuery selector?,,,,,,
1544,"['javascript', 'facebook', 'facebook-graph-api', 'facebook-javascript-sdk']","{'account_id': 85560, 'reputation': 121, 'user_id': 238447, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/522c4e3e8eecf18fb8ec38ad9ee04197?s=256&d=identicon&r=PG', 'display_name': 'OutWard', 'link': 'https://stackoverflow.com/users/238447/outward'}",True,16214,11614915.0,2,3,1449663893,1343053760,1365450361.0,11614574,CC BY-SA 3.0,https://stackoverflow.com/questions/11614574/facebook-graph-api-post-with-tags-option,Facebook Graph API Post with_tags option,,,,,,
1545,"['javascript', 'increment', 'decrement']","{'account_id': 993087, 'reputation': 160, 'user_id': 1009779, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/d2954e5a8aa83b3ae02b1f87b032c663?s=256&d=identicon&r=PG', 'display_name': 'ttran4040', 'link': 'https://stackoverflow.com/users/1009779/ttran4040'}",True,2123,11585306.0,3,0,1449632897,1342810170,1342810369.0,11585266,CC BY-SA 3.0,https://stackoverflow.com/questions/11585266/javascript-basic-increment-and-decrement,Javascript Basic Increment and Decrement,,,,,,
1546,"['javascript', 'jquery', 'html', 'css', 'mobile']","{'account_id': 279328, 'reputation': 20959, 'user_id': 574419, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://www.gravatar.com/avatar/17236ef01a378ed105e1c6dae91a9153?s=256&d=identicon&r=PG', 'display_name': 'Diogo Cardoso', 'link': 'https://stackoverflow.com/users/574419/diogo-cardoso'}",True,12887,,3,3,1449618780,1341323334,1341325905.0,11312383,CC BY-SA 3.0,https://stackoverflow.com/questions/11312383/prevent-horizontal-scroll-on-jquery-mobile,Prevent horizontal scroll on jQuery Mobile,,,,,,
1547,"['javascript', 'jquery']","{'user_type': 'does_not_exist', 'display_name': 'user1427811'}",True,23647,11308719.0,4,0,1449559977,1341310191,1341310228.0,11308689,CC BY-SA 3.0,https://stackoverflow.com/questions/11308689/adding-space-in-a-string-jquery,Adding space in a string jquery,,,,,,
1548,"['javascript', 'scope']","{'account_id': 153880, 'reputation': 4364, 'user_id': 369449, 'user_type': 'registered', 'accept_rate': 95, 'profile_image': 'https://www.gravatar.com/avatar/9305a4b5c44327173f765902c8f40979?s=256&d=identicon&r=PG', 'display_name': 'FlyingStreudel', 'link': 'https://stackoverflow.com/users/369449/flyingstreudel'}",True,1023,11333397.0,3,3,1449533005,1341422803,,11333311,CC BY-SA 3.0,https://stackoverflow.com/questions/11333311/javascript-setinterval-scoping-issue,Javascript setInterval scoping issue,,,,,,
1549,"['javascript', 'html']","{'account_id': 1620855, 'reputation': 37621, 'user_id': 1497454, 'user_type': 'registered', 'accept_rate': 42, 'profile_image': 'https://www.gravatar.com/avatar/0a1b529539a71d7255c4215112c8385d?s=256&d=identicon&r=PG', 'display_name': 'omega', 'link': 'https://stackoverflow.com/users/1497454/omega'}",True,30649,11416299.0,4,24,1449505063,1341932616,1449505063.0,11416261,CC BY-SA 3.0,https://stackoverflow.com/questions/11416261/how-can-i-check-if-an-element-is-a-drop-down-list-element-or-a-text-input-elemen,"How can I check if an element is a drop down list element or a text input element, given its id?",,,,,,
