,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,protected_date,accepted_answer_id,closed_date,closed_reason,community_owned_date,migrated_from,locked_date
991,"['javascript', 'animation', 'raphael']","{'account_id': 137021, 'reputation': 21577, 'user_id': 340939, 'user_type': 'registered', 'accept_rate': 94, 'profile_image': 'https://www.gravatar.com/avatar/57847ce627d6386324fde13e2c6d7a68?s=256&d=identicon&r=PG', 'display_name': 'matsko', 'link': 'https://stackoverflow.com/users/340939/matsko'}",True,3687,2,0,1500070743,1327983479,1328019128.0,9074303,CC BY-SA 3.0,https://stackoverflow.com/questions/9074303/animate-scaling-with-raphaeljs,Animate Scaling with RaphaelJS,,9074396.0,,,,,
992,"['c#', 'javascript', 'sockets', 'websocket']","{'account_id': 1113826, 'reputation': 1534, 'user_id': 1103707, 'user_type': 'registered', 'accept_rate': 68, 'profile_image': 'https://www.gravatar.com/avatar/51752fb09aaf8f21cb82d7ab23e6aca6?s=256&d=identicon&r=PG', 'display_name': 'Sas Gabriel', 'link': 'https://stackoverflow.com/users/1103707/sas-gabriel'}",False,2868,1,3,1499795650,1326314943,1499795650.0,8826391,CC BY-SA 3.0,https://stackoverflow.com/questions/8826391/javascript-and-c-server-communication,javascript and C# server communication,,,,,,,
993,"['javascript', 'image', 'opacity']","{'account_id': 1009729, 'reputation': 12631, 'user_id': 1022585, 'user_type': 'registered', 'accept_rate': 68, 'profile_image': 'https://www.gravatar.com/avatar/007d35eee90cba85bb22c37dbe3ffab7?s=256&d=identicon&r=PG', 'display_name': 'user1022585', 'link': 'https://stackoverflow.com/users/1022585/user1022585'}",True,7414,5,2,1499785641,1325972470,1486531386.0,8773327,CC BY-SA 3.0,https://stackoverflow.com/questions/8773327/image-darken-opacity,image darken/opacity,,8773377.0,,,,,
994,['javascript'],"{'account_id': 259016, 'reputation': 4139, 'user_id': 541597, 'user_type': 'registered', 'accept_rate': 65, 'profile_image': 'https://www.gravatar.com/avatar/629043f9377eb1c68e6a802d0e42a24a?s=256&d=identicon&r=PG&f=1', 'display_name': 'user541597', 'link': 'https://stackoverflow.com/users/541597/user541597'}",True,198,5,1,1499723514,1326777323,,8890005,CC BY-SA 3.0,https://stackoverflow.com/questions/8890005/javascript-function-not-working-correctly,javascript function not working correctly,,8890018.0,,,,,
995,"['javascript', 'mongodb', 'express', 'mongoose', 'nosql']","{'account_id': 396807, 'reputation': 4261, 'user_id': 760583, 'user_type': 'registered', 'accept_rate': 56, 'profile_image': 'https://www.gravatar.com/avatar/43d4b6107d085bdd327c3a04ace5bd31?s=256&d=identicon&r=PG', 'display_name': 'Huy Tran', 'link': 'https://stackoverflow.com/users/760583/huy-tran'}",True,1530,1,4,1499556371,1325729767,1506103282.0,8736836,CC BY-SA 3.0,https://stackoverflow.com/questions/8736836/mongoose-error-when-use-push,mongoose error when use push(),,8737743.0,,,,,
996,"['javascript', 'security', 'google-chrome', 'xmlhttprequest', 'updateprogress']","{'account_id': 1163975, 'reputation': 460, 'user_id': 1142958, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://i.stack.imgur.com/MolO2.png?s=256&g=1', 'display_name': 'ovi', 'link': 'https://stackoverflow.com/users/1142958/ovi'}",True,3564,5,17,1499361018,1326278306,1433900691.0,8817861,CC BY-SA 3.0,https://stackoverflow.com/questions/8817861/xmlhttprequest-in-google-chrome-is-not-reporting-progress-events,XMLHttpRequest in google-chrome is not reporting progress events,,,,,,,
997,"['javascript', 'html', 'annotations', 'ckeditor']","{'account_id': 486191, 'reputation': 3108, 'user_id': 902952, 'user_type': 'registered', 'accept_rate': 84, 'profile_image': 'https://www.gravatar.com/avatar/3990e134937951fc01182e4cb6b09952?s=256&d=identicon&r=PG', 'display_name': 'Watt', 'link': 'https://stackoverflow.com/users/902952/watt'}",True,651,1,1,1499277249,1327038356,1386814201.0,8937240,CC BY-SA 3.0,https://stackoverflow.com/questions/8937240/web-browser-text-annotator-to-annotate-documents,Web browser Text annotator to annotate documents,,,,,,,
998,"['javascript', 'google-chrome-extension']","{'account_id': 1157579, 'reputation': 1111, 'user_id': 1137778, 'user_type': 'registered', 'accept_rate': 79, 'profile_image': 'https://www.gravatar.com/avatar/f9f4d783be74ec996ba5d14b411f5998?s=256&d=identicon&r=PG', 'display_name': 'user1137778', 'link': 'https://stackoverflow.com/users/1137778/user1137778'}",True,54193,4,19,1499076277,1326961010,1326993776.0,8922899,CC BY-SA 3.0,https://stackoverflow.com/questions/8922899/get-all-href-links-in-dom,Get all href links in DOM,,10444814.0,,,,,
999,"['javascript', 'browser']","{'account_id': 543562, 'reputation': 1104, 'user_id': 912749, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://www.gravatar.com/avatar/d4485126a876738892c43e8a8232b089?s=256&d=identicon&r=PG', 'display_name': 'Schu', 'link': 'https://stackoverflow.com/users/912749/schu'}",True,14378,2,9,1498976145,1326407316,1433404510.0,8843288,CC BY-SA 3.0,https://stackoverflow.com/questions/8843288/how-do-i-set-the-current-page-to-aboutblank-using-javascript,How do I set the current page to about:blank using JavaScript?,,8843324.0,,,,,
1000,"['javascript', 'jquery', 'html', 'html-table', 'tablesorter']","{'account_id': 1200031, 'reputation': 85, 'user_id': 1170884, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ed3686a3ec03ee1931e2f062e1355b84?s=256&d=identicon&r=PG', 'display_name': 'Fantaftw', 'link': 'https://stackoverflow.com/users/1170884/fantaftw'}",True,1686,1,2,1498914838,1327568734,1498914838.0,9015838,CC BY-SA 3.0,https://stackoverflow.com/questions/9015838/how-to-make-a-html-table-sortable-while-not-sorting-specific-rows,How to make a html-table sortable while not sorting specific rows?,,9016010.0,,,,,
1001,"['javascript', 'firefox', 'firefox-addon', 'xul']","{'account_id': 468443, 'reputation': 10596, 'user_id': 2064171, 'user_type': 'registered', 'accept_rate': 91, 'profile_image': 'https://i.stack.imgur.com/T7CBc.jpg?s=256&g=1', 'display_name': 'AndreiBogdan', 'link': 'https://stackoverflow.com/users/2064171/andreibogdan'}",True,114,1,3,1498630741,1327144306,1498630741.0,8952508,CC BY-SA 3.0,https://stackoverflow.com/questions/8952508/mozilla-firefox-extension-developing-577-100-how-is-this-possible,Mozilla Firefox extension developing. 577 &lt; 100. How is this possible?,,8952536.0,,,,,
1002,"['javascript', 'forms', 'settimeout']","{'account_id': 326536, 'reputation': 6352, 'user_id': 648350, 'user_type': 'registered', 'accept_rate': 68, 'profile_image': 'https://www.gravatar.com/avatar/cc4f162f705071cbeb4aeb7a3d7d08d1?s=256&d=identicon&r=PG', 'display_name': 'haxxxton', 'link': 'https://stackoverflow.com/users/648350/haxxxton'}",True,63892,3,17,1498629560,1326759787,1495540396.0,8888166,CC BY-SA 3.0,https://stackoverflow.com/questions/8888166/auto-submit-form-after-5-seconds,Auto submit form after 5 seconds,,8888177.0,,,,,
1003,"['javascript', 'mongodb', 'playframework', 'mapreduce', 'morphia']","{'account_id': 188246, 'reputation': 10288, 'user_id': 426877, 'user_type': 'registered', 'accept_rate': 77, 'profile_image': 'https://www.gravatar.com/avatar/7674aabdc6e4be609280aa29431b7c0b?s=256&d=identicon&r=PG&f=1', 'display_name': 'Magnus', 'link': 'https://stackoverflow.com/users/426877/magnus'}",True,1187,1,0,1498558228,1327335827,1498558228.0,8974931,CC BY-SA 3.0,https://stackoverflow.com/questions/8974931/play-framework-morphia-module-group-aggregation-by-date-bucket,Play! framework morphia module group aggregation by date bucket,,8978139.0,,,,,
1004,"['javascript', 'html', 'tags', 'google-apps-script']","{'account_id': 1179610, 'reputation': 5415, 'user_id': 1154847, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/4fa81a013f37bd2e7cd4e31b4070914e?s=256&d=identicon&r=PG', 'display_name': 'Christopher Markieta', 'link': 'https://stackoverflow.com/users/1154847/christopher-markieta'}",True,7788,5,4,1498329434,1327026556,1327027371.0,8936092,CC BY-SA 3.0,https://stackoverflow.com/questions/8936092/remove-formatting-tags-from-string-body-of-email,Remove formatting tags from string body of email,,8936166.0,,,,,
1005,"['javascript', 'backbone.js', 'url-routing']","{'account_id': 311142, 'reputation': 18800, 'user_id': 624551, 'user_type': 'registered', 'accept_rate': 87, 'profile_image': 'https://www.gravatar.com/avatar/0a09bc0cd01b0bfd4d2fea1863138267?s=256&d=identicon&r=PG', 'display_name': 'Intrepidd', 'link': 'https://stackoverflow.com/users/624551/intrepidd'}",True,2714,4,2,1497957034,1325859262,1497957034.0,8759148,CC BY-SA 3.0,https://stackoverflow.com/questions/8759148/is-it-possible-with-backbone-to-create-a-route-that-match-all-urls-beginning-wit,Is it possible with backbone to create a route that match all urls beginning with something?,,8759392.0,,,,,
1006,"['javascript', 'ruby-on-rails-3', 'google-maps-api-3']","{'account_id': 890729, 'reputation': 807, 'user_id': 929062, 'user_type': 'registered', 'accept_rate': 84, 'profile_image': 'https://www.gravatar.com/avatar/0e7dc0f38eed24aa38e714f55880d8f0?s=256&d=identicon&r=PG', 'display_name': 'user929062', 'link': 'https://stackoverflow.com/users/929062/user929062'}",True,14509,2,2,1497909021,1325514514,,8701993,CC BY-SA 3.0,https://stackoverflow.com/questions/8701993/displaying-links-in-google-maps-infowindow-for-multiple-markers-using-rails-3-1,Displaying links in google maps infowindow for multiple markers using Rails 3.1,,8706925.0,,,,,
1007,"['javascript', 'dojo', 'dijit.form']","{'account_id': 537653, 'reputation': 1621, 'user_id': 906048, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://www.gravatar.com/avatar/6e6deb902eb02b0b17b36c4a83d12e82?s=256&d=identicon&r=PG&f=1', 'display_name': 'Ted', 'link': 'https://stackoverflow.com/users/906048/ted'}",True,11875,4,2,1497903017,1325772002,1429120982.0,8743757,CC BY-SA 3.0,https://stackoverflow.com/questions/8743757/dojo-dijit-form-datetextbox-constraints-not-working-datetextbox,"dojo dijit.form.DateTextBox constraints not working, datetextbox",,8744192.0,,,,,
1008,"['javascript', 'jquery', 'd3.js', 'force-layout', 'graph-visualization']","{'account_id': 1027668, 'reputation': 583, 'user_id': 1036618, 'user_type': 'registered', 'accept_rate': 46, 'profile_image': 'https://www.gravatar.com/avatar/d0a9801d63b5f837e7625f3199283c93?s=256&d=identicon&r=PG', 'display_name': 'Edan', 'link': 'https://stackoverflow.com/users/1036618/edan'}",True,2822,3,6,1497873475,1327542809,1495542305.0,9013080,CC BY-SA 3.0,https://stackoverflow.com/questions/9013080/magnifier-effect-for-d3-graphgl-force-directed-network-visualization,Magnifier effect for D3/GraphGL force directed network visualization?,,10092598.0,,,,,
1009,"['java', 'javascript', 'date', 'timezone']","{'account_id': 239851, 'reputation': 1730, 'user_id': 509723, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://www.gravatar.com/avatar/1a509f75ebbe42715511f75e0cc98c88?s=256&d=identicon&r=PG', 'display_name': 'ike3', 'link': 'https://stackoverflow.com/users/509723/ike3'}",True,4947,3,8,1497670127,1326901753,,8913059,CC BY-SA 3.0,https://stackoverflow.com/questions/8913059/javascript-date-and-java-util-date-constructor-argument,Javascript Date and java.util.Date constructor argument,,8933149.0,,,,,
1010,"['javascript', 'json', 'grouping', 'geojson']","{'account_id': 376852, 'reputation': 5232, 'user_id': 728583, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://www.gravatar.com/avatar/9735487f931ac43e900f659749b18ee8?s=256&d=identicon&r=PG', 'display_name': 'alukach', 'link': 'https://stackoverflow.com/users/728583/alukach'}",True,899,1,0,1497669536,1325550593,1497669536.0,8706735,CC BY-SA 3.0,https://stackoverflow.com/questions/8706735/group-map-points-by-their-category-in-javascript,Group map points by their category in JavaScript,,,,,,,
1011,"['javascript', 'html']","{'account_id': 1211188, 'reputation': 11, 'user_id': 1179678, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7773666ff2c39e984cd2538016b4aec0?s=256&d=identicon&r=PG', 'display_name': 'user1179678', 'link': 'https://stackoverflow.com/users/1179678/user1179678'}",True,21278,3,1,1497558890,1327992511,1327995201.0,9075540,CC BY-SA 3.0,https://stackoverflow.com/questions/9075540/how-to-create-conditional-hyperlink-in-html,How to create conditional hyperlink in HTML,,,,,,,
1012,"['javascript', 'html', 'canvas']","{'account_id': 271624, 'reputation': 293, 'user_id': 562260, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/6504ea3d2b8aad29b0eadfa2038a94cd?s=256&d=identicon&r=PG', 'display_name': 'ninjaaa', 'link': 'https://stackoverflow.com/users/562260/ninjaaa'}",True,686,1,1,1496976201,1325583463,,8710237,CC BY-SA 3.0,https://stackoverflow.com/questions/8710237/animated-background-with-canvas,Animated background with canvas,,,,,,,
1013,"['javascript', 'html']","{'account_id': 1210819, 'reputation': 1, 'user_id': 1179385, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ef25ae4622adf814514d6a71ef850d6e?s=256&d=identicon&r=PG', 'display_name': 'Andrew Rutledge', 'link': 'https://stackoverflow.com/users/1179385/andrew-rutledge'}",False,517,2,0,1496851784,1327978181,1496851784.0,9073764,CC BY-SA 3.0,https://stackoverflow.com/questions/9073764/scrollleft-javascript-horizontal-scroll-issue,scrollLeft javaScript horizontal scroll issue,,,,,,,
1014,"['javascript', 'google-chrome', 'google-chrome-extension']","{'user_type': 'does_not_exist', 'display_name': 'user1158415'}",True,5230,3,12,1496719286,1326974863,1463829478.0,8925756,CC BY-SA 3.0,https://stackoverflow.com/questions/8925756/need-to-link-directly-to-a-chrome-internal-page-from-within-a-page-of-a-chrome,"Need to link directly to a Chrome internal page, from within a page of a Chrome Extension",,8925949.0,,,,,
1015,"['javascript', 'jquery']","{'account_id': 908247, 'reputation': 579, 'user_id': 942701, 'user_type': 'registered', 'accept_rate': 65, 'profile_image': 'https://www.gravatar.com/avatar/a46f719ba83a249ae02373ce3ac35beb?s=256&d=identicon&r=PG', 'display_name': 'debianek', 'link': 'https://stackoverflow.com/users/942701/debianek'}",True,3205,1,5,1496316133,1328010286,1328011511.0,9078968,CC BY-SA 3.0,https://stackoverflow.com/questions/9078968/combine-two-object-into-one,Combine two object into one,,9079018.0,,,,,
1016,"['javascript', 'ipad', 'html', 'audio']","{'account_id': 533664, 'reputation': 3660, 'user_id': 904045, 'user_type': 'registered', 'accept_rate': 56, 'profile_image': 'https://www.gravatar.com/avatar/fda9d8db6f5c5c770d2e51b9bcc72369?s=256&d=identicon&r=PG', 'display_name': 'Simon Davies', 'link': 'https://stackoverflow.com/users/904045/simon-davies'}",True,3726,1,0,1496160372,1326730916,,8882946,CC BY-SA 3.0,https://stackoverflow.com/questions/8882946/ipad-audio-autoplay,iPad Audio autoplay,,8883794.0,,,,,
1017,"['javascript', 'browser-detection', 'kindle-fire']","{'account_id': 233779, 'reputation': 9457, 'user_id': 499497, 'user_type': 'registered', 'accept_rate': 81, 'profile_image': 'https://www.gravatar.com/avatar/be38055f38c44ee4c0a10f55143f46e6?s=256&d=identicon&r=PG', 'display_name': 'gabitzish', 'link': 'https://stackoverflow.com/users/499497/gabitzish'}",True,10361,5,10,1496143297,1327924187,,9063427,CC BY-SA 3.0,https://stackoverflow.com/questions/9063427/how-can-i-detect-kindle-fire-with-javascript,How can I detect kindle fire with javascript?,,9063506.0,,,,,
1018,"['javascript', 'extjs4', 'extjs']","{'account_id': 469023, 'reputation': 9348, 'user_id': 875342, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://www.gravatar.com/avatar/469a4a84e0af3168c0e6d17f1b941e75?s=256&d=identicon&r=PG', 'display_name': 'PhillipKregg', 'link': 'https://stackoverflow.com/users/875342/phillipkregg'}",True,6592,3,7,1496062275,1326916590,,8916531,CC BY-SA 3.0,https://stackoverflow.com/questions/8916531/sencha-extjs-4-basic-hello-world-demo-issues,Sencha ExtJS 4 - Basic hello world demo issues,,8916592.0,,,,,
1019,"['javascript', 'ipad']","{'account_id': 1117090, 'reputation': 157, 'user_id': 1106190, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/2641116234561f20278d021031c705ab?s=256&d=identicon&r=PG', 'display_name': 'Hext0r', 'link': 'https://stackoverflow.com/users/1106190/hext0r'}",True,1367,1,2,1496054060,1326820031,,8898729,CC BY-SA 3.0,https://stackoverflow.com/questions/8898729/how-to-target-ipad-without-using-browser-user-agent,How to target iPad without using browser user agent,,8898752.0,,,,,
1020,"['javascript', 'html']","{'account_id': 223601, 'reputation': 931, 'user_id': 482923, 'user_type': 'registered', 'accept_rate': 57, 'profile_image': 'https://www.gravatar.com/avatar/aeec7229f799b7ec2f3386b7bfda2357?s=256&d=identicon&r=PG&f=1', 'display_name': 'User', 'link': 'https://stackoverflow.com/users/482923/user'}",True,126957,7,34,1495827257,1326304313,1326304612.0,8824141,CC BY-SA 3.0,https://stackoverflow.com/questions/8824141/how-to-redirect-from-one-url-to-another-url,How to redirect from one URL to another URL?,1466877848.0,,,,,,
1021,"['javascript', 'jquery', 'jquery-ui', 'jqgrid']","{'account_id': 1116026, 'reputation': 5283, 'user_id': 1105314, 'user_type': 'registered', 'accept_rate': 99, 'profile_image': 'https://i.stack.imgur.com/21045.jpg?s=256&g=1', 'display_name': 'Rohan B&#252;chner', 'link': 'https://stackoverflow.com/users/1105314/rohan-b%c3%bcchner'}",True,362,2,2,1495629491,1326641017,1495629491.0,8870818,CC BY-SA 3.0,https://stackoverflow.com/questions/8870818/trigger-autocomplete-using-button-emulate-combobox-functionality,Trigger autocomplete using button/emulate combobox functionality,,8878574.0,,,,,
1022,"['javascript', 'node.js', 'canvas', 'socket.io']","{'account_id': 114160, 'reputation': 1549, 'user_id': 300329, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://www.gravatar.com/avatar/c1e143efca7ad660a6a65603961351cf?s=256&d=identicon&r=PG', 'display_name': 'Sabai', 'link': 'https://stackoverflow.com/users/300329/sabai'}",True,14367,3,13,1495537720,1327666786,1327666877.0,9033166,CC BY-SA 3.0,https://stackoverflow.com/questions/9033166/multiplayer-javascript-game-built-with-node-js-separating-players,Multiplayer JavaScript game built with Node.JS - Separating players,,9035404.0,,,,,
1023,"['javascript', 'jquery', 'android', 'browser', 'focus']","{'account_id': 61676, 'reputation': 404, 'user_id': 183698, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://i.stack.imgur.com/ei1mk.jpg?s=256&g=1', 'display_name': 'Ionut Bilica', 'link': 'https://stackoverflow.com/users/183698/ionut-bilica'}",True,17318,3,8,1495535682,1326493636,1388867388.0,8858094,CC BY-SA 3.0,https://stackoverflow.com/questions/8858094/how-to-focus-an-input-field-on-android-browser-through-javascript-or-jquery,How to focus an input field on Android browser through javascript or jquery,,10243010.0,,,,,
1024,"['javascript', 'internet-explorer', 'cross-browser', 'file-io']","{'account_id': 914328, 'reputation': 4038, 'user_id': 947473, 'user_type': 'registered', 'accept_rate': 72, 'profile_image': 'https://www.gravatar.com/avatar/8bf6f5a03b923767e74c129b2215b04c?s=256&d=identicon&r=PG', 'display_name': 'Sami Al-Subhi', 'link': 'https://stackoverflow.com/users/947473/sami-al-subhi'}",True,28797,5,16,1495252894,1327532222,1327534555.0,9011644,CC BY-SA 3.0,https://stackoverflow.com/questions/9011644/how-to-reset-clear-file-input,how to reset (clear) file input,,9012225.0,,,,,
1025,"['php', 'javascript', 'ajax', 'nested']","{'account_id': 1185399, 'reputation': 53, 'user_id': 1159486, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1f6e25d48a4b577208a5ea7d9958e2bc?s=256&d=identicon&r=PG', 'display_name': 'JNAScarb', 'link': 'https://stackoverflow.com/users/1159486/jnascarb'}",True,339,4,1,1495229285,1327442047,1327442349.0,8994777,CC BY-SA 3.0,https://stackoverflow.com/questions/8994777/quoting-quotation-marks,Quoting quotation marks,,,,,,,
1026,"['javascript', 'jquery', 'touch', 'gestures']","{'account_id': 139514, 'reputation': 7889, 'user_id': 345157, 'user_type': 'registered', 'accept_rate': 77, 'profile_image': 'https://i.stack.imgur.com/BZ54f.png?s=256&g=1', 'display_name': 'agente_secreto', 'link': 'https://stackoverflow.com/users/345157/agente-secreto'}",True,27139,4,14,1495123330,1326188116,,8801058,,https://stackoverflow.com/questions/8801058/what-is-a-good-javascript-library-or-jquery-plugin-for-touch-gestures,What is a good JavaScript library or jQuery plugin for touch gestures?,,,1345978843.0,not constructive,,,
1027,"['javascript', 'ajax']","{'account_id': 1086064, 'reputation': 2545, 'user_id': 1081753, 'user_type': 'registered', 'accept_rate': 65, 'profile_image': 'https://www.gravatar.com/avatar/8b51655040bb981a0fef8e40f92cee7c?s=256&d=identicon&r=PG', 'display_name': 'ihtus', 'link': 'https://stackoverflow.com/users/1081753/ihtus'}",False,1701,2,0,1495116676,1326923424,,8917982,CC BY-SA 3.0,https://stackoverflow.com/questions/8917982/how-to-update-highslide-content-after-ajaxcall-without-page-refresh,How to update HighSlide content after AjaxCall without page refresh?,,,,,,,
1028,"['javascript', 'textmate', 'stub', 'textmatebundles', 'sublimetext']","{'account_id': 293767, 'reputation': 3510, 'user_id': 597264, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/856ba5ec2729c56124f663df45245c04?s=256&d=identicon&r=PG', 'display_name': 'Finnnn', 'link': 'https://stackoverflow.com/users/597264/finnnn'}",True,1264,2,4,1495018873,1327574182,1495018873.0,9016868,CC BY-SA 3.0,https://stackoverflow.com/questions/9016868/shortcut-to-create-a-javascript-function-stub-in-sublime-text-2,Shortcut to create a javascript function stub in Sublime Text 2,,,,,,,
1029,"['javascript', 'jquery', 'asp.net', 'onclick']","{'account_id': 261685, 'reputation': 1899, 'user_id': 546033, 'user_type': 'registered', 'accept_rate': 74, 'profile_image': 'https://www.gravatar.com/avatar/b55be41b7d378c8b7bef15c17d81507d?s=256&d=identicon&r=PG', 'display_name': 'RohitWagh', 'link': 'https://stackoverflow.com/users/546033/rohitwagh'}",True,151,7,2,1495018868,1328012477,1495018868.0,9079427,CC BY-SA 3.0,https://stackoverflow.com/questions/9079427/javascript-code-isnt-working-when-placed-with-jquery,javascript code isn&#39;t working when placed with jquery,,9092710.0,,,,,
1030,"['javascript', 'jquery', 'ajax', 'jsp']","{'account_id': 1085063, 'reputation': 751, 'user_id': 1080948, 'user_type': 'registered', 'accept_rate': 68, 'profile_image': 'https://www.gravatar.com/avatar/b725201029092f09a0b822436b57cfa2?s=256&d=identicon&r=PG', 'display_name': 'Tom', 'link': 'https://stackoverflow.com/users/1080948/tom'}",True,416,2,0,1495002804,1327643011,1327643916.0,9029427,CC BY-SA 3.0,https://stackoverflow.com/questions/9029427/checkbox-operation-in-jsp,checkbox operation in jsp,,,,,,,
1031,"['javascript', 'jquery', 'html', 'scroll', 'rotation']","{'account_id': 1042901, 'reputation': 157, 'user_id': 1048527, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://www.gravatar.com/avatar/9cc51e8a8250c927193b3119a64367f2?s=256&d=identicon&r=PG', 'display_name': 'lukas56z', 'link': 'https://stackoverflow.com/users/1048527/lukas56z'}",True,1015,2,0,1494840617,1327457063,1327520782.0,8997024,CC BY-SA 3.0,https://stackoverflow.com/questions/8997024/how-to-implement-a-multi-directional-scroll-follow-effect,How to implement a multi-directional scroll-follow effect?,,9010191.0,,,,,
1032,"['javascript', 'jquery', 'internet-explorer', 'html-table']","{'account_id': 940495, 'reputation': 9212, 'user_id': 968643, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://www.gravatar.com/avatar/3544c268c8ba7eeb6a4527dbe4f178b0?s=256&d=identicon&r=PG', 'display_name': 'Navneet', 'link': 'https://stackoverflow.com/users/968643/navneet'}",False,139,0,0,1494797035,1327530247,1494797035.0,9011305,CC BY-SA 3.0,https://stackoverflow.com/questions/9011305/adding-html-to-table-cells-problems-with-ie,Adding HTML to table cells - problems with IE,,,,,,,
1033,"['javascript', 'syntax', 'if-statement', 'conditional-operator']","{'account_id': 179672, 'reputation': 6784, 'user_id': 412486, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://www.gravatar.com/avatar/96713b6ecb5da27a1c5914e81eb886a7?s=256&d=identicon&r=PG', 'display_name': 'XP1', 'link': 'https://stackoverflow.com/users/412486/xp1'}",True,11377,2,7,1494620667,1326788017,1326795186.0,8891481,CC BY-SA 3.0,https://stackoverflow.com/questions/8891481/convert-ternary-conditional-operators-into-if-statements,Convert ternary conditional operators into if statements?,,8897859.0,,,,,
1034,"['javascript', 'asp.net', 'asp.net-mvc', 'node.js', 'razor']","{'account_id': 57428, 'reputation': 38286, 'user_id': 172029, 'user_type': 'registered', 'accept_rate': 96, 'profile_image': 'https://www.gravatar.com/avatar/7dad762f14e1dbd51422909b92db233f?s=256&d=identicon&r=PG', 'display_name': 'David Pfeffer', 'link': 'https://stackoverflow.com/users/172029/david-pfeffer'}",True,2018,5,5,1494463403,1326199072,,8803393,CC BY-SA 3.0,https://stackoverflow.com/questions/8803393/can-i-use-server-side-javascript-to-code-views-in-razor,Can I use server-side Javascript to code views in Razor?,,8803420.0,,,,,
1035,"['javascript', 'api', 'iframe', 'youtube']","{'account_id': 49512, 'reputation': 5011, 'user_id': 147425, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://www.gravatar.com/avatar/683f8549bce1adbb62d9456a955cfddc?s=256&d=identicon&r=PG', 'display_name': 'o01', 'link': 'https://stackoverflow.com/users/147425/o01'}",True,28859,6,22,1494436910,1326194657,,8802498,CC BY-SA 3.0,https://stackoverflow.com/questions/8802498/youtube-iframe-api-setplaybackquality-or-suggestedquality-not-working,YouTube iFrame API &quot;setPlaybackQuality&quot; or &quot;suggestedQuality&quot; not working,,10757854.0,,,,,
1036,"['javascript', 'html', 'time']","{'account_id': 421945, 'reputation': 10204, 'user_id': 800452, 'user_type': 'registered', 'accept_rate': 98, 'profile_image': 'https://www.gravatar.com/avatar/e11317099a1d61959346f41024abea18?s=256&d=identicon&r=PG', 'display_name': 'Howdy_McGee', 'link': 'https://stackoverflow.com/users/800452/howdy-mcgee'}",True,72403,3,24,1494426954,1325701033,1494426954.0,8731840,CC BY-SA 3.0,https://stackoverflow.com/questions/8731840/maximum-call-stack-size-exceeded-during-a-settimeout-call,Maximum Call Stack Size Exceeded During a setTimeout Call,,8731864.0,,,,,
1037,"['javascript', 'html', 'json']","{'account_id': 267566, 'reputation': 2197, 'user_id': 555825, 'user_type': 'registered', 'accept_rate': 63, 'profile_image': 'https://www.gravatar.com/avatar/3dfec6b45b3945e8e0f23e4e1da07c5c?s=256&d=identicon&r=PG', 'display_name': 'Sripaul', 'link': 'https://stackoverflow.com/users/555825/sripaul'}",True,7281,2,2,1494344102,1326107952,,8787596,CC BY-SA 3.0,https://stackoverflow.com/questions/8787596/rendering-json-using-jquery,Rendering json using jquery,,,,,,,
1038,"['javascript', 'css', 'google-maps', 'google-maps-api-3']","{'account_id': 1034436, 'reputation': 2216, 'user_id': 1042104, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://www.gravatar.com/avatar/edfaf771a6dff7ff6e21cd1b9b02cacd?s=256&d=identicon&r=PG', 'display_name': 'Red', 'link': 'https://stackoverflow.com/users/1042104/red'}",True,2805,2,3,1494270716,1326326873,,8828522,CC BY-SA 3.0,https://stackoverflow.com/questions/8828522/google-maps-javascript-api-custom-marker-number,Google Maps Javascript API custom marker number,,8828811.0,,,,,
