,tags,owner,is_answered,view_count,closed_date,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,link,closed_reason,title,content_license,protected_date,community_owned_date,locked_date,migrated_from
1122,"['javascript', 'anchor']","{'account_id': 606410, 'reputation': 127, 'user_id': 310943, 'user_type': 'unregistered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/bb1469de601a942a9390cd50aac182a3?s=256&d=identicon&r=PG', 'display_name': 'Podlsk', 'link': 'https://stackoverflow.com/users/310943/podlsk'}",True,1876,,2743624.0,1,2,1325172193,1272620644,1325172193.0,2743615,https://stackoverflow.com/questions/2743615/check-if-a-anchor-exists-in-the-url-prototype-javascript,,Check if a anchor exists in the url Prototype JavaScript,CC BY-SA 3.0,,,,
1123,"['javascript', 'html', 'prototypejs', 'show-hide']","{'account_id': 108077, 'reputation': 64283, 'user_id': 287047, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://i.stack.imgur.com/kKKwo.jpg?s=256&g=1', 'display_name': 'Kyle', 'link': 'https://stackoverflow.com/users/287047/kyle'}",True,4007,,2743971.0,1,0,1325170482,1272624265,1325170482.0,2743911,https://stackoverflow.com/questions/2743911/prototype-hide-show,,Prototype hide/show,CC BY-SA 3.0,,,,
1124,"['javascript', 'html', 'dom', 'prototypejs']","{'account_id': 33881, 'reputation': 2186, 'user_id': 95222, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/b8d29a68c87d743bdb043f224900c48e?s=256&d=identicon&r=PG', 'display_name': 'The Code Pimp', 'link': 'https://stackoverflow.com/users/95222/the-code-pimp'}",True,3423,,2710379.0,1,1,1325170479,1272237980,1325170479.0,2710370,https://stackoverflow.com/questions/2710370/capturing-click-events-on-web-browser-scrollbars,,capturing click events on web-browser scrollbars,CC BY-SA 3.0,,,,
1125,"['javascript', 'jquery', 'ajax', 'dom', 'template-engine']","{'account_id': 4512, 'reputation': 4556, 'user_id': 6822, 'user_type': 'registered', 'accept_rate': 68, 'profile_image': 'https://www.gravatar.com/avatar/fe62dcab3879bc1adf557d4176d4326e?s=256&d=identicon&r=PG', 'display_name': 'Chris Barry', 'link': 'https://stackoverflow.com/users/6822/chris-barry'}",True,1366,,2649543.0,2,5,1325170281,1271370996,1271414228.0,2649450,https://stackoverflow.com/questions/2649450/syntax-error-with-john-resigs-micro-templating-after-changing-template-tags,,Syntax Error with John Resig&#39;s Micro Templating after changing template tags &lt;# {% {{ etc,CC BY-SA 2.5,,,,
1126,"['javascript', 'css', 'prototypejs', 'background-image', 'background-position']","{'account_id': 103975, 'reputation': 2547, 'user_id': 278229, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/e9d8734843923039ea54cf69274933fa?s=256&d=identicon&r=PG', 'display_name': 'digitalWestie', 'link': 'https://stackoverflow.com/users/278229/digitalwestie'}",True,2203,,2619128.0,2,0,1325169509,1271024979,1325169509.0,2618960,https://stackoverflow.com/questions/2618960/how-do-i-get-just-the-x-or-y-position-of-the-background-image-using-prototype,,How do I get just the x or y position of the background image using prototype?,CC BY-SA 3.0,,,,
1127,"['javascript', 'ajax', 'google-chrome', 'prototypejs']","{'account_id': 605048, 'reputation': 1, 'user_id': 308499, 'user_type': 'unregistered', 'profile_image': 'https://www.gravatar.com/avatar/3d9e8368c8c606c0df21cd71bf9af8c0?s=256&d=identicon&r=PG', 'display_name': 'Jason', 'link': 'https://stackoverflow.com/users/308499/jason'}",False,1777,,,1,0,1325104666,1270335043,1325104666.0,2572938,https://stackoverflow.com/questions/2572938/prototypes-ajax-request-not-working-in-chrome,,Prototype&#39;s Ajax.Request not working in Chrome,CC BY-SA 3.0,,,,
1128,"['javascript', 'ajax', 'prototypejs', 'dhtml']","{'account_id': 200726, 'reputation': 12196, 'user_id': 446733, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://www.gravatar.com/avatar/1634ee74117ef9e9653daf27494d6f11?s=256&d=identicon&r=PG', 'display_name': 'Ciaran Archer', 'link': 'https://stackoverflow.com/users/446733/ciaran-archer'}",True,1644,,2606239.0,1,5,1325079204,1270742203,1325079204.0,2601411,https://stackoverflow.com/questions/2601411/prototype-callback-functions-swallowing-exceptions,,Prototype callback functions swallowing exceptions,CC BY-SA 3.0,,,,
1129,"['javascript', 'prototypejs']","{'account_id': 43090, 'reputation': 1444, 'user_id': 125783, 'user_type': 'registered', 'accept_rate': 51, 'profile_image': 'https://www.gravatar.com/avatar/9d4d86d301eca057574a5d91291c9fa6?s=256&d=identicon&r=PG', 'display_name': 'Richard Testani', 'link': 'https://stackoverflow.com/users/125783/richard-testani'}",True,641,,2678125.0,1,2,1325072751,1271792153,1325072751.0,2678062,https://stackoverflow.com/questions/2678062/javascript-opens-new-window-and-loads-self,,Javascript opens new window and loads _self,CC BY-SA 3.0,,,,
1130,"['javascript', 'html', 'frames']","{'account_id': 122193, 'reputation': 167, 'user_id': 315853, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/6d8825007e74893083fdaadeb9cd3104?s=256&d=identicon&r=PG', 'display_name': 'Kartik Rao', 'link': 'https://stackoverflow.com/users/315853/kartik-rao'}",True,504,,,2,0,1325031896,1271275756,1325031896.0,2640663,https://stackoverflow.com/questions/2640663/link-to-open-in-a-new-window-with-2-frames,,"Link to open in a new window, with 2 frames",CC BY-SA 3.0,,,,
1131,"['javascript', 'prototypejs', 'scriptaculous']","{'account_id': 92697, 'reputation': 12559, 'user_id': 253944, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/45f2dc53fd870c5cdaa203c2adb4f1a3?s=256&d=identicon&r=PG', 'display_name': 'xain', 'link': 'https://stackoverflow.com/users/253944/xain'}",True,225,,2574780.0,2,1,1325024381,1270392237,1325024381.0,2574760,https://stackoverflow.com/questions/2574760/problem-with-adjacent-function-in-prototype,,Problem with adjacent function in prototype,CC BY-SA 3.0,,,,
1132,"['javascript', 'html', 'prototypejs', 'scriptaculous']","{'account_id': 89748, 'reputation': 1713, 'user_id': 247430, 'user_type': 'registered', 'accept_rate': 59, 'profile_image': 'https://www.gravatar.com/avatar/6e59d62dd2c068b4746ba64d529dd232?s=256&d=identicon&r=PG', 'display_name': 'TheOnly92', 'link': 'https://stackoverflow.com/users/247430/theonly92'}",False,223,,,1,0,1325024323,1272370638,1325024323.0,2721034,https://stackoverflow.com/questions/2721034/scriptaculous-shaking-effect-problem,,Scriptaculous Shaking Effect Problem,CC BY-SA 3.0,,,,
1133,"['javascript', 'json', 'prototypejs']","{'account_id': 48252, 'reputation': 8901, 'user_id': 143273, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://www.gravatar.com/avatar/fb633561b32fb16d8404bc25cebed2de?s=256&d=identicon&r=PG', 'display_name': 'James P. Wright', 'link': 'https://stackoverflow.com/users/143273/james-p-wright'}",True,1292,,2580238.0,2,0,1325004100,1270490021,1592644375.0,2579988,https://stackoverflow.com/questions/2579988/prototypejs-evaljson-not-returning-object,,Prototypejs .evalJSON not returning object,CC BY-SA 4.0,,,,
1134,"['javascript', 'prototypejs']","{'account_id': 87133, 'reputation': 15291, 'user_id': 241824, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://www.gravatar.com/avatar/71aaa3b1e0f75ff4a25b2496de51458d?s=256&d=identicon&r=PG', 'display_name': 'Sawyer', 'link': 'https://stackoverflow.com/users/241824/sawyer'}",True,9096,,2721687.0,4,3,1325003396,1272375685,1325003396.0,2721673,https://stackoverflow.com/questions/2721673/prototype-js-shortcut-for-getting-value-of-an-element,,Prototype.js shortcut for getting value of an element?,CC BY-SA 3.0,,,,
1135,"['javascript', 'jquery', 'folding']","{'account_id': 106786, 'reputation': 1130, 'user_id': 284305, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://www.gravatar.com/avatar/63e84eb48b0fadaad6cc5d8a9aaf815c?s=256&d=identicon&r=PG', 'display_name': 'Vignesh', 'link': 'https://stackoverflow.com/users/284305/vignesh'}",True,1017,,2666652.0,3,1,1324854977,1271655260,1324854977.0,2665338,https://stackoverflow.com/questions/2665338/implement-code-folding-for-a-report-with-jquery,,implement code folding for a report with jquery,CC BY-SA 3.0,,,,
1136,['javascript'],"{'account_id': 47211, 'reputation': 13797, 'user_id': 139698, 'user_type': 'registered', 'accept_rate': 91, 'profile_image': 'https://www.gravatar.com/avatar/0a7b421d94be463805e787c87ef1cff9?s=256&d=identicon&r=PG', 'display_name': 'Rod', 'link': 'https://stackoverflow.com/users/139698/rod'}",True,9752,,2578601.0,3,3,1324565969,1270474019,1270474531.0,2578577,https://stackoverflow.com/questions/2578577/dynamically-add-remove-style-in-javascript,,dynamically add/remove style in javascript,CC BY-SA 2.5,,,,
1137,"['php', 'javascript', 'mysql']","{'account_id': 98218, 'reputation': 14385, 'user_id': 266012, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/eb126290d67ebd6fa1e4d3ca396d3114?s=256&d=identicon&r=PG', 'display_name': 'dave', 'link': 'https://stackoverflow.com/users/266012/dave'}",True,996,1422165998.0,2569392.0,5,2,1324520541,1270243599,,2569283,https://stackoverflow.com/questions/2569283/im-looking-for-a-introduction-to-php5-or-6-mysql-javascript-web-development-b,Not suitable for this site,I&#39;m looking for a introduction to php(5 or 6)/mysql/javascript web development book,,,,,
1138,"['javascript', 'browser', 'css']","{'account_id': 58491, 'reputation': 4404, 'user_id': 175098, 'user_type': 'registered', 'accept_rate': 65, 'profile_image': 'https://i.stack.imgur.com/WCt1s.jpg?s=256&g=1', 'display_name': 'ground5hark', 'link': 'https://stackoverflow.com/users/175098/ground5hark'}",True,535,,2659490.0,1,0,1324425623,1271528839,1324425623.0,2659485,https://stackoverflow.com/questions/2659485/setting-vendor-styles,,Setting vendor styles?,CC BY-SA 3.0,,,,
1139,"['javascript', 'seo']","{'account_id': 79400, 'reputation': 7277, 'user_id': 225176, 'user_type': 'registered', 'accept_rate': 64, 'profile_image': 'https://www.gravatar.com/avatar/2cf951861271615e880912d2bd701a06?s=256&d=identicon&r=PG', 'display_name': 'Arkaaito', 'link': 'https://stackoverflow.com/users/225176/arkaaito'}",True,2862,,2569029.0,5,0,1324311573,1270240039,,2569006,https://stackoverflow.com/questions/2569006/is-window-location-href-some-page-html-followed-by-search-engines,,Is window.location.href = &#39;some_page.html&#39; followed by search engines?,CC BY-SA 2.5,,,,
1140,"['javascript', 'jquery', 'hover', 'jquery-animate']","{'account_id': 127956, 'reputation': 12488, 'user_id': 325479, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://www.gravatar.com/avatar/534dd479fbd973dc823627458ef047b0?s=256&d=identicon&r=PG', 'display_name': 'mikepenz', 'link': 'https://stackoverflow.com/users/325479/mikepenz'}",True,275,,2709376.0,2,0,1324150406,1272216431,1324150406.0,2709142,https://stackoverflow.com/questions/2709142/animate-an-image-after-hovering-an-item-a-second,,Animate an Image after hovering an item a second,CC BY-SA 3.0,,,,
1141,"['javascript', 'search-engine', 'google-api']","{'account_id': 83755, 'reputation': 1918, 'user_id': 234632, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://www.gravatar.com/avatar/887410406d251eb08c48bcabda19859e?s=256&d=identicon&r=PG', 'display_name': 'Abhilash Muthuraj', 'link': 'https://stackoverflow.com/users/234632/abhilash-muthuraj'}",True,28609,,,2,9,1323992080,1270354760,1323992080.0,2573549,https://stackoverflow.com/questions/2573549/what-does-google-setonloadcallbackinitialize-function-exactly-mean,,What does google.setOnLoadCallback(initialize) function exactly mean?,CC BY-SA 3.0,,,,
1142,"['javascript', 'jquery']","{'account_id': 603909, 'reputation': 13, 'user_id': 307142, 'user_type': 'unregistered', 'profile_image': 'https://www.gravatar.com/avatar/3bb478bac5ec756ab8485a492357ac63?s=256&d=identicon&r=PG', 'display_name': 'clamix', 'link': 'https://stackoverflow.com/users/307142/clamix'}",True,257,,2562936.0,2,1,1323984891,1270145701,1270146918.0,2562595,https://stackoverflow.com/questions/2562595/jquery-to-javascript-conversion-help,,Jquery to javascript conversion help,CC BY-SA 2.5,,,,
1143,"['javascript', 'jquery']","{'account_id': 96371, 'reputation': 21113, 'user_id': 261970, 'user_type': 'registered', 'accept_rate': 96, 'profile_image': 'https://www.gravatar.com/avatar/6ca279cb641ebbdc1434d0ae454800d9?s=256&d=identicon&r=PG', 'display_name': 'fire', 'link': 'https://stackoverflow.com/users/261970/fire'}",True,84,,2712486.0,2,1,1323864274,1272275365,1323864274.0,2712432,https://stackoverflow.com/questions/2712432/ttrigger-extra-parameter,,Ttrigger extra parameter,CC BY-SA 3.0,,,,
1144,"['function', 'javascript']","{'account_id': 116415, 'reputation': 15207, 'user_id': 305270, 'user_type': 'registered', 'accept_rate': 74, 'profile_image': 'https://www.gravatar.com/avatar/013705d8688c112fcb47aad089b66ba3?s=256&d=identicon&r=PG', 'display_name': 'Totty.js', 'link': 'https://stackoverflow.com/users/305270/totty-js'}",True,83,,2663653.0,1,0,1323647086,1271619362,1323647086.0,2663641,https://stackoverflow.com/questions/2663641/how-to-call-a-public-method-that-is-defined-like-this-this-name-functionre,,How to call a public method that is defined like this: this.name = function(){return 2;},CC BY-SA 3.0,,,,
1145,"['javascript', 'settimeout']","{'account_id': 97061, 'reputation': 3827, 'user_id': 263481, 'user_type': 'registered', 'accept_rate': 74, 'profile_image': 'https://www.gravatar.com/avatar/a39a1a40caec900afe09230723a45b07?s=256&d=identicon&r=PG', 'display_name': 'mnish', 'link': 'https://stackoverflow.com/users/263481/mnish'}",True,1706,,,2,3,1323588277,1272497285,1323588277.0,2733800,https://stackoverflow.com/questions/2733800/how-to-correctly-call-cleartimeout-timeout-id-lost,,How to correctly call clearTimeout? (Timeout id lost?),CC BY-SA 3.0,,,,
1146,"['javascript', 'jquery', 'html', 'css', 'internet-explorer-7']","{'account_id': 104122, 'reputation': 4910, 'user_id': 278533, 'user_type': 'registered', 'accept_rate': 96, 'profile_image': 'https://www.gravatar.com/avatar/2acf84e176fc14b2ec80e83fd271f42b?s=256&d=identicon&r=PG', 'display_name': 'Thomas', 'link': 'https://stackoverflow.com/users/278533/thomas'}",True,771,,2618766.0,2,0,1323400099,1270914611,,2613929,https://stackoverflow.com/questions/2613929/jquery-cross-fade-rollover-problems-in-ie7,,Jquery cross-fade rollover problems in IE7,CC BY-SA 2.5,,,,
1147,"['javascript', 'html', 'ajax']","{'account_id': 27579, 'reputation': 1317, 'user_id': 72937, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://i.stack.imgur.com/Gg7xn.jpg?s=256&g=1', 'display_name': 'JohnathanKong', 'link': 'https://stackoverflow.com/users/72937/johnathankong'}",True,1069,,8352847.0,1,0,1322809504,1271342178,,2646209,https://stackoverflow.com/questions/2646209/ajax-image-gallery-uploader,,Ajax Image Gallery Uploader,CC BY-SA 2.5,,,,
1148,"['javascript', 'regex', 'dom', 'url']","{'user_type': 'does_not_exist', 'display_name': 'user317005'}",True,1664,,2641696.0,2,5,1322740010,1271285316,,2641582,https://stackoverflow.com/questions/2641582/javascript-find-urls-in-a-document,,Javascript: find URLs in a document,CC BY-SA 2.5,,,,
1149,"['javascript', 'xml', 'asp-classic', 'xmldom']","{'account_id': 601052, 'reputation': 31, 'user_id': 306162, 'user_type': 'unregistered', 'profile_image': 'https://www.gravatar.com/avatar/ef76d257949741c6116f24c78b5188be?s=256&d=identicon&r=PG', 'display_name': 'Tim', 'link': 'https://stackoverflow.com/users/306162/tim'}",True,2325,,,1,2,1322706982,1270051101,1322706982.0,2554446,https://stackoverflow.com/questions/2554446/how-do-i-parse-an-xml-file-thats-on-a-different-web-server,,How do I parse an XML file that&#39;s on a different web server?,CC BY-SA 3.0,,,,
1150,"['javascript', 'html', 'css', 'asp-classic']","{'account_id': 112140, 'reputation': 207, 'user_id': 295921, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/080a2dede4d1b0d7dc5ce12e83998698?s=256&d=identicon&r=PG', 'display_name': 'jethomas', 'link': 'https://stackoverflow.com/users/295921/jethomas'}",True,4122,,2576070.0,1,2,1322706785,1270417248,1322706785.0,2575995,https://stackoverflow.com/questions/2575995/dynamic-paging-using-divs-and-javascript,,Dynamic paging using divs and Javascript,CC BY-SA 3.0,,,,
1151,['javascript'],"{'account_id': 608379, 'reputation': 1, 'user_id': 317651, 'user_type': 'unregistered', 'profile_image': 'https://www.gravatar.com/avatar/3b3ad61cfff11cadba3f64d740081c2f?s=256&d=identicon&r=PG', 'display_name': 'John Augst', 'link': 'https://stackoverflow.com/users/317651/john-augst'}",True,160,,,1,0,1322706542,1271344261,1322706542.0,2646524,https://stackoverflow.com/questions/2646524/why-is-this-asp-script-not-working,,Why is this ASP Script not working?,CC BY-SA 3.0,,,,
1152,"['javascript', 'asp.net-mvc']","{'account_id': 104529, 'reputation': 4256, 'user_id': 279412, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/5693d46b8e354676a0b14eb876f62733?s=256&d=identicon&r=PG', 'display_name': 'Edgar', 'link': 'https://stackoverflow.com/users/279412/edgar'}",True,7119,1322599395.0,2630524.0,5,3,1322597036,1271158111,1495541990.0,2629082,https://stackoverflow.com/questions/2629082/how-to-version-mvc-javascript-includes,exact duplicate,How to version MVC JavaScript includes,,,,,
1153,['javascript'],"{'account_id': 60131, 'reputation': 247952, 'user_id': 179736, 'user_type': 'registered', 'accept_rate': 81, 'profile_image': 'https://www.gravatar.com/avatar/e77327f7ef0c6213525de4dcea19b200?s=256&d=identicon&r=PG', 'display_name': 'TIMEX', 'link': 'https://stackoverflow.com/users/179736/timex'}",True,280,,2588573.0,6,1,1322229842,1270590195,1270590886.0,2588568,https://stackoverflow.com/questions/2588568/how-do-i-use-javascript-not-jquery-to-make-something-displaynone,,How do I use JavaScript (not jQuery) to make something display:none?,CC BY-SA 2.5,,,,
1154,"['java', 'javascript', 'android', 'android-emulator']","{'account_id': 118282, 'reputation': 11, 'user_id': 309197, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f5e52cad5dd45a44973dfa8808f38c7c?s=256&d=identicon&r=PG', 'display_name': 'Rajeevgandhi', 'link': 'https://stackoverflow.com/users/309197/rajeevgandhi'}",False,883,,,1,1,1322218905,1270469769,1322218905.0,2578286,https://stackoverflow.com/questions/2578286/back-button-is-working-on-emulator-but-it-is-not-working-in-device-in-android,,back button is working on emulator but it is not working in device in android,CC BY-SA 3.0,,,,
1155,"['javascript', 'jquery', 'addeventlistener']","{'account_id': 36482, 'reputation': 15654, 'user_id': 104085, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://www.gravatar.com/avatar/c3d7f859f23d4415607570703cc9d528?s=256&d=identicon&r=PG', 'display_name': 'uzay95', 'link': 'https://stackoverflow.com/users/104085/uzay95'}",True,2101,,2712731.0,3,2,1322165927,1272277883,,2712692,https://stackoverflow.com/questions/2712692/adding-listener-to-div-tag-to-watching-innerhtml-content,,adding listener to div tag to watching innerHtml content,CC BY-SA 2.5,,,,
1156,"['javascript', 'html', 'c']","{'account_id': 106103, 'reputation': 2405, 'user_id': 282789, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/13c823a0004cfc4c17a99bc34be2075c?s=256&d=identicon&r=PG', 'display_name': 'TJ Sherrill', 'link': 'https://stackoverflow.com/users/282789/tj-sherrill'}",True,4438,,2687568.0,3,0,1322092523,1271897271,,2687530,https://stackoverflow.com/questions/2687530/what-are-some-methods-to-link-to-and-run-a-local-exe-file-in-a-local-browser,,What are some methods to link to and run a local .exe file in a local browser,CC BY-SA 2.5,,,,
1157,"['javascript', 'jquery', 'jquery-plugins']","{'account_id': 15611, 'reputation': 13168, 'user_id': 33165, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/cdf5f524330ccabaeda576749a34a30b?s=256&d=identicon&r=PG', 'display_name': 'tcurdt', 'link': 'https://stackoverflow.com/users/33165/tcurdt'}",True,2851,,2624544.0,3,4,1321828836,1271097824,,2624489,https://stackoverflow.com/questions/2624489/jquery-plugin-with-multiple-functions,,jquery plugin with multiple functions,CC BY-SA 2.5,,,,
1158,['javascript'],"{'account_id': 113086, 'reputation': 14669, 'user_id': 298036, 'user_type': 'registered', 'accept_rate': 91, 'profile_image': 'https://www.gravatar.com/avatar/b13bd434508326b99170047c67991444?s=256&d=identicon&r=PG', 'display_name': 'Derek Thurn', 'link': 'https://stackoverflow.com/users/298036/derek-thurn'}",True,1201,,2572274.0,3,5,1321815966,1270320011,,2572254,https://stackoverflow.com/questions/2572254/why-does-googles-closure-library-not-use-real-private-members,,Why does Google&#39;s closure library not use real private members?,CC BY-SA 2.5,,,,
1159,"['javascript', 'jquery', 'css', 'modal-dialog', 'simplemodal']","{'account_id': 123806, 'reputation': 9877, 'user_id': 318501, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/6d6325cdea3fc36f7493916e04467dbd?s=256&d=identicon&r=PG', 'display_name': 'Bart', 'link': 'https://stackoverflow.com/users/318501/bart'}",True,12891,,2745997.0,6,1,1321736064,1272637373,,2745116,https://stackoverflow.com/questions/2745116/simplemodal-load-external-html-page-in-dialog,,SimpleModal load external HTML page in dialog,CC BY-SA 2.5,,,,
1160,"['javascript', 'jquery', 'class', 'asp-classic']","{'account_id': 46869, 'reputation': 2356, 'user_id': 138630, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://www.gravatar.com/avatar/e5ec125927a1d137fbebe25f08cabd3f?s=256&d=identicon&r=PG', 'display_name': 'doubleplusgood', 'link': 'https://stackoverflow.com/users/138630/doubleplusgood'}",False,1620,,,1,1,1321679798,1270813706,1321679798.0,2607078,https://stackoverflow.com/questions/2607078/swap-image-with-jquery-and-show-zoom-image,,Swap image with jquery and show zoom image,CC BY-SA 3.0,,,,
1161,"['javascript', 'security', 'authentication', 'cross-domain', 'jsonp']","{'account_id': 56054, 'reputation': 18982, 'user_id': 167911, 'user_type': 'registered', 'accept_rate': 68, 'profile_image': 'https://www.gravatar.com/avatar/59f7641748cc78bba0ab558540230aad?s=256&d=identicon&r=PG', 'display_name': 'Bungle', 'link': 'https://stackoverflow.com/users/167911/bungle'}",True,4590,,,10,15,1321551059,1270139811,,2561999,https://stackoverflow.com/questions/2561999/how-can-i-validate-secure-authenticate-a-javascript-based-post-request,,How can I validate/secure/authenticate a JavaScript-based POST request?,CC BY-SA 2.5,,,,
1162,"['javascript', 'xhtml', 'fckeditor']","{'account_id': 85277, 'reputation': 1230, 'user_id': 237865, 'user_type': 'registered', 'accept_rate': 72, 'profile_image': 'https://www.gravatar.com/avatar/c7584dc7d66906a5cd179c5261b2a7d8?s=256&d=identicon&r=PG', 'display_name': 'user237865', 'link': 'https://stackoverflow.com/users/237865/user237865'}",True,544,,8121868.0,1,1,1321275166,1271951536,,2692355,https://stackoverflow.com/questions/2692355/saving-special-characters-using-fck-editor,,Saving special characters using FCK Editor,CC BY-SA 2.5,,,,
1163,"['php', 'javascript', 'session']","{'account_id': 606983, 'reputation': 21, 'user_id': 322926, 'user_type': 'unregistered', 'accept_rate': 0, 'profile_image': 'https://www.gravatar.com/avatar/15789da2cc055e9a091eb35d4ad51701?s=256&d=identicon&r=PG', 'display_name': 'Iuhiz', 'link': 'https://stackoverflow.com/users/322926/iuhiz'}",True,676,,,2,0,1321204774,1271913239,,2688382,https://stackoverflow.com/questions/2688382/usage-of-values-stored-in-get-session-in-javascript,,Usage of values stored in $_GET / $_SESSION in Javascript,CC BY-SA 2.5,,,,
1164,['javascript'],"{'account_id': 105891, 'reputation': 14267, 'user_id': 282315, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://www.gravatar.com/avatar/de8a1c602987d394d29a64d482f2024f?s=256&d=identicon&r=PG', 'display_name': 'David', 'link': 'https://stackoverflow.com/users/282315/david'}",True,426,,2687579.0,4,0,1321197912,1271897271,1321197912.0,2687531,https://stackoverflow.com/questions/2687531/how-does-javascript-work-in-the-browser-address-bar,,How does javascript work in the browser address bar? ,CC BY-SA 3.0,,,,
1165,"['javascript', 'jquery', 'tooltip']","{'account_id': 105152, 'reputation': 1137, 'user_id': 280736, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://www.gravatar.com/avatar/a55d301a7c461535fedf5e83b647d597?s=256&d=identicon&r=PG', 'display_name': 'jim', 'link': 'https://stackoverflow.com/users/280736/jim'}",True,7403,,2641003.0,2,2,1320850109,1271274387,,2640508,https://stackoverflow.com/questions/2640508/jquery-tooltip-shows-a-divs-content,,jquery tooltip shows a div&#39;s content,CC BY-SA 2.5,,,,
1166,"['javascript', 'jquery']","{'account_id': 59952, 'reputation': 31332, 'user_id': 179235, 'user_type': 'registered', 'accept_rate': 98, 'profile_image': 'https://www.gravatar.com/avatar/690b45e1ac7a2e6df563acb6be6b18fd?s=256&d=identicon&r=PG', 'display_name': 'streetparade', 'link': 'https://stackoverflow.com/users/179235/streetparade'}",True,1011,,2709812.0,2,5,1320276020,1272226655,1320276020.0,2709808,https://stackoverflow.com/questions/2709808/how-to-create-own-jquery-like-function-in-javascript,,How to create own jQuery-like function in JavaScript?,CC BY-SA 3.0,,,,
1167,"['javascript', 'debugging', 'error-handling', 'try-catch']","{'account_id': 75264, 'reputation': 2170, 'user_id': 215950, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://www.gravatar.com/avatar/ebd0c64550f4b905d781858dbc76e4b4?s=256&d=identicon&r=PG', 'display_name': 'Kaji', 'link': 'https://stackoverflow.com/users/215950/kaji'}",True,1668,,,1,4,1319809023,1271647226,1271648926.0,2665034,https://stackoverflow.com/questions/2665034/try-catch-how-do-you-use-them-effectively,,Try &amp; Catch — How do you use them effectively?,CC BY-SA 2.5,,,,
1168,"['javascript', 'flash', 'actionscript-3', 'swfobject', 'externalinterface']","{'account_id': 28731, 'reputation': 10190, 'user_id': 77011, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://www.gravatar.com/avatar/712b1380fa514cd2ab39f2aa214d4f8f?s=256&d=identicon&r=PG', 'display_name': 'Jesse', 'link': 'https://stackoverflow.com/users/77011/jesse'}",True,2124,,3049994.0,5,0,1319693378,1272534066,1272557571.0,2736212,https://stackoverflow.com/questions/2736212/externalinterface,,ExternalInterface,CC BY-SA 2.5,,,,
1169,"['javascript', 'jquery']","{'account_id': 38836, 'reputation': 28862, 'user_id': 111734, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://i.stack.imgur.com/tgYaQ.jpg?s=256&g=1', 'display_name': 'gav', 'link': 'https://stackoverflow.com/users/111734/gav'}",True,2138,,2711748.0,2,0,1319456027,1272266780,,2711707,https://stackoverflow.com/questions/2711707/jquery-slide-example,,JQuery - Slide Example,CC BY-SA 2.5,,,,
1170,"['javascript', 'jquery', 'html', 'event-handling', 'this']","{'account_id': 55186, 'reputation': 4607, 'user_id': 165201, 'user_type': 'registered', 'accept_rate': 81, 'profile_image': 'https://www.gravatar.com/avatar/9f6b54738d9ba08f9020984096d47304?s=256&d=identicon&r=PG', 'display_name': 'sbr', 'link': 'https://stackoverflow.com/users/165201/sbr'}",True,1224,,2618662.0,2,2,1319424455,1271015469,1319424455.0,2618458,https://stackoverflow.com/questions/2618458/how-can-i-get-ies-javascript-to-implement-the-this-keyword-functionality,,How can I get IE&#39;s Javascript to implement the &#39;this&#39; keyword functionality?,CC BY-SA 3.0,,,,
